"Rk","Pos","Player","Sta","Opp (GMT)","FPts","FP/G","GP","GS","Min","G","A","ASh","Sh","SOG","SA","SOP","SB","Tk","TkW","TLM","PLC","FC","FS","YC","SYC","RC","HB","Pen","DP","Off","Pa","APa","Pc%","SFTP","Cr","ACr","CF","CK","CIB","CF","CC","FKS","Int","IntB","ClA","ClS","CoA","CoS","CSLM","BCr","BS","DW","DL","AW","AL","BCC","BCM","BCS","FKG","FKM","PL","SubOn","SubOff","PKG","PKA","PKM","PKD","GON","GA","ShA","ShA","CS","W","L","T"
"128","M","Lallana, Adam - LIV","FA","ARS Wed 8:00PM","226.65","226.65","1","1","90","0","1","1","0","0","0","0","0","3","3","0","18","3","0","0","0","0","0","0","0","0","26","17","65.4","6","2","0","2","0","0","1","0","0","0","0","3","1","1","0","0","0","0","4","9","1","1","1","0","0","0","0","20","0","0","0","0","0","0","0","0","0","8","1","1","0","0"
"129","D","Bennett, Ryan - NOR","FA","@STK Wed 7:45PM","224.71","224.71","1","1","90","0","0","0","0","0","0","0","0","1","0","0","11","0","0","1","0","0","0","0","0","0","35","25","71.4","5","0","0","0","0","0","0","1","0","1","0","4","3","0","0","0","0","0","7","2","6","1","0","0","0","0","0","12","0","0","0","0","0","0","0","0","6","6","1","1","0","0"
"130","M","Colback, Jack - NEW","FA","MUN Tue 7:45PM","223.94","223.94","1","1","86","0","0","0","0","0","0","0","0","2","1","0","7","1","0","0","0","0","0","0","0","0","33","31","93.9","6","2","1","1","2","1","0","0","0","2","0","3","3","0","0","0","1","0","3","4","1","0","0","0","0","0","0","7","0","1","0","0","0","0","0","1","0","20","0","0","1","0"
"131","D","Taylor, Neil - SWA","FA","SUN Wed 7:45PM","223.81","223.81","1","1","90","0","0","0","0","0","0","0","0","1","1","0","9","2","1","1","0","0","0","0","0","0","31","25","80.6","9","1","0","1","0","0","1","1","0","3","0","0","0","0","0","0","1","0","2","5","0","2","0","0","0","0","0","9","0","0","0","0","0","0","0","0","10","10","1","0","0","1"
"132","F","Valencia, Enner - WHU","FA","@BOUR Tue 7:45PM","223.07","223.07","1","1","86","0","0","1","2","1","0.5","0","1","1","1","0","20","0","2","0","0","0","0","0","0","0","14","8","57.1","3","3","0","3","1","0","1","0","0","0","0","2","2","3","1","0","0","0","5","13","1","7","0","0","0","0","0","20","0","1","0","0","0","0","0","1","0","15","0","1","0","0"
"133","M","Capoue, Etienne - WAT","FA","@SOU Wed 7:45PM","222.66","222.66","1","1","90","0","0","0","2","0","0.0","0","0","3","2","0","14","1","3","0","0","0","0","0","0","0","32","21","65.6","5","1","1","0","0","0","0","0","0","4","0","1","1","1","0","0","0","0","7","3","1","0","0","0","0","0","0","14","0","0","0","0","0","0","0","2","0","10","0","0","1","0"
"134","D","McAuley, Gareth - WBA","FA","@CHE Wed 7:45PM","222.59","222.59","1","1","90","0","0","1","0","0","0","0","0","1","1","1","14","1","1","0","0","0","0","0","0","0","29","17","58.6","3","1","0","1","0","0","1","1","0","3","0","3","3","0","0","0","2","1","4","3","3","2","0","0","0","0","0","14","0","0","0","0","0","0","0","0","7","7","1","1","0","0"
"135","D","Simpson, Danny - LEIC","FA","@TOT Wed 8:00PM","221.53","221.53","1","1","90","0","0","0","0","0","0","0","0","1","0","0","11","1","0","0","0","0","0","0","0","0","17","9","52.9","2","2","0","2","0","0","0","1","0","2","1","6","3","1","1","0","1","2","2","2","0","1","0","0","0","0","0","14","0","0","0","0","0","0","0","0","21","21","1","0","0","1"
"136","D","Funes Mori, Ramiro - EVE","WW","@MCI Wed 7:45PM","220.93","220.93","1","1","90","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","41","38","92.7","2","0","0","0","0","0","0","2","0","1","0","8","7","0","0","0","1","0","2","1","2","1","0","0","0","0","0","4","0","0","0","0","0","0","0","4","8","8","0","0","1","0"
"137","D","Richards, Micah - AVL","FA","CRY Tue 7:45PM","220.85","220.85","1","1","90","0","0","0","0","0","0","0","0","3","3","0","6","1","0","1","0","0","0","0","0","0","26","22","84.6","0","0","0","0","0","0","0","0","0","3","1","10","10","1","1","0","0","0","9","1","5","1","0","0","0","0","0","6","0","0","0","0","0","0","0","2","9","9","0","0","1","0"
"138","D","Ivanovic, Branislav - CHE","FA","WBA Wed 7:45PM","220.76","220.76","1","1","90","0","0","0","0","0","0","0","0","5","4","0","10","0","1","0","0","0","0","0","0","0","25","19","76.0","1","0","0","0","0","0","0","0","0","1","0","4","4","0","0","0","1","0","8","3","2","1","0","0","0","0","0","10","0","0","0","0","0","0","0","0","12","12","1","0","0","1"
"139","D","Martin, Russell - NOR","FA","@STK Wed 7:45PM","220.7","220.7","1","1","90","0","0","0","0","0","0","0","0","3","3","0","12","0","0","1","0","0","0","0","0","0","27","19","70.4","6","1","0","1","0","0","1","2","0","1","0","3","3","1","0","0","1","0","4","5","1","4","0","0","0","0","0","12","0","0","0","0","0","0","0","0","6","6","1","1","0","0"
"140","F","Dieumerci Mbokani - NOR","WW","@STK Wed 7:45PM","220.56","220.56","1","1","88","1","0","0","1","1","1.0","0","0","0","0","0","15","0","6","0","0","0","0","0","0","2","18","10","55.6","5","0","0","0","0","0","0","0","0","1","0","0","0","2","1","0","0","0","12","12","6","9","0","0","1","0","0","15","0","1","0","0","0","0","0","0","0","5","1","1","0","0"
"141","F","Roberto Firmino - LIV","WW","ARS Wed 8:00PM","219.85","219.85","1","1","89","0","0","2","2","2","1.0","0","0","2","2","0","10","0","0","0","0","0","0","0","0","0","34","29","85.3","12","0","0","0","0","0","1","0","0","0","0","1","1","1","1","0","0","0","3","1","0","0","1","1","0","0","0","10","0","1","0","0","0","0","0","0","0","8","1","1","0","0"
"142","D","Bacuna, Leandro - AVL","FA","CRY Tue 7:45PM","219.84","219.84","1","1","69","0","0","0","1","1","1.0","0","0","0","0","0","11","3","0","0","0","0","0","0","0","0","37","31","83.8","5","1","0","1","0","0","1","0","0","1","0","3","3","2","2","0","0","0","6","5","4","2","0","0","0","0","0","11","0","1","0","0","0","0","0","1","7","7","0","0","1","0"
"143","D","Evans, Jonny - WBA","FA","@CHE Wed 7:45PM","219.8","219.8","1","1","90","0","0","2","2","0","0.0","0","2","1","1","0","7","1","1","0","0","0","0","0","0","0","30","24","80.0","7","2","1","1","0","0","2","1","0","1","0","2","1","0","0","0","1","0","5","1","3","0","1","0","0","0","0","8","0","0","0","0","0","0","0","0","7","7","1","1","0","0"
"144","D","Darmian, Matteo - MUN","WW","@NEW Tue 7:45PM","218.89","218.89","1","1","70","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","1","35","31","88.6","14","6","1","5","0","0","1","0","0","1","0","2","2","1","1","0","0","0","1","0","0","0","0","0","0","0","0","11","0","1","0","0","0","0","0","0","8","8","1","0","0","1"
"145","M","Oscar - CHE","FA","WBA Wed 7:45PM","216.79","216.79","1","1","89","0","0","0","1","0","0.0","0","0","4","4","0","11","1","1","0","0","0","0","0","1","0","29","23","79.3","4","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0","0","5","5","0","0","0","0","0","0","0","12","0","1","0","0","0","0","0","0","0","12","1","0","0","1"
"146","M","Jurado - WAT","WW","@SOU Wed 7:45PM","216.76","216.76","1","1","68","0","0","1","1","0","0.0","0","0","2","2","0","17","1","2","1","0","0","0","0","0","0","37","28","75.7","7","0","0","0","0","0","0","0","0","3","0","1","1","2","1","0","0","0","5","4","0","1","0","0","0","0","0","17","0","1","0","0","0","0","0","1","0","9","0","0","1","0"
"147","F","Pedro - CHE","WW","WBA Wed 7:45PM","215.8","215.8","1","1","90","0","0","3","1","1","1.0","0","0","3","3","0","10","1","1","0","0","0","0","0","0","0","25","20","80.0","5","2","0","2","0","0","0","0","0","1","0","1","1","3","1","0","0","0","5","7","0","1","1","0","0","0","0","10","0","0","0","0","0","0","0","0","0","12","1","0","0","1"
"148","M","Antonio, Michail - WHU","WW","@BOUR Tue 7:45PM","215","215","1","1","90","1","0","0","3","1","0.3","1","0","0","0","0","15","0","1","0","0","0","0","0","0","1","15","10","66.7","3","1","1","0","0","0","0","1","0","3","0","0","0","6","3","0","0","0","6","7","2","2","0","2","0","0","0","15","0","0","0","0","0","0","0","1","0","16","0","1","0","0"
"149","D","Bassong, Sebastien - NOR","FA","@STK Wed 7:45PM","214.71","214.71","1","1","90","0","0","0","1","0","0.0","0","0","1","1","0","8","2","3","0","0","0","0","0","0","0","28","20","71.4","0","0","0","0","0","0","0","2","0","3","0","2","2","0","0","0","0","1","9","6","5","3","0","0","0","0","0","8","0","0","0","0","0","0","0","0","6","6","1","1","0","0"
"150","F","Sterling, Raheem - MCI","FA","EVE Wed 7:45PM","214.55","214.55","1","1","89","0","0","2","4","3","0.8","0","1","0","0","0","10","1","2","0","0","0","0","0","0","0","25","20","80.0","15","2","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","5","0","2","0","0","0","0","0","10","0","1","0","0","0","0","0","0","0","11","1","0","0","1"
"151","D","Hangeland, Brede - CRY","FA","@AVL Tue 7:45PM","213.82","213.82","1","1","90","0","0","0","1","1","1.0","0","0","0","0","0","8","2","2","1","0","0","0","0","0","0","34","28","82.4","1","0","0","0","0","0","0","0","0","4","1","3","1","0","0","0","0","1","3","3","1","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","5","5","1","0","0","1"
"152","F","Walcott, Theo - ARS","FA","@LIV Wed 8:00PM","213.5","213.5","1","1","90","0","0","1","3","2","0.7","0","1","2","2","0","12","0","2","0","0","0","0","0","0","1","18","15","83.3","5","1","0","1","0","0","2","0","0","1","0","0","0","6","3","0","0","0","7","8","0","0","0","3","0","0","0","12","0","0","0","0","0","0","0","0","0","10","1","1","0","0"
"153","F","Vardy, Jamie - LEIC","FA","@TOT Wed 8:00PM","212.39","212.39","1","1","90","0","0","1","3","2","0.7","0","0","0","0","0","7","2","2","0","0","0","0","0","0","0","11","8","72.7","4","1","0","1","0","0","1","0","0","1","1","2","1","3","2","0","0","0","8","14","4","9","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","21","1","0","0","1"
"154","M","Mata, Juan - MUN","FA","@NEW Tue 7:45PM","211.94","211.94","1","1","77","0","0","0","2","0","0.0","1","1","0","0","0","10","0","0","0","0","0","0","0","0","0","36","34","94.4","14","3","0","3","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","10","0","1","0","0","0","0","0","0","0","8","1","0","0","1"
"155","M","Tioté, Cheick - NEW","FA","MUN Tue 7:45PM","211.9","211.9","1","0","63","0","0","0","0","0","0","0","0","0","0","0","6","2","0","0","0","0","0","0","0","0","41","37","90.2","8","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","2","0","4","0","1","0","0","0","0","0","7","1","0","0","0","0","0","0","1","16","16","0","0","1","0"
"156","M","Hoolahan, Wes - NOR","FA","@STK Wed 7:45PM","210.84","210.84","1","1","88","0","1","1","0","0","0","0","0","0","0","0","12","0","3","0","0","0","0","0","0","0","31","26","83.9","5","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","0","5","9","0","0","1","0","0","0","0","12","0","1","0","0","0","0","0","0","0","5","1","1","0","0"
"157","M","Cork, Jack - SWA","FA","SUN Wed 7:45PM","210.75","210.75","1","1","90","0","0","0","0","0","0","0","0","1","0","0","9","2","2","0","0","0","0","0","0","0","32","24","75.0","5","0","0","0","0","0","0","0","0","1","1","2","2","0","0","0","0","0","4","7","1","4","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","10","1","0","0","1"
"158","D","Cuco Martina - SOU","FA","WAT Wed 7:45PM","209.45","209.45","1","1","70","0","0","0","0","0","0","0","0","4","4","0","20","2","1","1","0","0","0","0","0","0","22","10","45.5","7","4","0","4","0","0","0","0","0","3","0","3","2","0","0","0","0","1","6","4","1","1","0","0","0","0","0","21","0","1","0","0","0","0","0","1","7","7","0","0","1","0"
"159","D","Amat, Jordi - SWA","FA","SUN Wed 7:45PM","207.82","207.82","1","1","77","0","0","0","0","0","0","0","0","0","0","0","8","1","0","0","0","0","0","0","0","0","38","31","81.6","0","0","0","0","0","0","0","1","0","3","1","4","1","0","0","0","2","0","2","2","2","1","0","0","0","0","0","11","0","1","0","0","0","0","0","0","7","7","1","0","0","1"
"160","M","Carroll, Tom - TOT","FA","LEIC Wed 8:00PM","207.79","207.79","1","1","68","0","0","0","0","0","0","0","0","1","0","0","13","1","1","0","0","0","0","0","0","0","43","34","79.1","11","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","2","4","0","1","0","0","0","0","0","13","0","1","0","0","0","0","0","1","0","6","0","1","0","0"
"161","M","Morrison, James - WBA","FA","@CHE Wed 7:45PM","206.48","206.48","1","1","70","0","0","1","3","2","0.7","0","0","1","1","0","12","0","0","0","0","0","0","0","0","0","33","27","81.8","11","5","1","4","0","0","4","0","0","2","0","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","12","0","1","0","0","0","0","0","0","0","7","1","1","0","0"
"162","F","Bojan - STK","FA","NOR Wed 7:45PM","205.84","205.84","1","1","64","0","1","2","0","0","0","0","0","0","0","0","12","0","3","0","0","0","0","0","0","0","38","32","84.2","12","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","5","5","0","0","0","0","0","0","0","12","0","1","0","0","0","0","0","1","0","10","0","1","0","0"
"163","M","Mané, Sadio - SOU","FA","WAT Wed 7:45PM","205.79","205.79","1","1","75","0","0","2","1","0","0.0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","24","19","79.2","12","2","1","1","0","0","0","0","0","0","0","0","0","5","3","0","0","0","3","9","0","4","0","0","0","0","0","15","0","1","0","0","0","0","0","1","0","9","0","0","1","0"
"164","M","Tadic, Dusan - SOU","FA","WAT Wed 7:45PM","204.11","204.11","1","1","75","0","0","1","3","1","0.3","0","1","1","0","0","11","2","2","0","0","0","0","0","1","0","27","21","77.8","13","1","0","1","0","0","0","0","0","2","0","0","0","2","2","0","0","0","5","5","0","0","0","1","0","0","0","11","0","1","0","0","0","0","0","1","0","9","0","0","1","0"
"165","M","Yacob, Claudio - WBA","FA","@CHE Wed 7:45PM","200.89","200.89","1","1","90","0","1","1","1","0","0.0","0","0","4","2","0","4","1","1","0","0","0","0","0","0","0","27","24","88.9","7","1","1","0","0","0","0","0","0","4","1","1","1","0","0","0","1","0","6","3","2","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","7","1","1","0","0"
"166","D","Galloway, Brendan - EVE","FA","@MCI Wed 7:45PM","200.83","200.83","1","1","90","0","0","1","1","0","0.0","0","0","6","4","0","5","0","2","0","0","0","0","0","0","0","23","19","82.6","4","0","0","0","0","0","0","0","0","6","0","0","0","1","1","0","0","0","9","4","0","2","0","0","0","0","0","5","0","0","0","0","0","0","0","4","8","8","0","0","1","0"
"167","D","Cathcart, Craig - WAT","FA","@SOU Wed 7:45PM","199.57","199.57","1","1","90","0","0","0","0","0","0","0","0","1","1","0","12","0","0","0","0","0","0","0","0","0","23","13","56.5","4","1","0","1","0","0","1","0","0","4","1","4","3","0","0","0","0","0","3","0","2","0","0","0","0","0","0","13","0","0","0","0","0","0","0","2","10","10","0","0","1","0"
"168","M","Dorrans, Graham - NOR","FA","@STK Wed 7:45PM","196.82","196.82","1","1","85","0","0","0","1","0","0.0","0","0","1","0","0","7","1","0","0","0","0","0","0","0","0","38","31","81.6","7","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","8","0","1","0","0","0","0","0","0","0","5","1","1","0","0"
"169","F","Gomis, Bafétimbi - SWA","FA","SUN Wed 7:45PM","195.63","195.63","1","1","90","0","0","0","1","0","0.0","0","1","1","1","0","15","2","2","0","0","0","0","0","0","1","19","12","63.2","3","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","3","9","0","4","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","10","1","0","0","1"
"170","D","Morgan, Wes - LEIC","FA","@TOT Wed 8:00PM","194.92","194.92","1","1","90","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","12","11","91.7","3","0","0","0","0","0","0","4","0","3","0","7","5","0","0","0","0","1","1","1","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","21","21","1","0","0","1"
"171","D","Aké, Nathan - WAT","FA","@SOU Wed 7:45PM","194.69","194.69","1","1","63","0","0","1","0","0","0","0","0","2","1","0","13","1","2","0","0","1","0","0","0","0","26","18","69.2","4","2","1","1","0","0","0","0","0","8","0","1","1","1","1","0","1","0","8","2","3","0","0","0","0","0","0","13","0","0","0","0","0","0","0","1","8","8","0","0","1","0"
"172","F","Ighalo, Odion - WAT","FA","@SOU Wed 7:45PM","192.21","192.21","1","1","90","1","0","1","2","1","0.5","0","0","0","0","0","11","3","2","1","0","0","0","0","0","2","14","10","71.4","1","1","0","1","0","0","1","0","0","1","0","0","0","3","1","0","0","0","3","8","1","2","0","0","1","0","0","11","0","0","0","0","0","0","0","2","0","10","0","0","1","0"
"173","M","Willian - CHE","FA","WBA Wed 7:45PM","189.67","189.67","1","1","70","0","0","2","0","0","0","0","0","0","0","0","15","1","2","0","0","0","0","0","0","0","21","14","66.7","4","6","3","3","3","1","0","0","0","1","0","0","0","3","1","0","0","0","3","5","0","0","1","0","0","0","0","15","0","1","0","0","0","0","0","0","0","10","1","0","0","1"
"174","F","Giroud, Olivier - ARS","FA","@LIV Wed 8:00PM","189.12","189.12","1","1","80","0","1","1","3","1","0.3","0","0","0","0","0","14","1","0","0","0","0","0","0","0","0","23","18","78.3","6","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","1","7","1","2","1","0","0","0","0","14","0","1","0","0","0","0","0","0","0","6","1","1","0","0"
"175","M","McArthur, James - CRY","FA","@AVL Tue 7:45PM","188.85","188.85","1","1","75","0","0","0","1","0","0.0","0","1","0","0","0","6","0","1","0","0","0","0","0","0","0","33","28","84.8","10","0","0","0","0","0","0","1","0","2","0","1","1","0","0","0","1","0","3","5","2","3","0","0","0","0","0","6","0","1","0","0","0","0","0","0","0","3","1","0","0","1"
"176","F","Ayoze Pérez - NEW","FA","MUN Tue 7:45PM","186.82","186.82","1","1","72","0","0","4","2","0","0.0","0","0","2","1","0","11","0","0","0","0","0","0","0","0","0","17","14","82.4","5","6","1","5","4","1","0","1","0","1","0","0","0","1","1","0","0","1","3","3","0","1","0","0","0","0","0","11","0","1","0","0","0","0","0","0","0","14","0","0","1","0"
"177","M","Eriksen, Christian - TOT","FA","LEIC Wed 8:00PM","186.82","186.82","1","0","45","0","0","1","1","0","0.0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","45","37","82.2","12","0","0","0","0","0","0","0","0","2","0","1","0","4","1","0","0","0","1","6","0","2","0","0","0","0","0","12","1","0","0","0","0","0","0","0","0","3","0","0","0","0"
"178","D","Zouma, Kurt - CHE","FA","WBA Wed 7:45PM","186.77","186.77","1","1","90","0","0","0","1","0","0.0","0","0","2","1","0","5","1","0","0","0","0","0","0","0","0","22","17","77.3","0","0","0","0","0","0","0","0","0","2","0","2","2","0","0","0","0","0","3","1","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","12","12","1","0","0","1"
"179","D","Coates, Sebastián - SUN","FA","@SWA Wed 7:45PM","186.42","186.42","1","1","72","0","0","0","0","0","0","0","0","0","0","0","11","1","0","0","0","0","0","0","0","0","19","8","42.1","0","0","0","0","0","0","0","2","0","1","0","12","6","0","0","0","0","0","3","1","3","0","0","0","0","0","0","17","0","1","0","0","0","0","0","1","13","13","0","0","1","0"
"180","M","Puncheon, Jason - CRY","FA","@AVL Tue 7:45PM","183.76","183.76","1","1","71","0","0","0","0","0","0","0","0","0","0","0","14","1","1","0","0","0","0","0","0","0","21","16","76.2","7","8","2","6","1","1","1","0","0","1","0","1","1","1","1","0","0","0","3","2","1","0","0","0","0","0","0","14","0","1","0","0","0","0","0","0","0","3","1","0","0","1"
"181","D","Terry, John - CHE","FA","WBA Wed 7:45PM","180.86","180.86","1","1","90","0","0","0","1","1","1.0","0","0","2","2","0","2","0","0","0","0","0","0","0","0","0","14","12","85.7","0","0","0","0","0","0","1","0","0","0","0","6","6","0","0","0","0","4","3","0","1","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","12","12","1","0","0","1"
"182","F","Barrow, Modou - SWA","WW","SUN Wed 7:45PM","177.88","177.88","1","1","90","0","0","0","1","1","1.0","0","0","1","0","0","4","0","3","0","0","0","0","0","0","0","17","15","88.2","6","0","0","0","0","0","2","0","0","0","0","1","1","2","1","0","0","0","5","5","0","3","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","10","1","0","0","1"
"183","M","Henderson, Jordan - LIV","FA","ARS Wed 8:00PM","177.83","177.83","1","1","61","0","0","0","1","0","0.0","0","1","0","0","0","7","0","0","0","0","0","0","0","0","0","36","30","83.3","8","1","0","1","0","0","0","0","0","1","0","1","1","1","1","0","0","0","2","3","1","1","0","0","0","0","0","7","0","1","0","0","0","0","0","0","0","7","1","1","0","0"
"184","M","Johnson, Adam - SUN","FA","@SWA Wed 7:45PM","172.72","172.72","1","1","63","0","0","0","2","0","0.0","0","1","0","0","0","15","0","1","0","0","0","0","0","0","0","25","18","72.0","3","2","0","2","1","0","0","0","1","0","0","0","0","1","0","0","0","0","1","4","0","0","0","0","0","0","0","15","0","1","0","0","0","0","0","1","0","12","0","0","1","0"
"185","F","King, Joshua - BOUR","FA","WHU Tue 7:45PM","168.67","168.67","1","1","80","0","0","0","1","1","1.0","0","0","0","0","0","11","3","0","0","0","0","0","0","0","0","12","8","66.7","1","0","0","0","0","0","1","0","0","0","0","1","1","2","0","0","0","0","2","10","2","4","0","0","0","0","0","11","0","1","0","0","0","0","0","2","0","10","0","0","1","0"
"186","F","Defoe, Jermain - SUN","FA","@SWA Wed 7:45PM","162.58","162.58","1","1","90","0","0","0","1","1","1.0","0","0","0","0","0","9","0","2","0","0","0","0","0","0","1","12","7","58.3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","0","2","0","0","0","0","0","9","0","0","0","0","0","0","0","1","0","17","0","0","1","0"
"187","M","Gosling, Dan - BOUR","FA","WHU Tue 7:45PM","158.71","158.71","1","1","61","0","0","0","1","0","0.0","0","1","4","2","0","12","0","1","0","0","0","0","0","0","0","21","15","71.4","2","0","0","0","0","0","0","0","0","2","1","1","1","0","0","0","0","0","5","5","0","0","0","0","0","0","0","12","0","1","0","0","0","0","0","1","0","6","0","0","1","0"
"188","M","Shelvey, Jonjo - SWA","FA","SUN Wed 7:45PM","158.65","158.65","1","1","56","0","0","0","0","0","0","0","0","1","0","0","14","1","1","0","0","0","0","0","0","0","23","15","65.2","2","3","0","3","2","0","0","0","0","3","0","2","2","0","0","0","1","0","2","4","0","1","0","0","0","0","0","14","0","1","0","0","0","0","0","0","0","5","0","0","0","0"
"189","M","Stanislas, Junior - BOUR","FA","WHU Tue 7:45PM","156.89","156.89","1","0","45","0","0","0","1","0","0.0","0","0","1","1","0","7","1","0","0","0","0","0","0","0","0","28","25","89.3","12","3","0","3","2","0","0","0","0","0","0","0","0","2","1","0","0","0","3","3","1","1","0","0","0","0","0","7","1","0","0","0","0","0","0","1","0","6","0","0","0","0"
"190","F","Watmore, Duncan - SUN","WW","@SWA Wed 7:45PM","155.67","155.67","1","0","60","0","0","0","1","1","1.0","0","0","1","1","0","12","0","3","0","0","0","0","0","0","0","12","8","66.7","4","2","0","2","0","0","1","0","0","0","0","0","0","2","2","0","0","0","7","5","1","2","0","0","0","0","0","12","1","0","0","0","0","0","0","1","0","11","0","0","1","0"
"191","M","Lanzini, Manuel - WHU","WW","@BOUR Tue 7:45PM","152.88","152.88","1","0","45","0","0","1","1","0","0.0","0","0","1","1","0","10","0","2","0","0","0","0","0","0","0","25","22","88.0","4","4","1","3","2","1","1","0","0","0","0","1","1","3","0","0","0","0","3","3","0","0","0","0","0","0","0","10","1","0","0","0","0","0","0","0","0","5","0","0","0","0"
"192","M","Gardner, Craig - WBA","FA","@CHE Wed 7:45PM","151.73","151.73","1","0","72","0","0","1","1","0","0.0","0","1","3","2","0","6","1","0","0","0","0","0","0","0","0","15","11","73.3","6","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","4","4","1","2","0","0","0","0","0","6","1","0","0","0","0","0","0","0","0","6","1","1","0","0"
"193","F","Agüero, Sergio - MCI","FA","EVE Wed 7:45PM","148.93","148.93","1","1","64","0","0","0","5","0","0.0","0","2","1","1","0","7","0","0","0","0","0","0","0","0","0","15","14","93.3","6","0","0","0","0","0","2","0","0","0","0","0","0","1","1","0","0","0","2","4","0","1","0","1","0","0","0","7","0","1","0","0","0","0","0","0","0","9","1","0","0","1"
"194","M","Sinclair, Scott - AVL","FA","CRY Tue 7:45PM","142.86","142.86","1","1","58","0","0","0","0","0","0","0","0","0","0","0","9","1","2","0","0","0","1","0","0","0","14","12","85.7","6","1","0","1","0","0","0","0","0","0","0","0","0","4","3","0","0","0","5","5","0","1","0","0","0","0","0","9","0","1","0","0","0","0","0","1","0","6","0","0","0","0"
"195","M","Song, Alexandre - WHU","WW","@BOUR Tue 7:45PM","140.65","140.65","1","1","45","0","0","0","0","0","0","0","0","1","1","0","10","1","0","0","0","0","0","0","0","0","23","15","65.2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","6","3","2","0","0","0","0","0","10","0","1","0","0","0","0","0","1","0","11","0","0","0","0"
"196","F","Zárate, Mauro - WHU","FA","@BOUR Tue 7:45PM","139.67","139.67","1","1","45","0","0","0","1","0","0.0","0","0","0","0","0","12","1","3","0","0","0","0","0","0","0","15","10","66.7","4","2","0","2","1","0","0","0","0","0","0","0","0","4","2","0","0","0","5","5","0","0","0","0","0","0","0","12","0","1","0","0","0","0","0","1","0","11","0","0","0","0"
"197","D","Britos, Miguel - WAT","WW","@SOU Wed 7:45PM","127.42","127.42","1","1","60","0","0","0","0","0","0","0","0","0","0","0","7","1","0","1","0","0","0","0","0","0","12","5","41.7","1","0","0","0","0","0","0","1","0","6","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","9","0","1","0","0","0","0","0","1","8","8","0","0","1","0"
"198","M","Cleverley, Tom - EVE","FA","@MCI Wed 7:45PM","122.87","122.87","1","0","39","0","1","2","1","0","0.0","0","1","1","1","0","4","1","0","0","0","0","0","0","0","0","23","20","87.0","12","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","1","0","0","0","0","4","1","1","0","0","0","0","0","1","0","2","0","0","0","0"
"199","M","Dembélé, Mousa - TOT","FA","LEIC Wed 8:00PM","118.88","118.88","1","1","45","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","26","23","88.5","2","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","1","0","6","0","0","0","0"
"200","M","Abdi, Almen - WAT","FA","@SOU Wed 7:45PM","114.88","114.88","1","1","45","0","0","1","1","0","0.0","0","1","0","0","0","3","2","0","0","0","0","0","0","0","0","17","15","88.2","8","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","4","1","1","0","0","0","0","0","3","0","1","0","0","0","0","0","1","0","5","0","0","0","0"
"201","F","Carroll, Andy - WHU","FA","@BOUR Tue 7:45PM","114.39","114.39","1","0","45","1","0","0","3","2","0.7","0","0","0","0","0","6","1","0","0","0","0","0","0","0","0","11","8","72.7","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","1","2","5","2","4","0","1","1","0","0","6","1","0","0","0","0","0","0","0","0","5","0","0","0","0"
