"Rk","Pos","Player","Sta","Opp (GMT)","FPts","FP/G","G/90M","G/G","A/G","A/90M","ABS","AFKG","AHW","AOG","APL","APKG","AR","ASOP","Pts","Pt/G","Pt/90M","Sh/G","Sh/90M","ShG/G","ShG/90M","FC/G","FS/G","RCR","DPt","6S","Off/G","Off/90M","HT","GAD","GAF","GAM","CSD","CSF","CSM"
"12","M","Mirallas, Kevin - EVE","FA","AVL Sat 3:00PM","24","24","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","9.0","1.0","4.5","1.0","0.0","0","1","0","1.0","4.5","0","0","0","0","0","0","0"
"13","M","Ayew, André - SWA","FA","BOUR Sat 3:00PM","23","23","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","3.0","3.0","3.0","3.0","1.0","1.0","0","1","0","1.0","1.0","0","0","0","1","0","0","0"
"14","F","Vardy, Jamie - LEIC","FA","@NEW Sat 3:00PM","23","23","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","3.0","3.0","1.0","1.0","1.0","0.0","0","4","0","2.0","2.0","0","0","0","0","0","1","0"
"15","M","Dembélé, Mousa - TOT","FA","WHU Sun 4:00PM","21.62","21.62","1.3","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.3","1.0","1.3","1.0","1.3","4.0","0.0","0","4","0","1.0","1.3","0","0","0","1","0","0","0"
"16","M","Ramírez, Gastón - SOU","FA","STK Sat 3:00PM","21","21","0.0","0.0","1.0","9.0","0","0","0","0","0","0","0","0","1","1.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"17","F","Zárate, Mauro - WHU","FA","@TOT Sun 4:00PM","20.83","20.83","1.3","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.3","2.0","2.6","2.0","2.6","1.0","3.0","0","1","0","0.0","0.0","0","0","0","1","0","0","0"
"18","M","Brunt, Chris - WBA","FA","ARS Sat 3:00PM","20","20","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","3.0","3.0","2.0","0.0","0","5","0","0.0","0.0","0","0","0","0","1","0","0"
"19","F","Fletcher, Steven - SUN","FA","@CRY Mon 8:00PM","20","20","1.0","1.0","0.0","0.0","0","0","0","0","0","1","0","0","1","1.0","1.0","3.0","3.0","1.0","1.0","1.0","3.0","0","1","0","0.0","0.0","0","0","0","0","0","1","0"
"20","F","Ayoze Pérez - NEW","FA","LEIC Sat 3:00PM","20","20","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","4.0","1.0","1.0","1.0","5.0","0","1","0","0.0","0.0","0","0","3","0","0","0","0"
"21","M","Sigurdsson, Gylfi - SWA","FA","BOUR Sat 3:00PM","20","20","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","1.0","1.0","2.0","1.0","0","5","0","0.0","0.0","0","0","0","1","0","0","0"
"22","M","Wijnaldum, Georginio - NEW","FA","LEIC Sat 3:00PM","20","20","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","3.0","3.0","1.0","3.0","0","1","0","0.0","0.0","0","0","0","3","0","0","0"
"23","F","Bamford, Patrick - CRY","FA","SUN Mon 8:00PM","19.64","19.64","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","5.5","2.0","5.5","0.0","0.0","0","0","0","1.0","2.7","0","0","1","0","0","0","0"
"24","F","Ayew, Jordan - AVL","WW","@EVE Sat 3:00PM","19","19","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","3.0","3.0","2.0","2.0","0.0","2.0","0","0","0","0.0","0.0","0","0","0","2","0","0","0"
"25","M","Milner, James - LIV","FA","@MCI Sat 5:30PM","19","19","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","0","5","0","0.0","0.0","0","0","0","1","0","0","0"
"26","M","Thauvin, Florian - NEW","WW","LEIC Sat 3:00PM","19","19","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","15.0","0.0","0.0","0.0","1.0","0","0","0","0.0","0.0","0","0","0","1","0","0","0"
"27","M","Lamela, Erik - TOT","FA","WHU Sun 4:00PM","18","18","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","3.0","0.0","0","3","0","1.0","1.0","0","0","0","1","0","0","0"
"28","M","Ramires - CHE","FA","NOR Sat 3:00PM","17.29","17.29","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.2","1.0","1.1","3.0","3.0","0","3","0","0.0","0.0","0","0","0","2","0","0","0"
"29","F","Benteke, Christian - LIV","FA","@MCI Sat 5:30PM","17","17","2.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","2.0","2.0","4.0","1.0","2.0","0.0","0.0","0","0","0","0.0","0.0","0","0","1","0","0","0","0"
"30","F","Diego Costa - CHE","FA","NOR Sat 3:00PM","17","17","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","1.0","0.0","0","4","0","3.0","3.0","0","0","2","0","0","0","0"
"31","M","Özil, Mesut - ARS","FA","@WBA Sat 3:00PM","17","17","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","1.0","1.0","1.0","3.0","0","1","0","0.0","0.0","0","0","0","1","0","0","0"
"32","M","Abdi, Almen - WAT","FA","MUN Sat 12:45PM","16.77","16.77","1.2","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.2","2.0","2.3","1.0","1.2","2.0","0.0","0","2","0","0.0","0.0","0","0","0","0","0","0","1"
"33","M","Willian - CHE","FA","NOR Sat 3:00PM","16","16","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","3.0","0","4","0","0.0","0.0","0","0","0","2","0","0","0"
"34","F","Mitrovic, Aleksandar - NEW","WW","LEIC Sat 3:00PM","16","16","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","4.0","1.0","1.0","0.0","1.0","0","0","0","1.0","1.0","0","0","3","0","0","0","0"
"35","M","Payet, Dimitri - WHU","FA","@TOT Sun 4:00PM","16","16","0.0","0.0","0.0","0.0","0","0","0","0","1","0","0","0","0","0.0","0.0","4.0","4.0","1.0","1.0","0.0","2.0","0","0","0","1.0","1.0","0","0","0","1","0","0","0"
"36","M","Mahrez, Riyad - LEIC","FA","@NEW Sat 3:00PM","15.84","15.84","0.0","0.0","1.0","1.1","0","0","0","0","0","0","0","0","1","1.0","1.1","3.0","3.4","1.0","1.1","0.0","1.0","0","0","0","0.0","0.0","0","0","0","0","0","1","0"
"37","D","Coloccini, Fabricio - NEW","FA","LEIC Sat 3:00PM","15","15","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","0.0","0","7","0","0.0","0.0","0","1","0","0","0","0","0"
"38","F","Rondón, Salomón - WBA","WW","ARS Sat 3:00PM","14.08","14.08","1.2","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.2","2.0","2.4","1.0","1.2","0.0","1.0","0","0","0","0.0","0.0","0","0","0","0","0","1","0"
"39","M","Barry, Gareth - EVE","FA","AVL Sat 3:00PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0","9","0","0.0","0.0","0","0","0","2","0","0","0"
"40","M","Howson, Jonny - NOR","FA","@CHE Sat 3:00PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","3.0","0.0","0","6","0","0.0","0.0","0","0","0","1","0","0","0"
"41","M","Redmond, Nathan - NOR","FA","@CHE Sat 3:00PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","1.0","1.0","2.0","1.0","0","2","0","0.0","0.0","0","0","0","1","0","0","0"
"42","D","Rose, Danny - TOT","FA","WHU Sun 4:00PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","1","0","0","0.0","0.0","2.0","2.0","0.0","0.0","2.0","1.0","0","5","0","0.0","0.0","0","1","0","0","0","0","0"
"43","M","Sako, Bakary - CRY","WW","SUN Mon 8:00PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","2.0","3.0","0","2","0","1.0","1.0","0","0","0","1","0","0","0"
"44","M","Schlupp, Jeffrey - LEIC","FA","@NEW Sat 3:00PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","0.0","0.0","1.0","2.0","0","4","0","0.0","0.0","0","0","0","0","0","0","1"
"45","M","Lallana, Adam - LIV","FA","@MCI Sat 5:30PM","13.72","13.72","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.7","1.0","1.3","0.0","2.0","0","0","0","2.0","2.7","0","0","0","0","0","0","0"
"46","M","Colback, Jack - NEW","FA","LEIC Sat 3:00PM","13.51","13.51","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","3.7","1.0","1.8","0.0","1.0","0","3","0","0.0","0.0","0","0","0","1","0","0","0"
"47","M","Pugh, Marc - BOUR","FA","@SWA Sat 3:00PM","13.4","13.4","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.2","1.0","1.2","0.0","4.0","0","0","0","0.0","0.0","0","0","0","5","0","0","0"
"48","M","Johnson, Adam - SUN","FA","@CRY Mon 8:00PM","13","13","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","1.0","1.0","0.0","1.0","0","0","0","0.0","0.0","0","0","0","0","0","0","1"
"49","F","Dieumerci Mbokani - NOR","WW","@CHE Sat 3:00PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0","0","0","2.0","2.0","0","0","1","0","0","0","0"
"50","M","McClean, James - WBA","FA","ARS Sat 3:00PM","13","13","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0","5","0","0.0","0.0","0","0","0","0","0","0","1"
"51","D","Zouma, Kurt - CHE","FA","NOR Sat 3:00PM","13","13","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","1.0","1.0","0.0","0.0","0","0","0","0.0","0.0","0","2","0","0","0","0","0"
"52","F","Falcao - CHE","FA","NOR Sat 3:00PM","12.25","12.25","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","1.0","11.3","0","0","0","0","0","0","0"
"53","M","Obiang, Pedro - WHU","FA","@TOT Sun 4:00PM","12.25","12.25","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","11.3","0.0","0.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"54","F","Agbonlahor, Gabriel - AVL","FA","@EVE Sat 3:00PM","12.18","12.18","0.0","0.0","1.0","1.1","0","0","0","0","0","0","0","0","1","1.0","1.1","1.0","1.1","0.0","0.0","2.0","0.0","0","2","0","0.0","0.0","0","0","0","1","0","0","0"
"55","D","Aké, Nathan - WAT","FA","MUN Sat 12:45PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","1.0","0","5","0","0.0","0.0","0","0","0","0","1","0","0"
"56","F","Arnautovic, Marko - STK","FA","@SOU Sat 3:00PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","2.0","0","0","0","2.0","2.0","0","0","0","2","0","0","0"
"57","D","Azpilicueta, César - CHE","FA","NOR Sat 3:00PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","1.0","0","6","0","0.0","0.0","0","2","0","0","0","0","0"
"58","D","Cahill, Gary - CHE","FA","NOR Sat 3:00PM","12","12","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","0","0","0","0.0","0.0","0","2","0","0","0","0","0"
"59","M","Coquelin, Francis - ARS","FA","@WBA Sat 3:00PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","4.0","0","4","0","0.0","0.0","0","0","0","1","0","0","0"
"60","F","Deulofeu, Gerard - EVE","FA","AVL Sat 3:00PM","12","12","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","0","0","0","0.0","0.0","0","0","0","2","0","0","0"
"61","D","Moreno, Alberto - LIV","FA","@MCI Sat 5:30PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","0.0","0.0","1.0","1.0","0","1","0","1.0","1.0","0","1","0","0","0","0","0"
"62","D","Richardson, Kieran - AVL","FA","@EVE Sat 3:00PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","0","4","0","0.0","0.0","0","2","0","0","0","0","0"
"63","F","King, Joshua - BOUR","FA","@SWA Sat 3:00PM","11.43","11.43","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","3.0","0.0","0.0","0.0","0.0","0","0","0","1.0","1.5","0","0","4","0","0","0","0"
"64","F","Kermorgant, Yann - BOUR","FA","@SWA Sat 3:00PM","11.18","11.18","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","4.1","0.0","0.0","0.0","1.0","0","0","0","1.0","4.1","0","0","0","0","0","0","0"
"65","F","Gomis, Bafétimbi - SWA","FA","BOUR Sat 3:00PM","11.04","11.04","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","2.0","0","0","0","3.0","3.0","0","0","1","0","0","0","0"
"66","F","Sánchez, Alexis - ARS","FA","@WBA Sat 3:00PM","11.03","11.03","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","0.0","0.0","1.0","2.0","0","1","0","0.0","0.0","0","0","0","1","0","0","0"
"67","M","Dele Alli - TOT","FA","WHU Sun 4:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","2.0","2.0","0","2","0","0.0","0.0","0","0","0","1","0","0","0"
"68","M","Cattermole, Lee - SUN","FA","@CRY Mon 8:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","4.0","0.0","0","4","0","0.0","0.0","0","0","0","0","0","0","1"
"69","M","Cazorla, Santiago - ARS","FA","@WBA Sat 3:00PM","11","11","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0","0.0","0.0","0.0","2.0","1.0","0","2","0","0.0","0.0","0","0","0","1","0","0","0"
"70","D","Daniels, Charlie - BOUR","FA","@SWA Sat 3:00PM","11","11","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0","0","0","0.0","0.0","0","5","0","0","0","0","0"
"71","D","Francis, Simon - BOUR","FA","@SWA Sat 3:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","1.0","0.0","0","1","0","0.0","0.0","0","5","0","0","0","0","0"
"72","D","Koscielny, Laurent - ARS","FA","@WBA Sat 3:00PM","11","11","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","0","0","0","0.0","0.0","0","1","0","0","0","0","0"
"73","M","Matic, Nemanja - CHE","FA","NOR Sat 3:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","8","0","0.0","0.0","0","0","0","1","0","0","0"
"74","D","Naughton, Kyle - SWA","FA","BOUR Sat 3:00PM","11","11","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","4","0","0.0","0.0","0","1","0","0","0","0","0"
"75","F","Sakho, Diafra - WHU","FA","@TOT Sun 4:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","2.0","0","3","0","1.0","1.0","0","0","1","0","0","0","0"
"76","M","Sissoko, Moussa - NEW","FA","LEIC Sat 3:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","1.0","1.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","3","0","0","0"
"77","D","Smalling, Chris - MUN","FA","@WAT Sat 12:45PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","2.0","0.0","0","2","0","0.0","0.0","0","0","0","0","1","0","0"
"78","M","Surman, Andrew - BOUR","FA","@SWA Sat 3:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","0","2","0","0.0","0.0","0","0","0","5","0","0","0"
"79","M","Tettey, Alexander - NOR","FA","@CHE Sat 3:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0","1","0","0.0","0.0","0","0","0","1","0","0","0"
"80","D","Antonio Valencia - MUN","FA","@WAT Sat 12:45PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","2.0","0","4","0","0.0","0.0","0","0","0","0","1","0","0"
"81","F","Walters, Jonathan - STK","FA","@SOU Sat 3:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","3.0","0.0","0.0","0.0","2.0","0","0","0","1.0","3.0","0","0","1","0","0","0","0"
"82","M","Yaya Touré - MCI","FA","LIV Sat 5:30PM","10.51","10.51","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.5","0.0","0.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","0","0","0","1"
"83","M","Hoolahan, Wes - NOR","FA","@CHE Sat 3:00PM","10.46","10.46","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.3","0.0","0.0","1.0","1.0","0","1","0","1.0","1.2","0","0","0","1","0","0","0"
"84","F","Barrow, Modou - SWA","WW","BOUR Sat 3:00PM","10.43","10.43","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","6.4","0.0","0.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","0","0","0","0"
"85","M","Coutinho, Philippe - LIV","FA","@MCI Sat 5:30PM","10.42","10.42","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","4.3","0.0","0.0","0.0","0.0","0","0","0","1.0","1.1","0","0","0","0","0","0","0"
"86","M","Lanzini, Manuel - WHU","WW","@TOT Sun 4:00PM","10.29","10.29","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.2","0.0","0.0","1.0","1.0","0","1","0","1.0","1.1","0","0","0","1","0","0","0"
"87","D","Alderweireld, Toby - TOT","FA","WHU Sun 4:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","1","0","0","0.0","0.0","2.0","2.0","2.0","2.0","0.0","0.0","0","0","0","0.0","0.0","0","1","0","0","0","0","0"
"88","M","Capoue, Etienne - WAT","FA","MUN Sat 12:45PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","1.0","3.0","0","1","0","0.0","0.0","0","0","0","0","0","0","1"
"89","D","Jones, Billy - SUN","FA","@CRY Mon 8:00PM","10","10","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","1","0","0"
"90","F","Pellè, Graziano - SOU","FA","STK Sat 3:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","0.0","0.0","1.0","1.0","0","1","0","0.0","0.0","0","0","1","0","0","0","0"
"91","D","Richards, Micah - AVL","FA","@EVE Sat 3:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0","5","0","0.0","0.0","0","2","0","0","0","0","0"
"92","M","Shaqiri, Xherdan - STK","WW","@SOU Sat 3:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.5","0.0","0.0","1.0","2.0","0","1","0","1.0","1.5","0","0","0","1","0","0","0"
"93","D","Paredes, Juan Carlos - WAT","FA","MUN Sat 12:45PM","9.5","9.5","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","3.8","1.0","3.8","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"94","M","Oxlade-Chamberlain, Alex - ARS","FA","@WBA Sat 3:00PM","9.22","9.22","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.2","0.0","0.0","2.0","0.0","0","2","0","0.0","0.0","0","0","0","1","0","0","0"
"95","F","Crouch, Peter - STK","FA","@SOU Sat 3:00PM","9.21","9.21","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","2.0","6.2","0","0","1","0","0","0","0"
"96","D","Coleman, Seamus - EVE","FA","AVL Sat 3:00PM","9.02","9.02","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","0","1","0","0.0","0.0","0","2","0","0","0","0","0"
"97","D","Cresswell, Aaron - WHU","FA","@TOT Sun 4:00PM","9","9","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0","1","0","0.0","0.0","0","1","0","0","0","0","0"
"98","M","Eriksen, Christian - TOT","FA","WHU Sun 4:00PM","9","9","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","0.0","0.0","0.0","1.0","0","0","0","0.0","0.0","0","0","0","1","0","0","0"
"99","M","Fàbregas, Cesc - CHE","FA","NOR Sat 3:00PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","4","0","1.0","2.0","0","0","0","1","0","0","0"
"100","D","Galloway, Brendan - EVE","FA","AVL Sat 3:00PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","3.0","0","0","0","0.0","0.0","0","2","0","0","0","0","0"
