"Rk","Pos","Player","Sta","Opp (GMT)","FPts","FP/G","GP","GS","Min","G","A","ASh","Sh","SOG","SA","SOP","SB","Tk","TkW","TLM","PLC","FC","FS","YC","SYC","RC","HB","Pen","DP","Off","Pa","APa","Pc%","SFTP","Cr","ACr","CF","CK","CF","CC","FKS","Int","IntB","ClA","ClS","CoA","CoS","CSLM","BCr","BS","DW","DL","AW","AL","BCC","BCM","BCS","FKG","FKM","PL","SubOn","SubOff","PKG","PKA","PKM","PKD","GON","GA","ShA","ShA","CS","W","L","T","CIB"
"11","D","Williams, Ashley - SWA","FA","BOUR Sat 3:00PM","335.95","335.95","1","1","90","0","0","0","0","0","0","0","0","1","1","0","5","0","0","0","0","0","0","0","0","0","93","88","94.6","8","0","0","0","0","0","0","0","1","0","5","4","1","1","0","0","0","4","2","2","2","0","0","0","0","0","6","0","0","0","0","0","0","0","1","9","9","0","0","1","0","0"
"12","M","Shelvey, Jonjo - SWA","FA","BOUR Sat 3:00PM","326.91","326.91","1","1","87","0","0","2","0","0","0","0","0","1","1","0","12","0","0","0","0","0","0","0","0","0","89","81","91.0","14","2","1","1","1","0","0","0","2","0","0","0","1","1","0","0","0","2","2","0","0","0","0","0","0","0","12","0","1","0","0","0","0","0","1","0","9","0","0","1","0","0"
"13","D","Clyne, Nathaniel - LIV","FA","@MCI Sat 5:30PM","323.74","323.74","1","1","90","0","0","2","2","0","0.0","0","1","8","7","0","20","1","1","1","0","0","0","0","0","0","54","40","74.1","17","4","1","3","0","1","1","0","0","0","3","2","2","2","0","1","0","12","5","1","0","0","0","0","0","0","21","0","0","0","0","0","0","0","2","9","9","0","0","1","0","0"
"14","D","Daniels, Charlie - BOUR","FA","@SWA Sat 3:00PM","320.88","320.88","1","1","90","0","0","1","1","0","0.0","0","0","2","2","0","19","0","1","0","0","0","0","0","0","0","67","59","88.1","19","7","3","4","0","0","0","0","2","1","1","1","2","2","0","0","0","6","3","1","0","0","0","0","0","0","19","0","0","0","0","0","0","0","1","2","2","0","0","1","0","0"
"15","M","Hazard, Eden - CHE","FA","NOR Sat 3:00PM","319.83","319.83","1","1","90","0","0","3","4","0","0.0","0","2","1","1","0","17","1","2","0","0","0","0","0","0","0","59","49","83.1","38","1","0","1","0","1","0","0","0","0","0","0","5","4","0","0","0","7","4","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","8","0","0","1","0","0"
"16","M","Mata, Juan - MUN","FA","@WAT Sat 12:45PM","318.22","318.22","1","1","90","1","0","1","3","1","0.3","0","0","0","0","0","13","0","3","0","0","0","0","0","0","0","68","60","88.2","35","3","0","3","2","2","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","1","0","0","13","0","0","1","1","0","0","0","0","0","4","1","1","0","0","0"
"17","D","van Dijk, Virgil - SOU","WW","STK Sat 3:00PM","317.88","317.88","1","1","90","0","0","0","1","0","0.0","0","0","3","3","0","7","1","0","0","0","0","0","0","0","0","57","50","87.7","4","0","0","0","0","0","0","0","3","0","12","11","0","0","0","0","0","17","6","14","5","0","0","0","0","0","8","0","0","0","0","0","0","0","0","9","9","1","1","0","0","0"
"18","M","Tadic, Dusan - SOU","FA","STK Sat 3:00PM","315.64","315.64","1","1","89","1","0","2","2","2","1.0","0","0","1","1","0","29","0","1","0","0","0","0","0","0","1","44","28","63.6","22","14","2","12","1","2","0","0","0","0","0","0","0","0","0","0","0","3","4","1","1","0","1","1","0","0","29","0","1","1","1","0","0","0","0","0","9","1","1","0","0","0"
"19","D","Moreno, Alberto - LIV","FA","@MCI Sat 5:30PM","314.84","314.84","1","1","90","0","0","3","0","0","0","0","0","7","4","0","21","0","1","0","0","0","0","0","0","0","37","31","83.8","12","13","2","11","6","3","2","0","4","1","3","1","3","1","0","1","0","9","4","0","0","1","0","0","0","0","23","0","0","0","0","0","0","0","2","9","9","0","0","1","0","0"
"20","M","M'Vila, Yann - SUN","WW","@CRY Mon 8:00PM","314.69","314.69","1","1","90","0","0","1","0","0","0","0","0","3","2","0","18","1","0","0","0","0","0","1","0","0","59","41","69.5","9","1","1","0","1","0","2","0","7","3","7","6","2","2","0","4","0","10","1","5","0","0","0","0","0","0","19","0","0","0","0","0","0","0","1","0","14","0","0","1","0","0"
"21","M","Abdi, Almen - WAT","FA","MUN Sat 12:45PM","314.34","314.34","1","1","90","0","0","0","2","1","0.5","0","0","1","1","0","15","1","2","0","0","0","0","0","0","0","67","56","83.6","14","1","0","1","0","1","1","0","2","0","3","3","1","1","0","0","0","6","7","3","1","0","0","0","0","0","15","0","0","0","0","0","0","0","2","0","12","0","0","1","0","0"
"22","M","Hoolahan, Wes - NOR","FA","@CHE Sat 3:00PM","307.4","307.4","1","1","89","0","0","1","2","1","0.5","0","0","2","1","0","14","3","0","0","0","0","0","0","0","0","59","53","89.8","26","2","0","2","0","1","0","0","1","0","0","0","5","2","0","0","0","4","11","0","0","0","0","0","0","0","14","0","1","0","0","0","0","0","0","0","8","1","1","0","0","0"
"23","D","Britos, Miguel - WAT","WW","MUN Sat 12:45PM","306.74","306.74","1","1","90","0","0","0","0","0","0","0","0","1","0","0","20","1","0","0","0","0","0","0","0","0","68","50","73.5","8","0","0","0","0","0","1","0","2","0","4","4","0","0","0","0","2","2","5","1","1","0","0","0","0","0","20","0","0","0","0","0","0","0","2","12","12","0","0","1","0","0"
"24","M","Davis, Steven - SOU","FA","STK Sat 3:00PM","305.76","305.76","1","1","90","0","0","1","1","1","1.0","0","0","1","1","0","19","2","0","0","0","0","0","0","0","0","67","51","76.1","19","1","0","1","0","0","0","0","0","0","2","2","0","0","0","0","0","1","8","0","4","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","9","1","1","0","0","0"
"25","D","Naughton, Kyle - SWA","FA","BOUR Sat 3:00PM","304.84","304.84","1","1","90","0","0","0","0","0","0","0","0","2","2","0","15","2","1","0","0","0","0","0","0","0","61","51","83.6","16","0","0","0","0","0","0","0","1","0","2","1","2","1","0","1","0","8","6","4","1","0","0","0","0","0","16","0","0","0","0","0","0","0","1","9","9","0","0","1","0","0"
"26","M","Watson, Ben - WAT","FA","MUN Sat 12:45PM","303.84","303.84","1","1","90","0","0","0","0","0","0","0","0","0","0","0","15","2","1","0","0","0","1","0","0","0","74","62","83.8","12","2","1","1","2","0","0","0","2","0","0","0","0","0","0","0","0","1","3","0","2","0","0","0","0","0","15","0","0","0","0","0","0","0","2","0","12","0","0","1","0","0"
"27","M","Coutinho, Philippe - LIV","FA","@MCI Sat 5:30PM","302.18","302.18","1","1","90","1","0","4","5","2","0.4","0","2","0","0","0","18","0","0","0","0","0","0","0","0","0","46","36","78.3","25","2","1","1","2","1","0","0","1","0","0","0","7","6","0","0","0","6","7","0","1","0","0","1","0","0","18","0","0","0","0","0","0","0","2","0","9","0","0","1","0","0"
"28","M","Leiva, Lucas - LIV","FA","@MCI Sat 5:30PM","300.88","300.88","1","1","90","0","0","2","1","0","0.0","0","1","3","3","0","9","0","0","0","0","0","0","0","0","0","69","61","88.4","21","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","6","4","3","1","0","0","0","0","0","9","0","0","0","0","0","0","0","2","0","9","0","0","1","0","0"
"29","D","Amavi, Jordan - AVL","WW","@EVE Sat 3:00PM","299.77","299.77","1","1","90","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","47","36","76.6","18","2","0","2","0","0","3","0","4","0","1","1","5","4","0","2","0","6","4","2","1","0","0","0","0","0","19","0","0","0","0","0","0","0","0","13","13","1","0","0","1","0"
"30","D","Kolarov, Aleksandar - MCI","FA","LIV Sat 5:30PM","299.54","299.54","1","1","90","0","0","0","3","2","0.7","0","1","1","1","0","14","1","1","0","0","0","0","0","0","0","57","50","87.7","15","8","1","7","2","1","0","1","1","0","1","1","1","1","0","0","0","5","2","2","1","0","0","0","0","0","14","0","0","0","0","0","0","0","0","3","3","1","0","0","1","0"
"31","D","Fonte, Jose - SOU","FA","STK Sat 3:00PM","298.82","298.82","1","1","90","0","0","0","1","0","0.0","0","0","1","1","0","11","0","1","0","0","0","0","0","0","0","62","51","82.3","2","0","0","0","0","0","0","0","1","0","10","9","0","0","0","0","0","9","2","8","2","0","0","0","0","0","12","0","0","0","0","0","0","0","0","9","9","1","1","0","0","0"
"32","D","Stones, John - EVE","FA","AVL Sat 3:00PM","294.92","294.92","1","1","90","0","0","0","0","0","0","0","0","2","2","0","5","2","0","0","0","0","0","0","0","0","60","55","91.7","6","0","0","0","0","0","1","0","4","1","5","4","1","1","0","2","0","5","4","2","1","0","0","0","0","0","6","0","0","0","0","0","0","0","1","16","16","0","0","0","1","0"
"33","M","Gosling, Dan - BOUR","FA","@SWA Sat 3:00PM","294.19","294.19","1","1","90","0","0","3","3","1","0.3","0","1","4","4","0","13","0","4","0","0","0","0","0","0","1","57","49","86.0","17","0","0","0","0","1","0","0","1","1","0","0","1","1","0","0","0","11","7","2","1","0","1","0","0","0","13","0","0","0","0","0","0","0","1","0","2","0","0","1","0","0"
"34","D,M","Blind, Daley - MUN","FA","@WAT Sat 12:45PM","293.8","293.8","1","1","90","0","0","0","0","0","0","0","0","3","2","0","14","0","2","0","0","0","0","0","0","0","64","51","79.7","8","2","1","1","0","1","0","0","1","0","5","4","1","1","0","0","0","8","3","2","2","0","0","0","0","0","15","0","0","0","0","0","0","0","0","4","4","1","1","0","0","0"
"35","M","Ward-Prowse, James - SOU","FA","STK Sat 3:00PM","292.9","292.9","1","1","90","0","0","1","3","0","0.0","0","2","0","0","0","12","2","1","0","0","0","0","0","0","1","52","47","90.4","21","5","2","3","6","0","0","0","1","0","2","2","0","0","0","2","0","1","8","0","3","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","9","1","1","0","0","0"
"36","M","Lanzini, Manuel - WHU","WW","@TOT Sun 4:00PM","292.44","292.44","1","1","90","1","0","3","4","2","0.5","0","0","2","2","0","12","0","3","0","0","0","0","0","0","0","47","44","93.6","14","4","1","3","2","1","0","0","0","0","0","0","6","2","0","1","0","7","7","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","1","0","13","0","0","0","1","0"
"37","D","Distin, Sylvain - BOUR","FA","@SWA Sat 3:00PM","290.86","290.86","1","1","90","0","0","0","0","0","0","0","0","4","2","0","10","2","0","0","0","0","0","0","0","1","72","62","86.1","7","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","8","4","4","3","0","0","0","0","0","11","0","0","0","0","0","0","0","1","2","2","0","0","1","0","0"
"38","M","Veretout, Jordan - AVL","WW","@EVE Sat 3:00PM","289.83","289.83","1","1","90","0","0","1","0","0","0","0","0","1","1","0","16","0","0","0","0","0","0","0","0","0","63","52","82.5","14","3","1","2","2","0","0","0","0","0","0","0","3","1","0","0","0","2","3","0","1","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","13","1","0","0","1","0"
"39","M","Ibe, Jordon - LIV","FA","@MCI Sat 5:30PM","288.86","288.86","1","1","87","0","0","3","3","0","0.0","0","2","1","0","0","22","0","2","0","0","0","0","0","0","0","36","31","86.1","19","8","1","7","4","1","0","0","0","0","0","0","6","3","0","0","0","6","9","0","0","0","0","0","0","0","22","0","1","0","0","0","0","0","2","0","9","0","0","1","0","0"
"40","M","Noble, Mark - WHU","FA","@TOT Sun 4:00PM","286.94","286.94","1","1","90","0","0","1","1","0","0.0","0","0","2","2","0","8","0","1","0","0","0","0","0","0","0","63","59","93.7","12","2","0","2","0","0","0","0","3","0","1","1","2","2","0","0","0","5","4","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","1","0","13","0","0","0","1","0"
"41","M","Barkley, Ross - EVE","FA","AVL Sat 3:00PM","286.5","286.5","1","1","90","0","0","3","3","2","0.7","0","0","0","0","0","15","2","0","0","0","0","0","0","0","0","49","41","83.7","17","4","2","2","3","0","0","2","0","0","0","0","4","2","0","0","0","2","7","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","1","0","16","0","0","0","1","0"
"42","M","Clasie, Jordy - SOU","WW","STK Sat 3:00PM","285.86","285.86","1","1","78","0","0","1","1","0","0.0","0","0","3","3","0","11","0","1","0","0","0","0","0","0","0","72","62","86.1","18","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5","4","1","2","0","0","0","0","0","11","0","1","0","0","0","0","0","0","0","6","1","1","0","0","0"
"43","M","Matic, Nemanja - CHE","FA","NOR Sat 3:00PM","285.17","285.17","1","1","90","0","0","1","4","1","0.3","0","2","2","2","0","9","0","1","0","0","0","0","0","0","1","60","55","91.7","18","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","3","5","1","3","0","0","0","0","0","10","0","0","0","0","0","0","0","1","0","8","0","0","1","0","0"
"44","D","Francis, Simon - BOUR","FA","@SWA Sat 3:00PM","283.87","283.87","1","1","90","0","0","0","0","0","0","0","0","1","0","0","12","0","0","0","0","0","0","0","0","0","69","60","87.0","12","1","0","1","0","1","0","0","2","0","2","2","1","0","0","0","0","4","2","3","1","0","0","0","0","0","12","0","0","0","0","0","0","0","1","2","2","0","0","1","0","0"
"45","M","Stanislas, Junior - BOUR","FA","@SWA Sat 3:00PM","282.83","282.83","1","1","73","0","0","2","1","0","0.0","0","0","2","1","0","22","1","1","0","0","0","0","0","0","0","46","38","82.6","10","11","1","10","6","2","0","0","1","0","0","0","8","4","0","0","0","8","5","1","0","0","0","0","0","0","22","0","1","0","0","0","0","0","1","0","1","0","0","1","0","0"
"46","M","Eriksen, Christian - TOT","FA","WHU Sun 4:00PM","282.2","282.2","1","1","89","0","0","3","3","1","0.3","0","1","1","0","0","15","0","0","0","0","0","0","0","0","0","45","39","86.7","19","3","0","3","4","1","1","0","2","0","2","1","2","0","0","1","0","3","8","2","1","0","0","0","0","0","16","0","1","0","0","0","0","0","1","0","10","0","0","0","1","0"
"47","D","Fuchs, Christian - LEIC","FA","@NEW Sat 3:00PM","281.7","281.7","1","1","90","0","0","1","0","0","0","0","0","2","2","0","22","1","0","0","0","0","0","0","0","0","47","33","70.2","10","6","1","5","2","0","1","0","3","0","4","3","0","0","0","1","0","3","1","1","0","0","0","0","0","0","23","0","0","0","0","0","0","0","1","8","8","0","1","0","0","0"
"48","D","Cathcart, Craig - WAT","FA","MUN Sat 12:45PM","280.76","280.76","1","1","90","0","0","0","0","0","0","0","0","0","0","0","14","0","1","0","0","0","0","0","0","0","59","45","76.3","2","0","0","0","0","0","0","0","3","1","10","10","0","0","0","0","0","3","0","2","0","0","0","0","0","0","14","0","0","0","0","0","0","0","2","12","12","0","0","1","0","0"
"49","D","Debuchy, Mathieu - ARS","FA","@WBA Sat 3:00PM","276.7","276.7","1","1","77","0","0","0","0","0","0","0","0","9","9","0","18","2","0","0","0","0","0","0","0","0","43","30","69.8","14","0","0","0","0","0","2","0","2","0","0","0","1","1","0","2","0","11","7","1","1","0","0","0","0","0","18","0","1","0","0","0","0","0","1","12","12","0","0","0","1","0"
"50","M","Dembélé, Mousa - TOT","FA","WHU Sun 4:00PM","275.88","275.88","1","1","90","0","0","1","1","0","0.0","0","1","7","4","0","9","4","1","0","0","0","0","0","0","0","42","37","88.1","9","1","1","0","0","1","1","0","2","0","0","0","5","5","0","0","0","14","11","2","3","0","0","0","0","0","9","0","0","0","0","0","0","0","1","0","10","0","0","0","1","0"
"51","D","Rose, Danny - TOT","FA","WHU Sun 4:00PM","275.83","275.83","1","1","90","0","1","2","1","0","0.0","0","0","1","1","0","16","3","1","0","0","0","0","0","0","0","35","29","82.9","9","4","0","4","0","1","2","0","0","0","8","6","2","1","0","0","0","6","6","3","1","1","0","0","0","0","18","0","0","0","0","0","0","0","1","10","10","0","0","0","1","0"
"52","F","Sánchez, Alexis - ARS","FA","@WBA Sat 3:00PM","274.78","274.78","1","1","90","0","0","1","1","1","1.0","0","0","1","0","0","20","3","2","0","0","0","0","0","0","0","36","28","77.8","17","3","0","3","1","1","0","0","0","0","0","0","2","1","0","0","0","5","13","1","4","0","1","0","0","0","20","0","0","0","0","0","0","0","1","0","14","0","0","0","1","0"
"53","D","Tomkins, James - WHU","FA","@TOT Sun 4:00PM","273.91","273.91","1","1","90","0","0","1","0","0","0","0","0","4","2","0","5","1","0","0","0","0","0","0","0","0","54","49","90.7","5","1","1","0","0","0","0","0","2","1","6","6","0","0","0","1","0","6","2","2","0","0","0","0","0","0","5","0","0","0","0","0","0","0","1","13","13","0","0","0","1","0"
"54","D","Monreal, Nacho - ARS","FA","@WBA Sat 3:00PM","272.79","272.79","1","1","90","0","0","1","0","0","0","0","0","5","2","0","13","0","1","0","0","0","0","0","0","0","47","37","78.7","11","2","1","1","0","1","0","0","3","1","2","2","0","0","0","1","0","6","1","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","1","14","14","0","0","0","1","0"
"55","D","Bertrand, Ryan - SOU","FA","STK Sat 3:00PM","272.71","272.71","1","1","90","0","0","0","0","0","0","0","0","0","0","0","21","1","1","1","0","0","0","0","0","0","41","29","70.7","15","3","0","3","0","2","1","0","2","0","3","2","1","0","0","1","0","1","5","0","1","0","0","0","0","0","22","0","0","0","0","0","1","0","0","9","9","1","1","0","0","0"
"56","M","Mané, Sadio - SOU","FA","STK Sat 3:00PM","272.27","272.27","1","1","83","0","0","2","4","2","0.5","0","1","1","0","0","16","2","4","1","0","0","0","0","0","2","40","31","77.5","14","6","1","5","0","0","0","0","1","1","0","0","4","3","0","1","0","11","4","3","1","0","0","0","0","0","16","0","1","0","0","0","0","0","0","0","6","1","1","0","0","0"
"57","M","Arter, Harry - BOUR","FA","@SWA Sat 3:00PM","271.94","271.94","1","1","79","0","0","1","4","0","0.0","0","3","4","3","0","13","1","1","1","0","0","0","0","0","0","54","51","94.4","22","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","5","7","0","0","0","0","0","0","0","13","0","1","0","0","0","0","0","1","0","1","0","0","1","0","0"
"58","D","Aké, Nathan - WAT","FA","MUN Sat 12:45PM","271.67","271.67","1","1","90","0","0","1","0","0","0","0","0","2","1","0","24","1","0","0","0","0","0","0","0","0","43","29","67.4","11","3","0","3","0","0","0","0","1","0","0","0","1","0","0","0","0","5","3","3","0","0","0","0","0","0","24","0","0","0","0","0","0","0","2","12","12","0","0","1","0","0"
"59","M","Lallana, Adam - LIV","FA","@MCI Sat 5:30PM","267.92","267.92","1","1","90","0","1","2","3","0","0.0","0","1","0","0","0","14","1","1","0","0","0","0","0","0","0","36","33","91.7","19","5","1","4","1","3","0","0","1","0","0","0","5","3","0","0","0","4","8","0","2","1","0","0","0","0","14","0","0","0","0","0","0","0","2","0","9","0","0","1","0","0"
"60","D","Dawson, Craig - WBA","FA","ARS Sat 3:00PM","267.59","267.59","1","1","90","0","0","1","0","0","0","0","0","5","4","0","19","2","0","1","0","0","0","0","0","0","32","19","59.4","3","2","1","1","0","0","1","0","3","1","4","3","0","0","0","0","0","10","7","5","4","1","0","0","0","0","20","0","0","0","0","0","0","0","2","13","13","0","0","1","0","0"
"61","M","Drinkwater, Daniel - LEIC","FA","@NEW Sat 3:00PM","266.76","266.76","1","1","89","0","0","1","0","0","0","0","0","1","1","0","16","1","0","0","0","0","0","0","0","0","55","42","76.4","11","0","0","0","0","0","0","0","1","0","3","3","3","1","0","0","0","2","5","0","2","0","0","0","0","0","16","0","1","0","0","0","0","0","1","0","8","0","1","0","0","0"
"62","D","Delaney, Damien - CRY","FA","SUN Mon 8:00PM","266.54","266.54","1","1","90","0","0","0","0","0","0","0","0","3","2","0","12","0","2","0","0","0","0","0","0","0","26","14","53.8","2","0","0","0","0","0","4","0","1","1","11","7","0","0","0","0","1","9","7","4","7","0","0","0","0","0","16","0","0","0","0","0","0","0","1","22","22","0","1","0","0","0"
"63","F","Rooney, Wayne - MUN","FA","@WAT Sat 12:45PM","265.88","265.88","1","1","82","0","0","2","3","0","0.0","0","2","1","1","0","16","1","0","0","0","0","0","0","0","0","40","35","87.5","21","6","0","6","3","0","0","0","0","0","0","0","4","1","0","0","0","4","8","2","2","0","0","0","0","0","16","0","1","0","0","0","0","0","0","0","4","1","1","0","0","0"
"64","F","Martial, Anthony - MUN","WW","@WAT Sat 12:45PM","265.41","265.41","1","1","90","0","0","2","2","1","0.5","0","1","0","0","0","15","2","1","0","0","0","0","0","0","0","33","30","90.9","18","3","1","2","0","2","1","0","0","0","0","0","5","1","0","0","1","3","17","1","8","0","0","0","0","0","15","0","0","0","0","0","1","0","0","0","4","1","1","0","0","0"
"65","M","Barry, Gareth - EVE","FA","AVL Sat 3:00PM","264.92","264.92","1","1","90","0","0","2","0","0","0","0","0","2","1","0","6","0","0","0","0","0","0","0","0","0","60","55","91.7","10","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","1","3","4","1","0","0","0","0","0","0","6","0","0","0","0","0","0","0","1","0","16","0","0","0","1","0"
"66","D","Funes Mori, Ramiro - EVE","WW","AVL Sat 3:00PM","264.88","264.88","1","1","90","0","0","0","2","0","0.0","0","0","1","1","0","7","1","0","1","0","0","0","0","0","0","49","43","87.8","1","0","0","0","0","0","0","0","0","0","6","6","1","0","0","0","0","4","4","3","2","0","0","0","0","0","7","0","0","0","0","0","0","0","1","16","16","0","0","0","1","0"
"67","D","Smalling, Chris - MUN","FA","@WAT Sat 12:45PM","264.82","264.82","1","1","90","0","0","1","0","0","0","0","0","0","0","0","10","2","1","0","0","0","0","0","0","0","55","45","81.8","7","0","0","0","0","0","1","0","6","2","3","2","0","0","0","0","0","4","4","3","2","0","0","0","0","0","11","0","0","0","0","0","0","0","0","4","4","1","1","0","0","0"
"68","D","Mertesacker, Per - ARS","FA","@WBA Sat 3:00PM","263.86","263.86","1","1","90","0","0","0","1","0","0.0","0","0","3","3","0","7","2","1","0","0","0","0","0","0","0","51","44","86.3","1","0","0","0","0","1","1","0","1","0","5","3","0","0","0","0","1","4","4","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","1","14","14","0","0","0","1","0"
"69","M","Sánchez, Carlos - AVL","FA","@EVE Sat 3:00PM","263.86","263.86","1","1","90","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","56","48","85.7","15","0","0","0","0","0","0","0","0","0","3","2","2","2","0","2","0","4","1","2","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","13","1","0","0","1","0"
"70","D","Coleman, Seamus - EVE","FA","AVL Sat 3:00PM","263.81","263.81","1","1","90","0","0","0","0","0","0","0","0","1","1","0","14","1","0","0","0","0","0","0","0","0","43","35","81.4","4","2","0","2","0","0","0","0","2","1","1","1","5","2","0","0","1","3","5","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","1","16","16","0","0","0","1","0"
"71","M","Surman, Andrew - BOUR","FA","@SWA Sat 3:00PM","262.92","262.92","1","1","90","0","0","2","1","0","0.0","0","1","1","0","0","11","0","1","0","0","0","0","0","0","0","59","54","91.5","13","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","3","5","1","1","0","0","0","0","0","11","0","0","0","0","0","0","0","1","0","2","0","0","1","0","0"
"72","F","Pellè, Graziano - SOU","FA","STK Sat 3:00PM","262.63","262.63","1","1","90","0","0","2","1","0","0.0","0","1","1","1","0","23","3","0","1","0","0","0","0","0","1","41","26","63.4","11","2","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","3","8","2","3","1","0","0","0","0","23","0","0","0","0","0","0","0","0","0","9","1","1","0","0","0"
