"Rk","Pos","Player","Sta","Opp (GMT)","FPts","FP/G","GP","GS","Min","G","A","ASh","Sh","SOG","SA","SOP","SB","Tk","TkW","TLM","PLC","FC","FS","YC","SYC","RC","HB","Pen","DP","Off","Pa","APa","Pc%","SFTP","Cr","ACr","CF","CK","CF","CC","FKS","Int","IntB","ClA","ClS","CoA","CoS","CSLM","BCr","BS","DW","DL","AW","AL","BCC","BCM","BCS","FKG","FKM","PL","SubOn","SubOff","PKG","PKA","PKM","PKD","GON","GA","ShA","ShA","CS","W","L","T","CIB"
"11","D","Funes Mori, Ramiro - EVE","WW","@BOUR Sat 3:00PM","320.74","320.74","1","1","90","0","0","0","1","0","0.0","0","0","2","2","0","18","0","0","0","0","0","0","0","0","0","65","48","73.8","7","0","0","0","0","0","1","0","2","0","15","10","2","1","0","0","0","6","3","3","1","0","0","0","0","0","23","0","0","0","0","0","0","0","2","9","9","0","1","0","0","0"
"12","D","Naughton, Kyle - SWA","FA","@LIV Sun 4:15PM","316.69","316.69","1","1","90","0","0","0","0","0","0","0","0","0","0","0","26","0","2","0","0","0","0","0","0","0","54","37","68.5","8","8","0","8","0","0","1","0","1","0","1","0","0","0","0","3","0","4","4","2","2","0","0","0","0","0","27","0","0","0","0","0","0","0","3","18","18","0","0","1","0","0"
"13","M","Shelvey, Jonjo - SWA","FA","@LIV Sun 4:15PM","315.16","315.16","1","1","80","0","0","1","3","1","0.3","0","1","0","0","0","20","1","1","1","0","0","0","0","0","0","70","58","82.9","12","6","1","5","3","0","0","0","1","0","0","0","0","0","0","0","0","2","2","1","0","0","0","0","0","0","20","0","1","0","0","0","0","0","3","0","17","0","0","1","0","0"
"14","M","Barry, Gareth - EVE","FA","@BOUR Sat 3:00PM","310.78","310.78","1","1","90","0","0","1","1","0","0.0","0","1","1","1","0","18","2","0","0","0","0","0","0","0","0","74","58","78.4","12","1","0","1","0","1","0","0","2","0","3","2","0","0","0","0","0","3","3","2","0","0","0","0","0","0","19","0","0","0","0","0","0","0","2","0","9","0","1","0","0","0"
"15","D","Kolarov, Aleksandar - MCI","FA","SOU Sat 3:00PM","310.25","310.25","1","1","90","0","0","3","2","1","0.5","0","1","1","0","0","23","1","3","0","0","0","0","0","0","1","40","30","75.0","16","8","1","7","4","0","1","1","1","0","2","2","1","0","0","1","2","4","7","0","1","0","0","0","0","0","23","0","0","0","0","0","0","0","4","15","15","0","0","1","0","0"
"16","M","Milner, James - LIV","FA","SWA Sun 4:15PM","306.9","306.9","1","1","90","1","1","3","2","2","1.0","0","0","6","3","0","17","2","4","0","0","0","0","0","0","0","40","36","90.0","17","7","1","6","8","2","0","0","0","0","0","0","2","0","0","0","0","11","7","1","0","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","10","0","1","0","0","0"
"17","D","Moreno, Alberto - LIV","FA","SWA Sun 4:15PM","306.88","306.88","1","1","90","0","0","3","1","1","1.0","0","0","1","1","0","21","0","1","0","0","0","0","0","0","1","52","46","88.5","17","14","1","13","2","0","0","0","1","0","0","0","1","0","0","0","0","2","3","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","2","0","10","0","1","0","0","0"
"18","D","Sakho, Mamadou - LIV","FA","SWA Sun 4:15PM","305.99","305.99","1","1","90","0","0","0","0","0","0","0","0","2","2","0","2","1","1","0","0","0","0","0","0","0","72","71","98.6","11","0","0","0","0","0","0","0","2","0","2","1","1","1","0","0","0","5","9","1","6","0","0","0","0","0","3","0","0","0","0","0","0","0","2","10","10","0","1","0","0","0"
"19","M","Oscar - CHE","FA","@TOT Sun 12:00PM","304.64","304.64","1","1","73","0","0","1","2","0","0.0","0","0","2","2","0","29","2","1","0","0","0","0","0","0","0","61","39","63.9","17","3","2","1","1","1","1","0","1","0","0","0","4","1","0","0","0","4","9","0","1","0","0","0","0","0","29","0","1","0","0","0","0","0","2","0","11","0","0","0","1","0"
"20","D","Mertesacker, Per - ARS","FA","@NOR Sun 4:15PM","302.94","302.94","1","1","90","0","0","0","0","0","0","0","0","2","2","0","4","0","0","0","0","0","0","0","0","0","64","60","93.8","4","0","0","0","0","0","1","0","1","0","11","10","0","0","0","0","0","8","0","6","0","0","0","0","0","0","5","0","0","0","0","0","0","0","2","16","16","0","1","0","0","0"
"21","D","Koscielny, Laurent - ARS","FA","@NOR Sun 4:15PM","302.85","302.85","1","1","90","0","0","0","0","0","0","0","0","0","0","0","11","1","2","0","0","0","0","0","0","0","59","50","84.7","5","1","0","1","0","0","1","0","3","0","11","8","0","0","0","0","2","4","2","2","1","0","0","0","0","0","14","0","0","0","0","0","0","0","2","16","16","0","1","0","0","0"
"22","M","Brady, Robbie - NOR","WW","ARS Sun 4:15PM","302","302","1","1","90","1","0","2","4","1","0.3","0","2","4","3","0","18","1","0","0","0","0","0","0","0","0","40","30","75.0","10","3","1","2","2","2","0","1","3","0","2","2","5","3","0","0","1","9","9","2","1","0","0","1","0","0","18","0","0","0","0","0","0","0","2","0","19","0","0","0","1","0"
"23","D","Taylor, Neil - SWA","FA","@LIV Sun 4:15PM","300.76","300.76","1","1","90","0","0","1","0","0","0","0","0","1","1","0","19","1","3","0","0","0","0","0","0","0","51","39","76.5","11","4","0","4","0","1","1","0","3","1","0","0","0","0","0","2","0","5","2","1","1","0","0","0","0","0","19","0","0","0","0","0","1","0","3","18","18","0","0","1","0","0"
"24","M","Drinkwater, Daniel - LEIC","FA","MUN Sat 5:30PM","299.89","299.89","1","1","78","0","1","3","0","0","0","0","0","3","2","0","11","2","1","1","0","0","0","0","0","0","57","51","89.5","25","3","0","3","0","1","0","0","1","0","0","0","1","1","0","0","1","5","6","0","0","0","0","0","0","0","11","0","1","0","0","0","0","0","3","0","24","0","0","1","0","0"
"25","D","Azpilicueta, César - CHE","FA","@TOT Sun 12:00PM","298.79","298.79","1","1","90","0","0","1","0","0","0","0","0","4","4","0","18","0","0","0","0","0","0","0","0","0","52","41","78.8","20","2","0","2","0","1","1","0","3","0","2","0","2","0","0","2","0","4","4","0","1","0","0","0","0","0","20","0","0","0","0","0","0","0","2","11","11","0","0","0","1","0"
"26","D","Antonio Valencia - MUN","FA","@LEIC Sat 5:30PM","297.8","297.8","1","1","90","0","0","1","0","0","0","0","0","2","1","0","16","1","0","0","0","0","0","0","0","0","55","44","80.0","11","4","2","2","0","1","0","0","2","0","2","2","3","3","0","0","0","7","4","2","1","0","0","0","0","0","16","0","0","0","0","0","0","0","0","9","9","1","1","0","0","0"
"27","M","Mata, Juan - MUN","FA","@LEIC Sat 5:30PM","296.42","296.42","1","1","90","1","1","1","4","2","0.5","0","2","2","2","0","11","0","1","0","0","0","0","0","0","0","53","49","92.5","23","3","0","3","1","2","0","1","0","0","0","0","1","1","0","0","0","4","6","0","1","1","0","1","0","0","11","0","0","0","0","0","0","0","0","0","9","1","1","0","0","0"
"28","M","Howson, Jonny - NOR","FA","ARS Sun 4:15PM","294.28","294.28","1","1","90","0","0","2","4","2","0.5","0","1","2","1","0","19","2","1","0","0","0","0","0","0","0","51","40","78.4","8","1","0","1","0","1","0","0","4","0","0","0","1","0","0","0","0","3","10","0","5","1","0","0","0","0","19","0","0","0","0","0","0","0","2","0","19","0","0","0","1","0"
"29","M","Schneiderlin, Morgan - MUN","FA","@LEIC Sat 5:30PM","293.91","293.91","1","1","90","0","0","0","0","0","0","0","0","2","2","0","8","4","3","0","0","0","0","0","0","0","74","67","90.5","6","0","0","0","0","0","0","0","3","0","1","1","0","0","0","0","1","5","5","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","9","1","1","0","0","0"
"30","D","Ivanovic, Branislav - CHE","FA","@TOT Sun 12:00PM","292.84","292.84","1","1","90","0","0","1","1","0","0.0","0","0","4","3","0","17","4","0","1","0","0","0","0","0","0","49","41","83.7","8","5","1","4","0","0","0","0","1","0","2","2","1","0","0","0","0","7","5","3","1","0","0","0","0","0","17","0","0","0","0","0","0","0","2","11","11","0","0","0","1","0"
"31","D","Jagielka, Phil - EVE","FA","@BOUR Sat 3:00PM","291.88","291.88","1","1","90","0","0","0","0","0","0","0","0","1","1","0","9","0","1","0","0","0","0","0","0","0","64","56","87.5","7","0","0","0","0","0","2","0","3","0","7","5","0","0","0","1","1","3","4","2","3","0","0","0","0","0","11","0","0","0","0","0","0","0","2","9","9","0","1","0","0","0"
"32","M","Lamela, Erik - TOT","FA","CHE Sun 12:00PM","291.03","291.03","1","1","87","1","1","2","4","1","0.3","0","2","4","2","0","16","3","2","1","0","0","0","0","0","1","37","29","78.4","9","5","2","3","3","1","0","0","1","0","0","0","3","3","0","0","0","10","9","1","0","0","0","1","0","0","16","0","1","0","0","0","0","0","1","0","21","0","1","0","0","0"
"33","M","Ki Sung-yueng - SWA","FA","@LIV Sun 4:15PM","288.46","288.46","1","1","90","0","0","0","2","1","0.5","0","0","0","0","0","6","2","1","0","0","0","0","0","0","0","67","64","95.5","14","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","4","0","0","0","1","0","0","0","6","0","0","0","0","0","0","1","3","0","18","0","0","1","0","0"
"34","D","Vertonghen, Jan - TOT","FA","CHE Sun 12:00PM","287.88","287.88","1","1","90","0","0","0","0","0","0","0","0","2","1","0","6","1","0","0","0","0","0","0","0","0","50","44","88.0","4","0","0","0","0","0","1","0","1","1","9","8","2","2","0","2","0","6","1","2","0","0","0","0","0","0","7","0","0","0","0","0","0","0","1","22","22","0","1","0","0","0"
"35","M","Hazard, Eden - CHE","FA","@TOT Sun 12:00PM","286.84","286.84","1","1","90","0","1","4","1","0","0.0","0","1","0","0","0","14","0","2","0","0","0","0","0","0","0","51","43","84.3","27","1","0","1","0","0","0","0","1","0","0","0","6","3","0","0","0","5","4","0","1","0","0","0","0","0","14","0","0","0","0","0","0","0","2","0","11","0","0","0","1","0"
"36","M","Ritchie, Matt - BOUR","FA","EVE Sat 3:00PM","286.07","286.07","1","1","90","0","0","1","5","1","0.2","0","3","3","1","0","15","2","3","0","0","0","0","0","0","0","47","41","87.2","12","5","0","5","4","3","0","2","0","0","1","1","0","0","0","0","0","6","4","0","1","0","1","0","0","0","15","0","0","0","0","0","0","0","2","0","8","0","0","1","0","0"
"37","M","Surman, Andrew - BOUR","FA","EVE Sat 3:00PM","285.81","285.81","1","1","90","0","0","1","0","0","0","0","0","0","0","0","15","1","0","0","0","0","0","0","0","0","72","58","80.6","16","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","2","0","8","0","0","1","0","0"
"38","D","Otamendi, Nicolás - MCI","WW","SOU Sat 3:00PM","284.77","284.77","1","1","90","0","0","0","1","0","0.0","0","0","2","1","0","10","1","2","0","0","0","0","0","0","0","44","34","77.3","4","0","0","0","0","0","2","0","4","0","12","12","0","0","0","2","0","11","3","7","1","0","0","0","0","0","10","0","0","0","0","0","0","0","4","15","15","0","0","1","0","0"
"39","D","Bellerín, Héctor - ARS","FA","@NOR Sun 4:15PM","284.73","284.73","1","1","90","0","0","2","0","0","0","0","0","1","1","0","20","1","0","0","0","0","0","0","0","0","44","32","72.7","13","2","0","2","0","0","1","0","2","0","1","1","2","2","0","1","0","5","4","2","1","0","0","0","0","0","20","0","0","0","0","0","0","0","2","16","16","0","1","0","0","0"
"40","D","Hutton, Alan - AVL","FA","WAT Sat 3:00PM","283.71","283.71","1","1","90","0","1","2","0","0","0","0","0","2","2","0","17","0","2","0","0","0","0","0","0","0","38","27","71.1","5","5","3","2","0","0","1","0","1","0","2","1","3","2","0","2","0","7","4","1","0","1","0","0","0","0","18","0","0","0","0","0","0","0","3","21","21","0","0","1","0","0"
"41","M","Barkley, Ross - EVE","FA","@BOUR Sat 3:00PM","281.86","281.86","1","1","90","0","0","2","3","0","0.0","0","2","1","1","0","17","1","1","0","0","0","0","0","0","1","43","37","86.0","18","6","2","4","4","0","0","1","0","0","0","0","3","0","0","0","0","2","8","0","2","0","1","0","0","0","17","0","0","0","0","0","0","0","2","0","9","0","1","0","0","0"
"42","D","Dier, Eric - TOT","FA","CHE Sun 12:00PM","281.72","281.72","1","1","90","1","0","0","1","1","1.0","0","0","2","1","0","16","3","0","1","0","0","0","0","0","0","53","38","71.7","4","0","0","0","0","0","0","0","5","0","0","0","1","1","0","0","2","6","5","3","0","0","0","0","0","0","16","0","0","0","0","0","0","0","1","0","22","0","1","0","0","0"
"43","M","Payet, Dimitri - WHU","FA","WBA Sun 2:05PM","280.76","280.76","1","1","90","0","1","7","1","1","1.0","0","0","0","0","0","20","1","2","0","0","0","1","0","0","0","29","22","75.9","11","13","6","7","7","1","0","0","2","0","0","0","5","2","0","0","0","4","3","0","0","2","0","0","0","0","20","0","0","0","0","0","0","0","2","0","16","0","0","0","1","0"
"44","F","Pedro - CHE","WW","@TOT Sun 12:00PM","280.74","280.74","1","1","90","0","0","0","1","0","0.0","0","0","2","2","0","22","2","1","1","0","0","0","0","0","1","34","25","73.5","11","4","1","3","1","2","0","0","0","0","0","0","11","6","0","0","0","10","10","1","0","0","1","0","0","0","22","0","0","0","0","0","0","0","2","0","11","0","0","0","1","0"
"45","D","Williams, Ashley - SWA","FA","@LIV Sun 4:15PM","279.83","279.83","1","1","90","0","0","1","0","0","0","0","0","0","0","0","9","1","0","0","0","0","1","0","0","1","54","45","83.3","6","0","0","0","0","0","0","0","3","0","5","5","0","0","0","0","3","2","2","2","2","0","0","0","0","0","9","0","0","0","0","0","0","0","3","18","18","0","0","1","0","0"
"46","F","Rooney, Wayne - MUN","FA","@LEIC Sat 5:30PM","279.2","279.2","1","1","90","1","0","1","3","1","0.3","0","2","2","2","0","14","0","0","0","0","0","0","0","0","0","52","45","86.5","19","1","0","1","0","0","0","0","1","0","0","0","3","1","0","0","0","3","5","0","0","0","0","1","0","0","14","0","0","0","0","0","0","0","0","0","9","1","1","0","0","0"
"47","M","Hoolahan, Wes - NOR","FA","ARS Sun 4:15PM","278.88","278.88","1","1","85","0","1","2","0","0","0","0","0","0","0","0","12","1","1","0","0","0","0","0","0","0","58","51","87.9","21","1","0","1","0","0","0","0","1","0","0","0","2","2","0","0","0","3","4","0","0","0","0","0","0","0","12","0","1","0","0","0","0","0","1","0","15","0","0","0","1","0"
"48","D","Davies, Ben - TOT","FA","CHE Sun 12:00PM","278.65","278.65","1","1","90","0","0","2","0","0","0","0","0","2","1","0","20","1","0","0","0","0","0","0","0","0","31","20","64.5","3","3","2","1","0","0","2","0","1","0","9","8","0","0","0","3","2","3","3","1","2","0","0","0","0","0","21","0","0","0","0","0","0","0","1","22","22","0","1","0","0","0"
"49","D","Dawson, Craig - WBA","FA","@WHU Sun 2:05PM","278.62","278.62","1","1","90","1","0","0","1","1","1.0","0","0","1","0","0","19","1","0","0","0","0","0","0","0","0","40","25","62.5","4","4","0","4","0","2","0","0","2","0","8","8","0","0","0","0","1","5","3","4","2","0","0","1","0","0","19","0","0","0","0","0","0","0","3","12","12","0","0","1","0","0"
"50","F","Sterling, Raheem - MCI","FA","SOU Sat 3:00PM","278.45","278.45","1","1","90","0","0","4","3","2","0.7","0","0","0","0","0","16","1","3","0","0","0","1","0","0","0","42","33","78.6","18","2","0","2","0","2","0","0","1","0","0","0","3","2","0","0","0","5","7","0","2","0","0","0","0","0","16","0","0","0","0","0","0","0","4","0","15","0","0","1","0","0"
"51","D","Monreal, Nacho - ARS","FA","@NOR Sun 4:15PM","277.83","277.83","1","1","90","0","2","2","0","0","0","0","0","2","2","0","8","1","0","0","0","0","0","0","0","0","42","35","83.3","5","1","1","0","0","0","0","0","4","1","8","7","0","0","0","1","1","9","4","7","1","0","0","0","0","0","9","0","0","0","0","0","0","0","2","16","16","0","1","0","0","0"
"52","D","Francis, Simon - BOUR","FA","EVE Sat 3:00PM","277.82","277.82","1","1","90","0","0","1","0","0","0","0","0","3","3","0","18","1","0","0","0","0","0","0","0","1","49","40","81.6","4","4","1","3","1","1","1","0","1","0","2","2","0","0","0","1","0","6","5","3","0","0","0","0","0","0","18","0","0","0","0","0","0","0","2","8","8","0","0","1","0","0"
"53","M","Morrison, James - WBA","FA","@WHU Sun 2:05PM","277.34","277.34","1","1","90","0","1","2","2","1","0.5","0","1","1","0","0","14","0","2","0","0","0","0","0","0","0","44","37","84.1","18","2","0","2","0","1","0","0","2","0","0","0","5","5","0","0","0","9","3","1","0","1","0","0","0","0","14","0","0","0","0","0","0","0","3","0","12","0","0","1","0","0"
"54","M","Gueye, Idrissa - AVL","FA","WAT Sat 3:00PM","275.9","275.9","1","1","90","0","0","0","1","1","1.0","0","0","3","2","0","11","1","1","0","0","0","0","0","0","0","48","43","89.6","13","0","0","0","0","0","0","0","3","0","0","0","4","2","0","0","0","6","6","0","1","0","0","0","0","0","11","0","0","0","0","0","0","0","3","0","21","0","0","1","0","0"
"55","D","Tomkins, James - WHU","FA","WBA Sun 2:05PM","275.8","275.8","1","1","90","0","0","1","1","0","0.0","0","0","0","0","0","11","0","1","0","0","0","0","0","0","0","51","41","80.4","5","1","0","1","0","1","0","0","2","2","6","4","0","0","0","0","0","4","2","3","1","0","0","0","0","0","13","0","0","0","0","0","0","0","2","16","16","0","0","0","1","0"
"56","D","Cook, Steve - BOUR","FA","EVE Sat 3:00PM","275.79","275.79","1","1","90","0","0","1","0","0","0","0","0","0","0","0","12","1","1","0","0","0","0","0","0","0","58","46","79.3","2","0","0","0","0","0","0","0","2","1","7","7","0","0","0","0","1","5","4","4","3","0","0","0","0","0","12","0","0","0","0","0","0","0","2","8","8","0","0","1","0","0"
"57","M","Can, Emre - LIV","FA","SWA Sun 4:15PM","274.84","274.84","1","1","90","0","0","1","1","1","1.0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","62","52","83.9","9","0","0","0","0","1","0","0","4","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","2","10","10","0","1","0","0","0"
"58","D","Smalling, Chris - MUN","FA","@LEIC Sat 5:30PM","273.93","273.93","1","1","90","0","0","0","0","0","0","0","0","3","3","0","4","3","1","0","0","0","0","0","0","0","56","52","92.9","5","0","0","0","0","0","1","0","0","0","8","7","0","0","0","0","1","5","3","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","9","9","1","1","0","0","0"
"59","D","Bassong, Sebastien - NOR","FA","ARS Sun 4:15PM","273.85","273.85","1","1","90","0","0","0","0","0","0","0","0","1","1","0","6","3","3","0","0","0","0","0","0","0","41","35","85.4","0","0","0","0","0","0","2","0","2","0","11","8","0","0","0","0","0","8","5","5","3","0","0","0","0","0","9","0","0","0","0","0","0","0","2","19","19","0","0","0","1","0"
"60","M","Kanté, N'Golo - LEIC","WW","MUN Sat 5:30PM","272.85","272.85","1","1","90","0","0","1","1","0","0.0","0","0","4","2","0","9","2","1","0","0","0","0","0","0","0","47","40","85.1","9","0","0","0","0","0","0","0","2","0","1","1","2","1","0","0","0","6","7","0","2","0","0","0","0","0","9","0","0","0","0","0","0","0","5","0","27","0","0","1","0","0"
"61","M","Puncheon, Jason - CRY","FA","NEW Sat 3:00PM","272.08","272.08","1","1","90","0","0","3","3","1","0.3","0","0","1","1","0","13","3","2","1","0","0","0","0","0","0","44","33","75.0","21","1","0","1","0","0","0","1","1","0","1","1","3","2","0","0","0","5","6","0","1","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","15","1","1","0","0","0"
"62","D","Martin, Russell - NOR","FA","ARS Sun 4:15PM","271.83","271.83","1","1","90","0","0","0","1","0","0.0","0","0","1","1","0","9","0","0","0","0","0","0","0","0","0","52","43","82.7","1","0","0","0","0","0","1","0","1","0","7","7","0","0","0","0","2","2","2","1","1","0","0","0","0","0","9","0","0","0","0","0","0","0","2","19","19","0","0","0","1","0"
"63","D","Federico Fernández - SWA","FA","@LIV Sun 4:15PM","269.92","269.92","1","1","90","0","0","0","0","0","0","0","0","2","2","0","4","3","0","0","0","0","0","0","0","1","48","44","91.7","3","0","0","0","0","0","2","0","1","0","6","5","0","0","0","1","0","4","5","2","3","0","0","0","0","0","5","0","0","0","0","0","0","0","3","18","18","0","0","1","0","0"
"64","M","Dele Alli - TOT","FA","CHE Sun 12:00PM","269.73","269.73","1","1","90","0","0","0","0","0","0","0","0","7","4","0","16","2","1","1","0","0","0","0","0","0","41","30","73.2","6","0","0","0","0","0","0","0","5","0","1","1","1","0","0","0","0","10","7","2","2","0","0","0","0","0","16","0","0","0","0","0","0","0","1","0","22","0","1","0","0","0"
"65","D","Janmaat, Daryl - NEW","FA","@CRY Sat 3:00PM","269.17","269.17","1","1","90","0","0","3","2","1","0.5","0","1","3","3","0","18","0","0","0","0","0","0","0","0","0","33","22","66.7","7","3","0","3","0","0","1","0","3","0","5","2","2","2","0","1","0","6","0","1","0","1","0","0","0","0","21","0","0","0","0","0","0","0","2","16","16","0","0","0","1","0"
"66","F","Deeney, Troy - WAT","FA","@AVL Sat 3:00PM","268.94","268.94","1","1","90","0","0","1","3","1","0.3","0","0","2","2","0","19","0","1","0","0","0","0","0","0","0","36","22","61.1","7","2","0","2","0","1","0","0","0","0","0","0","1","0","0","0","1","13","8","11","6","0","0","0","0","0","19","0","0","0","0","0","0","0","1","0","16","0","0","1","0","0"
"67","D","Distin, Sylvain - BOUR","FA","EVE Sat 3:00PM","265.83","265.83","1","1","90","0","0","1","1","0","0.0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","52","43","82.7","6","0","0","0","0","0","0","0","3","0","7","7","2","2","0","0","0","6","3","4","2","0","0","0","0","0","9","0","0","0","0","0","0","0","2","8","8","0","0","1","0","0"
"68","D","de Laet, Ritchie - LEIC","FA","MUN Sat 5:30PM","264.77","264.77","1","1","90","0","0","0","0","0","0","0","0","0","0","0","12","0","1","0","0","0","0","0","0","0","26","20","76.9","7","3","1","2","0","0","2","0","5","2","5","3","1","1","0","0","7","4","1","2","0","0","0","0","0","0","14","0","0","0","0","0","0","0","5","27","27","0","0","1","0","0"
"69","M","Brunt, Chris - WBA","FA","@WHU Sun 2:05PM","264.75","264.75","1","1","90","0","1","2","0","0","0","0","0","3","2","0","13","0","0","0","0","0","0","0","0","0","36","27","75.0","10","5","2","3","4","0","1","0","2","1","0","0","3","3","0","1","0","7","2","1","1","1","0","0","0","0","13","0","0","0","0","0","0","0","3","12","12","0","0","1","0","0"
"70","D","Amavi, Jordan - AVL","WW","WAT Sat 3:00PM","263.87","263.87","1","1","90","0","1","2","0","0","0","0","0","3","3","0","12","2","1","0","0","0","0","0","0","0","31","27","87.1","5","2","2","0","0","0","2","0","3","0","2","1","4","0","0","0","2","4","7","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","3","21","21","0","0","1","0","0"
"71","M","Jurado - WAT","WW","@AVL Sat 3:00PM","262.81","262.81","1","1","90","0","0","0","2","0","0.0","1","1","0","0","0","17","0","5","1","0","0","0","0","0","0","37","30","81.1","15","4","0","4","2","1","0","1","0","0","0","0","4","0","0","0","0","5","5","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","16","0","0","1","0","0"
"72","D","Mbabu, Kevin - NEW","WW","@CRY Sat 3:00PM","262.67","262.67","1","1","90","0","0","0","1","1","1.0","0","0","9","8","0","18","2","2","0","0","0","0","0","0","0","24","16","66.7","2","1","0","1","0","0","1","0","1","0","1","1","3","0","0","1","0","13","9","2","2","0","0","0","0","0","18","0","0","0","0","0","0","0","2","16","16","0","0","0","1","0"
