"Rk","Pos","Player","Sta","Opp (GMT)","FPts","FP/G","GP","GS","Min","G","A","ASh","Sh","SOG","SA","SOP","SB","Tk","TkW","TLM","PLC","FC","FS","YC","SYC","RC","HB","Pen","DP","Off","Pa","APa","Pc%","SFTP","Cr","ACr","CF","CK","CF","CC","FKS","Int","IntB","ClA","ClS","CoA","CoS","CSLM","BCr","BS","DW","DL","AW","AL","BCC","BCM","BCS","FKG","FKM","PL","SubOn","SubOff","PKG","PKA","PKM","PKD","GON","GA","ShA","ShA","CS","W","L","T","CIB"
"14","D","Francis, Simon - BOUR","FA","@SWA Sat 3:00PM","319.87","319.87","1","1","90","0","0","2","0","0","0","0","0","3","1","0","11","1","0","1","0","0","0","0","0","0","70","61","87.1","9","2","1","1","0","0","1","0","0","0","4","4","2","2","0","0","2","7","4","2","3","0","0","0","0","0","11","0","0","0","0","0","0","0","2","11","11","0","0","1","0","0"
"15","F","Koné, Arouna - EVE","FA","AVL Sat 3:00PM","318.64","318.64","1","1","90","3","1","3","4","3","0.8","0","0","1","1","0","14","0","1","0","0","0","0","0","0","0","57","51","89.5","26","0","0","0","0","1","0","0","0","0","0","0","4","2","0","0","0","4","3","0","0","1","0","2","0","0","14","0","0","0","0","0","0","0","2","0","17","0","1","0","0","0"
"16","M","Cazorla, Santiago - ARS","FA","@WBA Sat 3:00PM","316.89","316.89","1","1","90","0","0","0","0","0","0","0","0","2","2","0","11","1","0","0","0","0","0","0","0","0","76","68","89.5","22","3","0","3","2","0","0","0","0","0","0","0","3","3","0","0","0","5","2","0","1","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","7","1","1","0","0","0"
"17","D","Kolarov, Aleksandar - MCI","FA","LIV Sat 5:30PM","315.83","315.83","1","1","90","0","0","3","1","0","0.0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","58","48","82.8","12","10","3","7","6","3","1","0","0","0","4","3","0","0","0","1","0","2","3","2","1","0","1","0","0","0","21","0","0","0","1","1","0","0","1","5","5","0","1","0","0","0"
"18","D","Sakho, Mamadou - LIV","FA","@MCI Sat 5:30PM","307.92","307.92","1","1","90","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","0","0","0","0","0","76","70","92.1","11","0","0","0","0","1","0","0","2","0","2","2","0","0","0","0","2","5","2","4","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","8","8","0","1","0","0","0"
"19","D","Williams, Ashley - SWA","FA","BOUR Sat 3:00PM","306.96","306.96","1","1","90","0","0","0","1","1","1.0","0","0","0","0","0","4","1","1","1","0","0","0","0","0","0","79","76","96.2","2","0","0","0","0","1","0","0","1","0","2","1","0","0","0","0","1","2","3","1","2","0","0","0","0","0","5","0","0","0","0","0","0","0","3","14","14","0","0","1","0","0"
"20","F","Sánchez, Alexis - ARS","FA","@WBA Sat 3:00PM","304.81","304.81","1","1","90","0","0","3","4","0","0.0","0","2","1","0","0","21","1","4","0","0","0","0","0","0","0","54","44","81.5","20","1","0","1","0","1","0","1","1","0","2","2","3","2","0","0","1","7","5","0","0","1","0","0","0","0","21","0","0","0","0","0","0","0","0","0","7","1","1","0","0","0"
"21","D","Hutton, Alan - AVL","FA","@EVE Sat 3:00PM","304.7","304.7","1","1","90","0","0","1","1","0","0.0","0","1","5","4","0","24","1","0","1","0","0","0","0","0","0","40","28","70.0","7","7","1","6","0","0","2","0","1","0","3","2","2","1","0","1","1","7","4","1","1","0","0","0","0","0","25","0","0","0","0","0","0","0","3","17","17","0","0","1","0","0"
"22","M","Mahrez, Riyad - LEIC","FA","@NEW Sat 3:00PM","304.2","304.2","1","1","90","2","0","1","4","2","0.5","0","2","3","3","0","20","0","1","0","0","0","0","0","0","0","37","26","70.3","15","6","3","3","1","1","0","0","1","0","1","1","3","0","0","1","0","5","14","1","6","1","0","2","0","0","20","0","0","0","0","0","0","0","2","0","14","0","1","0","0","0"
"23","F","Lukaku, Romelu - EVE","FA","AVL Sat 3:00PM","303.84","303.84","1","1","78","1","2","4","3","3","1.0","0","0","0","0","0","13","2","0","0","0","0","0","0","0","0","63","53","84.1","26","1","1","0","0","0","0","0","0","0","0","0","2","2","0","0","0","2","7","0","4","1","0","1","0","0","13","0","1","0","0","0","0","0","2","0","11","0","1","0","0","0"
"24","M","Navas, Jesús - MCI","FA","LIV Sat 5:30PM","302.88","302.88","1","1","90","0","0","1","0","0","0","0","0","1","1","0","16","1","0","0","0","0","0","0","0","1","60","53","88.3","22","7","0","7","1","2","0","0","1","0","0","0","1","1","0","1","0","4","3","2","1","0","0","0","0","0","16","0","0","0","0","0","0","0","1","0","5","0","1","0","0","0"
"25","M","Özil, Mesut - ARS","FA","@WBA Sat 3:00PM","300.9","300.9","1","1","89","0","2","5","1","1","1.0","0","0","0","0","0","14","0","1","0","0","0","0","0","0","1","59","53","89.8","24","5","2","3","2","1","0","0","1","0","0","0","1","1","0","0","0","2","3","0","0","2","0","0","0","0","14","0","1","0","0","0","0","0","0","0","7","1","1","0","0","0"
"26","D","Alderweireld, Toby - TOT","FA","WHU Sun 4:00PM","300.87","300.87","1","1","90","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","71","62","87.3","1","0","0","0","0","1","0","0","3","1","7","5","1","0","0","0","0","1","3","1","2","0","0","0","0","0","12","0","0","0","0","0","0","0","1","13","13","0","1","0","0","0"
"27","D","Tomkins, James - WHU","FA","@TOT Sun 4:00PM","299.96","299.96","1","1","90","0","0","0","0","0","0","0","0","4","2","0","2","2","3","1","0","0","0","0","0","0","53","51","96.2","6","0","0","0","0","0","0","0","2","0","10","9","0","0","0","0","1","9","5","2","2","0","0","0","0","0","3","0","0","0","0","0","0","0","2","20","20","0","0","1","0","0"
"28","M","Coutinho, Philippe - LIV","FA","@MCI Sat 5:30PM","297.24","297.24","1","1","90","2","0","1","4","2","0.5","0","2","1","1","0","19","1","1","1","0","0","0","0","0","0","47","35","74.5","20","2","0","2","3","2","0","0","1","0","0","0","3","2","0","0","0","4","9","0","2","0","0","0","0","0","19","0","0","0","0","0","0","0","1","0","8","0","1","0","0","0"
"29","D","van Dijk, Virgil - SOU","WW","STK Sat 3:00PM","296.9","296.9","1","1","90","0","0","0","0","0","0","0","0","3","2","0","6","1","0","0","0","0","0","0","0","0","63","57","90.5","4","0","0","0","0","0","1","0","5","1","6","3","0","0","0","0","2","3","1","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","16","16","1","1","0","0","0"
"30","D","Cédric Soares - SOU","FA","STK Sat 3:00PM","293.74","293.74","1","1","90","0","0","0","0","0","0","0","0","4","4","0","19","0","1","0","0","0","0","0","0","0","39","29","74.4","9","4","1","3","0","0","2","0","4","0","6","3","2","0","0","2","1","6","2","1","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","16","16","1","1","0","0","0"
"31","D","Daniels, Charlie - BOUR","FA","@SWA Sat 3:00PM","292.8","292.8","1","1","90","0","0","1","1","0","0.0","0","1","3","2","0","17","0","0","0","0","0","0","0","0","0","55","44","80.0","11","4","1","3","0","0","0","0","0","0","3","3","0","0","0","0","0","4","4","1","3","0","0","0","0","0","17","0","0","0","0","0","0","0","2","11","11","0","0","1","0","0"
"32","D","Rojo, Marcos - MUN","FA","@WAT Sat 12:45PM","292.72","292.72","1","1","90","0","0","1","0","0","0","0","0","6","6","0","18","1","1","1","0","0","0","0","0","0","46","33","71.7","10","1","1","0","0","0","0","0","4","0","5","5","0","0","0","1","0","9","5","2","1","0","0","0","0","0","18","0","0","0","0","0","0","0","0","10","10","1","0","0","1","0"
"33","D","Coleman, Seamus - EVE","FA","AVL Sat 3:00PM","292.42","292.42","1","1","90","0","0","1","2","1","0.5","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","49","45","91.8","18","3","0","3","0","1","0","0","0","0","4","2","2","0","0","1","1","0","6","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","2","17","17","0","1","0","0","0"
"34","M","Schneiderlin, Morgan - MUN","FA","@WAT Sat 12:45PM","291.88","291.88","1","1","90","0","0","0","0","0","0","0","0","3","3","0","8","2","1","0","0","0","1","0","0","0","68","60","88.2","13","0","0","0","0","0","0","0","1","0","3","3","0","0","0","0","0","7","2","3","1","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","10","1","0","0","1","0"
"35","M","Capoue, Etienne - WAT","FA","MUN Sat 12:45PM","291.87","291.87","1","1","90","0","0","2","1","0","0.0","0","1","1","0","0","13","1","3","1","0","0","0","0","0","0","61","53","86.9","14","0","0","0","0","0","0","0","0","0","1","1","5","4","0","0","0","8","5","0","1","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","8","1","1","0","0","0"
"36","M","Drinkwater, Daniel - LEIC","FA","@NEW Sat 3:00PM","291.69","291.69","1","1","88","0","1","2","1","0","0.0","0","1","4","2","0","20","2","0","0","0","0","0","0","0","0","54","37","68.5","9","4","1","3","0","0","2","0","0","0","0","0","1","1","0","1","1","7","6","2","2","1","0","0","0","0","20","0","1","0","0","0","0","0","2","0","12","0","1","0","0","0"
"37","M","Brady, Robbie - NOR","WW","@CHE Sat 3:00PM","290.57","290.57","1","1","90","0","0","1","0","0","0","0","0","1","1","0","26","2","0","0","0","0","0","1","0","0","28","16","57.1","6","8","0","8","3","1","1","0","3","0","1","1","4","3","0","0","0","4","6","0","2","0","0","0","0","0","26","0","0","0","0","0","0","0","2","21","21","0","0","1","0","0"
"38","D","Vertonghen, Jan - TOT","FA","WHU Sun 4:00PM","289.86","289.86","1","1","90","0","0","0","0","0","0","0","0","1","0","0","9","0","2","0","0","0","0","0","0","0","66","57","86.4","7","0","0","0","0","0","1","0","3","0","4","3","0","0","0","0","2","3","1","0","1","0","0","0","0","0","10","0","0","0","0","0","0","0","1","13","13","0","1","0","0","0"
"39","D","Moreno, Alberto - LIV","FA","@MCI Sat 5:30PM","289.74","289.74","1","1","90","0","0","0","1","1","1.0","0","0","5","4","0","22","2","0","0","0","0","0","0","0","1","42","31","73.8","12","7","0","7","3","1","0","0","1","0","1","0","2","1","0","1","0","6","5","0","0","0","0","0","0","0","23","0","0","0","0","0","0","0","1","8","8","0","1","0","0","0"
"40","D","Distin, Sylvain - BOUR","FA","@SWA Sat 3:00PM","288.78","288.78","1","1","90","0","0","0","0","0","0","0","0","5","3","0","12","0","0","0","0","0","0","0","0","0","54","42","77.8","5","0","0","0","0","0","2","0","1","0","4","4","1","1","0","3","1","10","5","4","5","0","0","0","0","0","12","0","0","0","0","0","0","0","2","11","11","0","0","1","0","0"
"41","D","Federico Fernández - SWA","FA","BOUR Sat 3:00PM","287.87","287.87","1","1","90","0","0","0","0","0","0","0","0","1","1","0","10","2","0","0","0","0","0","0","0","0","68","59","86.8","3","1","0","1","0","0","0","0","2","0","1","0","0","0","0","0","0","3","2","2","0","0","0","0","0","0","11","0","0","0","0","0","0","0","3","14","14","0","0","1","0","0"
"42","M","Watson, Ben - WAT","FA","MUN Sat 12:45PM","286.72","286.72","1","1","90","0","0","3","0","0","0","0","0","0","0","0","19","1","0","0","0","0","0","0","0","0","50","36","72.0","12","10","5","5","7","2","0","0","2","0","2","1","0","0","0","0","0","1","5","1","1","1","0","0","0","0","20","0","0","0","0","0","0","0","0","0","8","1","1","0","0","0"
"43","F","Deeney, Troy - WAT","FA","MUN Sat 12:45PM","286.68","286.68","1","1","90","0","0","3","5","0","0.0","0","3","3","2","0","21","2","0","0","0","0","1","0","0","2","41","28","68.3","14","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","10","12","7","6","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","8","1","1","0","0","0"
"44","M","Ki Sung-yueng - SWA","FA","BOUR Sat 3:00PM","285.97","285.97","1","1","85","0","0","1","0","0","0","0","0","2","1","0","6","4","1","1","0","0","0","0","0","0","63","61","96.8","12","0","0","0","0","0","1","0","2","0","1","1","1","1","0","1","0","4","9","0","2","0","0","0","0","0","6","0","1","0","0","0","0","0","3","0","12","0","0","1","0","0"
"45","M","Johnson, Adam - SUN","FA","@CRY Mon 8:00PM","285.81","285.81","1","1","90","0","0","2","2","0","0.0","1","0","1","1","0","16","0","0","0","0","0","0","0","0","0","54","44","81.5","14","2","0","2","0","0","0","0","1","0","0","0","5","3","0","0","0","4","2","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","6","0","16","0","0","1","0","0"
"46","D","Dier, Eric - TOT","FA","WHU Sun 4:00PM","284.83","284.83","1","1","90","0","0","1","1","0","0.0","0","1","7","5","0","9","0","1","0","0","0","0","0","0","0","54","45","83.3","9","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","13","6","5","5","0","0","0","0","0","9","0","0","0","0","0","0","0","1","0","13","0","1","0","0","0"
"47","D","Kompany, Vincent - MCI","FA","LIV Sat 5:30PM","283.89","283.89","1","1","90","0","0","0","1","0","0.0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","72","64","88.9","4","0","0","0","0","0","0","0","3","2","5","5","0","0","0","0","0","4","0","4","0","0","0","0","0","0","8","0","0","0","0","0","0","0","1","5","5","0","1","0","0","0"
"48","M","Oscar - CHE","FA","NOR Sat 3:00PM","283.06","283.06","1","1","90","0","0","0","3","1","0.3","0","2","7","7","0","21","0","1","0","0","0","0","0","0","0","40","29","72.5","9","1","0","1","0","1","0","0","1","0","3","2","2","0","0","0","0","9","7","1","0","0","0","0","0","0","22","0","0","0","0","0","0","0","3","0","16","0","0","1","0","0"
"49","D","Funes Mori, Ramiro - EVE","WW","AVL Sat 3:00PM","282.92","282.92","1","1","90","0","0","0","1","0","0.0","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","51","47","92.2","4","0","0","0","0","0","0","0","4","0","7","6","1","1","0","0","0","7","6","5","4","0","0","0","0","0","6","0","0","0","0","0","0","0","2","17","17","0","1","0","0","0"
"50","M","Willian - CHE","FA","NOR Sat 3:00PM","282.85","282.85","1","1","90","0","0","1","0","0","0","0","0","3","3","0","20","0","10","0","0","0","0","0","0","0","33","28","84.8","10","7","1","6","1","0","0","0","2","0","0","0","3","2","0","0","0","15","5","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","3","0","16","0","0","1","0","0"
"51","M","Eriksen, Christian - TOT","FA","WHU Sun 4:00PM","281.9","281.9","1","1","90","0","0","4","2","0","0.0","0","1","2","2","0","13","0","0","0","0","0","0","0","0","0","50","45","90.0","19","3","0","3","4","0","0","2","1","0","0","0","2","2","0","0","0","4","2","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","1","0","13","0","1","0","0","0"
"52","M","Kouyaté, Cheikhou - WHU","FA","@TOT Sun 4:00PM","280.93","280.93","1","1","90","0","0","1","1","1","1.0","0","0","2","1","0","6","1","0","0","0","0","0","0","0","0","56","52","92.9","3","0","0","0","0","0","0","0","1","0","4","3","2","1","0","0","1","8","7","5","1","0","0","0","0","0","7","0","0","0","0","0","0","0","2","0","20","0","0","1","0","0"
"53","F","Roberto Firmino - LIV","WW","@MCI Sat 5:30PM","280.91","280.91","1","1","76","0","1","1","2","0","0.0","0","0","4","4","0","17","2","1","0","0","0","0","0","0","0","44","40","90.9","20","0","0","0","0","0","0","0","1","0","1","1","7","2","0","0","0","7","17","0","6","0","0","0","0","0","17","0","1","0","0","0","0","0","1","0","4","0","1","0","0","0"
"54","D,M","Blind, Daley - MUN","FA","@WAT Sat 12:45PM","280.83","280.83","1","1","90","0","0","0","0","0","0","0","0","1","1","0","10","3","0","0","0","0","0","0","0","0","58","48","82.8","5","0","0","0","0","0","2","0","4","0","3","2","0","0","0","0","1","1","10","0","6","0","0","0","0","0","11","0","0","0","0","0","0","0","0","10","10","1","0","0","1","0"
"55","M","M'Vila, Yann - SUN","WW","@CRY Mon 8:00PM","278.88","278.88","1","1","90","0","0","1","1","1","1.0","0","0","3","2","0","8","0","2","0","0","0","0","0","0","0","51","45","88.2","14","0","0","0","0","0","0","0","5","0","5","3","0","0","0","0","0","7","1","3","0","0","0","0","0","0","10","0","0","0","0","0","0","0","6","0","16","0","0","1","0","0"
"56","M","Gosling, Dan - BOUR","FA","@SWA Sat 3:00PM","277.91","277.91","1","1","90","0","0","2","4","0","0.0","0","0","1","1","0","11","1","1","1","0","0","0","0","0","0","55","50","90.9","13","0","0","0","0","0","0","0","2","0","0","0","1","1","0","0","1","6","4","3","2","0","0","0","0","0","11","0","0","0","0","0","0","0","2","0","11","0","0","1","0","0"
"57","D","Evans, Jonny - WBA","FA","ARS Sat 3:00PM","273.79","273.79","1","1","90","0","0","0","0","0","0","0","0","3","1","0","11","1","1","0","0","0","0","0","0","0","47","37","78.7","3","0","0","0","0","0","0","0","1","0","6","5","1","1","0","1","2","10","5","5","2","0","0","0","0","0","12","0","0","0","0","0","0","0","3","13","13","0","0","1","0","0"
"58","D","Jenkinson, Carl - WHU","FA","@TOT Sun 4:00PM","273.65","273.65","1","1","90","0","0","0","0","0","0","0","0","1","1","0","20","0","0","0","0","0","0","0","0","0","37","24","64.9","2","4","0","4","0","1","2","0","1","0","7","6","1","0","0","1","1","2","3","1","1","0","0","0","0","0","21","0","0","0","0","0","0","0","2","20","20","0","0","1","0","0"
"59","D","Monreal, Nacho - ARS","FA","@WBA Sat 3:00PM","272.76","272.76","1","1","90","0","0","0","1","0","0.0","0","0","4","4","0","15","1","1","0","0","0","0","0","0","0","37","28","75.7","9","3","0","3","0","0","0","0","5","2","1","0","4","3","0","1","1","12","5","4","1","0","0","0","0","0","16","0","0","0","0","0","0","0","0","7","7","1","1","0","0","0"
"60","M","Sánchez, Carlos - AVL","FA","@EVE Sat 3:00PM","272.67","272.67","1","1","90","0","0","0","0","0","0","0","0","6","5","0","17","4","0","0","0","0","0","0","0","0","42","28","66.7","4","0","0","0","0","0","1","0","5","0","2","2","2","1","0","0","1","8","11","1","2","0","0","0","0","0","17","0","0","0","0","0","0","0","3","0","17","0","0","1","0","0"
"61","F","Pellè, Graziano - SOU","FA","STK Sat 3:00PM","271.96","271.96","1","1","90","1","0","2","3","1","0.3","0","1","2","1","0","20","0","0","0","0","0","0","0","0","0","35","22","62.9","11","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","11","11","9","5","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","16","1","1","0","0","0"
"62","M","Fletcher, Darren - WBA","FA","ARS Sat 3:00PM","271.78","271.78","1","1","90","0","0","1","0","0","0","0","0","0","0","0","19","0","2","0","0","0","0","0","0","0","49","38","77.6","9","1","0","1","0","0","0","0","0","0","1","1","4","3","0","0","0","6","6","1","1","0","0","0","0","0","19","0","0","0","0","0","0","0","3","0","13","0","0","1","0","0"
"63","M","Mané, Sadio - SOU","FA","STK Sat 3:00PM","269.84","269.84","1","1","90","0","0","0","2","0","0.0","0","1","3","1","0","21","0","1","0","0","0","0","0","0","0","37","31","83.8","12","3","0","3","0","2","1","0","0","0","0","0","5","0","0","0","0","5","8","1","1","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","16","1","1","0","0","0"
"64","D","Clyne, Nathaniel - LIV","FA","@MCI Sat 5:30PM","268.79","268.79","1","1","90","0","0","0","1","0","0.0","0","0","6","4","0","17","0","2","0","0","0","0","0","0","0","42","33","78.6","14","3","0","3","0","0","0","0","0","0","2","2","0","0","0","0","0","8","4","0","1","0","0","0","0","0","17","0","0","0","0","0","0","0","1","8","8","0","1","0","0","0"
"65","M","Ramires - CHE","FA","NOR Sat 3:00PM","267.28","267.28","1","1","90","1","0","1","2","1","0.5","0","1","4","1","0","12","3","4","0","0","0","0","0","0","0","37","29","78.4","7","1","0","1","0","0","1","0","3","0","1","0","4","3","0","0","0","11","8","0","0","0","0","1","0","0","13","0","0","0","0","0","0","0","3","0","16","0","0","1","0","0"
"66","F","Arnautovic, Marko - STK","FA","@SOU Sat 3:00PM","266.81","266.81","1","1","89","0","0","1","0","0","0","0","0","4","2","0","13","5","0","1","0","0","0","0","0","1","37","30","81.1","20","4","2","2","0","2","0","0","1","1","0","0","2","0","0","0","0","4","11","0","1","0","0","0","0","0","13","0","1","0","0","0","0","0","0","0","15","1","0","0","1","0"
"67","M,F","De Bruyne, Kevin - MCI","WW","LIV Sat 5:30PM","265.77","265.77","1","1","73","0","1","4","1","0","0.0","0","0","0","0","0","20","1","2","1","0","0","0","0","0","2","43","33","76.7","14","8","4","4","5","1","0","0","0","0","1","0","3","2","0","0","0","6","5","2","1","0","0","0","0","0","21","0","1","0","0","0","0","0","0","0","3","0","1","0","0","0"
"68","M","Lamela, Erik - TOT","FA","WHU Sun 4:00PM","265.22","265.22","1","1","90","0","1","4","3","1","0.3","0","2","2","1","0","13","1","2","0","0","0","1","0","0","1","34","30","88.2","12","2","1","1","0","1","0","0","1","0","0","0","5","2","0","0","0","6","14","0","2","1","0","0","0","0","13","0","0","0","0","0","0","0","1","0","13","0","1","0","0","0"
"69","M","Sissoko, Moussa - NEW","FA","LEIC Sat 3:00PM","264.9","264.9","1","1","90","0","0","1","2","2","1.0","0","0","2","2","0","11","2","0","0","0","0","0","0","0","0","41","37","90.2","20","2","1","1","0","2","1","0","1","0","1","1","4","2","0","0","0","5","6","1","0","0","1","0","0","0","11","0","0","0","0","0","0","0","0","0","9","1","0","0","1","0"
"70","M","Surman, Andrew - BOUR","FA","@SWA Sat 3:00PM","262.84","262.84","1","1","90","0","0","1","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","63","53","84.1","11","0","0","0","0","0","0","0","3","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","2","0","11","0","0","1","0","0"
"71","M","Whelan, Glenn - STK","FA","@SOU Sat 3:00PM","261.84","261.84","1","1","90","0","0","1","0","0","0","0","0","3","3","0","9","1","1","0","0","0","0","0","0","0","51","43","84.3","8","0","0","0","0","0","1","0","0","0","3","1","1","1","0","1","0","6","4","1","2","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","15","1","0","0","1","0"
"72","D","Skrtel, Martin - LIV","FA","@MCI Sat 5:30PM","261.84","261.84","1","1","90","0","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","0","0","0","0","0","56","47","83.9","2","0","0","0","0","0","0","0","1","0","7","7","0","0","0","0","2","4","1","3","1","0","0","0","0","0","10","0","0","0","0","0","0","0","1","8","8","0","1","0","0","0"
