"Rk","Pos","Player","Sta","Opp (GMT)","FPts","FP/G","GP","GS","Min","G","A","ASh","Sh","SOG","SA","SOP","SB","Tk","TkW","TLM","PLC","FC","FS","YC","SYC","RC","HB","Pen","DP","Off","Pa","APa","Pc%","SFTP","Cr","ACr","CF","CK","CF","CC","FKS","Int","IntB","ClA","ClS","CoA","CoS","CSLM","BCr","BS","DW","DL","AW","AL","BCC","BCM","BCS","FKG","FKM","PL","SubOn","SubOff","PKG","PKA","PKM","PKD","GON","GA","ShA","ShA","CS","W","L","T","CIB"
"66","M","Brady, Robbie - NOR","WW","@CHE Sat 3:00PM","267.05","267.05","1","1","90","0","0","2","3","1","0.3","0","1","3","2","0","16","1","2","0","0","0","0","0","0","0","35","25","71.4","4","7","2","5","1","0","0","1","0","0","3","3","0","0","0","1","0","6","5","1","1","0","0","0","0","0","16","0","0","0","0","0","0","0","3","11","11","0","0","1","0","1"
"67","M","Cleverley, Tom - EVE","FA","AVL Sat 3:00PM","265.83","265.83","1","1","90","0","0","3","0","0","0","0","0","1","1","0","14","0","0","0","0","0","0","0","0","0","48","40","83.3","19","3","1","2","0","0","0","0","1","0","1","1","1","0","0","0","0","1","6","0","2","0","0","0","0","0","14","0","0","0","0","0","0","0","2","0","11","0","0","0","1","0"
"68","M","Howson, Jonny - NOR","FA","@CHE Sat 3:00PM","264.9","264.9","1","1","90","0","0","2","1","0","0.0","0","0","4","4","0","12","0","0","0","0","0","0","0","0","1","40","36","90.0","16","5","0","5","0","0","0","0","2","0","2","1","0","0","0","0","0","4","5","0","2","0","0","0","0","0","13","0","0","0","0","0","0","0","3","0","11","0","0","1","0","2"
"69","M","Drinkwater, Daniel - LEIC","FA","@NEW Sat 3:00PM","264.82","264.82","1","1","90","0","0","2","1","1","1.0","0","0","3","3","0","11","0","0","0","0","0","0","0","0","0","51","42","82.4","17","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","1","3","4","0","3","0","0","0","0","0","11","0","0","0","0","0","0","0","2","0","11","0","1","0","0","0"
"70","D","Cook, Steve - BOUR","FA","@SWA Sat 3:00PM","263.83","263.83","1","1","90","0","0","0","0","0","0","0","0","1","1","0","9","1","0","1","0","0","0","0","0","0","52","43","82.7","5","0","0","0","0","0","0","0","3","0","6","5","0","0","0","1","1","5","5","4","3","0","0","0","0","0","10","0","0","0","0","0","0","0","1","7","7","0","0","1","0","0"
"71","M","Puncheon, Jason - CRY","FA","SUN Mon 8:00PM","263.79","263.79","1","1","90","0","1","2","1","0","0.0","0","1","1","1","0","14","1","1","0","0","0","0","0","0","0","39","31","79.5","17","5","2","3","3","0","0","0","0","0","1","0","2","2","0","0","0","4","4","0","0","1","0","0","0","0","15","0","0","0","0","0","0","0","1","0","17","0","1","0","0","0"
"72","D","Vertonghen, Jan - TOT","FA","WHU Sun 4:00PM","262.93","262.93","1","1","90","0","0","0","0","0","0","0","0","1","1","0","5","1","0","1","0","0","0","0","0","0","60","56","93.3","5","0","0","0","0","0","0","0","3","0","2","2","0","0","0","0","1","2","2","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","1","10","10","0","0","1","0","0"
"73","M","Brunt, Chris - WBA","FA","ARS Sat 3:00PM","262.85","262.85","1","1","90","0","0","1","1","0","0.0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","33","28","84.8","5","6","1","5","3","0","0","0","0","0","3","1","2","2","0","1","1","2","1","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","3","20","20","0","0","1","0","0"
"74","M","Morrison, James - WBA","FA","ARS Sat 3:00PM","262.34","262.34","1","1","90","0","0","0","2","1","0.5","0","0","1","1","0","13","1","1","0","0","0","0","0","0","0","38","32","84.2","13","1","0","1","0","0","0","0","2","0","0","0","5","3","0","1","2","5","7","0","1","0","0","0","0","0","13","0","0","0","0","0","0","0","3","0","20","0","0","1","0","1"
"75","M","Fàbregas, Cesc - CHE","FA","NOR Sat 3:00PM","261.86","261.86","1","1","76","0","0","1","1","0","0.0","0","0","0","0","0","13","1","2","0","0","0","0","0","0","0","51","44","86.3","15","4","1","3","2","0","0","0","0","0","0","0","1","1","0","1","0","3","5","0","0","0","0","0","0","0","13","0","1","0","0","0","0","0","2","0","16","0","0","0","1","1"
"76","M","Fletcher, Darren - WBA","FA","ARS Sat 3:00PM","260.91","260.91","1","1","90","0","0","1","0","0","0","0","0","2","1","0","7","3","0","1","0","0","0","0","0","0","47","43","91.5","13","1","0","1","0","1","0","0","1","0","2","2","0","0","0","0","1","2","6","0","2","0","0","0","0","0","7","0","0","0","0","0","0","0","3","0","20","0","0","1","0","0"
"77","D","Azpilicueta, César - CHE","FA","NOR Sat 3:00PM","260.77","260.77","1","1","90","0","0","0","0","0","0","0","0","3","3","0","11","2","1","0","0","0","0","0","0","0","40","31","77.5","9","0","0","0","0","0","0","0","5","1","2","1","0","0","0","1","0","5","4","1","2","0","0","0","0","0","12","0","0","0","0","0","0","0","2","17","17","0","0","0","1","0"
"78","M","Whelan, Glenn - STK","FA","@SOU Sat 3:00PM","259.85","259.85","1","1","90","0","0","0","0","0","0","0","0","3","2","0","11","0","1","0","0","0","0","0","0","0","59","50","84.7","5","1","0","1","0","0","0","0","1","0","2","2","0","0","0","0","1","4","1","0","1","0","0","0","0","0","11","0","0","0","0","0","0","0","1","0","8","0","0","1","0","1"
"79","D","van Aanholt, Patrick - SUN","FA","@CRY Mon 8:00PM","258.89","258.89","1","1","90","0","0","0","0","0","0","0","0","4","3","0","9","2","0","0","0","0","0","0","0","0","37","33","89.2","10","0","0","0","0","0","0","0","3","0","2","2","1","0","0","0","1","4","7","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","4","20","20","0","0","1","0","0"
"80","D","Clark, Ciaran - AVL","FA","@EVE Sat 3:00PM","258.86","258.86","1","1","90","0","0","0","0","0","0","0","0","2","1","0","5","3","0","1","0","0","0","0","0","0","36","31","86.1","2","0","0","0","0","0","0","0","4","2","14","10","0","0","0","1","1","6","4","4","2","0","0","0","0","0","9","0","0","0","0","0","0","0","0","11","11","1","1","0","0","1"
"81","D","Johnson, Glen - STK","WW","@SOU Sat 3:00PM","258.77","258.77","1","1","90","0","0","0","1","0","0.0","0","0","2","2","0","16","0","1","0","0","0","0","0","0","0","35","27","77.1","5","6","1","5","0","2","0","0","1","1","0","0","6","4","0","0","1","8","7","1","1","0","0","0","0","0","16","0","0","0","0","0","0","0","1","8","8","0","0","1","0","0"
"82","D","Koscielny, Laurent - ARS","FA","@WBA Sat 3:00PM","257.91","257.91","1","1","90","0","0","0","1","0","0.0","0","0","2","1","0","5","0","2","0","0","0","0","0","0","0","43","39","90.7","6","0","0","0","0","0","0","0","3","1","7","4","0","0","0","0","0","12","4","8","1","0","0","0","0","0","8","0","0","0","0","0","0","0","2","8","8","0","0","1","0","2"
"83","M","Westwood, Ashley - AVL","FA","@EVE Sat 3:00PM","257.89","257.89","1","1","90","0","1","1","0","0","0","0","0","2","2","0","12","1","0","1","0","0","0","0","0","0","46","41","89.1","9","5","1","4","2","1","0","0","1","0","2","2","0","0","0","0","0","2","3","0","0","1","0","0","0","0","12","0","0","0","0","0","0","0","0","0","11","1","1","0","0","0"
"84","M","Mirallas, Kevin - EVE","FA","AVL Sat 3:00PM","256.8","256.8","1","1","77","0","0","1","1","0","0.0","0","1","3","2","0","21","0","1","0","0","0","0","0","0","1","30","24","80.0","13","10","2","8","7","2","0","0","0","0","0","0","0","0","0","0","0","5","9","1","3","0","0","0","0","0","21","0","1","0","0","0","0","0","1","0","8","0","0","0","1","0"
"85","M","Young, Ashley - MUN","FA","@WAT Sat 12:45PM","256.74","256.74","1","1","90","0","0","1","1","1","1.0","0","0","1","1","0","21","1","2","0","0","0","0","0","0","0","31","23","74.2","14","6","0","6","1","0","0","0","3","0","2","1","5","0","0","0","0","3","6","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","9","1","1","0","0","0"
"86","M","Tadic, Dusan - SOU","FA","STK Sat 3:00PM","254.8","254.8","1","1","90","0","1","6","3","0","0.0","0","2","5","4","0","15","2","1","0","0","0","0","0","0","0","25","20","80.0","10","6","3","3","3","2","0","0","3","0","1","1","1","1","0","2","0","7","7","0","1","0","0","0","0","0","15","0","0","0","0","0","0","0","2","0","9","0","0","0","1","0"
"87","F","Pellè, Graziano - SOU","FA","STK Sat 3:00PM","253.17","253.17","1","1","90","1","0","0","2","1","0.5","0","0","0","0","0","17","1","0","1","0","0","0","0","0","1","39","26","66.7","11","1","0","1","0","1","0","0","3","0","2","2","0","0","0","0","0","5","5","5","3","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","9","0","0","0","1","0"
"88","M","Schneiderlin, Morgan - MUN","FA","@WAT Sat 12:45PM","252.86","252.86","1","1","90","0","0","0","0","0","0","0","0","4","4","0","8","5","2","0","0","0","0","0","0","0","51","44","86.3","7","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","6","7","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","9","1","1","0","0","0"
"89","F","Sakho, Diafra - WHU","FA","@TOT Sun 4:00PM","251.85","251.85","1","1","89","0","0","0","2","1","0.5","0","0","1","1","0","17","1","0","0","0","0","0","0","0","0","17","6","35.3","2","1","0","1","0","1","0","0","0","0","3","3","3","1","0","0","0","11","21","9","18","0","0","0","0","0","17","0","1","0","0","0","0","0","0","0","20","1","1","0","0","0"
"90","D","Elphick, Tommy - BOUR","FA","@SWA Sat 3:00PM","248.92","248.92","1","1","90","0","0","0","0","0","0","0","0","0","0","0","4","1","1","0","0","0","0","0","0","0","50","46","92.0","3","0","0","0","0","0","0","0","3","1","5","3","0","0","0","0","0","5","4","4","3","0","0","0","0","0","6","0","0","0","0","0","0","0","1","7","7","0","0","1","0","2"
"91","D","Cahill, Gary - CHE","FA","NOR Sat 3:00PM","248.71","248.71","1","1","90","0","0","0","0","0","0","0","0","0","0","0","11","2","0","0","0","0","0","0","0","0","35","25","71.4","2","0","0","0","0","0","0","0","2","0","7","5","1","1","0","0","2","5","5","4","2","0","0","0","0","0","13","0","0","0","0","0","0","0","2","17","17","0","0","0","1","0"
"92","D","Ogbonna, Angelo - WHU","FA","@TOT Sun 4:00PM","247.74","247.74","1","1","90","0","0","0","0","0","0","0","0","4","3","0","9","1","0","1","0","0","0","0","0","0","31","23","74.2","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","1","1","6","1","2","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","22","22","1","1","0","0","0"
"93","M","Van Ginkel, Marco - STK","FA","@SOU Sat 3:00PM","247.74","247.74","1","1","90","0","0","0","2","0","0.0","0","1","1","1","0","19","0","0","0","0","0","0","0","0","0","42","31","73.8","8","2","0","2","0","0","0","0","2","0","1","1","2","0","0","0","0","4","3","3","0","0","0","0","0","0","19","0","0","0","0","0","0","0","1","0","8","0","0","1","0","1"
"94","M","Dorrans, Graham - NOR","FA","@CHE Sat 3:00PM","246.89","246.89","1","1","80","0","0","1","1","0","0.0","0","0","0","0","0","7","2","2","0","0","0","0","0","0","0","57","51","89.5","16","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","4","0","1","0","0","0","0","0","7","0","1","0","0","0","0","0","2","0","7","0","0","1","0","0"
"95","D","Lovren, Dejan - LIV","FA","@MCI Sat 5:30PM","246.88","246.88","1","1","90","0","0","0","1","1","1.0","0","0","0","0","0","5","1","0","1","0","0","0","0","0","0","40","35","87.5","2","0","0","0","0","0","0","0","2","0","12","8","1","1","0","1","0","7","1","6","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","7","7","1","1","0","0","0"
"96","M","Mata, Juan - MUN","FA","@WAT Sat 12:45PM","246.84","246.84","1","1","90","0","0","0","3","0","0.0","0","2","0","0","0","11","1","3","1","0","0","0","0","0","0","43","36","83.7","14","0","0","0","0","0","0","1","4","0","2","1","0","0","0","0","0","3","5","0","1","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","9","1","1","0","0","0"
"97","M","Adam, Charlie - STK","FA","@SOU Sat 3:00PM","246.62","246.62","1","1","78","0","0","0","2","0","0.0","0","0","2","1","0","23","1","2","1","0","0","0","0","0","0","45","28","62.2","6","3","2","1","2","1","0","0","0","0","1","1","1","0","0","0","0","5","4","1","1","0","0","0","0","0","23","0","1","0","0","0","0","0","0","0","7","0","0","1","0","0"
"98","D","Bassong, Sebastien - NOR","FA","@CHE Sat 3:00PM","245.87","245.87","1","1","90","0","0","0","0","0","0","0","0","1","1","0","6","0","1","0","0","0","0","0","0","0","45","39","86.7","2","0","0","0","0","0","0","0","1","0","8","7","0","0","0","1","0","6","1","4","1","0","0","0","0","0","7","0","0","0","0","0","0","0","3","11","11","0","0","1","0","0"
"99","M","Noble, Mark - WHU","FA","@TOT Sun 4:00PM","244.88","244.88","1","1","90","0","0","0","0","0","0","0","0","1","1","0","7","1","6","1","0","0","0","0","0","0","41","36","87.8","5","0","0","0","0","0","0","0","1","0","1","1","2","2","0","1","0","9","5","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","22","1","1","0","0","0"
"100","F","Sterling, Raheem - MCI","FA","LIV Sat 5:30PM","244.86","244.86","1","1","74","0","0","0","2","2","1.0","0","0","1","1","0","13","0","2","0","0","0","0","0","0","0","50","43","86.0","19","1","0","1","0","0","0","0","1","0","0","0","2","1","0","0","0","4","3","0","0","0","1","0","0","0","13","0","1","0","0","0","0","0","0","0","4","1","1","0","0","0"
"101","M","Larsson, Sebastian - SUN","FA","@CRY Mon 8:00PM","244.85","244.85","1","1","90","0","0","1","1","0","0.0","0","1","2","2","0","9","0","1","0","0","0","0","0","0","0","40","34","85.0","5","4","2","2","1","0","0","0","1","0","0","0","1","1","0","0","0","6","1","2","1","0","0","0","0","0","9","0","0","0","0","0","0","0","4","0","20","0","0","1","0","0"
"102","F","Okazaki, Shinji - LEIC","WW","@NEW Sat 3:00PM","243.88","243.88","1","1","90","0","0","2","2","0","0.0","0","2","2","1","0","14","1","4","0","0","0","0","0","0","0","25","22","88.0","7","0","0","0","0","1","0","0","2","0","0","0","2","1","0","0","0","11","15","4","5","0","0","0","0","0","14","0","0","0","0","0","0","0","2","0","11","0","1","0","0","0"
"103","M","Cabaye, Yohan - CRY","FA","SUN Mon 8:00PM","243.85","243.85","1","1","90","1","0","1","2","2","1.0","0","0","4","4","0","11","2","1","0","0","0","0","0","0","0","27","23","85.2","8","3","0","3","1","1","0","0","4","0","2","1","1","0","0","0","0","5","7","0","0","0","0","1","0","0","12","0","0","0","0","0","0","0","1","0","17","0","1","0","0","0"
"104","M","Ayew, André - SWA","FA","BOUR Sat 3:00PM","243.81","243.81","1","1","90","1","0","0","3","3","1.0","0","0","2","2","0","13","1","3","0","0","0","0","0","0","0","31","25","80.6","7","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","6","12","0","5","0","1","1","0","0","13","0","0","0","0","0","0","0","2","0","12","0","0","0","1","0"
"105","D","Bacuna, Leandro - AVL","FA","@EVE Sat 3:00PM","243.79","243.79","1","1","90","0","0","0","1","0","0.0","0","1","3","2","0","15","1","0","1","0","0","0","0","0","0","29","23","79.3","7","2","0","2","0","1","0","1","1","0","2","1","1","0","0","1","0","4","5","1","1","0","0","0","0","0","16","0","0","0","0","0","0","0","0","11","11","1","1","0","0","2"
"106","M","Schlupp, Jeffrey - LEIC","FA","@NEW Sat 3:00PM","243.71","243.71","1","1","90","0","0","0","1","0","0.0","0","0","2","2","0","18","1","2","1","0","0","0","0","0","0","31","22","71.0","5","3","0","3","0","1","0","0","2","1","1","1","2","1","0","0","0","5","2","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","2","11","11","0","1","0","0","1"
"107","D","Skrtel, Martin - LIV","FA","@MCI Sat 5:30PM","240.93","240.93","1","1","90","0","0","1","1","1","1.0","0","0","2","2","0","3","1","0","1","0","0","0","0","0","0","46","43","93.5","2","0","0","0","0","0","0","0","2","0","6","4","0","0","0","0","1","3","2","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","7","7","1","1","0","0","0"
"108","D","Lescott, Joleon - AVL","FA","@EVE Sat 3:00PM","240.86","240.86","1","1","90","0","0","0","0","0","0","0","0","1","1","0","6","0","0","0","0","0","0","0","0","0","35","30","85.7","2","0","0","0","0","0","0","0","5","2","5","2","0","0","0","0","1","3","2","2","1","0","0","0","0","0","9","0","0","0","0","0","0","0","3","20","20","0","0","1","0","1"
"109","D","Fonte, Jose - SOU","FA","STK Sat 3:00PM","240.72","240.72","1","1","90","0","0","0","1","0","0.0","0","0","4","2","0","10","1","0","1","0","0","0","0","0","0","36","26","72.2","3","0","0","0","0","2","0","0","4","0","10","8","0","0","0","1","0","5","1","1","0","0","0","0","0","0","12","0","0","0","0","0","0","0","2","9","9","0","0","0","1","2"
"110","D","Coloccini, Fabricio - NEW","FA","LEIC Sat 3:00PM","240.38","240.38","1","1","90","0","0","0","2","1","0.5","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","43","38","88.4","1","0","0","0","0","0","0","0","1","0","5","4","1","1","0","1","1","1","4","0","2","0","0","0","0","0","6","0","0","0","0","0","0","0","2","14","14","0","0","0","1","1"
"111","D","Yoshida, Maya - SOU","FA","STK Sat 3:00PM","239.88","239.88","1","1","90","0","0","0","1","1","1.0","0","0","0","0","0","7","0","1","0","0","0","0","0","0","0","41","36","87.8","0","0","0","0","0","0","0","0","3","1","8","6","0","0","0","0","1","5","2","5","0","0","1","0","0","0","9","0","0","0","0","0","0","0","2","9","9","0","0","0","1","0"
"112","M","Kouyaté, Cheikhou - WHU","FA","@TOT Sun 4:00PM","236.67","236.67","1","1","90","1","0","2","1","1","1.0","0","0","3","2","0","12","0","0","0","0","0","0","0","0","1","30","20","66.7","4","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","1","3","12","0","5","0","0","1","0","0","12","0","0","0","0","0","0","0","0","0","22","1","1","0","0","1"
"113","D","Taylor, Neil - SWA","FA","BOUR Sat 3:00PM","235.95","235.95","1","1","90","0","0","0","0","0","0","0","0","1","1","0","4","2","1","0","0","0","0","0","0","0","37","35","94.6","10","0","0","0","0","0","0","0","3","0","6","3","0","0","0","3","0","2","3","0","1","0","0","0","0","0","7","0","0","0","0","0","0","0","2","12","12","0","0","0","1","0"
"114","M","Gardner, Craig - WBA","FA","ARS Sat 3:00PM","235.71","235.71","1","1","90","0","0","1","2","0","0.0","0","0","2","1","0","14","3","3","1","0","0","0","0","0","0","24","17","70.8","5","7","1","6","3","2","0","0","1","0","1","1","0","0","0","0","0","5","4","0","1","0","0","0","0","0","14","0","0","0","0","0","0","0","3","0","20","0","0","1","0","0"
"115","D","Cameron, Geoff - STK","FA","@SOU Sat 3:00PM","235.68","235.68","1","1","90","0","0","0","0","0","0","0","0","2","2","0","14","0","0","0","0","0","0","0","0","0","40","27","67.5","3","0","0","0","0","0","0","0","3","1","5","4","1","0","0","0","1","3","2","1","1","0","0","0","0","0","15","0","0","0","0","0","0","0","1","8","8","0","0","1","0","1"
"116","M","Afellay, Ibrahim - STK","WW","@SOU Sat 3:00PM","234.88","234.88","1","1","78","0","0","0","1","0","0.0","0","1","0","0","0","14","3","1","1","0","0","0","0","0","0","42","37","88.1","8","4","0","4","0","0","0","0","0","0","1","0","1","1","0","0","0","2","6","0","2","0","0","0","0","0","15","0","1","0","0","0","0","0","0","0","7","0","0","1","0","1"
"117","M","Gosling, Dan - BOUR","FA","@SWA Sat 3:00PM","234.87","234.87","1","1","84","0","0","0","1","0","0.0","0","0","1","1","0","7","3","1","1","0","0","0","0","0","0","52","45","86.5","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","5","0","0","0","1","0","0","0","7","0","1","0","0","0","0","0","1","0","7","0","0","1","0","0"
"118","D","Williams, Ashley - SWA","FA","BOUR Sat 3:00PM","233.77","233.77","1","1","90","0","0","0","0","0","0","0","0","4","2","0","9","1","1","1","0","0","0","0","0","0","39","30","76.9","0","0","0","0","0","0","0","0","1","0","3","3","0","0","0","0","1","6","3","2","1","0","0","0","0","0","9","0","0","0","0","0","0","0","2","12","12","0","0","0","1","1"
"119","F","Benteke, Christian - LIV","FA","@MCI Sat 5:30PM","233.58","233.58","1","1","90","0","0","0","1","0","0.0","0","1","0","0","0","20","2","2","0","0","0","0","0","0","0","31","18","58.1","5","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","10","9","7","4","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","7","1","1","0","0","0"
"120","M","King, Andy - LEIC","FA","@NEW Sat 3:00PM","232.79","232.79","1","1","90","0","0","0","2","0","0.0","0","0","2","1","0","9","2","0","0","0","0","0","0","0","0","38","30","78.9","6","0","0","0","0","0","0","0","4","0","3","3","0","0","0","0","0","5","5","3","3","0","1","0","0","0","9","0","0","0","0","0","0","0","2","0","11","0","1","0","0","0"
"121","F","Lens, Jeremain - SUN","WW","@CRY Mon 8:00PM","231.61","231.61","1","1","90","0","1","1","1","0","0.0","0","0","1","1","0","21","0","3","0","0","0","0","0","0","0","18","11","61.1","5","3","0","3","0","1","0","0","0","0","0","0","3","1","0","0","0","7","7","3","1","1","0","0","0","0","21","0","0","0","0","0","0","0","4","0","20","0","0","1","0","0"
"122","F","Kane, Harry - TOT","FA","WHU Sun 4:00PM","230.66","230.66","1","1","90","0","0","1","3","0","0.0","0","2","1","1","0","16","1","1","0","0","0","0","0","0","0","29","19","65.5","8","0","0","0","0","1","0","0","0","0","0","0","6","3","0","0","0","7","7","2","1","1","0","0","0","0","16","0","0","0","0","0","0","0","1","0","10","0","0","1","0","0"
"123","D","Nyom - WAT","WW","MUN Sat 12:45PM","230.62","230.62","1","1","90","0","0","0","0","0","0","0","0","5","5","0","14","1","2","0","0","0","0","0","0","0","21","13","61.9","5","3","0","3","0","0","0","0","3","2","5","5","2","1","0","0","0","9","3","1","1","0","0","0","0","0","14","0","0","0","0","0","0","0","2","10","10","0","0","0","1","0"
"124","D","Souaré, Pape - CRY","FA","SUN Mon 8:00PM","229.83","229.83","1","1","90","0","1","1","0","0","0","0","0","1","1","0","9","2","4","0","0","0","1","0","0","0","18","15","83.3","7","3","1","2","0","0","0","0","3","0","7","5","1","1","0","0","0","6","1","0","0","1","0","0","0","0","11","0","0","0","0","0","0","0","1","17","17","0","1","0","0","0"
"125","F","Vardy, Jamie - LEIC","FA","@NEW Sat 3:00PM","229.3","229.3","1","1","82","1","0","3","5","3","0.6","0","0","0","0","0","13","3","2","1","0","0","0","0","0","0","20","14","70.0","7","3","1","2","0","1","0","0","0","0","0","0","4","1","0","0","0","7","11","4","4","1","2","0","0","0","13","0","1","0","0","0","0","0","2","0","11","0","1","0","0","0"
"126","M","Veretout, Jordan - AVL","WW","@EVE Sat 3:00PM","228.87","228.87","1","1","71","0","0","1","0","0","0","0","0","3","3","0","7","2","1","0","0","0","0","0","0","0","47","41","87.2","15","0","0","0","1","0","0","0","3","0","2","2","0","0","0","0","0","4","3","0","0","0","0","0","0","0","7","0","1","0","0","0","0","0","0","0","9","1","1","0","0","1"
"127","F","Rooney, Wayne - MUN","FA","@WAT Sat 12:45PM","228.83","228.83","1","1","90","0","0","2","2","0","0.0","0","0","1","1","0","11","0","0","0","0","0","0","0","0","1","35","29","82.9","14","1","0","1","0","1","0","1","0","0","1","1","1","1","0","0","1","3","4","1","1","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","9","1","1","0","0","0"
"128","M","Mahrez, Riyad - LEIC","FA","@NEW Sat 3:00PM","228.3","228.3","1","1","77","2","0","4","6","3","0.5","1","1","0","0","0","8","0","4","0","0","0","0","0","0","0","25","20","80.0","6","5","4","1","2","2","0","0","1","0","1","1","4","3","0","0","0","7","2","0","0","1","0","1","0","0","8","0","1","1","1","0","1","0","2","0","10","0","1","0","0","0"
"129","D","Richards, Micah - AVL","FA","@EVE Sat 3:00PM","227.84","227.84","1","1","90","0","0","1","0","0","0","0","0","3","2","0","5","0","2","0","0","0","0","0","0","0","25","21","84.0","1","0","0","0","0","0","0","0","7","1","9","7","2","1","0","0","1","8","2","2","1","0","0","0","0","0","7","0","0","0","0","0","0","0","0","11","11","1","1","0","0","0"
"130","D","Terry, John - CHE","FA","NOR Sat 3:00PM","226.94","226.94","1","1","90","0","0","0","0","0","0","0","0","3","2","0","2","1","2","1","0","0","0","0","0","0","35","33","94.3","1","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","1","6","3","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","2","17","17","0","0","0","1","1"
"131","D","Reid, Winston - WHU","FA","@TOT Sun 4:00PM","226.73","226.73","1","1","90","0","0","0","0","0","0","0","0","0","0","0","7","0","1","0","0","0","0","0","0","0","26","19","73.1","2","0","0","0","0","0","0","0","3","0","6","4","0","0","0","0","3","1","2","0","1","0","0","0","0","0","9","0","0","0","0","0","0","0","0","22","22","1","1","0","0","1"
"132","F","Giroud, Olivier - ARS","FA","@WBA Sat 3:00PM","226.15","226.15","1","1","90","0","0","0","5","2","0.4","0","1","1","1","0","13","2","1","0","0","0","0","0","0","1","24","18","75.0","4","3","0","3","0","0","0","0","0","0","2","2","2","2","0","0","0","8","7","4","2","0","1","0","0","0","13","0","0","0","0","0","0","0","2","0","8","0","0","1","0","0"
"133","D","Mertesacker, Per - ARS","FA","@WBA Sat 3:00PM","225.84","225.84","1","1","90","0","0","0","1","1","1.0","0","0","3","3","0","7","0","0","0","0","0","0","0","0","1","37","31","83.8","2","0","0","0","0","0","0","0","4","0","2","1","0","0","0","0","0","7","2","4","1","0","0","0","0","0","8","0","0","0","0","0","0","0","2","8","8","0","0","1","0","1"
"134","F","Lukaku, Romelu - EVE","FA","AVL Sat 3:00PM","225.04","225.04","1","1","89","0","1","1","2","1","0.5","0","0","0","0","0","14","1","2","0","0","0","0","0","0","3","24","13","54.2","7","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","7","11","5","9","0","1","0","0","0","14","0","1","0","0","0","0","0","2","0","11","0","0","0","1","0"
"135","D","Chester, James - WBA","WW","ARS Sat 3:00PM","224.88","224.88","1","1","90","0","0","0","0","0","0","0","0","3","1","0","7","1","0","1","0","0","0","0","0","0","26","23","88.5","3","2","0","2","0","0","0","0","1","0","3","2","1","1","0","0","0","4","3","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","3","20","20","0","0","1","0","0"
"136","D","Federico Fernández - SWA","FA","BOUR Sat 3:00PM","223.86","223.86","1","1","90","0","0","0","1","0","0.0","0","0","3","3","0","5","1","0","0","0","0","0","0","0","0","28","24","85.7","1","0","0","0","0","0","0","0","2","0","8","6","0","0","0","0","0","7","4","4","1","0","0","0","0","0","7","0","0","0","0","0","0","1","2","12","12","0","0","0","1","1"
"137","D","Darmian, Matteo - MUN","WW","@WAT Sat 12:45PM","221.86","221.86","1","1","81","0","0","1","0","0","0","0","0","3","3","0","8","0","1","0","0","0","0","0","0","0","36","31","86.1","10","2","1","1","0","0","0","0","0","0","5","3","0","0","0","0","0","4","1","0","0","0","0","0","0","0","10","0","1","0","0","0","0","0","0","6","6","1","1","0","0","0"
"138","D","Debuchy, Mathieu - ARS","FA","@WBA Sat 3:00PM","221.81","221.81","1","1","67","0","0","1","1","0","0.0","0","1","0","0","0","15","1","1","0","0","0","0","0","0","0","36","29","80.6","11","5","0","5","0","0","0","0","1","0","1","0","0","0","0","0","0","6","3","5","1","0","0","0","0","0","16","0","1","0","0","0","0","0","2","6","6","0","0","1","0","0"
