"Rk","Pos","Player","Sta","Opp (GMT)","FPts","FP/G","GP","GS","Min","G","A","ASh","Sh","SOG","SA","SOP","SB","Tk","TkW","TLM","PLC","FC","FS","YC","SYC","RC","HB","Pen","DP","Off","Pa","APa","Pc%","SFTP","Cr","ACr","CF","CK","CF","CC","FKS","Int","IntB","ClA","ClS","CoA","CoS","CSLM","BCr","BS","DW","DL","AW","AL","BCC","BCM","BCS","FKG","FKM","PL","SubOn","SubOff","PKG","PKA","PKM","PKD","GON","GA","ShA","ShA","CS","W","L","T","CIB"
"36","D","Dier, Eric - TOT","FA","CHE Sun 12:00PM","291.98","291.98","1","1","90","0","0","0","2","0","0.0","0","1","5","4","0","7","4","1","1","0","0","0","0","0","0","57","56","98.2","17","1","0","1","0","0","0","0","3","0","1","1","1","0","0","0","0","7","8","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","8","1","0","0","1","0"
"37","M","Jurado - WAT","WW","@AVL Sat 3:00PM","291.93","291.93","1","1","90","0","0","2","0","0","0","0","0","0","0","0","10","1","2","0","0","0","0","0","0","0","59","55","93.2","18","4","1","3","3","0","0","0","0","0","0","0","1","1","0","0","0","3","5","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","2","0","18","0","0","1","0","0"
"38","M","M'Vila, Yann - SUN","WW","STK Sat 3:00PM","291.88","291.88","1","1","90","1","0","2","1","1","1.0","0","0","5","5","0","9","1","1","0","0","0","0","0","0","0","48","42","87.5","8","4","1","3","3","0","0","1","4","0","4","3","0","0","0","0","1","6","2","0","0","1","0","0","1","0","10","0","0","0","0","0","0","0","2","0","21","0","0","0","1","2"
"39","D","Smalling, Chris - MUN","FA","@LEIC Sat 5:30PM","291.84","291.84","1","1","90","0","0","1","0","0","0","0","0","2","2","0","11","3","0","0","0","0","0","0","0","0","55","46","83.6","5","0","0","0","0","0","0","0","0","0","10","8","2","2","0","0","0","9","6","5","1","0","0","0","0","0","13","0","0","0","0","0","0","0","2","9","9","0","0","1","0","0"
"40","D","Skrtel, Martin - LIV","FA","SWA Sun 4:15PM","290.89","290.89","1","1","90","0","0","0","0","0","0","0","0","0","0","0","8","1","0","0","0","0","0","0","0","0","66","59","89.4","4","0","0","0","0","0","0","0","3","0","7","3","0","0","0","0","0","4","1","4","1","0","0","0","0","0","12","0","0","0","0","0","0","0","3","12","12","0","0","1","0","1"
"41","M","Surman, Andrew - BOUR","FA","EVE Sat 3:00PM","290.84","290.84","1","1","90","0","0","0","0","0","0","0","0","1","1","0","15","0","0","0","0","0","0","0","0","0","69","58","84.1","14","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","3","6","2","4","0","0","0","0","0","15","0","0","0","0","0","0","0","1","0","4","0","0","0","1","0"
"42","M","Mané, Sadio - SOU","FA","@MCI Sat 3:00PM","290.77","290.77","1","1","81","0","2","5","2","2","1.0","0","0","1","1","0","19","0","2","0","0","0","0","0","0","0","47","36","76.6","25","5","3","2","0","0","0","0","1","0","0","0","7","5","0","0","0","8","5","0","1","2","0","0","0","0","19","0","1","0","0","0","0","0","0","0","3","1","1","0","0","0"
"43","D","Nyom - WAT","WW","@AVL Sat 3:00PM","289.77","289.77","1","1","90","0","0","0","0","0","0","0","0","6","5","0","16","3","1","1","0","0","0","0","0","0","43","33","76.7","7","3","0","3","0","0","0","0","5","0","2","2","0","0","0","1","0","7","5","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","2","18","18","0","0","1","0","2"
"44","M","Oriol Romeu - SOU","WW","@MCI Sat 3:00PM","288.87","288.87","1","1","90","0","0","0","2","0","0.0","0","1","5","5","0","9","1","1","0","0","0","0","0","0","0","63","55","87.3","9","0","0","0","0","0","0","0","2","1","1","1","0","0","0","0","0","10","5","5","2","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","6","1","1","0","0","1"
"45","D","Targett, Matt - SOU","FA","@MCI Sat 3:00PM","286.87","286.87","1","1","90","0","0","0","0","0","0","0","0","4","4","0","12","0","2","0","0","0","0","0","0","0","54","47","87.0","12","3","1","2","0","1","0","0","3","0","2","1","0","0","0","0","1","8","3","2","1","0","0","0","0","0","13","0","0","0","0","0","0","0","0","6","6","1","1","0","0","1"
"46","M","McCarthy, James - EVE","FA","@BOUR Sat 3:00PM","286.85","286.85","1","1","90","0","0","0","0","0","0","0","0","2","2","0","11","0","2","0","0","0","0","0","0","0","61","52","85.2","18","0","0","0","0","0","0","0","1","1","2","2","0","0","0","0","1","4","2","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","20","1","0","0","1","0"
"47","D","Oviedo, Bryan - EVE","FA","@BOUR Sat 3:00PM","286.84","286.84","1","1","90","0","0","3","0","0","0","0","0","3","2","0","13","3","1","0","0","0","0","0","0","0","37","31","83.8","8","3","2","1","0","0","0","0","0","0","1","1","3","1","0","3","0","5","9","0","3","1","0","0","0","0","13","0","0","0","0","0","0","0","0","20","20","1","0","0","1","2"
"48","M","Oxlade-Chamberlain, Alex - ARS","FA","@NOR Sun 4:15PM","285.89","285.89","1","1","81","0","0","0","2","0","0.0","0","1","1","1","0","22","1","0","0","0","0","0","0","0","0","53","47","88.7","25","3","0","3","0","3","0","0","1","0","2","1","1","0","0","0","0","1","7","0","0","0","0","0","0","0","23","0","1","0","0","0","0","0","0","0","1","1","1","0","0","0"
"49","D","Coleman, Seamus - EVE","FA","@BOUR Sat 3:00PM","285.79","285.79","1","1","90","0","0","0","0","0","0","0","0","3","2","0","17","0","4","0","0","0","0","0","0","0","39","31","79.5","10","2","0","2","0","0","0","0","0","0","2","1","4","0","0","1","0","7","5","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","20","20","1","0","0","1","0"
"50","D","Dawson, Craig - WBA","FA","@WHU Sun 2:05PM","283.77","283.77","1","1","90","0","0","0","1","1","1.0","0","0","2","1","0","19","0","0","0","0","0","0","0","0","0","40","31","77.5","5","6","2","4","0","1","0","0","3","0","3","2","2","2","0","1","0","4","5","0","2","0","0","0","0","0","20","0","0","0","0","0","0","0","0","13","13","1","1","0","0","2"
"51","M","Brady, Robbie - NOR","WW","ARS Sun 4:15PM","283.67","283.67","1","1","90","0","0","1","0","0","0","0","0","3","1","0","19","2","1","0","0","0","0","0","0","0","30","20","66.7","4","7","1","6","3","0","0","0","2","0","5","3","1","0","0","1","0","4","5","0","1","0","0","0","0","0","21","0","0","0","0","0","0","0","3","23","23","0","0","1","0","0"
"52","D","Yoshida, Maya - SOU","FA","@MCI Sat 3:00PM","282.84","282.84","1","1","90","0","0","0","0","0","0","0","0","1","1","0","11","1","2","0","0","0","0","0","0","0","63","53","84.1","1","0","0","0","0","0","0","0","2","0","7","5","0","0","0","0","0","6","2","4","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","6","6","1","1","0","0","1"
"53","D","Kompany, Vincent - MCI","FA","SOU Sat 3:00PM","281.93","281.93","1","1","90","0","0","1","0","0","0","0","0","0","0","0","7","1","0","1","0","0","0","0","0","0","68","63","92.6","5","0","0","0","0","0","0","0","1","1","5","4","0","0","0","0","1","1","1","1","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","7","7","1","1","0","0","1"
"54","M","Ward-Prowse, James - SOU","FA","@MCI Sat 3:00PM","280.35","280.35","1","1","90","0","0","3","2","1","0.5","0","0","1","0","0","12","0","0","0","0","0","0","0","0","0","59","50","84.7","13","5","2","3","4","1","0","2","1","0","2","2","1","1","0","0","0","2","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","6","1","1","0","0","0"
"55","M","Matic, Nemanja - CHE","FA","@TOT Sun 12:00PM","279.9","279.9","1","1","73","0","0","2","1","1","1.0","0","0","3","2","0","7","3","0","0","0","0","0","0","0","0","62","56","90.3","18","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0","9","6","4","1","0","0","0","0","0","7","0","1","0","0","0","0","0","1","0","10","0","0","1","0","0"
"56","F","Pedro - CHE","WW","@TOT Sun 12:00PM","279.75","279.75","1","1","90","0","1","5","4","0","0.0","0","2","2","2","0","14","0","1","0","0","0","0","0","0","0","40","30","75.0","18","8","5","3","5","1","0","0","2","0","0","0","1","1","0","0","0","6","3","2","1","0","0","0","0","0","14","0","0","0","0","0","0","0","2","0","13","0","0","1","0","0"
"57","D","Holebas, José - WAT","WW","@AVL Sat 3:00PM","277.91","277.91","1","1","90","0","0","1","0","0","0","0","0","2","2","0","13","0","1","0","0","0","0","0","0","0","43","39","90.7","7","2","0","2","0","1","0","0","1","0","3","2","3","3","0","1","0","6","2","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","2","18","18","0","0","1","0","1"
"58","M","Payet, Dimitri - WHU","FA","WBA Sun 2:05PM","277.85","277.85","1","1","88","0","0","3","0","0","0","0","0","1","1","0","16","1","4","0","0","0","0","0","0","0","40","34","85.0","10","8","2","6","7","1","0","0","1","0","0","0","5","4","0","1","0","9","2","0","0","0","0","0","0","0","16","0","1","0","0","0","0","0","0","0","11","1","1","0","0","1"
"59","D","Haidara, Massadio - NEW","FA","@CRY Sat 3:00PM","277.63","277.63","1","1","90","0","0","0","0","0","0","0","0","3","3","0","20","0","0","0","0","0","0","0","0","0","35","22","62.9","5","1","0","1","0","0","0","0","6","2","3","2","0","0","0","1","2","4","3","1","0","0","0","0","0","0","21","0","0","0","0","0","0","0","1","23","23","0","0","1","0","3"
"60","M","Westwood, Ashley - AVL","FA","WAT Sat 3:00PM","277.21","277.21","1","1","90","0","0","2","3","1","0.3","0","0","0","0","0","15","1","0","0","0","0","0","0","0","0","50","44","88.0","14","7","3","4","5","0","0","0","0","0","1","1","0","0","0","0","0","0","6","0","2","0","0","0","0","0","15","0","0","0","0","0","0","0","2","0","7","0","0","0","1","0"
"61","D","Cahill, Gary - CHE","FA","@TOT Sun 12:00PM","277.2","277.2","1","1","90","0","0","0","3","1","0.3","0","0","1","1","0","7","1","3","1","0","0","0","0","0","0","52","45","86.5","3","0","0","0","0","0","0","0","5","0","4","2","0","0","0","0","1","9","3","5","2","0","0","0","0","0","9","0","0","0","0","0","0","0","2","13","13","0","0","1","0","0"
"62","D","Walker, Kyle - TOT","FA","CHE Sun 12:00PM","273.84","273.84","1","1","90","0","0","0","0","0","0","0","0","1","1","0","14","2","3","0","0","0","1","0","0","0","49","41","83.7","13","4","1","3","0","0","0","0","2","0","0","0","0","0","0","1","0","5","2","2","1","0","0","0","0","0","14","0","0","0","0","0","0","0","0","8","8","1","0","0","1","0"
"63","D","Cédric Soares - SOU","FA","@MCI Sat 3:00PM","272.9","272.9","1","1","72","0","0","2","0","0","0","0","0","2","1","0","15","1","1","0","0","0","0","0","0","0","50","45","90.0","15","10","2","8","0","3","0","0","1","0","1","0","1","1","0","0","0","4","3","0","2","1","0","0","0","0","16","0","1","0","0","0","0","0","0","3","3","1","1","0","0","1"
"64","D","Fonte, Jose - SOU","FA","@MCI Sat 3:00PM","271.96","271.96","1","1","90","0","0","0","1","0","0.0","0","0","1","1","0","3","0","0","0","0","0","0","0","0","0","69","66","95.7","3","0","0","0","0","0","0","0","3","1","3","2","0","0","0","1","1","2","0","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","6","6","1","1","0","0","0"
"65","D","Cameron, Geoff - STK","FA","@SUN Sat 3:00PM","271.92","271.92","1","1","90","0","0","1","1","0","0.0","0","1","1","1","0","6","0","0","0","0","0","0","0","0","0","52","48","92.3","8","0","0","0","0","0","0","0","0","0","5","5","1","1","0","0","2","3","2","1","2","0","0","0","0","0","6","0","0","0","0","0","0","0","1","15","15","0","0","1","0","1"
"66","D","Lescott, Joleon - AVL","FA","WAT Sat 3:00PM","271.92","271.92","1","1","90","0","0","0","0","0","0","0","0","1","1","0","6","0","1","0","0","0","0","0","0","0","51","47","92.2","15","1","0","1","0","0","0","0","1","1","5","5","1","1","0","0","0","3","1","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","13","13","1","1","0","0","0"
"67","D","Jones, Billy - SUN","FA","STK Sat 3:00PM","271.64","271.64","1","1","90","0","0","1","1","0","0.0","0","1","6","5","0","15","3","1","0","0","0","0","0","0","0","25","16","64.0","1","3","1","2","0","1","0","0","2","0","3","3","2","2","0","0","2","12","8","3","3","0","0","0","0","0","15","0","0","0","0","0","0","0","2","21","21","0","0","0","1","0"
"68","D","Delaney, Damien - CRY","FA","NEW Sat 3:00PM","271.5","271.5","1","1","90","0","0","0","0","0","0","0","0","1","1","0","13","1","0","0","0","0","0","0","0","0","26","13","50.0","1","0","0","0","0","0","0","0","0","0","16","12","0","0","0","1","3","6","3","5","2","0","0","0","0","0","17","0","0","0","0","0","0","0","1","26","26","0","1","0","0","5"
"69","D","Sagna, Bacary - MCI","FA","SOU Sat 3:00PM","269.96","269.96","1","1","90","0","1","1","1","1","1.0","0","0","1","1","0","5","1","0","0","0","0","0","0","0","0","49","47","95.9","13","2","1","1","0","1","0","0","2","0","4","3","0","0","0","0","3","3","4","2","1","1","0","0","0","0","6","0","0","0","0","0","0","0","0","7","7","1","1","0","0","2"
"70","M","Ritchie, Matt - BOUR","FA","EVE Sat 3:00PM","268.8","268.8","1","1","90","0","0","0","0","0","0","0","0","2","2","0","19","0","2","0","0","0","0","0","0","0","44","35","79.5","13","6","2","4","1","0","0","0","1","0","1","0","1","0","0","0","0","5","9","1","2","0","0","0","0","0","20","0","0","0","0","0","0","0","1","0","4","0","0","0","1","0"
"71","M","Schlupp, Jeffrey - LEIC","FA","MUN Sat 5:30PM","268.2","268.2","1","1","90","0","0","0","2","1","0.5","0","0","3","2","0","19","3","0","1","0","0","0","0","0","0","30","21","70.0","5","3","0","3","0","2","0","0","3","0","2","1","11","6","0","1","0","10","10","1","2","0","0","0","0","0","20","0","0","0","0","0","0","0","1","5","5","0","0","0","1","1"
"72","M","Van Ginkel, Marco - STK","FA","@SUN Sat 3:00PM","267.88","267.88","1","1","90","0","0","0","0","0","0","0","0","2","1","0","13","1","1","0","0","0","0","0","0","0","48","42","87.5","11","2","0","2","1","0","0","0","0","0","2","2","2","1","0","1","0","4","8","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","1","0","15","0","0","1","0","1"
