"Rk","Pos","Player","Sta","Opp (GMT)","FPts","FP/G","GP","GS","Min","G","A","ASh","Sh","SOG","SA","SOP","SB","Tk","TkW","TLM","PLC","FC","FS","YC","SYC","RC","HB","Pen","DP","Off","Pa","APa","Pc%","SFTP","Cr","ACr","CF","CK","CIB","CF","CC","FKS","Int","IntB","ClA","ClS","CoA","CoS","CSLM","BCr","BS","DW","DL","AW","AL","BCC","BCM","BCS","FKG","FKM","PL","SubOn","SubOff","PKG","PKA","PKM","PKD","GON","GA","ShA","ShA","CS","W","L","T"
"11","M","Barkley, Ross - EVE","FA","@NOR Sat 12:45PM","350.93","350.93","1","1","90","0","0","0","5","0","0.0","0","2","1","1","0","13","0","1","0","0","0","0","0","0","0","75","70","93.3","32","4","0","4","2","0","1","0","0","2","0","1","1","3","2","0","0","0","4","4","0","1","0","0","0","0","0","13","0","0","0","0","0","0","0","1","0","14","0","0","0","1"
"12","M","Hazard, Eden - CHE","FA","@LEIC Mon 8:00PM","339.82","339.82","1","1","90","0","0","5","2","2","1.0","0","0","0","0","0","19","1","1","0","0","0","0","0","0","1","62","51","82.3","35","4","2","2","0","0","1","0","0","0","0","0","0","5","3","0","0","0","5","6","1","2","0","0","0","0","0","19","0","0","0","0","0","0","0","1","0","15","0","0","1","0"
"13","D","Williams, Ashley - SWA","FA","@MCI Sat 3:00PM","335.88","335.88","1","1","90","0","0","0","1","0","0.0","0","0","0","0","0","11","0","1","0","0","0","0","0","0","0","74","65","87.8","2","0","0","0","0","0","0","3","0","5","2","9","9","0","0","0","0","3","6","2","5","2","0","0","0","0","0","11","0","0","0","0","0","0","0","3","16","16","0","0","1","0"
"14","D","Coleman, Seamus - EVE","FA","@NOR Sat 12:45PM","330.92","330.92","1","1","90","0","0","0","2","0","0.0","0","1","7","5","0","15","1","1","0","0","0","0","0","0","0","51","47","92.2","19","5","0","5","0","0","2","1","0","1","0","2","2","5","3","0","0","0","12","6","1","0","0","0","0","0","0","15","0","0","0","0","0","0","0","1","14","14","0","0","0","1"
"15","M","Dembélé, Mousa - TOT","FA","NEW Sun 4:00PM","325.41","325.41","1","1","90","0","0","1","2","1","0.5","0","0","4","4","0","11","3","1","1","0","0","0","0","0","0","69","63","91.3","20","0","0","0","0","0","0","0","0","1","0","0","0","4","4","0","2","2","10","4","1","0","0","0","0","0","0","11","0","0","0","0","0","0","0","1","0","11","0","0","0","1"
"16","D","Fonte, Jose - SOU","FA","@CRY Sat 3:00PM","324.86","324.86","1","1","90","0","0","0","1","1","1.0","0","0","2","0","0","13","0","1","0","0","0","0","0","0","0","76","65","85.5","14","0","0","0","0","0","1","2","0","0","0","3","2","0","0","0","0","1","7","2","4","2","0","1","0","0","0","14","0","0","0","0","0","0","0","1","9","9","0","0","0","1"
"17","D","van Dijk, Virgil - SOU","WW","@CRY Sat 3:00PM","322.87","322.87","1","1","90","0","0","1","2","0","0.0","0","0","3","3","0","12","0","0","0","0","0","0","0","0","0","85","74","87.1","3","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","6","3","3","2","0","0","0","0","0","12","0","0","0","0","0","0","0","1","9","9","0","0","0","1"
"18","D","Pieters, Erik - STK","FA","@WHU Sat 3:00PM","320.72","320.72","1","1","90","0","0","0","0","0","0","0","0","5","4","0","24","1","1","0","0","0","0","0","0","0","58","42","72.4","15","0","0","0","0","0","0","3","0","9","0","1","1","1","1","0","2","0","7","2","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","11","11","1","1","0","0"
"19","D","Cédric Soares - SOU","FA","@CRY Sat 3:00PM","319.62","319.62","1","1","90","0","0","3","0","0","0","0","0","8","6","0","27","0","1","0","0","0","0","0","0","0","45","28","62.2","8","8","3","5","0","0","1","1","0","1","0","3","1","4","3","0","2","1","13","5","1","1","0","0","0","0","0","29","0","0","0","0","0","0","0","1","9","9","0","0","0","1"
"20","D","Sagna, Bacary - MCI","FA","SWA Sat 3:00PM","318.61","318.61","1","1","90","0","0","1","0","0","0","0","0","2","1","0","33","0","2","0","0","0","0","0","0","0","61","37","60.7","8","3","1","2","0","0","3","1","0","6","1","2","2","1","0","0","1","0","5","3","1","2","0","0","0","0","0","33","0","0","0","0","0","0","0","2","7","7","0","0","1","0"
"21","M","Davis, Steven - SOU","FA","@CRY Sat 3:00PM","315.88","315.88","1","1","90","0","0","2","1","0","0.0","0","1","2","2","0","14","0","0","0","0","0","0","0","0","0","69","61","88.4","27","2","1","1","0","0","1","0","0","1","1","0","0","1","1","0","0","1","3","5","0","1","0","0","0","0","0","14","0","0","0","0","0","0","0","1","0","9","0","0","0","1"
"22","M","Milner, James - LIV","FA","WBA Sun 4:00PM","315.73","315.73","1","1","90","0","0","2","0","0","0","0","0","2","2","0","25","3","0","0","0","0","0","0","0","0","56","41","73.2","14","5","3","2","4","2","1","0","0","2","0","0","0","3","1","0","0","0","4","13","1","2","0","0","0","0","0","25","0","0","0","0","0","0","0","2","0","7","0","0","1","0"
"23","D","Rose, Danny - TOT","FA","NEW Sun 4:00PM","309.83","309.83","1","1","90","0","0","0","0","0","0","0","0","3","3","0","19","2","3","0","0","0","0","0","0","0","52","43","82.7","13","5","0","5","0","0","1","0","0","0","0","2","1","3","2","0","2","0","9","4","1","1","0","0","0","0","0","20","0","0","0","0","0","0","0","1","11","11","0","0","0","1"
"24","M","Drinkwater, Daniel - LEIC","FA","CHE Mon 8:00PM","306.84","306.84","1","1","90","0","0","3","0","0","0","0","0","5","4","0","13","3","0","0","0","0","0","0","0","0","68","57","83.8","17","0","0","0","0","0","0","0","0","2","0","1","1","1","1","0","0","0","6","7","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","10","1","1","0","0"
"25","D","Taylor, Neil - SWA","FA","@MCI Sat 3:00PM","306.77","306.77","1","1","90","0","0","0","0","0","0","0","0","3","2","0","21","2","1","0","0","0","0","0","0","0","48","37","77.1","6","3","0","3","0","0","1","0","0","3","1","4","2","4","2","0","0","0","8","6","2","0","0","0","0","0","0","23","0","0","0","0","0","0","0","3","16","16","0","0","1","0"
"26","M","Cleverley, Tom - EVE","FA","@NOR Sat 12:45PM","306.51","306.51","1","1","90","0","0","2","3","2","0.7","0","1","2","2","0","12","0","1","0","0","0","0","0","0","0","62","52","83.9","26","1","0","1","0","0","1","0","0","2","0","2","1","1","1","0","0","1","5","2","1","0","0","0","0","0","0","13","0","0","0","0","0","0","0","1","0","14","0","0","0","1"
"27","M","Tettey, Alexander - NOR","FA","EVE Sat 12:45PM","302.69","302.69","1","1","90","0","0","1","0","0","0","0","0","2","0","0","23","1","1","1","0","0","0","1","0","0","62","43","69.4","8","0","0","0","0","0","0","0","0","4","0","4","3","0","0","0","0","0","4","7","1","3","0","0","0","0","0","24","0","0","0","0","0","0","0","2","0","14","0","0","1","0"
"28","M","Matic, Nemanja - CHE","FA","@LEIC Mon 8:00PM","299.91","299.91","1","1","90","0","0","0","3","0","0.0","0","0","3","2","0","9","1","0","0","0","0","0","0","0","1","64","58","90.6","13","0","0","0","0","0","1","1","0","4","0","0","0","4","2","0","0","2","5","6","0","1","0","1","0","0","0","9","0","0","0","0","0","0","0","1","0","15","0","0","1","0"
"29","M","Mata, Juan - MUN","FA","@BOUR Sat 5:30PM","299.82","299.82","1","1","90","0","0","2","1","0","0.0","0","0","0","0","0","22","1","1","0","0","0","0","0","0","1","49","40","81.6","15","13","2","11","2","1","0","0","0","0","0","0","0","1","1","0","0","0","2","7","0","2","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","9","1","0","0","1"
"30","D","Bartley, Kyle - SWA","FA","@MCI Sat 3:00PM","298.85","298.85","1","1","90","0","0","0","0","0","0","0","0","4","3","0","10","0","2","0","0","0","0","0","0","0","53","45","84.9","1","0","0","0","0","0","0","5","0","2","0","8","7","0","0","0","0","3","11","2","5","2","0","0","0","0","0","11","0","0","0","0","0","0","0","3","16","16","0","0","1","0"
"31","M","Eriksen, Christian - TOT","FA","NEW Sun 4:00PM","295.85","295.85","1","1","90","0","0","2","1","0","0.0","0","0","2","2","0","15","0","0","0","0","0","0","0","0","0","60","51","85.0","19","4","2","2","4","1","0","0","0","0","0","0","0","2","2","0","0","0","4","2","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","1","0","11","0","0","0","1"
"32","M","Fellaini, Marouane - MUN","FA","@BOUR Sat 5:30PM","294.13","294.13","1","1","90","0","0","3","4","1","0.3","0","0","0","0","0","14","2","1","0","0","0","0","0","0","0","51","45","88.2","19","0","0","0","0","0","0","0","0","2","0","0","0","3","2","0","0","0","6","13","3","6","0","1","0","0","0","14","0","0","0","0","0","0","0","0","0","9","1","0","0","1"
"33","D","Ivanovic, Branislav - CHE","FA","@LEIC Mon 8:00PM","292.9","292.9","1","1","90","0","0","1","1","0","0.0","0","0","3","3","0","14","0","0","0","0","0","0","0","0","0","41","37","90.2","17","9","1","8","0","0","2","0","0","2","0","3","2","0","0","0","0","2","5","1","2","0","0","0","0","0","0","15","0","0","0","0","0","0","0","1","15","15","0","0","1","0"
"34","M,F","De Bruyne, Kevin - MCI","WW","SWA Sat 3:00PM","292.62","292.62","1","1","90","0","0","2","1","1","1.0","0","0","1","1","0","25","1","0","0","0","0","0","0","0","0","48","30","62.5","12","6","4","2","4","3","0","0","0","0","0","0","0","5","3","0","0","0","4","11","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","2","0","7","0","0","1","0"
"35","D","Lovren, Dejan - LIV","FA","WBA Sun 4:00PM","291.34","291.34","1","1","90","0","0","0","2","1","0.5","0","0","1","1","0","12","1","0","0","0","0","0","0","0","0","61","51","83.6","4","0","0","0","0","0","0","0","0","2","0","7","7","0","0","0","0","0","8","5","7","2","0","0","0","0","0","12","0","0","0","0","0","0","0","2","7","7","0","0","1","0"
"36","D","Vertonghen, Jan - TOT","FA","NEW Sun 4:00PM","290.88","290.88","1","1","90","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","66","58","87.9","0","0","0","0","0","0","0","0","0","2","0","9","8","0","0","0","0","1","3","3","3","3","0","0","0","0","0","10","0","0","0","0","0","0","0","1","11","11","0","0","0","1"
"37","F","Pedro - CHE","WW","@LEIC Mon 8:00PM","290.23","290.23","1","1","90","0","0","3","5","2","0.4","0","2","3","3","0","15","2","3","1","0","0","0","0","0","0","35","29","82.9","13","4","0","4","0","0","2","1","0","2","0","0","0","8","6","0","0","0","12","10","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","1","0","15","0","0","1","0"
"38","M","Allen, Joe - LIV","FA","WBA Sun 4:00PM","288.78","288.78","1","1","90","0","0","1","1","0","0.0","0","0","5","3","0","18","1","2","0","0","0","0","0","0","0","58","45","77.6","8","0","0","0","0","0","1","0","0","3","1","0","0","3","1","0","0","0","9","5","1","1","1","0","0","0","0","18","0","0","0","0","0","0","0","2","0","7","0","0","1","0"
"39","D","Dier, Eric - TOT","FA","NEW Sun 4:00PM","287.81","287.81","1","1","90","0","0","0","0","0","0","0","0","1","1","0","17","0","1","0","0","0","0","0","0","0","67","54","80.6","9","1","0","1","0","0","0","0","0","4","0","1","1","0","0","0","0","0","2","4","1","1","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","11","0","0","0","1"
"40","M","Capoue, Etienne - WAT","FA","@SUN Sat 3:00PM","287.76","287.76","1","1","90","0","0","0","1","0","0.0","0","0","2","2","0","17","1","1","0","0","0","0","0","0","0","59","45","76.3","10","0","0","0","0","0","0","0","0","2","0","2","2","5","4","0","0","0","8","5","1","2","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","7","1","1","0","0"
"41","M","Mahrez, Riyad - LEIC","FA","CHE Mon 8:00PM","287.49","287.49","1","1","89","3","0","1","5","4","0.8","0","0","3","2","0","19","2","1","0","0","0","0","0","0","1","39","27","69.2","14","1","0","1","1","0","0","0","0","2","0","0","0","5","2","0","0","0","6","10","0","1","0","1","1","0","0","19","0","1","0","0","0","0","0","0","0","9","1","1","0","0"
"42","D","Bellerín, Héctor - ARS","FA","@AVL Sun 1:30PM","285.97","285.97","1","1","90","0","0","0","1","0","0.0","0","1","0","0","0","6","0","1","0","0","0","0","0","0","0","58","56","96.6","12","3","0","3","0","0","1","1","0","1","0","2","1","1","1","0","2","0","4","2","3","1","0","0","0","0","0","7","0","0","0","0","0","0","0","1","12","12","0","1","0","0"
"43","M","Puncheon, Jason - CRY","FA","SOU Sat 3:00PM","285.79","285.79","1","1","90","0","1","6","1","1","1.0","0","0","1","1","0","17","2","0","0","0","0","0","0","0","0","39","31","79.5","8","5","4","1","4","4","1","0","0","1","0","0","0","7","2","0","0","0","4","12","1","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","19","0","0","0","1"
"44","M","Veretout, Jordan - AVL","WW","ARS Sun 1:30PM","285.78","285.78","1","1","90","0","1","3","0","0","0","0","0","0","0","0","17","0","1","0","0","0","0","0","0","0","46","36","78.3","12","6","4","2","4","4","1","0","0","3","0","1","1","1","1","0","0","0","3","2","1","0","1","0","0","0","0","17","0","0","0","0","0","0","0","1","0","23","0","0","0","1"
"45","D","Bertrand, Ryan - SOU","FA","@CRY Sat 3:00PM","284.88","284.88","1","1","90","0","0","1","0","0","0","0","0","0","0","0","16","0","1","0","0","0","0","0","0","0","52","46","88.5","17","8","2","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","2","2","1","1","0","0","0","0","0","16","0","0","0","0","0","0","0","1","9","9","0","0","0","1"
"46","M","Ward-Prowse, James - SOU","FA","@CRY Sat 3:00PM","283.38","283.38","1","1","90","0","1","4","2","1","0.5","0","1","1","1","0","12","1","0","1","0","0","0","0","0","0","51","45","88.2","10","8","3","5","5","3","1","0","0","4","0","1","1","0","0","0","0","0","1","2","0","1","1","0","0","0","0","12","0","0","0","0","0","0","0","1","0","9","0","0","0","1"
"47","M","Jedinak, Mile - CRY","FA","SOU Sat 3:00PM","281.83","281.83","1","1","90","0","0","0","3","0","0.0","0","0","5","3","0","10","2","0","0","0","0","0","0","0","0","47","39","83.0","3","0","0","0","0","0","0","2","0","3","1","10","7","0","0","0","0","0","11","3","6","0","0","0","0","0","0","13","0","0","0","0","0","0","0","1","0","19","0","0","0","1"
"48","D","Alderweireld, Toby - TOT","FA","NEW Sun 4:00PM","281.77","281.77","1","1","90","0","1","1","0","0","0","0","0","1","1","0","15","0","0","0","0","0","0","0","0","0","60","46","76.7","7","0","0","0","0","0","0","0","0","1","0","6","4","1","0","0","0","0","2","1","1","0","1","0","0","0","0","17","0","0","0","0","0","0","0","1","11","11","0","0","0","1"
"49","M","Watson, Ben - WAT","FA","@SUN Sat 3:00PM","281.7","281.7","1","1","90","0","0","2","1","0","0.0","0","1","1","1","0","21","1","0","1","0","0","0","0","0","0","53","37","69.8","7","4","1","3","4","1","2","0","0","1","0","1","1","0","0","0","0","0","2","8","1","4","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","7","1","1","0","0"
"50","D","Moreno, Alberto - LIV","FA","WBA Sun 4:00PM","280.8","280.8","1","1","90","0","0","1","0","0","0","0","0","4","3","0","21","1","0","0","0","0","0","0","0","1","44","35","79.5","7","6","3","3","3","2","0","0","0","2","1","1","1","1","0","0","1","0","5","5","1","1","0","0","0","0","0","21","0","0","0","0","0","0","0","2","7","7","0","0","1","0"
"51","M","Lingard, Jesse - MUN","FA","@BOUR Sat 5:30PM","279.85","279.85","1","1","90","0","0","1","3","0","0.0","0","1","1","1","0","15","0","1","0","0","0","0","0","0","0","48","41","85.4","21","3","1","2","0","0","1","0","0","0","0","1","1","6","3","0","0","0","5","5","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","9","1","0","0","1"
"52","F","Lukaku, Romelu - EVE","FA","@NOR Sat 12:45PM","279","279","1","1","90","1","0","3","4","1","0.3","2","1","1","1","0","21","0","1","0","0","0","0","0","0","0","40","30","75.0","16","0","0","0","0","0","1","0","0","0","0","0","0","2","1","0","0","0","3","11","0","5","0","0","1","0","0","21","0","0","0","0","0","0","0","1","0","14","0","0","0","1"
"53","M","Wijnaldum, Georginio - NEW","FA","@TOT Sun 4:00PM","277.93","277.93","1","1","90","1","0","0","5","1","0.2","0","1","3","3","0","20","0","2","0","0","0","0","0","0","0","41","30","73.2","7","0","0","0","0","0","1","0","1","0","0","0","0","4","3","0","0","0","10","10","2","3","0","0","1","0","0","20","0","0","0","0","0","0","0","0","0","10","1","1","0","0"
"54","D","Koscielny, Laurent - ARS","FA","@AVL Sun 1:30PM","277.83","277.83","1","1","90","0","0","0","0","0","0","0","0","2","1","0","8","3","1","1","0","0","0","0","0","0","47","39","83.0","6","0","0","0","0","0","0","0","0","4","1","6","6","1","1","0","1","1","9","6","5","3","0","0","0","0","0","8","0","0","0","0","0","0","0","1","12","12","0","1","0","0"
"55","D","Darmian, Matteo - MUN","WW","@BOUR Sat 5:30PM","276.76","276.76","1","1","90","0","0","1","1","0","0.0","0","0","6","5","0","19","1","1","0","0","0","0","0","0","1","37","28","75.7","5","7","1","6","0","0","1","0","0","1","1","1","0","3","1","0","0","0","9","4","1","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","9","9","1","0","0","1"
"56","D","Funes Mori, Ramiro - EVE","WW","@NOR Sat 12:45PM","275.83","275.83","1","1","90","0","0","0","0","0","0","0","0","3","2","0","9","1","0","1","0","0","0","0","0","0","47","39","83.0","2","0","0","0","0","0","0","2","0","2","0","13","10","0","0","0","0","0","4","4","1","2","0","0","0","0","0","12","0","0","0","0","0","0","0","1","14","14","0","0","0","1"
"57","D","Baba Rahman - CHE","WW","@LEIC Mon 8:00PM","274.86","274.86","1","1","83","0","0","0","0","0","0","0","0","3","3","0","11","2","0","0","0","0","0","0","0","0","50","43","86.0","12","5","2","3","0","0","1","0","0","0","0","3","3","0","0","0","0","0","4","5","1","1","0","0","0","0","0","11","0","1","0","0","0","0","0","1","12","12","0","0","1","0"
"58","D","Janmaat, Daryl - NEW","FA","@TOT Sun 4:00PM","274.65","274.65","1","1","90","0","0","0","0","0","0","0","0","2","2","0","23","0","0","0","0","0","0","0","0","0","43","28","65.1","10","1","0","1","0","0","1","0","0","1","0","3","3","3","0","0","0","0","3","7","1","2","0","0","0","0","0","23","0","0","0","0","0","0","0","0","10","10","1","1","0","0"
"59","D","Wisdom, Andre - NOR","FA","EVE Sat 12:45PM","273.74","273.74","1","1","90","0","0","0","1","0","0.0","0","1","2","2","0","22","0","1","0","0","0","0","0","0","0","38","28","73.7","8","4","1","3","0","0","0","0","0","0","0","5","3","0","0","0","1","1","4","3","1","0","0","0","0","0","0","24","0","0","0","0","0","0","0","2","14","14","0","0","1","0"
"60","D,M","Blind, Daley - MUN","FA","@BOUR Sat 5:30PM","270.89","270.89","1","1","90","0","0","2","0","0","0","0","0","1","1","0","9","0","0","0","0","0","0","0","0","0","54","48","88.9","9","5","3","2","4","3","1","0","0","1","0","0","0","0","0","0","0","1","1","2","0","2","0","0","0","0","0","9","0","0","0","0","0","0","0","0","9","9","1","0","0","1"
"61","D","Fuchs, Christian - LEIC","FA","CHE Mon 8:00PM","270.71","270.71","1","1","90","0","0","0","1","0","0.0","0","0","2","2","0","17","4","0","0","0","0","0","0","0","0","41","29","70.7","12","0","0","0","0","0","0","0","0","7","0","3","3","0","0","0","0","0","3","9","1","2","0","0","0","0","0","17","0","0","0","0","0","0","0","0","10","10","1","1","0","0"
"62","D","Smalling, Chris - MUN","FA","@BOUR Sat 5:30PM","269.8","269.8","1","1","90","0","0","1","4","0","0.0","0","4","1","1","0","10","1","0","0","0","0","0","0","0","0","44","35","79.5","4","0","0","0","0","0","0","1","0","4","0","5","5","0","0","0","0","1","6","6","5","6","0","0","0","0","0","10","0","0","0","0","0","0","0","0","9","9","1","0","0","1"
"63","M","Gueye, Idrissa - AVL","FA","ARS Sun 1:30PM","269.76","269.76","1","1","90","0","0","0","1","1","1.0","0","0","3","2","0","12","2","0","0","0","0","0","0","0","0","46","35","76.1","7","0","0","0","0","0","1","1","0","6","1","2","1","3","3","0","1","0","6","4","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","1","0","23","0","0","0","1"
"64","D","Cresswell, Aaron - WHU","FA","STK Sat 3:00PM","268.74","268.74","1","1","90","0","0","0","0","0","0","0","0","1","1","0","19","0","2","0","0","0","0","0","0","0","27","20","74.1","5","2","0","2","0","0","0","2","0","2","1","5","4","3","1","0","1","1","6","2","2","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","21","21","1","0","0","1"
"65","M","Albrighton, Marc - LEIC","FA","CHE Mon 8:00PM","268.67","268.67","1","1","90","0","1","2","2","0","0.0","0","2","0","0","0","24","1","0","1","0","0","0","0","0","0","33","22","66.7","12","9","2","7","7","1","2","0","0","0","0","0","0","2","0","0","0","0","1","8","1","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","10","1","1","0","0"
"66","F","Ayew, Jordan - AVL","WW","ARS Sun 1:30PM","267.84","267.84","1","1","90","0","0","1","2","0","0.0","0","2","1","1","0","22","3","0","0","0","0","1","0","0","0","25","21","84.0","2","1","0","1","0","0","2","0","0","4","1","2","2","6","1","0","0","0","3","21","1","2","0","0","0","0","0","22","0","0","0","0","0","0","0","1","0","23","0","0","0","1"
"67","M","McArthur, James - CRY","FA","SOU Sat 3:00PM","267.81","267.81","1","1","90","0","0","2","1","0","0.0","0","0","4","1","0","13","1","0","1","0","0","0","0","0","0","47","38","80.9","11","1","0","1","0","0","0","0","0","2","0","0","0","1","0","0","1","1","4","9","0","2","0","0","0","0","0","13","0","0","0","0","0","0","0","1","0","19","0","0","0","1"
"68","D","Smith, Adam - BOUR","FA","MUN Sat 5:30PM","267.65","267.65","1","1","90","0","0","0","0","0","0","0","0","6","6","0","18","0","5","0","0","0","0","0","0","0","17","11","64.7","1","3","0","3","0","0","0","2","0","4","1","5","5","3","3","0","0","1","14","6","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","19","19","1","1","0","0"
"69","D","Skrtel, Martin - LIV","FA","WBA Sun 4:00PM","265.85","265.85","1","1","90","0","0","0","1","0","0.0","0","1","2","1","0","9","0","0","0","0","0","0","0","0","0","62","53","85.5","3","0","0","0","0","0","1","1","0","2","0","1","1","0","0","0","0","1","5","1","3","1","0","0","0","0","0","9","0","0","0","0","0","0","1","2","7","7","0","0","1","0"
"70","D","Cameron, Geoff - STK","FA","@WHU Sat 3:00PM","265.74","265.74","1","1","90","0","0","1","0","0","0","0","0","3","2","0","22","1","1","0","0","0","0","0","0","0","42","31","73.8","4","3","0","3","0","0","0","0","0","5","0","0","0","1","1","0","1","0","6","7","1","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","11","1","1","0","0"
"71","M","Bolasie, Yannick - CRY","FA","SOU Sat 3:00PM","264.93","264.93","1","1","90","0","0","1","3","1","0.3","0","1","3","3","0","26","0","1","0","0","0","0","0","0","3","20","12","60.0","4","9","1","8","0","0","2","0","0","0","0","0","0","7","3","0","0","0","7","9","0","0","1","0","0","0","0","26","0","0","0","0","0","0","0","1","0","19","0","0","0","1"
"72","D","Walker, Kyle - TOT","FA","NEW Sun 4:00PM","264.9","264.9","1","1","90","0","0","0","0","0","0","0","0","2","2","0","8","0","0","0","0","0","0","0","0","0","48","43","89.6","8","0","0","0","0","0","0","2","0","2","0","5","4","4","2","0","1","0","4","4","0","1","0","0","0","0","0","9","0","0","0","0","0","0","0","1","11","11","0","0","0","1"
