"Rk","Pos","Player","Sta","Opp (GMT)","FPts","FP/G","GP","GS","Min","G","A","ASh","Sh","SOG","SA","SOP","SB","Tk","TkW","TLM","PLC","FC","FS","YC","SYC","RC","HB","Pen","DP","Off","Pa","APa","Pc%","SFTP","Cr","ACr","CF","CK","CIB","CF","CC","FKS","Int","IntB","ClA","ClS","CoA","CoS","CSLM","BCr","BS","DW","DL","AW","AL","BCC","BCM","BCS","FKG","FKM","PL","SubOn","SubOff","PKG","PKA","PKM","PKD","GON","GA","ShA","ShA","CS","W","L","T"
"73","D","Delaney, Damien - CRY","FA","@EVE Mon 8:00PM","265.88","265.88","1","1","90","0","1","1","0","0","0","0","0","1","1","0","6","0","1","0","0","0","0","0","0","0","51","45","88.2","6","0","0","0","0","0","0","3","0","2","0","8","4","0","0","0","1","0","7","2","5","2","1","0","0","0","0","10","0","0","0","0","0","0","0","1","7","7","0","1","0","0"
"74","D","Ward, Joel - CRY","FA","@EVE Mon 8:00PM","265.85","265.85","1","1","90","0","0","0","1","1","1.0","0","0","5","5","0","12","2","0","0","0","0","0","0","0","0","41","35","85.4","13","1","0","1","0","0","2","0","0","0","0","2","2","2","2","0","0","1","10","4","3","0","0","0","0","0","0","12","0","0","0","0","0","0","0","1","7","7","0","1","0","0"
"75","F","Cissé, Papiss Demba - NEW","FA","LIV Sun 4:00PM","264.15","264.15","1","1","90","1","0","0","3","1","0.3","0","1","0","0","0","11","0","0","0","0","0","0","0","0","1","44","36","81.8","7","1","0","1","0","0","1","0","0","1","0","0","0","2","1","0","0","0","3","8","2","6","0","0","1","0","0","11","0","0","0","0","0","0","0","5","0","19","0","0","1","0"
"76","M","Cattermole, Lee - SUN","FA","@ARS Sat 3:00PM","263.86","263.86","1","1","90","0","0","1","0","0","0","0","0","3","2","0","8","0","2","0","0","0","0","0","0","0","59","51","86.4","12","0","0","0","0","0","0","0","0","1","0","0","0","2","2","0","0","0","7","4","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","7","1","1","0","0"
"77","M,F","De Bruyne, Kevin - MCI","WW","@STK Sat 12:45PM","263.86","263.86","1","1","90","1","2","5","1","1","1.0","0","0","1","1","0","13","0","0","0","0","0","0","0","0","0","43","37","86.0","13","4","2","2","3","2","0","0","0","3","0","0","0","1","0","0","0","0","1","3","0","0","0","0","1","0","0","13","0","0","0","0","0","0","0","1","0","11","0","1","0","0"
"78","D","Bertrand, Ryan - SOU","FA","AVL Sat 3:00PM","262.8","262.8","1","1","90","0","0","1","0","0","0","0","0","1","1","0","15","0","1","0","0","0","0","0","0","0","41","33","80.5","11","1","0","1","0","0","1","0","0","1","0","0","0","2","1","0","0","1","4","5","1","1","0","0","0","0","0","15","0","0","0","0","0","0","0","3","16","16","0","0","1","0"
"79","M","Ki Sung-yueng - SWA","FA","LEIC Sat 3:00PM","261.95","261.95","1","1","90","0","0","0","1","0","0.0","0","0","1","1","0","6","0","1","0","0","0","0","0","0","0","57","54","94.7","15","0","0","0","0","0","0","0","0","4","0","0","0","1","1","0","0","0","3","5","0","1","0","0","0","0","0","6","0","0","0","0","0","0","0","1","0","10","0","0","1","0"
"80","D","Dummett, Paul - NEW","FA","LIV Sun 4:00PM","261.59","261.59","1","1","90","0","0","1","0","0","0","0","0","4","2","0","18","1","1","0","0","0","0","0","0","0","29","17","58.6","6","2","0","2","0","0","0","2","0","2","0","3","2","0","0","0","2","1","8","5","3","2","0","0","0","0","0","19","0","0","0","0","0","0","0","5","19","19","0","0","1","0"
"81","M","Lallana, Adam - LIV","FA","@NEW Sun 4:00PM","259.77","259.77","1","1","90","0","0","2","1","0","0.0","0","1","2","2","0","16","0","1","0","0","0","0","0","0","0","44","34","77.3","16","2","1","1","0","0","0","0","0","1","0","2","2","1","1","0","0","0","4","6","0","0","1","0","0","0","0","16","0","0","0","0","0","0","0","0","0","8","1","1","0","0"
"82","D","Ivanovic, Branislav - CHE","FA","BOUR Sat 5:30PM","259.67","259.67","1","1","90","0","0","1","0","0","0","0","0","0","0","0","21","1","0","0","0","0","0","0","0","1","39","26","66.7","9","1","0","1","0","0","0","0","0","4","0","3","3","0","0","0","1","2","3","3","3","1","0","0","0","0","0","21","0","0","0","0","0","0","0","0","9","9","1","0","0","1"
"83","M","Fernandinho - MCI","FA","@STK Sat 12:45PM","259.3","259.3","1","1","90","0","0","0","2","1","0.5","0","1","5","5","0","10","5","2","0","0","0","1","0","0","0","41","33","80.5","10","0","0","0","0","0","1","1","0","5","0","1","1","0","0","0","0","1","8","8","1","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","0","11","0","1","0","0"
"84","D","Williams, Ashley - SWA","FA","LEIC Sat 3:00PM","258.84","258.84","1","1","90","0","0","1","1","0","0.0","0","0","1","1","0","7","0","0","0","0","0","0","0","0","0","45","38","84.4","2","0","0","0","0","0","0","3","0","1","0","13","8","0","0","0","0","1","6","0","5","0","0","0","0","0","0","12","0","0","0","0","0","0","0","1","10","10","0","0","1","0"
"85","D","Jenkinson, Carl - WHU","FA","@MUN Sat 3:00PM","258.76","258.76","1","1","90","0","0","0","0","0","0","0","0","3","2","0","14","1","1","0","0","0","0","0","0","0","46","35","76.1","8","0","0","0","0","0","2","0","0","1","0","2","2","2","1","0","0","0","7","4","2","2","0","0","0","0","0","14","0","0","0","0","0","0","0","1","8","8","0","0","0","1"
"86","D","Ogbonna, Angelo - WHU","FA","@MUN Sat 3:00PM","257.85","257.85","1","1","90","0","0","0","0","0","0","0","0","0","0","0","9","1","2","0","0","0","0","0","0","0","52","44","84.6","4","0","0","0","0","0","0","0","0","0","0","7","6","0","0","0","0","0","6","2","5","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","8","8","0","0","0","1"
"87","M","McClean, James - WBA","FA","TOT Sat 3:00PM","257.18","257.18","1","1","90","0","0","0","2","1","0.5","0","0","4","3","0","20","2","0","0","0","0","0","0","0","1","22","15","68.2","4","12","4","8","1","0","1","0","0","0","0","1","1","3","2","0","0","0","7","9","1","1","0","0","0","0","0","20","0","0","0","0","0","0","0","1","0","17","0","0","0","1"
"88","M","Arter, Harry - BOUR","FA","@CHE Sat 5:30PM","256.85","256.85","1","1","76","0","0","3","1","0","0.0","0","0","4","4","0","14","0","0","0","0","0","0","0","0","0","52","44","84.6","14","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","5","7","1","0","0","0","0","0","0","14","0","1","0","0","0","0","0","2","0","9","0","0","0","1"
"89","D","Reid, Winston - WHU","FA","@MUN Sat 3:00PM","255.73","255.73","1","1","90","0","0","0","0","0","0","0","0","2","1","0","14","0","0","0","0","0","0","0","0","0","48","35","72.9","5","0","0","0","0","0","0","1","0","4","0","5","5","0","0","0","1","0","5","1","3","1","0","0","0","0","0","14","0","0","0","0","0","0","1","1","8","8","0","0","0","1"
"90","M","Sigurdsson, Gylfi - SWA","FA","LEIC Sat 3:00PM","253.84","253.84","1","1","90","0","0","1","0","0","0","0","0","2","2","0","17","0","1","0","0","0","0","0","0","0","37","31","83.8","7","7","1","6","7","1","0","1","0","0","0","0","0","1","1","0","0","0","4","4","0","1","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","10","0","0","1","0"
"91","D","Souaré, Pape - CRY","FA","@EVE Mon 8:00PM","253.83","253.83","1","1","90","0","0","1","2","0","0.0","0","1","0","0","0","13","0","3","0","0","0","0","0","0","0","47","39","83.0","6","2","0","2","0","0","1","1","0","3","1","1","0","2","0","0","0","1","3","3","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","1","7","7","0","1","0","0"
"92","D","Coleman, Seamus - EVE","FA","CRY Mon 8:00PM","253.81","253.81","1","1","90","0","1","2","1","0","0.0","0","1","2","2","0","10","0","1","0","0","0","0","0","0","0","36","29","80.6","7","2","1","1","0","0","0","0","0","3","0","3","2","0","0","0","0","1","4","1","1","0","1","0","0","0","0","11","0","0","0","0","0","0","0","3","19","19","0","0","0","1"
"93","F","Deeney, Troy - WAT","FA","NOR Sat 3:00PM","253.78","253.78","1","1","90","1","0","2","5","1","0.2","0","2","2","0","0","18","1","1","1","0","0","0","0","0","0","26","15","57.7","10","2","0","2","1","0","1","0","0","0","0","0","0","1","0","0","0","0","6","14","3","9","1","0","0","0","0","18","0","0","0","0","0","0","0","2","0","12","0","1","0","0"
"94","M","Ward-Prowse, James - SOU","FA","AVL Sat 3:00PM","252.83","252.83","1","1","77","0","0","4","1","0","0.0","0","0","1","0","0","14","1","0","1","0","0","0","0","0","0","46","38","82.6","13","4","0","4","3","0","0","0","1","0","0","0","0","1","1","0","0","0","2","3","0","0","1","0","0","0","0","14","0","1","0","0","0","0","0","3","0","15","0","0","1","0"
"95","M","Kouyaté, Cheikhou - WHU","FA","@MUN Sat 3:00PM","250.84","250.84","1","1","90","0","0","1","1","0","0.0","0","0","2","2","0","8","0","2","0","0","0","0","0","0","0","44","37","84.1","13","1","0","1","0","0","0","0","0","2","0","4","4","1","1","0","1","0","8","2","3","1","0","1","0","0","0","8","0","0","0","0","0","0","0","1","0","8","0","0","0","1"
"96","D","Wisdom, Andre - NOR","FA","@WAT Sat 3:00PM","249.83","249.83","1","1","90","0","0","1","0","0","0","0","0","4","4","0","15","0","0","0","0","0","0","0","0","0","29","24","82.8","10","5","1","4","0","0","0","0","0","0","0","2","2","1","1","0","0","0","6","4","1","2","1","0","0","0","0","15","0","0","0","0","0","0","0","1","12","12","0","0","0","1"
"97","D","Walker, Kyle - TOT","FA","@WBA Sat 3:00PM","249.74","249.74","1","1","90","0","0","0","0","0","0","0","0","0","0","0","21","1","0","1","0","0","0","0","0","0","35","26","74.3","10","3","1","2","0","0","0","0","0","2","0","5","4","1","0","0","0","0","2","3","2","1","0","0","0","0","0","22","0","0","0","0","0","0","0","0","5","5","1","0","0","1"
"98","D","Rose, Danny - TOT","FA","@WBA Sat 3:00PM","249.6","249.6","1","1","90","0","0","0","0","0","0","0","0","0","0","0","27","2","0","1","0","0","0","0","0","0","35","21","60.0","4","3","1","2","0","0","1","0","0","0","0","3","3","3","1","0","0","0","2","5","1","0","0","0","0","0","0","27","0","0","0","0","0","0","0","0","5","5","1","0","0","1"
"99","M","Brady, Robbie - NOR","WW","@WAT Sat 3:00PM","248.63","248.63","1","1","90","0","1","1","1","1","1.0","0","0","4","4","0","18","0","0","0","0","0","0","0","0","0","30","19","63.3","6","6","2","4","2","2","1","0","0","0","0","2","2","2","1","0","1","0","6","4","1","1","1","0","0","0","0","18","0","0","0","0","0","0","0","1","0","12","0","0","0","1"
"100","D","Kaboul, Younes - SUN","FA","@ARS Sat 3:00PM","247.83","247.83","1","1","90","0","0","0","0","0","0","0","0","0","0","0","8","1","1","0","0","0","0","0","0","0","42","35","83.3","8","0","0","0","0","0","0","0","0","1","0","6","3","1","0","0","1","0","5","5","5","3","0","0","0","0","0","11","0","0","0","0","0","0","0","0","7","7","1","1","0","0"
"101","F","Martial, Anthony - MUN","WW","WHU Sat 3:00PM","247.69","247.69","1","1","90","0","0","1","0","0","0","0","0","0","0","0","22","1","1","0","0","0","0","0","0","0","26","18","69.2","11","1","0","1","0","0","1","0","0","0","0","0","0","9","4","0","0","0","7","15","2","4","0","0","0","0","0","22","0","0","0","0","0","0","0","1","0","7","0","0","0","1"
"102","F","King, Joshua - BOUR","FA","@CHE Sat 5:30PM","247.28","247.28","1","1","90","0","1","1","2","1","0.5","0","1","2","2","0","16","2","2","0","0","0","0","0","0","2","23","18","78.3","8","2","0","2","0","0","1","0","0","1","0","1","1","8","5","0","0","0","9","11","0","0","1","0","0","0","0","16","0","0","0","0","0","0","0","3","0","11","0","0","0","1"
"103","D","Stones, John - EVE","FA","CRY Mon 8:00PM","246.82","246.82","1","1","90","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","38","31","81.6","1","1","0","1","0","0","0","1","0","3","2","5","2","2","2","0","0","3","2","1","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","3","19","19","0","0","0","1"
"104","M","Mahrez, Riyad - LEIC","FA","@SWA Sat 3:00PM","245.67","245.67","1","1","90","0","0","1","1","1","1.0","0","0","4","3","0","19","0","4","0","0","0","0","0","0","1","21","14","66.7","7","3","1","2","0","0","0","0","0","2","0","1","1","7","4","0","0","1","12","8","0","2","1","0","0","0","0","19","0","0","0","0","0","0","0","1","0","10","0","0","0","1"
"105","F","Ayew, Jordan - AVL","WW","@SOU Sat 3:00PM","245.58","245.58","1","1","90","1","0","1","4","3","0.8","0","0","1","0","0","14","1","0","0","0","0","0","0","0","1","30","25","83.3","6","0","0","0","0","0","0","0","0","0","0","0","0","7","3","0","0","0","5","8","1","2","1","1","0","0","0","14","0","0","0","0","0","0","0","3","0","16","0","0","1","0"
"106","M","Drinkwater, Daniel - LEIC","FA","@SWA Sat 3:00PM","244.72","244.72","1","1","90","0","0","0","1","0","0.0","0","0","3","1","0","16","0","0","0","0","0","0","0","0","0","39","28","71.8","9","1","0","1","0","0","0","2","0","2","1","2","0","2","0","0","0","0","5","6","2","1","0","0","0","0","0","18","0","0","0","0","0","0","0","1","0","10","0","0","0","1"
"107","F","Koné, Arouna - EVE","FA","CRY Mon 8:00PM","244.18","244.18","1","1","89","0","0","0","2","1","0.5","0","1","3","2","0","18","1","1","0","0","0","0","0","0","0","28","19","67.9","8","0","0","0","0","0","1","1","0","1","0","1","0","2","1","0","0","0","5","10","0","3","0","0","0","0","0","19","0","1","0","0","0","0","0","3","0","19","0","0","0","1"
"108","D","Dawson, Craig - WBA","FA","TOT Sat 3:00PM","243.58","243.58","1","1","90","0","0","1","0","0","0","0","0","3","2","0","17","1","4","0","0","0","0","0","0","0","26","15","57.7","7","1","0","1","0","0","0","0","0","2","0","0","0","0","0","0","1","0","9","4","3","2","0","0","0","0","0","17","0","0","0","0","0","0","0","1","17","17","0","0","0","1"
"109","D","Cresswell, Aaron - WHU","FA","@MUN Sat 3:00PM","242.76","242.76","1","1","90","0","0","2","1","1","1.0","0","0","2","2","0","13","1","1","0","0","0","0","0","0","0","33","25","75.8","8","7","3","4","0","0","0","0","1","0","0","4","4","0","0","0","0","0","3","2","0","1","1","0","0","0","0","13","0","0","0","0","0","0","0","1","8","8","0","0","0","1"
"110","M","Moses, Victor - WHU","FA","@MUN Sat 3:00PM","242.73","242.73","1","1","90","0","0","1","2","0","0.0","0","0","2","1","0","18","4","1","0","0","0","0","0","0","0","26","19","73.1","9","2","0","2","0","0","0","0","0","0","0","0","0","9","4","0","0","0","7","14","0","1","0","0","0","0","0","18","0","0","0","0","0","0","0","1","0","8","0","0","0","1"
"111","D","Distin, Sylvain - BOUR","FA","@CHE Sat 5:30PM","240.84","240.84","1","1","90","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","45","38","84.4","2","0","0","0","0","0","0","0","0","6","2","4","3","0","0","0","0","0","3","3","3","2","0","0","0","0","0","8","0","0","0","0","0","0","0","3","11","11","0","0","0","1"
"112","D","van Aanholt, Patrick - SUN","FA","@ARS Sat 3:00PM","240.42","240.42","1","1","90","1","0","1","2","1","0.5","0","1","4","3","0","7","0","0","0","0","0","0","0","0","0","38","35","92.1","11","3","1","2","0","0","1","1","1","2","0","1","1","0","0","0","0","0","5","0","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","7","1","1","0","0"
"113","F","Walters, Jonathan - STK","FA","MCI Sat 12:45PM","240.38","240.38","1","1","90","0","0","0","3","2","0.7","0","1","0","0","0","14","1","1","0","0","0","0","0","0","2","21","15","71.4","4","3","0","3","0","0","3","0","0","0","0","1","1","1","0","0","0","1","6","14","5","9","0","1","0","0","0","14","0","0","0","0","0","0","0","2","0","18","0","0","1","0"
"114","D","Galloway, Brendan - EVE","FA","CRY Mon 8:00PM","239.72","239.72","1","1","90","0","0","0","0","0","0","0","0","6","3","0","9","2","1","0","0","0","0","0","0","0","29","21","72.4","3","1","0","1","0","0","1","1","0","1","0","2","2","0","0","0","1","0","9","5","2","0","0","0","0","0","0","9","0","0","0","0","0","0","0","3","19","19","0","0","0","1"
"115","D","Taylor, Neil - SWA","FA","LEIC Sat 3:00PM","238.85","238.85","1","1","90","0","0","0","0","0","0","0","0","2","2","0","12","2","0","0","0","0","1","1","0","0","34","29","85.3","5","3","0","3","0","0","1","0","0","1","0","4","2","0","0","0","0","1","2","6","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","1","10","10","0","0","1","0"
"116","D","Otamendi, Nicolás - MCI","WW","@STK Sat 12:45PM","238.81","238.81","1","1","90","0","0","0","1","0","0.0","0","1","3","2","0","7","2","1","0","0","0","0","0","0","0","26","21","80.8","2","0","0","0","0","0","1","1","0","3","0","9","8","1","1","0","0","0","11","5","6","3","0","0","0","0","0","8","0","0","0","0","0","0","0","1","11","11","0","1","0","0"
"117","F","Deulofeu, Gerard - EVE","FA","CRY Mon 8:00PM","237.79","237.79","1","1","86","0","1","3","0","0","0","0","0","1","1","0","18","0","0","0","0","0","0","0","0","0","29","23","79.3","6","3","0","3","0","0","2","0","0","2","0","0","0","8","3","0","0","0","4","6","0","0","0","0","0","0","0","18","0","1","0","0","0","0","0","1","0","15","0","0","0","1"
"118","D","Azpilicueta, César - CHE","FA","BOUR Sat 5:30PM","237.78","237.78","1","1","90","0","0","0","0","0","0","0","0","6","4","0","10","1","1","1","0","0","0","0","0","0","27","21","77.8","12","0","0","0","0","0","0","0","0","4","1","6","3","0","0","0","0","0","8","3","1","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","9","9","1","0","0","1"
"119","D","Fuchs, Christian - LEIC","FA","@SWA Sat 3:00PM","237.7","237.7","1","1","90","0","1","1","0","0","0","0","0","5","4","0","17","1","1","0","0","0","0","0","0","0","23","16","69.6","5","1","0","1","0","0","0","1","0","4","0","5","2","0","0","0","2","0","8","3","2","1","0","0","0","0","0","20","0","0","0","0","0","0","0","1","10","10","0","0","0","1"
"120","M","Capoue, Etienne - WAT","FA","NOR Sat 3:00PM","237.65","237.65","1","1","90","0","0","0","1","1","1.0","0","0","3","3","0","14","1","1","1","0","0","0","0","0","0","34","22","64.7","9","1","0","1","0","0","2","0","0","1","1","2","2","2","1","0","0","0","6","4","1","0","0","1","0","0","0","14","0","0","0","0","0","0","0","2","0","12","0","1","0","0"
"121","F","Fletcher, Steven - SUN","FA","@ARS Sat 3:00PM","237.64","237.64","1","1","90","0","0","2","1","1","1.0","0","0","1","1","0","16","0","1","0","0","0","0","0","0","0","36","23","63.9","12","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","6","7","4","6","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","7","1","1","0","0"
"122","D","Yoshida, Maya - SOU","FA","AVL Sat 3:00PM","236.82","236.82","1","1","90","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","38","31","81.6","1","1","0","1","0","0","0","0","0","4","0","2","2","1","0","0","0","0","2","3","2","0","0","0","0","0","0","12","0","0","0","0","0","0","0","3","16","16","0","0","1","0"
"123","D","Wollscheid, Philipp - STK","FA","MCI Sat 12:45PM","233.91","233.91","1","1","90","0","0","0","0","0","0","0","0","3","3","0","3","0","0","0","0","0","0","0","0","0","35","32","91.4","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","6","4","3","3","0","0","0","0","0","3","0","0","0","0","0","0","0","2","18","18","0","0","1","0"
"124","D","Coates, Sebastián - SUN","FA","@ARS Sat 3:00PM","232.83","232.83","1","1","90","0","0","0","1","1","1.0","0","0","3","3","0","6","0","0","0","0","0","0","0","0","0","35","29","82.9","7","0","0","0","0","0","1","1","0","2","0","3","3","2","2","0","1","1","8","2","3","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","7","7","1","1","0","0"
"125","D","Aké, Nathan - WAT","FA","NOR Sat 3:00PM","231.73","231.73","1","1","90","0","0","1","1","0","0.0","0","1","1","1","0","10","2","0","1","0","0","0","0","0","0","22","16","72.7","7","0","0","0","0","0","1","2","0","8","1","7","4","2","2","0","2","0","4","4","1","1","0","0","0","0","0","13","0","0","0","0","0","0","0","2","12","12","0","1","0","0"
"126","D","Bartley, Kyle - SWA","FA","LEIC Sat 3:00PM","227.79","227.79","1","1","90","0","0","0","0","0","0","0","0","1","1","0","10","2","1","1","0","0","0","0","0","0","34","27","79.4","1","1","0","1","0","0","1","2","0","1","0","4","3","0","0","0","1","1","3","4","2","1","0","0","0","0","0","11","0","0","0","0","0","0","0","1","10","10","0","0","1","0"
"127","M","Kanté, N'Golo - LEIC","WW","@SWA Sat 3:00PM","226.85","226.85","1","1","90","0","0","1","1","0","0.0","0","1","2","1","0","11","0","0","0","0","0","0","0","0","0","39","33","84.6","5","2","0","2","0","0","1","0","0","5","1","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","11","0","0","0","0","0","0","0","1","0","10","0","0","0","1"
"128","M","Routledge, Wayne - SWA","FA","LEIC Sat 3:00PM","226.81","226.81","1","1","72","0","0","0","0","0","0","0","0","2","2","0","21","0","0","0","0","0","0","0","0","0","31","25","80.6","11","5","1","4","0","0","1","0","0","0","0","0","0","2","2","0","0","0","5","6","1","0","0","0","0","0","0","21","0","1","0","0","0","0","0","1","0","9","0","0","1","0"
"129","F","Roberto Firmino - LIV","WW","@NEW Sun 4:00PM","225.67","225.67","1","1","64","0","0","0","2","0","0.0","0","2","4","2","0","22","0","0","0","0","0","0","0","0","0","45","30","66.7","11","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","4","4","0","1","0","0","0","0","0","22","0","1","0","0","0","0","0","0","0","3","1","1","0","0"
"130","D","Bennett, Ryan - NOR","FA","@WAT Sat 3:00PM","224.74","224.74","1","1","90","0","0","1","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","27","20","74.1","2","0","0","0","0","0","0","1","0","2","2","13","11","0","0","0","1","1","2","2","2","2","0","0","0","0","0","10","0","0","0","0","0","0","0","1","12","12","0","0","0","1"
"131","D","Mbemba, Chancel - NEW","WW","LIV Sun 4:00PM","224.66","224.66","1","1","90","0","0","0","0","0","0","0","0","1","1","0","12","2","0","1","0","0","0","0","0","0","29","19","65.5","2","1","0","1","0","0","0","0","0","3","0","1","1","1","0","0","0","0","1","7","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","5","19","19","0","0","1","0"
"132","F","Lukaku, Romelu - EVE","FA","CRY Mon 8:00PM","224.17","224.17","1","1","90","1","0","1","4","2","0.5","0","1","0","0","0","13","0","0","0","0","0","0","0","0","0","24","16","66.7","6","0","0","0","0","0","1","0","0","0","0","0","0","2","1","0","0","0","4","6","3","5","0","2","0","0","0","13","0","0","0","0","0","0","0","3","0","19","0","0","0","1"
"133","D","Dann, Scott - CRY","FA","@EVE Mon 8:00PM","221.82","221.82","1","1","90","0","0","0","0","0","0","0","0","2","2","0","8","0","0","0","0","0","0","0","0","0","40","33","82.5","4","0","0","0","0","0","0","1","0","1","0","4","2","0","0","0","0","1","2","2","0","2","0","0","0","0","0","10","0","0","0","0","0","0","0","1","7","7","0","1","0","0"
"134","F","Wickham, Connor - CRY","FA","@EVE Mon 8:00PM","221.79","221.79","1","1","86","0","2","4","3","0","0.0","0","1","1","1","0","7","1","1","0","0","0","1","0","0","0","28","22","78.6","13","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","7","8","5","7","0","0","0","0","0","7","0","1","0","0","0","0","0","1","0","7","0","1","0","0"
"135","M","Morrison, James - WBA","FA","TOT Sat 3:00PM","221.71","221.71","1","1","90","0","0","0","0","0","0","0","0","0","0","0","13","0","1","0","0","0","0","0","0","0","31","22","71.0","5","2","0","2","1","0","0","0","0","3","1","3","3","1","1","0","0","0","3","3","1","1","0","0","0","0","0","13","0","0","0","0","0","0","0","1","0","17","0","0","0","1"
"136","D","Nyom - WAT","WW","NOR Sat 3:00PM","220.55","220.55","1","1","90","0","0","0","0","0","0","0","0","3","3","0","19","1","0","0","0","0","0","0","0","0","20","11","55.0","2","3","0","3","0","0","1","1","0","4","1","1","1","1","1","0","1","1","4","2","0","1","0","0","0","0","0","19","0","0","0","0","0","0","0","2","12","12","0","1","0","0"
"137","F","Kane, Harry - TOT","FA","@WBA Sat 3:00PM","218.93","218.93","1","1","90","0","0","1","4","1","0.3","0","2","1","1","0","14","3","0","1","0","0","0","0","0","0","28","19","67.9","11","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","9","1","5","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","5","1","0","0","1"
"138","M","Dorrans, Graham - NOR","FA","@WAT Sat 3:00PM","217.9","217.9","1","1","90","0","0","1","1","0","0.0","0","0","1","1","0","6","0","0","0","0","0","0","0","0","0","41","37","90.2","11","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","1","0","12","0","0","0","1"
"139","D","Yedlin, DeAndre - SUN","FA","@ARS Sat 3:00PM","217.83","217.83","1","1","90","0","0","0","1","0","0.0","0","0","5","4","0","11","0","0","0","0","0","0","0","0","0","29","24","82.8","7","1","1","0","0","0","2","3","0","0","0","1","0","1","0","0","1","0","6","3","1","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","7","1","1","0","0"
"140","M","Sinclair, Scott - AVL","FA","@SOU Sat 3:00PM","217.36","217.36","1","1","90","0","0","0","2","1","0.5","0","0","0","0","0","13","0","1","0","0","0","0","0","0","1","22","19","86.4","7","3","0","3","0","0","4","0","0","0","0","1","1","4","1","0","0","0","2","5","0","1","0","0","0","0","0","13","0","0","0","0","0","0","0","3","0","16","0","0","1","0"
"141","M","Delph, Fabian - MCI","FA","@STK Sat 12:45PM","216.38","216.38","1","1","70","1","0","1","2","1","0.5","0","1","4","0","0","9","1","0","0","0","0","0","0","0","0","32","28","87.5","13","1","0","1","0","0","0","0","0","0","0","1","1","3","3","0","0","0","7","6","0","1","1","0","0","0","0","9","0","1","0","0","0","0","0","1","0","9","0","1","0","0"
"142","M","Colback, Jack - NEW","FA","LIV Sun 4:00PM","215.97","215.97","1","1","70","0","0","0","0","0","0","0","0","4","4","0","9","1","2","0","0","0","0","0","0","0","31","30","96.8","10","5","0","5","3","0","0","0","0","0","0","0","0","1","0","0","0","0","6","4","0","1","0","0","0","0","0","9","0","1","0","0","0","0","0","4","0","12","0","0","1","0"
"143","M","Yacob, Claudio - WBA","FA","TOT Sat 3:00PM","214.77","214.77","1","1","90","0","0","0","0","0","0","0","0","2","1","0","9","4","3","1","0","0","0","0","0","0","26","20","76.9","1","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","6","13","2","2","0","0","0","0","0","9","0","0","0","0","0","0","0","1","0","17","0","0","0","1"
"144","D","McAuley, Gareth - WBA","FA","TOT Sat 3:00PM","214.65","214.65","1","1","90","0","0","0","0","0","0","0","0","1","1","0","8","2","1","0","0","0","0","0","0","0","17","11","64.7","3","0","0","0","0","0","0","2","0","2","0","9","6","0","0","0","0","0","3","6","1","3","0","0","0","0","0","11","0","0","0","0","0","0","0","1","17","17","0","0","0","1"
"145","F","Pedro - CHE","WW","BOUR Sat 5:30PM","212.79","212.79","1","1","89","0","0","0","2","0","0.0","0","1","2","2","0","12","1","2","0","0","0","0","0","0","0","24","19","79.2","9","1","0","1","0","0","2","0","0","0","0","0","0","2","0","0","0","0","4","9","0","4","0","0","0","0","0","12","0","1","0","0","0","0","0","0","0","9","1","0","0","1"
