"Rk","Pos","Player","Sta","Opp (GMT)","FPts","FP/G","G/90M","G/G","A/G","A/90M","ABS","AFKG","AHW","AOG","APL","APKG","AR","ASOP","Pts","Pt/G","Pt/90M","Sh/G","Sh/90M","ShG/G","ShG/90M","FC/G","FS/G","RCR","DPt","6S","Off/G","Off/90M","HT","GAD","GAF","GAM","CSD","CSF","CSM"
"19","F","Roberto Firmino - LIV","WW","@MCI Sat 5:30PM","20","20","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","5.0","1.0","5.0","1.0","0.0","0","1","0","1.0","5.0","0","0","0","0","0","0","0"
"20","M","Drinkwater, Daniel - LEIC","FA","@NEW Sat 3:00PM","20","20","0.0","0.0","0.0","0.0","0","0","0","0","0","1","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","4.0","2.0","0","7","0","0.0","0.0","0","0","0","2","0","0","0"
"21","F","Ings, Danny - LIV","FA","@MCI Sat 5:30PM","20","20","2.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","2.0","2.0","4.0","1.0","2.0","1.0","1.0","0","1","0","0.0","0.0","0","0","1","0","0","0","0"
"22","F","Walters, Jonathan - STK","FA","@SOU Sat 3:00PM","20","20","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","1.0","1.0","2.0","3.0","0","2","0","0.0","0.0","0","0","2","0","0","0","0"
"23","M","Ayew, André - SWA","FA","BOUR Sat 3:00PM","19.03","19.03","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","5.0","3.0","0","8","0","0.0","0.0","0","0","0","0","0","0","1"
"24","M,F","De Bruyne, Kevin - MCI","WW","LIV Sat 5:30PM","19","19","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","4.0","4.0","1.0","1.0","1.0","0.0","0","1","0","0.0","0.0","0","0","0","2","0","0","0"
"25","F","Depay, Memphis - MUN","FA","@WAT Sat 12:45PM","19","19","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","1","0","0.0","0.0","4.0","4.0","0.0","0.0","1.0","2.0","0","1","0","2.0","2.0","0","0","0","2","0","0","0"
"26","F","Kane, Harry - TOT","FA","WHU Sun 4:00PM","19","19","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","4.0","0.0","0.0","1.0","4.0","0","1","0","2.0","2.0","0","0","0","0","0","1","0"
"27","M","Mané, Sadio - SOU","FA","STK Sat 3:00PM","19","19","0.0","0.0","1.0","1.0","0","0","0","0","0","0","1","0","1","1.0","1.0","1.0","1.0","1.0","1.0","1.0","4.0","0","1","0","0.0","0.0","0","0","0","3","0","0","0"
"28","D","Otamendi, Nicolás - MCI","WW","LIV Sat 5:30PM","19","19","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","4.0","2.0","2.0","2.0","1.0","0","2","0","0.0","0.0","0","2","0","0","0","0","0"
"29","F","Bojan - STK","FA","@SOU Sat 3:00PM","18.49","18.49","1.1","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.1","2.0","2.2","1.0","1.1","0.0","2.0","0","3","0","0.0","0.0","0","0","0","2","0","0","0"
"30","F","Deeney, Troy - WAT","FA","MUN Sat 12:45PM","18","18","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","4.0","4.0","0.0","0.0","1.0","0.0","0","1","0","1.0","1.0","0","0","1","0","0","0","0"
"31","M","Hazard, Eden - CHE","FA","NOR Sat 3:00PM","18","18","0.0","0.0","0.0","0.0","0","0","0","1","0","0","0","0","0","0.0","0.0","4.0","4.0","1.0","1.0","1.0","4.0","0","1","0","0.0","0.0","0","0","0","0","0","0","1"
"32","M","Moses, Victor - WHU","FA","@TOT Sun 4:00PM","18","18","1.5","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.5","2.0","3.0","1.0","1.5","0.0","1.0","0","0","0","1.0","1.5","0","0","0","1","0","0","0"
"33","F","Pedro - CHE","WW","NOR Sat 3:00PM","18","18","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","5.0","5.0","2.0","2.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","0","0","0","1"
"34","F","Sakho, Diafra - WHU","FA","@TOT Sun 4:00PM","18","18","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","0","2","0","0.0","0.0","0","0","1","0","0","0","0"
"35","F","Borini, Fabio - SUN","FA","@CRY Mon 8:00PM","17.75","17.75","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.8","0.0","0.0","2.0","2.0","0","5","0","0.0","0.0","0","0","0","2","0","0","0"
"36","D","Kaboul, Younes - SUN","FA","@CRY Mon 8:00PM","17.22","17.22","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.2","0.0","0.0","3.0","1.0","0","9","0","0.0","0.0","0","2","0","0","0","0","0"
"37","D","Janmaat, Daryl - NEW","FA","LEIC Sat 3:00PM","17","17","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","2.0","2.0","0.0","0.0","0","0","0","1.0","1.0","0","2","0","0","0","0","0"
"38","D","Jones, Billy - SUN","FA","@CRY Mon 8:00PM","17","17","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","4.0","2.0","0","7","0","0.0","0.0","0","2","0","0","0","0","0"
"39","F","Lukaku, Romelu - EVE","FA","AVL Sat 3:00PM","17","17","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","6.0","6.0","2.0","2.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","1","0"
"40","M","Ramsey, Aaron - ARS","FA","@WBA Sat 3:00PM","17","17","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","1.0","1.0","2.0","3.0","0","2","0","0.0","0.0","0","0","0","2","0","0","0"
"41","F","Walcott, Theo - ARS","FA","@WBA Sat 3:00PM","17","17","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","1.0","1.0","0.0","1.0","0","0","0","3.0","3.0","0","0","2","0","0","0","0"
"42","M","Wanyama, Victor - SOU","FA","STK Sat 3:00PM","17","17","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","2.0","2.0","1.0","4.0","0","1","0","0.0","0.0","0","0","0","3","0","0","0"
"43","F","Defoe, Jermain - SUN","FA","@CRY Mon 8:00PM","16.62","16.62","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.3","1.0","1.3","1.0","1.0","0","1","0","3.0","4.0","0","0","2","0","0","0","0"
"44","M","Thauvin, Florian - NEW","WW","LEIC Sat 3:00PM","16.11","16.11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","4.1","1.0","1.0","0.0","4.0","0","0","0","0.0","0.0","0","0","0","2","0","0","0"
"45","D","Fonte, Jose - SOU","FA","STK Sat 3:00PM","16","16","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","2.0","2.0","1.0","0.0","0","4","0","0.0","0.0","0","3","0","0","0","0","0"
"46","D","Ivanovic, Branislav - CHE","FA","NOR Sat 3:00PM","16","16","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","3.0","2.0","0","6","0","0.0","0.0","0","0","0","0","1","0","0"
"47","M","Morrison, James - WBA","FA","ARS Sat 3:00PM","16","16","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","0.0","0.0","0.0","3.0","0","3","0","0.0","0.0","0","0","0","0","0","0","1"
"48","M","Pugh, Marc - BOUR","FA","@SWA Sat 3:00PM","16","16","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","5.0","5.0","1.0","1.0","0.0","3.0","0","0","0","0.0","0.0","0","0","0","0","0","0","1"
"49","M","Tettey, Alexander - NOR","FA","@CHE Sat 3:00PM","16","16","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","5.0","0.0","0","8","0","0.0","0.0","0","0","0","1","0","0","0"
"50","F","Sánchez, Alexis - ARS","FA","@WBA Sat 3:00PM","15.6","15.6","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.6","0.0","0.0","2.0","4.0","0","2","0","0.0","0.0","0","0","0","1","0","0","0"
"51","M","Eriksen, Christian - TOT","FA","WHU Sun 4:00PM","15.25","15.25","0.0","0.0","1.0","3.8","0","0","0","0","0","0","0","0","1","1.0","3.8","1.0","3.8","0.0","0.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"52","M","Dele Alli - TOT","FA","WHU Sun 4:00PM","15","15","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","4.0","1.0","1.0","1.0","2.0","0","1","0","0.0","0.0","0","0","0","0","0","0","1"
"53","M","Bolasie, Yannick - CRY","FA","SUN Mon 8:00PM","15","15","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","1.0","1.0","1.0","1.0","0","4","0","0.0","0.0","0","0","1","0","0","0","0"
"54","M","Capoue, Etienne - WAT","FA","MUN Sat 12:45PM","15","15","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0","0.0","0.0","0.0","3.0","0.0","0","6","0","0.0","0.0","0","0","0","1","0","0","0"
"55","M","Mata, Juan - MUN","FA","@WAT Sat 12:45PM","15","15","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","1.0","1.0","1.0","0.0","0","1","0","0.0","0.0","0","0","0","2","0","0","0"
"56","F","Naismith, Steven - EVE","FA","AVL Sat 3:00PM","15","15","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","0.0","0.0","3.0","2.0","0","3","0","0.0","0.0","0","0","0","0","0","0","1"
"57","M","Sissoko, Moussa - NEW","FA","LEIC Sat 3:00PM","15","15","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","0.0","0.0","2.0","0.0","0","2","0","1.0","1.0","0","0","0","2","0","0","0"
"58","F","Berahino, Saido - WBA","FA","ARS Sat 3:00PM","14.37","14.37","1.3","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.3","1.0","1.3","1.0","1.3","1.0","1.0","0","1","0","0.0","0.0","0","0","0","0","0","1","0"
"59","M","Sako, Bakary - CRY","WW","SUN Mon 8:00PM","14.36","14.36","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.2","2.0","2.1","1.0","1.0","0","1","0","0.0","0.0","0","0","0","1","0","0","0"
"60","F","Bony, Wilfried - MCI","FA","LIV Sat 5:30PM","14.25","14.25","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","11.3","0.0","0.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"61","D","Amavi, Jordan - AVL","WW","@EVE Sat 3:00PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","3.0","0.0","0","6","0","0.0","0.0","0","1","0","0","0","0","0"
"62","D","Galloway, Brendan - EVE","FA","AVL Sat 3:00PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","2.0","5.0","0","2","0","0.0","0.0","0","0","0","0","1","0","0"
"63","M","Gosling, Dan - BOUR","FA","@SWA Sat 3:00PM","14","14","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0","0.0","0.0","0.0","2.0","1.0","0","5","0","0.0","0.0","0","0","0","0","0","0","1"
"64","D","Martin, Russell - NOR","FA","@CHE Sat 3:00PM","14","14","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","2.0","0.0","0","2","0","0.0","0.0","0","1","0","0","0","0","0"
"65","M","Shaqiri, Xherdan - STK","WW","@SOU Sat 3:00PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0","0","0","2.0","2.0","0","0","0","2","0","0","0"
"66","M","Carles Gil - AVL","FA","@EVE Sat 3:00PM","13.55","13.55","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.4","1.0","1.2","1.0","1.0","0","4","0","0.0","0.0","0","0","0","1","0","0","0"
"67","M","Kanté, N'Golo - LEIC","WW","@NEW Sat 3:00PM","13.09","13.09","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","2.0","0.0","0","5","0","0.0","0.0","0","0","0","2","0","0","0"
"68","M","Cazorla, Santiago - ARS","FA","@WBA Sat 3:00PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","0","8","0","0.0","0.0","0","0","0","1","0","0","0"
"69","D","Moreno, Alberto - LIV","FA","@MCI Sat 5:30PM","13","13","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","1","0","0","0"
"70","M","Van Ginkel, Marco - STK","FA","@SOU Sat 3:00PM","12.56","12.56","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.4","1.0","1.1","1.0","0.0","0","1","0","0.0","0.0","0","0","0","2","0","0","0"
"71","F","Remy, Loïc - CHE","FA","NOR Sat 3:00PM","12.25","12.25","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","11.3","0.0","0.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"72","M","Milner, James - LIV","FA","@MCI Sat 5:30PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","0.0","0","4","0","0.0","0.0","0","0","0","1","0","0","0"
"73","D","Zouma, Kurt - CHE","FA","NOR Sat 3:00PM","12","12","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","1.0","1.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","1","0","0"
"74","F","Diego Costa - CHE","FA","NOR Sat 3:00PM","11.29","11.29","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.2","1.0","1.1","0.0","1.0","0","3","0","0.0","0.0","0","0","0","0","0","1","0"
"75","M","Sánchez, Carlos - AVL","FA","@EVE Sat 3:00PM","11.29","11.29","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.2","1.0","1.1","2.0","0.0","0","2","0","0.0","0.0","0","0","0","1","0","0","0"
"76","F","Benteke, Christian - LIV","FA","@MCI Sat 5:30PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","0","0","0","2.0","4.0","0","0","0","0","0","0","0"
"77","D","Hangeland, Brede - CRY","FA","SUN Mon 8:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","0.0","0","1","0","1.0","1.0","0","1","0","0","0","0","0"
"78","M","Fernandinho - MCI","FA","LIV Sat 5:30PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","2","0","0","0"
"79","M","Montero, Jefferson - SWA","FA","BOUR Sat 3:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0","1","0","0.0","0.0","0","0","0","0","0","0","1"
"80","M","Obiang, Pedro - WHU","FA","@TOT Sun 4:00PM","11","11","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","4","0","0.0","0.0","0","0","0","1","0","0","0"
"81","M","Payet, Dimitri - WHU","FA","@TOT Sun 4:00PM","11","11","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","0","0","0","0.0","0.0","0","0","0","1","0","0","0"
"82","F","Ayoze Pérez - NEW","FA","LEIC Sat 3:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","2.0","1.0","0","2","0","0.0","0.0","0","0","0","2","0","0","0"
"83","M","Tadic, Dusan - SOU","FA","STK Sat 3:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","2.0","0","0","0","1.0","1.0","0","0","0","3","0","0","0"
"84","M","Westwood, Ashley - AVL","FA","@EVE Sat 3:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","0.0","0.0","2.0","0.0","0","2","0","0.0","0.0","0","0","0","1","0","0","0"
"85","D","Gabriel Paulista - ARS","FA","@WBA Sat 3:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","10","0","0.0","0.0","0","0","0","0","0","0","0"
"86","M","Barkley, Ross - EVE","FA","AVL Sat 3:00PM","10.02","10.02","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","1.0","3.0","0","1","0","0.0","0.0","0","0","0","0","0","0","1"
"87","M","Colback, Jack - NEW","FA","LEIC Sat 3:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","3.0","0","4","0","0.0","0.0","0","0","0","2","0","0","0"
"88","D","Kelly, Martin - CRY","FA","SUN Mon 8:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","0.0","0","5","0","0.0","0.0","0","1","0","0","0","0","0"
"89","M","Schneiderlin, Morgan - MUN","FA","@WAT Sat 12:45PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","3.0","0.0","0","3","0","0.0","0.0","0","0","0","2","0","0","0"
"90","M","Lallana, Adam - LIV","FA","@MCI Sat 5:30PM","9.67","9.67","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","6.7","0.0","0.0","0.0","1.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"91","F","Arnautovic, Marko - STK","FA","@SOU Sat 3:00PM","9.4","9.4","0.0","0.0","1.0","1.2","0","0","0","0","0","0","0","0","1","1.0","1.2","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","0.0","0.0","0","0","0","2","0","0","0"
"92","F","Sturridge, Daniel - LIV","FA","@MCI Sat 5:30PM","9.29","9.29","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.9","1.0","1.4","0.0","1.0","0","0","0","0.0","0.0","0","0","1","0","0","0","0"
"93","D","Kolarov, Aleksandar - MCI","FA","LIV Sat 5:30PM","9.07","9.07","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.1","0.0","0.0","1.0","0.0","0","4","0","0.0","0.0","0","2","0","0","0","0","0"
"94","F","Campbell, Fraizer - CRY","FA","SUN Mon 8:00PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","2.0","0.0","0.0","1.0","0.0","0","1","0","1.0","2.0","0","0","1","0","0","0","0"
"95","F","Crouch, Peter - STK","FA","@SOU Sat 3:00PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","1.0","6.0","0","0","0","0","0","0","0"
"96","F","Gestede, Rudy - AVL","WW","@EVE Sat 3:00PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","4.0","0.0","0.0","0.0","0.0","0","0","0","1.0","2.0","0","0","0","0","0","0","0"
"97","M","Grealish, Jack - AVL","FA","@EVE Sat 3:00PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","4.0","0","0","0","0.0","0.0","0","0","0","1","0","0","0"
"98","D","Pieters, Erik - STK","FA","@SOU Sat 3:00PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","3.0","0","2","0","0.0","0.0","0","2","0","0","0","0","0"
"99","M","Shelvey, Jonjo - SWA","FA","BOUR Sat 3:00PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","2.0","0.0","0","2","0","0.0","0.0","0","0","0","0","0","0","1"
"100","F","Toivonen, Ola - SUN","WW","@CRY Mon 8:00PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","5","0","0.0","0.0","0","0","0","2","0","0","0"
