"Rk","Pos","Player","Sta","Opp (GMT)","FPts","FP/G","GP","GS","Min","G","A","ASh","Sh","SOG","SA","SOP","SB","Tk","TkW","TLM","PLC","FC","FS","YC","SYC","RC","HB","Pen","DP","Off","Pa","APa","Pc%","SFTP","Cr","ACr","CF","CK","CF","CC","FKS","Int","IntB","ClA","ClS","CoA","CoS","CSLM","BCr","BS","DW","DL","AW","AL","BCC","BCM","BCS","FKG","FKM","PL","SubOn","SubOff","PKG","PKA","PKM","PKD","GON","GA","ShA","ShA","CS","W","L","T","CIB"
"62","M","Navas, Jesús - MCI","FA","SOU Sat 3:00PM","270.76","270.76","1","1","90","0","0","3","3","0","0.0","0","1","1","1","0","20","0","2","0","0","0","0","0","0","0","38","29","76.3","19","7","1","6","1","0","0","0","0","0","0","0","2","1","0","0","0","5","4","1","0","0","1","0","0","0","20","0","0","0","0","0","0","0","0","0","10","1","1","0","0","0"
"63","M","Can, Emre - LIV","FA","SWA Sun 4:15PM","269.77","269.77","1","1","90","0","0","1","0","0","0","0","0","1","1","0","19","0","0","0","0","0","0","0","0","0","56","43","76.8","7","0","0","0","0","0","0","0","1","0","0","0","3","2","0","0","0","4","4","1","1","1","0","0","0","0","19","0","0","0","0","0","0","0","3","0","9","0","0","1","0","0"
"64","F","Lens, Jeremain - SUN","WW","STK Sat 3:00PM","269.59","269.59","1","1","90","0","0","1","4","0","0.0","0","2","1","1","0","26","2","5","0","0","0","0","0","0","2","22","13","59.1","5","8","1","7","0","2","0","0","0","0","0","0","7","3","0","0","0","9","11","0","1","1","0","0","0","0","26","0","0","0","0","0","0","0","1","0","15","0","0","1","0","0"
"65","F","Kane, Harry - TOT","FA","CHE Sun 12:00PM","269.11","269.11","1","1","90","0","0","0","4","1","0.3","0","2","2","1","0","21","1","0","0","0","0","0","0","0","0","29","25","86.2","12","1","0","1","0","3","0","0","0","0","2","2","3","2","0","0","0","5","15","1","7","0","1","0","0","0","21","0","0","0","0","0","0","0","0","0","12","1","1","0","0","0"
"66","M","Surman, Andrew - BOUR","FA","EVE Sat 3:00PM","268.92","268.92","1","1","90","0","0","1","1","0","0.0","0","1","0","0","0","7","0","2","0","0","0","0","0","0","0","61","56","91.8","10","1","0","1","0","1","0","0","3","0","1","1","0","0","0","1","0","2","2","0","1","0","0","0","0","0","7","0","0","0","0","0","0","0","3","0","12","0","0","1","0","0"
"67","D","Taylor, Neil - SWA","FA","@LIV Sun 4:15PM","268.79","268.79","1","1","90","0","0","0","0","0","0","0","0","0","0","0","13","2","1","0","0","0","0","0","0","0","48","38","79.2","6","1","0","1","0","1","0","0","0","0","4","4","0","0","0","0","1","3","2","2","0","0","0","0","0","0","13","0","0","0","0","0","0","0","1","17","17","0","0","1","0","1"
"68","D","Cook, Steve - BOUR","FA","EVE Sat 3:00PM","267.85","267.85","1","1","90","1","0","1","1","1","1.0","0","0","1","1","0","8","0","0","0","0","0","0","0","0","0","54","46","85.2","6","0","0","0","0","0","0","0","4","0","3","3","0","0","0","0","0","2","2","1","1","0","0","0","0","0","8","0","0","0","0","0","0","0","3","12","12","0","0","1","0","1"
"69","D","Azpilicueta, César - CHE","FA","@TOT Sun 12:00PM","267.77","267.77","1","1","90","0","0","0","1","0","0.0","0","1","4","3","0","13","1","0","1","0","0","0","0","0","0","43","33","76.7","10","1","0","1","0","2","0","0","4","0","2","2","0","0","0","2","0","5","2","1","1","0","0","0","0","0","13","0","0","0","0","0","0","0","3","14","14","0","0","1","0","1"
"70","D","Terry, John - CHE","FA","@TOT Sun 12:00PM","265.95","265.95","1","1","90","0","0","1","1","0","0.0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","62","59","95.2","7","0","0","0","0","0","0","0","1","0","2","2","0","0","0","1","0","1","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","3","14","14","0","0","1","0","1"
"71","D","Targett, Matt - SOU","FA","@MCI Sat 3:00PM","265.9","265.9","1","1","90","0","0","1","0","0","0","0","0","2","2","0","10","1","0","0","0","0","0","0","0","0","49","44","89.8","10","4","1","3","0","0","0","0","5","0","0","0","0","0","0","3","0","2","3","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","8","8","1","0","0","1","2"
"72","D","Pieters, Erik - STK","FA","@SUN Sat 3:00PM","265.64","265.64","1","1","90","0","0","1","0","0","0","0","0","3","3","0","17","2","2","0","0","0","0","0","0","0","28","18","64.3","1","1","0","1","0","0","0","0","2","0","3","2","0","0","0","0","0","5","6","0","2","0","0","0","0","0","18","0","0","0","0","0","0","0","2","29","29","0","0","1","0","0"
"73","M,F","De Bruyne, Kevin - MCI","WW","SOU Sat 3:00PM","264.84","264.84","1","0","65","0","0","5","1","1","1.0","0","0","2","2","0","13","2","0","0","0","0","0","0","0","0","56","47","83.9","24","3","1","2","2","2","0","0","3","0","0","0","0","0","0","0","0","2","6","0","1","1","0","0","0","0","13","1","0","0","0","0","0","0","0","0","5","1","1","0","0","0"
"74","M","Chadli, Nacer - TOT","FA","CHE Sun 12:00PM","263.87","263.87","1","1","90","0","0","2","3","0","0.0","0","1","0","0","0","15","1","1","0","0","0","0","0","0","0","38","33","86.8","16","1","0","1","0","1","0","0","1","0","2","1","3","2","0","1","0","4","9","1","2","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","12","1","1","0","0","2"
"75","M","Cabaye, Yohan - CRY","FA","NEW Sat 3:00PM","263.83","263.83","1","1","90","0","0","2","1","0","0.0","0","1","3","3","0","14","0","1","0","0","0","0","0","0","0","41","34","82.9","9","2","1","1","1","1","0","0","5","0","1","1","2","1","0","0","0","5","4","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","1","0","21","0","0","1","0","0"
"76","D","Souaré, Pape - CRY","FA","NEW Sat 3:00PM","262.71","262.71","1","1","90","0","0","2","1","0","0.0","0","0","2","2","0","11","1","0","0","0","0","0","0","0","0","35","25","71.4","6","2","2","0","0","0","0","0","2","0","6","6","2","1","0","1","1","3","3","0","1","0","0","0","0","0","11","0","0","0","0","0","0","0","1","21","21","0","0","1","0","1"
"77","M","Fernandinho - MCI","FA","SOU Sat 3:00PM","261.87","261.87","1","1","90","0","0","0","2","0","0.0","0","1","1","1","0","9","0","1","0","0","0","0","0","0","0","52","45","86.5","16","0","0","0","0","0","0","0","4","0","1","1","0","0","0","0","0","3","7","1","3","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","10","1","1","0","0","0"
"78","M","McArthur, James - CRY","FA","NEW Sat 3:00PM","261.81","261.81","1","1","90","0","0","0","1","0","0.0","0","0","3","2","0","13","2","4","0","0","0","0","0","0","0","43","35","81.4","2","0","0","0","0","0","0","0","4","0","2","2","0","0","0","2","0","9","5","2","1","0","0","0","0","0","13","0","0","0","0","0","0","0","1","0","21","0","0","1","0","1"
"79","D","Gomez, Joseph - LIV","FA","SWA Sun 4:15PM","259.64","259.64","1","1","90","0","0","0","0","0","0","0","0","1","1","0","20","1","0","0","0","0","0","1","0","0","42","27","64.3","8","1","0","1","0","1","0","0","2","0","2","2","3","2","0","0","0","5","6","2","1","0","0","0","0","0","20","0","0","0","0","0","0","0","3","9","9","0","0","1","0","0"
"80","M","Schlupp, Jeffrey - LEIC","FA","MUN Sat 5:30PM","257.64","257.64","1","1","90","0","0","1","1","0","0.0","0","0","1","0","0","23","1","0","0","0","0","0","0","0","0","28","18","64.3","4","4","2","2","0","1","0","0","2","0","4","4","6","3","0","0","0","5","5","1","0","0","0","0","0","0","23","0","0","0","0","0","0","0","2","11","11","0","1","0","0","1"
"81","D","Cameron, Geoff - STK","FA","@SUN Sat 3:00PM","256.71","256.71","1","1","90","0","0","0","0","0","0","0","0","1","1","0","10","0","0","0","0","0","0","0","0","0","28","20","71.4","1","0","0","0","0","0","0","0","1","0","7","4","4","3","0","0","3","4","4","0","1","0","0","0","0","0","13","0","0","0","0","0","0","0","2","29","29","0","0","1","0","1"
"82","M","Cork, Jack - SWA","FA","@LIV Sun 4:15PM","255.84","255.84","1","1","66","0","0","0","0","0","0","0","0","2","2","0","11","0","2","0","0","0","0","0","0","0","55","46","83.6","5","0","0","0","0","0","0","0","0","0","6","5","2","2","0","0","0","10","5","5","3","0","0","0","0","0","12","0","1","0","0","0","0","0","1","0","11","0","0","1","0","0"
"83","M","Grealish, Jack - AVL","FA","WAT Sat 3:00PM","255.3","255.3","1","1","90","1","0","1","3","2","0.7","0","1","0","0","0","20","0","1","0","0","0","0","0","0","0","30","19","63.3","6","1","0","1","0","0","0","0","1","0","1","1","7","3","0","0","0","5","7","1","1","0","0","0","0","0","20","0","0","0","0","0","0","0","3","0","21","0","0","1","0","0"
"84","M","Capoue, Etienne - WAT","FA","@AVL Sat 3:00PM","255.07","255.07","1","1","90","0","0","1","3","1","0.3","0","1","3","3","0","16","4","0","1","0","0","0","0","0","0","41","30","73.2","8","1","0","1","0","0","0","0","5","0","1","1","1","1","0","0","0","5","6","1","1","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","8","1","1","0","0","0"
"85","F","Pellè, Graziano - SOU","FA","@MCI Sat 3:00PM","253.35","253.35","1","1","90","0","0","1","3","2","0.7","0","0","0","0","0","19","0","0","0","0","0","0","0","0","2","41","28","68.3","16","2","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","2","5","2","3","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","8","1","0","0","1","0"
"86","D","Bardsley, Phil - STK","FA","@SUN Sat 3:00PM","253.21","253.21","1","1","90","0","0","0","2","1","0.5","0","1","2","1","0","11","3","0","1","0","0","0","0","0","0","17","12","70.6","2","2","0","2","0","0","0","0","1","0","7","4","0","0","0","2","2","4","4","2","1","0","0","0","0","0","14","0","0","0","0","0","0","0","2","29","29","0","0","1","0","4"
"87","M","Hoolahan, Wes - NOR","FA","ARS Sun 4:15PM","252.88","252.88","1","1","73","1","1","3","1","1","1.0","0","0","2","2","0","11","3","0","1","0","0","1","0","0","0","48","42","87.5","18","0","0","0","0","0","0","0","2","0","0","0","3","2","0","0","0","4","7","0","0","1","0","0","0","0","11","0","1","0","0","0","0","0","0","0","5","0","1","0","0","0"
"88","D","van Aanholt, Patrick - SUN","FA","STK Sat 3:00PM","252.75","252.75","1","1","90","0","0","2","0","0","0","0","0","2","2","0","16","1","0","0","0","0","0","0","0","0","28","21","75.0","5","1","0","1","0","1","0","0","1","0","4","3","3","2","0","3","1","5","7","1","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","15","15","0","0","1","0","2"
"89","M","Ritchie, Matt - BOUR","FA","EVE Sat 3:00PM","252.74","252.74","1","1","90","0","0","0","0","0","0","0","0","1","1","0","20","2","1","1","0","0","0","0","0","0","42","31","73.8","6","5","0","5","0","1","0","0","1","0","0","0","0","0","0","2","0","2","3","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","3","0","12","0","0","1","0","0"
"90","M","Barry, Gareth - EVE","FA","@BOUR Sat 3:00PM","251.85","251.85","1","1","90","0","0","1","0","0","0","0","0","5","4","0","7","1","0","0","0","0","0","0","0","0","40","34","85.0","9","0","0","0","0","0","0","0","1","0","5","5","1","1","0","1","3","8","3","2","1","0","0","0","0","0","7","0","0","0","0","0","0","0","1","0","15","0","1","0","0","3"
"91","M","Brunt, Chris - WBA","FA","@WHU Sun 2:05PM","251.73","251.73","1","1","90","0","0","2","0","0","0","0","0","3","2","0","13","2","0","1","0","0","0","0","0","0","33","24","72.7","6","3","1","2","1","1","0","0","0","0","5","3","0","0","0","1","1","4","2","1","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","15","15","1","0","0","1","1"
"92","M","Jurado - WAT","WW","@AVL Sat 3:00PM","250.82","250.82","1","1","90","0","0","2","2","0","0.0","0","1","1","0","0","17","0","2","0","0","0","0","0","0","0","34","28","82.4","15","5","0","5","1","0","0","0","2","0","0","0","2","1","0","1","0","4","5","0","1","1","0","0","0","0","17","0","0","0","0","0","0","0","0","0","8","1","1","0","0","1"
"93","M","Noble, Mark - WHU","FA","WBA Sun 2:05PM","249.86","249.86","1","1","90","0","1","1","1","0","0.0","0","0","1","1","0","10","2","2","0","0","0","1","0","0","0","43","37","86.0","11","0","0","0","0","0","0","0","6","1","0","0","1","1","0","0","1","4","5","0","1","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","14","1","1","0","0","0"
"94","D","Dier, Eric - TOT","FA","CHE Sun 12:00PM","249.81","249.81","1","1","90","0","0","0","1","1","1.0","0","0","8","7","0","8","0","0","0","0","0","0","0","0","0","32","26","81.3","3","1","0","1","0","0","0","0","2","0","5","5","0","0","0","1","4","11","6","3","4","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","12","1","1","0","0","2"
"95","F","Rondón, Salomón - WBA","WW","@WHU Sun 2:05PM","249.5","249.5","1","1","90","0","0","3","1","0","0.0","0","0","1","1","0","24","1","0","0","0","0","0","0","0","1","28","14","50.0","9","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","7","8","6","7","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0","15","1","0","0","1","1"
"96","D","Darmian, Matteo - MUN","WW","@LEIC Sat 5:30PM","248.77","248.77","1","1","90","0","0","1","0","0","0","0","0","3","3","0","13","2","1","1","0","0","0","0","0","0","43","33","76.7","9","1","0","1","0","0","0","0","3","0","2","2","0","0","0","0","0","4","3","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","1","8","8","0","1","0","0","1"
"97","D","Monreal, Nacho - ARS","FA","@NOR Sun 4:15PM","247.82","247.82","1","1","90","0","0","0","0","0","0","0","0","2","1","0","10","1","2","0","0","0","0","0","0","0","45","37","82.2","7","1","0","1","0","1","0","0","1","0","3","3","0","0","0","0","1","5","2","1","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","8","8","1","1","0","0","0"
"98","D","Zouma, Kurt - CHE","FA","@TOT Sun 12:00PM","246.95","246.95","1","1","90","0","0","0","2","0","0.0","0","1","2","1","0","4","0","1","0","0","0","0","0","0","0","44","42","95.5","1","0","0","0","0","0","0","0","0","0","4","3","2","0","0","1","0","4","5","1","2","0","0","0","0","0","5","0","0","0","0","0","0","0","3","14","14","0","0","1","0","1"
"99","D","Stones, John - EVE","FA","@BOUR Sat 3:00PM","246.88","246.88","1","1","90","0","0","0","1","0","0.0","0","0","2","2","0","6","1","0","1","0","0","0","0","0","0","41","36","87.8","3","1","0","1","0","0","0","0","2","1","4","2","1","1","0","0","2","3","1","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","1","15","15","0","1","0","0","3"
"100","M","Ayew, André - SWA","FA","@LIV Sun 4:15PM","246.66","246.66","1","1","90","0","0","2","0","0","0","0","0","1","1","0","16","2","3","0","0","0","1","0","0","1","35","23","65.7","8","1","0","1","0","0","0","0","2","0","0","0","1","0","0","0","0","6","9","2","4","0","0","0","0","0","16","0","0","0","0","0","0","0","1","0","17","0","0","1","0","0"
"101","M","Fletcher, Darren - WBA","FA","@WHU Sun 2:05PM","244.87","244.87","1","1","90","0","0","0","0","0","0","0","0","1","1","0","9","0","0","0","0","0","0","0","0","0","46","40","87.0","11","2","0","2","0","0","0","0","2","1","1","1","1","1","0","0","2","2","2","0","1","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","15","1","0","0","1","0"
"102","M","Zaha, Wilfried - CRY","FA","NEW Sat 3:00PM","243.67","243.67","1","1","90","0","0","2","0","0","0","0","0","6","6","0","16","3","2","0","0","0","0","0","0","2","18","12","66.7","3","3","2","1","0","0","0","0","3","0","0","0","6","5","0","0","0","14","5","1","0","1","0","0","0","0","16","0","0","0","0","0","0","0","1","0","21","0","0","1","0","1"
"103","D","Jagielka, Phil - EVE","FA","@BOUR Sat 3:00PM","242.89","242.89","1","1","90","0","0","0","0","0","0","0","0","2","2","0","4","1","0","0","0","0","0","0","0","0","35","31","88.6","1","0","0","0","0","0","0","0","2","0","13","11","0","0","0","0","1","5","1","3","0","0","0","0","0","0","6","0","0","0","0","0","0","0","1","15","15","0","1","0","0","1"
"104","D","Cédric Soares - SOU","FA","@MCI Sat 3:00PM","242.85","242.85","1","1","75","0","0","0","0","0","0","0","0","1","1","0","12","0","0","0","0","0","0","0","0","0","48","41","85.4","8","2","0","2","0","1","0","0","1","0","2","2","3","2","0","0","0","3","4","0","2","0","0","0","0","0","12","0","1","0","0","0","0","0","0","6","6","1","0","0","1","0"
"105","M","Anya, Ikechi - WAT","FA","@AVL Sat 3:00PM","242.81","242.81","1","1","90","0","0","1","0","0","0","0","0","1","0","0","13","0","3","0","0","0","0","0","0","0","31","25","80.6","10","3","0","3","0","0","0","0","3","1","4","3","2","1","0","0","0","7","3","2","2","0","0","0","0","0","14","0","0","0","0","0","0","0","0","8","8","1","1","0","0","0"
"106","M","Van Ginkel, Marco - STK","FA","@SUN Sat 3:00PM","241.71","241.71","1","1","90","0","0","1","1","0","0.0","0","0","3","2","0","10","4","1","0","0","0","0","0","0","0","31","22","71.0","4","0","0","0","0","0","0","0","5","0","4","3","0","0","0","0","0","5","8","1","1","0","0","0","0","0","11","0","0","0","0","0","0","0","2","0","29","0","0","1","0","0"
"107","D","Bassong, Sebastien - NOR","FA","ARS Sun 4:15PM","240.82","240.82","1","1","90","0","0","0","1","0","0.0","0","0","0","0","0","7","0","3","0","0","0","0","0","0","0","40","33","82.5","3","0","0","0","0","0","0","0","3","1","8","6","1","1","0","0","1","9","2","5","0","0","0","0","0","0","9","0","0","0","0","0","0","0","1","7","7","0","1","0","0","0"
"108","M","Gardner, Craig - WBA","FA","@WHU Sun 2:05PM","240.79","240.79","1","1","90","0","0","1","2","0","0.0","0","1","4","4","0","16","0","0","0","0","0","0","0","0","0","28","22","78.6","6","5","1","4","3","0","0","0","2","0","0","0","0","0","0","0","0","8","3","4","1","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","15","1","0","0","1","0"
"109","D","Vertonghen, Jan - TOT","FA","CHE Sun 12:00PM","239.81","239.81","1","1","90","0","0","0","0","0","0","0","0","2","1","0","7","1","0","1","0","0","0","0","0","0","37","30","81.1","3","0","0","0","0","0","0","0","3","1","7","6","0","0","0","0","0","3","4","1","3","0","0","0","0","0","8","0","0","0","0","0","0","0","0","12","12","1","1","0","0","0"
"110","F","Naismith, Steven - EVE","FA","@BOUR Sat 3:00PM","239.79","239.79","1","0","81","3","0","3","3","3","1.0","0","0","3","3","0","7","6","4","0","0","0","0","0","0","0","24","19","79.2","10","1","1","0","0","2","0","0","0","0","2","2","3","1","0","3","0","8","9","0","0","0","0","1","0","0","7","1","0","0","0","0","0","0","1","0","15","0","1","0","0","1"
"111","D","Clyne, Nathaniel - LIV","FA","SWA Sun 4:15PM","238.86","238.86","1","1","90","0","0","0","1","0","0.0","0","0","3","2","0","12","1","0","1","0","0","0","0","0","0","35","30","85.7","8","2","1","1","0","0","0","0","0","0","4","1","0","0","0","0","0","3","5","0","2","0","0","0","0","0","15","0","0","0","0","0","0","0","3","9","9","0","0","1","0","1"
"112","M","Leiva, Lucas - LIV","FA","SWA Sun 4:15PM","238.81","238.81","1","1","87","0","0","0","0","0","0","0","0","4","2","0","9","3","0","0","0","0","0","0","0","0","48","39","81.3","0","0","0","0","0","0","0","0","3","0","0","0","2","2","0","0","1","7","4","1","1","0","0","0","0","0","9","0","1","0","0","0","0","0","3","0","9","0","0","1","0","0"
"113","D","Kelly, Martin - CRY","FA","NEW Sat 3:00PM","238.76","238.76","1","1","90","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","34","26","76.5","3","2","0","2","0","1","0","0","0","0","2","2","0","0","0","0","1","2","2","2","0","0","0","0","0","0","12","0","0","0","0","0","0","0","1","21","21","0","0","1","0","0"
"114","D","Kompany, Vincent - MCI","FA","SOU Sat 3:00PM","238.66","238.66","1","1","90","0","0","0","1","0","0.0","0","0","0","0","0","13","1","0","0","0","0","0","0","0","0","38","25","65.8","5","0","0","0","0","0","0","0","3","1","7","5","0","0","0","0","0","2","1","2","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","10","10","1","1","0","0","2"
"115","M","McCarthy, James - EVE","FA","@BOUR Sat 3:00PM","237.93","237.93","1","1","90","0","0","0","1","1","1.0","0","0","3","3","0","6","0","0","0","0","0","0","0","0","0","41","38","92.7","9","2","0","2","0","1","0","0","0","0","4","3","0","0","0","0","0","3","2","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","1","0","15","0","1","0","0","1"
"116","M","Yacob, Claudio - WBA","FA","@WHU Sun 2:05PM","236.79","236.79","1","1","90","0","0","0","0","0","0","0","0","4","3","0","9","2","1","0","0","0","0","0","0","0","39","31","79.5","8","0","0","0","0","0","0","0","2","0","1","1","0","0","0","0","0","6","7","1","3","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","15","1","0","0","1","0"
"117","F","Benteke, Christian - LIV","FA","SWA Sun 4:15PM","236.26","236.26","1","1","90","1","0","0","2","1","0.5","0","0","0","0","0","15","2","2","0","0","0","0","0","0","1","29","22","75.9","2","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","11","9","8","3","0","0","0","0","0","15","0","0","0","0","0","0","0","3","0","9","0","0","1","0","0"
"118","M","Tettey, Alexander - NOR","FA","ARS Sun 4:15PM","235.83","235.83","1","1","90","0","0","0","1","0","0.0","0","0","3","2","0","7","3","2","1","0","0","0","0","0","0","41","34","82.9","2","0","0","0","0","0","0","0","5","0","3","3","1","1","0","0","1","8","5","3","1","0","0","0","0","0","7","0","0","0","0","0","0","0","1","0","7","0","1","0","0","0"
"119","F","Lukaku, Romelu - EVE","FA","@BOUR Sat 3:00PM","235.36","235.36","1","1","90","0","0","0","3","2","0.7","0","0","0","0","0","17","1","0","0","0","0","0","0","0","0","29","20","69.0","6","1","0","1","0","1","0","0","0","0","0","0","6","3","0","0","0","6","8","3","1","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","15","0","1","0","0","0"
"120","D","Muniesa, Marc - STK","FA","@SUN Sat 3:00PM","234.91","234.91","1","1","90","0","0","0","0","0","0","0","0","1","1","0","5","0","1","0","0","0","0","0","0","0","23","21","91.3","1","0","0","0","0","0","0","0","1","0","5","3","3","2","0","0","0","4","2","0","1","0","0","0","0","0","7","0","0","0","0","0","0","0","2","29","29","0","0","1","0","3"
"121","M","Whelan, Glenn - STK","FA","@SUN Sat 3:00PM","234.81","234.81","1","1","90","0","0","0","0","0","0","0","0","3","2","0","8","0","1","0","0","0","0","0","0","0","36","29","80.6","3","0","0","0","0","0","0","0","1","0","4","4","0","0","0","0","2","4","3","0","1","0","0","0","0","0","8","0","0","0","0","0","0","0","2","0","29","0","0","1","0","1"
"122","D","Smalling, Chris - MUN","FA","@LEIC Sat 5:30PM","233.88","233.88","1","1","90","0","0","0","0","0","0","0","0","1","1","0","6","1","0","0","0","0","0","0","0","0","40","35","87.5","0","0","0","0","0","0","0","0","4","2","5","5","0","0","0","0","0","3","8","2","5","0","0","0","0","0","6","0","0","0","0","0","0","0","1","8","8","0","1","0","0","0"
"123","F","Diego Costa - CHE","FA","@TOT Sun 12:00PM","233.83","233.83","1","1","90","0","0","1","1","0","0.0","0","1","1","1","0","13","2","1","1","0","0","0","0","0","1","24","20","83.3","11","1","0","1","0","3","0","0","0","0","1","1","6","1","0","0","0","3","12","0","3","0","0","0","0","0","13","0","0","0","0","0","0","0","3","0","14","0","0","1","0","0"
"124","F","Deeney, Troy - WAT","FA","@AVL Sat 3:00PM","233.65","233.65","1","1","84","0","1","2","3","0","0.0","0","1","2","1","0","18","0","0","0","0","0","0","0","0","0","34","22","64.7","9","1","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","5","9","3","6","1","0","0","0","0","18","0","1","0","0","0","0","0","0","0","5","1","1","0","0","0"
"125","M","Fellaini, Marouane - MUN","FA","@LEIC Sat 5:30PM","232.85","232.85","1","1","90","0","0","1","2","0","0.0","0","1","1","1","0","14","2","1","0","0","0","0","0","0","1","33","28","84.8","11","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","3","10","0","4","0","0","0","0","0","14","0","0","0","0","0","0","0","1","0","8","0","1","0","0","0"
"126","D","Jones, Billy - SUN","FA","STK Sat 3:00PM","232.7","232.7","1","1","90","0","0","2","1","0","0.0","0","1","3","2","0","10","2","1","1","0","0","0","0","0","0","20","14","70.0","6","1","0","1","0","0","0","0","2","1","3","2","1","0","0","0","0","8","7","5","1","0","0","0","0","0","11","0","0","0","0","0","0","0","1","15","15","0","0","1","0","3"
"127","D","Dann, Scott - CRY","FA","NEW Sat 3:00PM","231.81","231.81","1","1","90","0","0","0","0","0","0","0","0","0","0","0","7","1","1","1","0","0","0","0","0","0","32","26","81.3","0","0","0","0","0","0","0","0","2","1","5","3","0","0","0","1","2","2","2","1","0","0","0","0","0","0","9","0","0","0","0","0","0","0","1","21","21","0","0","1","0","0"
"128","D","Coleman, Seamus - EVE","FA","@BOUR Sat 3:00PM","230.9","230.9","1","1","77","0","0","1","2","0","0.0","0","0","2","1","0","12","0","0","0","0","0","0","0","0","0","30","27","90.0","6","4","1","3","0","1","0","0","0","0","1","1","5","2","0","0","0","5","5","1","0","0","0","0","0","0","12","0","1","0","0","0","0","0","1","13","13","0","1","0","0","1"
"129","M","Inler, Gökhan - LEIC","WW","MUN Sat 5:30PM","230.84","230.84","1","1","64","0","0","1","1","0","0.0","0","0","4","4","0","9","0","1","0","0","0","0","0","0","0","49","41","83.7","12","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","6","5","1","3","0","0","0","0","0","9","0","1","0","0","0","0","0","2","0","10","0","1","0","0","0"
"130","M","Shaqiri, Xherdan - STK","WW","@SUN Sat 3:00PM","230.11","230.11","1","1","90","0","0","1","3","1","0.3","0","2","0","0","0","15","0","1","0","0","0","0","0","0","0","27","21","77.8","6","1","0","1","0","0","0","0","1","0","0","0","2","2","0","0","0","3","3","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","2","0","29","0","0","1","0","0"
"131","D","Elphick, Tommy - BOUR","FA","EVE Sat 3:00PM","229.86","229.86","1","1","90","0","0","0","0","0","0","0","0","1","0","0","5","2","0","0","0","0","0","0","0","0","37","32","86.5","5","0","0","0","0","0","0","0","6","1","2","2","0","0","0","0","0","5","4","4","1","0","0","0","0","0","5","0","0","0","0","0","0","0","3","12","12","0","0","1","0","1"
"132","M","Moses, Victor - WHU","FA","WBA Sun 2:05PM","229.78","229.78","1","1","88","0","0","0","3","0","0.0","1","1","0","0","0","14","1","1","0","0","0","1","0","0","0","27","21","77.8","12","2","0","2","0","1","0","0","1","0","0","0","6","5","0","0","0","6","2","0","1","0","1","0","0","0","14","0","1","0","0","0","0","0","0","0","13","1","1","0","0","0"
"133","D","Walker, Kyle - TOT","FA","CHE Sun 12:00PM","229.68","229.68","1","1","90","0","0","1","0","0","0","0","0","1","1","0","14","1","2","0","0","0","0","0","0","0","28","19","67.9","5","1","0","1","0","0","0","0","2","1","2","2","0","0","0","2","0","4","3","1","1","0","0","0","0","0","14","0","0","0","0","0","0","0","0","12","12","1","1","0","0","2"
"134","F","Arnautovic, Marko - STK","FA","@SUN Sat 3:00PM","228.83","228.83","1","1","90","0","0","3","0","0","0","0","0","2","1","0","9","0","0","0","0","0","0","0","0","0","29","24","82.8","12","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","3","7","0","1","0","0","0","0","0","9","0","0","0","0","0","0","0","2","0","29","0","0","1","0","1"
"135","D","Alderweireld, Toby - TOT","FA","CHE Sun 12:00PM","225.84","225.84","1","1","90","0","0","0","0","0","0","0","0","1","1","0","6","0","0","0","0","0","0","0","0","0","32","27","84.4","5","1","0","1","0","0","0","0","2","1","8","6","0","0","0","1","0","2","1","1","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","12","12","1","1","0","0","0"
