"Rk","Pos","Player","Sta","Opp (GMT)","FPts","FP/G","GP","GS","Min","G","A","ASh","Sh","SOG","SA","SOP","SB","Tk","TkW","TLM","PLC","FC","FS","YC","SYC","RC","HB","Pen","DP","Off","Pa","APa","Pc%","SFTP","Cr","ACr","CF","CK","CF","CC","FKS","Int","IntB","ClA","ClS","CoA","CoS","CSLM","BCr","BS","DW","DL","AW","AL","BCC","BCM","BCS","FKG","FKM","PL","SubOn","SubOff","PKG","PKA","PKM","PKD","GON","GA","ShA","ShA","CS","W","L","T","CIB"
"20","D","Rojo, Marcos - MUN","FA","@WAT Sat 12:45PM","304.78","304.78","1","1","90","0","0","0","1","0","0.0","0","1","7","3","0","20","2","1","0","0","0","0","0","0","0","50","39","78.0","14","4","0","4","0","0","0","0","2","0","4","2","0","0","0","1","0","11","4","3","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","6","6","1","0","0","1","0"
"21","D","Fuchs, Christian - LEIC","FA","@NEW Sat 3:00PM","302.83","302.83","1","1","90","0","0","0","0","0","0","0","0","5","4","0","19","1","1","0","0","0","0","0","0","0","48","40","83.3","4","5","0","5","1","0","0","0","2","0","10","9","0","0","0","1","0","6","5","0","1","0","0","0","0","0","20","0","0","0","0","0","0","0","0","9","9","1","1","0","0","0"
"22","D","Johnson, Glen - STK","WW","@SOU Sat 3:00PM","299.8","299.8","1","1","90","0","0","2","0","0","0","0","0","4","4","0","23","0","1","0","0","0","0","0","0","0","44","35","79.5","8","6","1","5","0","4","0","0","1","0","1","0","4","1","0","0","1","6","6","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","2","13","13","0","0","1","0","0"
"23","M","Gueye, Idrissa - AVL","FA","@EVE Sat 3:00PM","298.82","298.82","1","1","90","0","0","1","0","0","0","0","0","3","2","0","17","2","1","0","0","0","0","0","0","0","55","45","81.8","12","1","0","1","0","0","1","0","5","0","0","0","4","4","0","0","1","11","5","3","2","0","0","0","0","0","17","0","0","0","0","0","0","0","2","0","10","0","0","1","0","0"
"24","M","Eriksen, Christian - TOT","FA","WHU Sun 4:00PM","298.77","298.77","1","1","90","0","1","5","1","0","0.0","1","0","0","0","0","18","0","1","0","0","0","0","0","0","0","57","44","77.2","21","5","3","2","4","0","0","0","2","0","0","0","1","1","0","0","0","2","3","0","2","1","0","0","0","0","18","0","0","0","0","0","0","0","1","0","11","0","1","0","0","0"
"25","M","Adam, Charlie - STK","FA","@SOU Sat 3:00PM","298.75","298.75","1","1","90","0","0","0","5","0","0.0","0","2","0","0","0","22","4","3","1","0","0","0","0","0","0","48","36","75.0","13","5","0","5","4","3","0","1","0","0","0","0","1","0","0","0","0","5","6","2","2","0","0","0","0","0","22","0","0","0","0","0","0","0","2","0","13","0","0","1","0","0"
"26","M","Willian - CHE","FA","NOR Sat 3:00PM","298.33","298.33","1","1","90","0","0","3","2","1","0.5","0","0","3","3","0","15","1","3","1","0","0","0","0","0","0","47","39","83.0","18","4","2","2","2","1","0","1","1","0","0","0","5","4","0","0","0","10","6","0","1","0","0","0","0","0","15","0","0","0","0","0","0","0","2","0","12","0","0","1","0","0"
"27","M","Whelan, Glenn - STK","FA","@SOU Sat 3:00PM","296.9","296.9","1","1","90","0","0","1","0","0","0","0","0","0","0","0","10","1","1","1","0","0","0","0","0","0","72","65","90.3","15","1","0","1","0","0","0","0","2","0","1","1","0","0","0","0","2","1","3","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","2","0","13","0","0","1","0","0"
"28","M","Milner, James - LIV","FA","@MCI Sat 5:30PM","295.82","295.82","1","1","90","0","1","5","2","0","0.0","0","1","1","1","0","15","2","2","1","0","0","0","0","0","0","50","41","82.0","14","7","5","2","5","1","1","0","1","0","1","1","2","2","0","0","0","5","8","0","1","0","0","0","0","0","15","0","0","0","0","0","0","0","1","0","8","0","0","0","1","0"
"29","F","Deulofeu, Gerard - EVE","FA","AVL Sat 3:00PM","295.77","295.77","1","1","90","0","1","3","1","1","1.0","0","0","4","4","0","25","0","1","0","0","0","0","0","0","0","30","23","76.7","12","9","0","9","2","1","0","0","3","0","0","0","6","4","0","0","0","9","6","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","2","0","20","0","0","1","0","0"
"30","M","Wijnaldum, Georginio - NEW","FA","LEIC Sat 3:00PM","293.89","293.89","1","1","90","0","0","0","3","3","1.0","0","0","2","2","0","9","1","3","0","0","0","0","0","0","0","56","50","89.3","20","1","0","1","0","2","0","1","1","0","0","0","4","3","0","0","0","8","6","0","2","0","0","0","0","0","9","0","0","0","0","0","0","0","3","0","9","0","0","1","0","0"
"31","D","Sakho, Mamadou - LIV","FA","@MCI Sat 5:30PM","293.88","293.88","1","1","90","0","0","0","0","0","0","0","0","0","0","0","9","0","1","0","0","0","0","0","0","0","75","66","88.0","3","0","0","0","0","0","0","0","1","0","5","5","0","0","0","0","0","3","2","3","2","0","0","0","0","0","9","0","0","0","0","0","0","0","1","8","8","0","0","0","1","0"
"32","M","Payet, Dimitri - WHU","FA","@TOT Sun 4:00PM","292.04","292.04","1","1","90","0","0","2","4","1","0.3","0","1","0","0","0","23","0","2","0","0","0","0","0","0","1","38","30","78.9","16","9","2","7","7","2","0","1","1","0","0","0","3","2","0","0","0","4","7","0","1","1","0","0","0","0","23","0","0","0","0","0","0","0","1","0","9","0","1","0","0","0"
"33","D","Daniels, Charlie - BOUR","FA","@SWA Sat 3:00PM","291.68","291.68","1","1","90","0","1","3","0","0","0","0","0","3","3","0","21","0","1","0","0","0","0","0","0","0","44","30","68.2","14","6","4","2","1","0","0","0","0","0","1","1","2","2","0","0","0","6","5","0","1","0","0","0","0","0","21","0","0","0","0","0","0","0","5","14","14","0","0","1","0","0"
"34","D","Skrtel, Martin - LIV","FA","@MCI Sat 5:30PM","287.86","287.86","1","1","90","0","0","0","0","0","0","0","0","1","1","0","9","1","0","0","0","0","0","0","0","0","65","56","86.2","5","0","0","0","0","0","0","0","3","0","7","6","0","0","0","1","1","3","4","2","3","0","0","0","0","0","10","0","0","0","0","0","0","0","1","8","8","0","0","0","1","0"
"35","D","Janmaat, Daryl - NEW","FA","LEIC Sat 3:00PM","285.83","285.83","1","1","90","0","0","4","0","0","0","0","0","6","3","0","15","1","0","0","0","0","1","0","0","0","47","39","83.0","12","5","2","3","1","0","0","0","2","0","0","0","2","1","0","1","0","8","4","1","2","0","0","0","0","0","15","0","0","0","0","0","0","0","3","9","9","0","0","1","0","0"
"36","D","Otamendi, Nicolás - MCI","WW","LIV Sat 5:30PM","285.77","285.77","1","1","90","0","0","0","0","0","0","0","0","5","3","0","12","1","3","0","0","0","0","0","0","0","52","40","76.9","4","0","0","0","0","0","1","0","3","1","10","8","0","0","0","0","0","10","4","3","2","0","0","0","0","0","14","0","0","0","0","0","0","0","0","6","6","1","0","0","1","0"
"37","M","Brunt, Chris - WBA","FA","ARS Sat 3:00PM","285.53","285.53","1","1","90","0","0","1","3","3","1.0","0","0","0","0","0","23","2","0","1","0","0","0","0","0","0","34","18","52.9","6","4","1","3","1","2","1","0","4","1","4","2","0","0","0","1","0","4","7","4","2","1","0","0","0","0","25","0","0","0","0","0","0","0","0","16","16","1","1","0","0","0"
"38","D","Dier, Eric - TOT","FA","WHU Sun 4:00PM","284.89","284.89","1","1","90","0","0","0","0","0","0","0","0","1","0","0","13","1","1","0","0","0","0","0","0","0","61","54","88.5","8","1","0","1","0","0","0","0","4","1","1","1","0","0","0","0","0","6","7","4","2","0","0","0","0","0","13","0","0","0","0","0","0","0","1","0","11","0","1","0","0","0"
"39","D","Cédric Soares - SOU","FA","STK Sat 3:00PM","284.59","284.59","1","1","90","0","0","2","0","0","0","0","0","7","5","0","21","0","0","0","0","0","0","0","0","0","41","24","58.5","8","3","1","2","0","0","4","0","5","0","3","2","0","0","0","1","1","7","1","0","1","0","0","0","0","0","22","0","0","0","0","0","0","0","1","15","15","0","0","0","1","0"
"40","F","Gestede, Rudy - AVL","WW","@EVE Sat 3:00PM","284.47","284.47","1","1","90","0","0","0","3","0","0.0","0","0","2","2","0","26","0","0","0","0","0","0","0","0","0","43","20","46.5","6","0","0","0","0","1","0","0","0","0","2","2","2","1","0","0","0","15","10","12","6","0","0","0","0","0","26","0","0","0","0","0","0","0","2","0","10","0","0","1","0","0"
"41","D","Dann, Scott - CRY","FA","SUN Mon 8:00PM","281.8","281.8","1","1","90","0","0","0","1","0","0.0","0","0","1","0","0","13","0","0","0","0","0","0","0","0","0","54","43","79.6","5","0","0","0","0","0","0","0","2","0","3","3","0","0","0","0","1","9","5","8","3","0","0","0","0","0","13","0","0","0","0","0","0","0","1","12","12","0","0","1","0","0"
"42","M","Mané, Sadio - SOU","FA","STK Sat 3:00PM","279.25","279.25","1","1","89","1","0","0","2","1","0.5","0","0","2","1","0","21","4","3","0","1","1","0","0","0","2","28","21","75.0","14","1","0","1","0","2","1","0","1","0","1","0","8","1","0","0","0","7","15","1","1","0","1","1","0","0","22","0","0","0","0","0","0","0","1","0","15","0","0","0","1","0"
"43","M","Coquelin, Francis - ARS","FA","@WBA Sat 3:00PM","277.93","277.93","1","1","90","0","0","0","1","0","0.0","0","1","1","1","0","5","1","4","1","0","0","0","0","0","0","56","52","92.9","15","1","1","0","0","0","0","0","6","0","1","1","3","3","0","1","0","8","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","1","0","10","0","1","0","0","0"
"44","M","Hazard, Eden - CHE","FA","NOR Sat 3:00PM","277.82","277.82","1","1","90","0","0","1","0","0","0","0","0","0","0","0","15","0","2","0","0","0","0","0","0","0","51","42","82.4","19","0","0","0","0","0","0","0","1","0","0","0","6","4","0","0","0","7","6","1","0","0","0","0","0","0","15","0","0","0","0","0","0","0","2","0","12","0","0","1","0","0"
"45","M","Ritchie, Matt - BOUR","FA","@SWA Sat 3:00PM","277.19","277.19","1","1","90","1","0","2","5","2","0.4","0","1","3","2","0","14","1","1","0","0","0","0","0","0","0","39","31","79.5","11","7","4","3","3","3","0","0","1","0","1","1","0","0","0","0","0","5","3","1","1","0","0","0","0","0","14","0","0","0","0","0","0","0","5","0","14","0","0","1","0","0"
"46","M","M'Vila, Yann - SUN","WW","@CRY Mon 8:00PM","276.82","276.82","1","1","90","0","1","1","1","0","0.0","0","1","4","3","0","9","0","1","0","0","0","0","0","0","0","50","41","82.0","13","0","0","0","0","0","1","0","3","0","4","4","1","1","0","0","0","6","5","0","1","1","0","0","0","0","9","0","0","0","0","0","0","0","0","0","21","1","1","0","0","0"
"47","D","van Dijk, Virgil - SOU","WW","STK Sat 3:00PM","276.81","276.81","1","1","90","0","0","0","1","1","1.0","0","0","2","1","0","10","1","0","0","0","0","0","0","0","0","42","34","81.0","5","0","0","0","0","1","3","0","3","0","9","8","1","0","0","0","0","7","4","5","2","0","1","0","0","0","11","0","0","0","0","0","0","0","1","15","15","0","0","0","1","0"
"48","D","Bellerín, Héctor - ARS","FA","@WBA Sat 3:00PM","275.84","275.84","1","1","90","0","0","0","1","0","0.0","0","0","2","2","0","14","0","0","0","0","0","0","0","0","0","49","41","83.7","11","3","0","3","0","2","0","0","0","0","1","1","5","3","0","1","0","6","2","1","0","0","0","0","0","0","14","0","0","0","0","0","0","0","1","10","10","0","1","0","0","0"
"49","D","Azpilicueta, César - CHE","FA","NOR Sat 3:00PM","275.74","275.74","1","1","87","0","0","0","0","0","0","0","0","0","0","0","19","3","1","1","0","0","0","0","0","0","50","37","74.0","10","1","0","1","0","0","0","0","5","1","1","0","0","0","0","1","1","2","6","2","1","0","0","0","0","0","20","0","1","0","0","0","0","0","2","11","11","0","0","1","0","0"
"50","D","Bacuna, Leandro - AVL","FA","@EVE Sat 3:00PM","274.64","274.64","1","1","90","0","0","2","0","0","0","0","0","1","1","0","21","1","0","0","0","0","0","0","0","0","45","29","64.4","10","7","4","3","4","1","0","0","3","0","0","0","5","3","0","0","0","4","5","0","1","1","0","0","0","0","21","0","0","0","0","0","0","0","2","0","10","0","0","1","0","0"
"51","M","Jarvis, Matthew - NOR","FA","@CHE Sat 3:00PM","273.92","273.92","1","1","90","0","0","2","1","0","0.0","0","1","0","0","0","23","0","0","0","0","0","0","0","0","0","25","23","92.0","17","15","4","11","4","7","0","0","0","0","0","0","3","2","0","0","0","2","5","0","3","1","0","0","0","0","23","0","0","0","0","0","0","0","1","0","7","0","0","1","0","0"
"52","M","Tettey, Alexander - NOR","FA","@CHE Sat 3:00PM","273.43","273.43","1","1","90","0","0","0","2","1","0.5","0","1","0","0","0","4","1","2","0","0","0","0","0","0","0","61","57","93.4","13","0","0","0","0","0","1","0","2","0","2","2","3","3","0","1","0","6","3","1","1","0","0","0","0","0","4","0","0","0","0","0","0","0","1","0","7","0","0","1","0","0"
"53","M","McArthur, James - CRY","FA","SUN Mon 8:00PM","272.89","272.89","1","1","90","0","0","0","1","0","0.0","0","0","4","4","0","8","2","0","0","0","0","0","0","0","0","54","48","88.9","10","1","0","1","0","0","1","0","5","0","0","0","1","1","0","0","1","6","7","1","2","0","0","0","0","0","8","0","0","0","0","0","0","0","1","0","12","0","0","1","0","0"
"54","M","Dele Alli - TOT","FA","WHU Sun 4:00PM","271.9","271.9","1","1","90","0","0","1","2","0","0.0","0","1","1","1","0","14","2","2","0","0","0","0","0","0","0","42","38","90.5","18","1","0","1","0","1","0","0","3","0","2","2","6","0","0","0","0","3","11","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","1","0","11","0","1","0","0","0"
"55","D","Bertrand, Ryan - SOU","FA","STK Sat 3:00PM","271.74","271.74","1","1","90","0","0","0","0","0","0","0","0","2","1","0","15","1","1","0","0","0","0","0","0","0","39","29","74.4","13","3","0","3","0","2","0","0","2","0","4","3","2","1","0","1","0","5","3","1","1","0","0","0","0","0","16","0","0","0","0","0","0","0","1","15","15","0","0","0","1","0"
"56","D","Alderweireld, Toby - TOT","FA","WHU Sun 4:00PM","270.75","270.75","1","1","90","0","0","0","2","2","1.0","0","0","2","1","0","13","0","0","0","0","0","0","0","0","0","52","39","75.0","3","0","0","0","0","0","1","0","2","0","8","6","0","0","0","0","2","3","1","1","1","0","0","0","0","0","15","0","0","0","0","0","0","0","1","11","11","0","1","0","0","0"
"57","D","Walker, Kyle - TOT","FA","WHU Sun 4:00PM","269.91","269.91","1","1","82","0","0","1","0","0","0","0","0","6","4","0","10","1","1","0","0","0","0","0","0","0","46","42","91.3","3","0","0","0","0","0","1","0","4","1","2","1","2","1","0","0","0","12","7","4","1","0","0","0","0","0","11","0","1","0","0","0","0","0","1","11","11","0","1","0","0","0"
"58","F","Fletcher, Steven - SUN","FA","@CRY Mon 8:00PM","269.9","269.9","1","1","90","1","0","0","3","1","0.3","0","2","0","0","0","20","1","3","0","0","0","0","0","0","0","30","17","56.7","12","0","0","0","0","1","0","0","0","0","0","0","2","1","0","0","1","11","10","8","5","0","0","1","0","0","20","0","0","0","0","0","1","0","0","0","21","1","1","0","0","0"
"59","M","Bolasie, Yannick - CRY","FA","SUN Mon 8:00PM","269.68","269.68","1","1","90","0","0","2","2","0","0.0","0","2","0","0","0","25","1","1","0","0","0","0","0","0","0","31","21","67.7","15","7","1","6","0","2","0","0","0","0","0","0","4","2","0","0","0","4","10","1","1","0","0","0","0","0","25","0","0","0","0","0","0","0","1","0","12","0","0","1","0","0"
"60","M","Ayew, André - SWA","FA","BOUR Sat 3:00PM","268.7","268.7","1","1","90","1","0","0","3","3","1.0","0","0","2","2","0","19","1","1","0","0","0","0","0","0","1","40","28","70.0","5","0","0","0","0","1","1","0","0","0","1","1","3","1","0","0","0","6","12","2","5","0","1","1","0","0","19","0","0","0","0","0","0","0","1","0","9","0","1","0","0","0"
"61","D","Jones, Phil - MUN","FA","@WAT Sat 12:45PM","267.87","267.87","1","1","90","0","0","0","0","0","0","0","0","0","0","0","8","0","1","0","0","0","0","0","0","0","55","48","87.3","4","0","0","0","0","0","2","0","2","0","8","6","1","1","0","0","1","6","0","5","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","6","6","1","0","0","1","0"
"62","D","Stones, John - EVE","FA","AVL Sat 3:00PM","267.82","267.82","1","1","90","0","0","0","1","0","0.0","0","0","4","3","0","8","1","2","0","0","0","0","0","0","0","44","36","81.8","6","0","0","0","0","0","0","0","1","1","2","1","1","1","0","0","1","7","4","1","1","0","0","0","0","0","9","0","0","0","0","0","0","0","2","20","20","0","0","1","0","0"
"63","D","Mariappa, Adrian - CRY","FA","SUN Mon 8:00PM","266.71","266.71","1","1","76","0","0","0","0","0","0","0","0","0","0","0","21","1","0","0","0","0","0","0","0","0","48","34","70.8","7","2","1","1","0","0","1","0","2","0","3","2","1","1","0","0","0","5","5","4","3","0","0","0","0","0","22","0","1","0","0","0","0","0","1","11","11","0","0","1","0","0"
"64","M","Lamela, Erik - TOT","FA","WHU Sun 4:00PM","265.89","265.89","1","1","90","1","0","0","1","1","1.0","0","0","2","1","0","11","3","0","0","0","0","0","0","0","1","46","41","89.1","9","1","0","1","1","2","0","0","2","0","2","2","2","1","0","0","0","4","7","1","0","0","0","1","0","0","11","0","0","0","0","0","0","0","1","0","11","0","1","0","0","0"
"65","F","Bojan - STK","FA","@SOU Sat 3:00PM","265.83","265.83","1","1","90","0","0","0","1","0","0.0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","2","47","39","83.0","14","2","0","2","2","1","0","0","2","0","0","0","6","3","0","0","0","3","3","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","2","0","13","0","0","1","0","0"
"66","M","Barry, Gareth - EVE","FA","AVL Sat 3:00PM","265.81","265.81","1","1","89","0","0","1","0","0","0","0","0","7","5","0","10","3","0","0","1","1","1","0","0","0","43","35","81.4","9","1","1","0","0","0","0","0","1","0","2","2","0","0","0","0","1","7","9","0","1","0","0","0","0","0","10","0","0","0","0","0","0","0","2","0","20","0","0","1","0","0"
"67","D","Hutton, Alan - AVL","FA","@EVE Sat 3:00PM","265.63","265.63","1","1","90","0","0","2","0","0","0","0","0","4","3","0","23","2","1","0","0","0","0","0","0","0","30","19","63.3","7","8","2","6","0","1","3","0","4","1","1","1","0","0","0","1","0","5","4","0","2","0","0","0","0","0","23","0","0","0","0","0","0","0","2","10","10","0","0","1","0","0"
"68","D","Terry, John - CHE","FA","NOR Sat 3:00PM","264.92","264.92","1","1","90","0","0","0","0","0","0","0","0","3","3","0","5","0","0","0","0","0","0","0","0","0","50","46","92.0","1","0","0","0","0","0","1","0","3","0","8","7","0","0","0","0","0","8","1","5","1","0","0","0","0","0","6","0","0","0","0","0","0","0","2","12","12","0","0","1","0","0"
"69","D","Simpson, Danny - LEIC","FA","@NEW Sat 3:00PM","264.89","264.89","1","1","90","0","0","0","0","0","0","0","0","3","3","0","8","2","0","1","0","0","0","0","0","0","45","40","88.9","3","0","0","0","0","0","0","0","5","0","8","3","0","0","0","2","0","6","3","3","1","0","0","0","0","0","13","0","0","0","0","0","0","0","0","9","9","1","1","0","0","0"
"70","D","Koscielny, Laurent - ARS","FA","@WBA Sat 3:00PM","264.88","264.88","1","1","90","1","0","0","1","1","1.0","0","0","2","0","0","7","0","1","0","0","0","0","0","0","0","43","38","88.4","5","0","0","0","0","0","1","0","5","1","6","5","0","0","0","0","0","6","7","3","3","0","0","1","0","0","8","0","0","0","0","0","0","0","1","10","10","0","1","0","0","0"
"71","D","Galloway, Brendan - EVE","FA","AVL Sat 3:00PM","262.92","262.92","1","1","90","0","0","0","2","0","0.0","0","1","6","4","0","14","0","3","0","0","0","0","0","0","0","26","24","92.3","5","1","0","1","0","1","2","0","1","0","0","0","2","1","0","1","1","10","7","0","3","0","0","0","0","0","14","0","0","0","0","0","0","0","2","20","20","0","0","1","0","0"
"72","M","Schlupp, Jeffrey - LEIC","FA","@NEW Sat 3:00PM","262.88","262.88","1","1","90","0","0","2","3","0","0.0","0","2","2","2","0","12","1","2","1","0","0","0","0","0","0","33","29","87.9","11","1","1","0","0","1","0","0","1","0","1","1","4","4","0","0","0","11","11","4","7","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","9","1","1","0","0","0"
