"Rk","Pos","Player","Sta","Opp (GMT)","FPts","FP/G","GP","GS","Min","G","A","ASh","Sh","SOG","SA","SOP","SB","Tk","TkW","TLM","PLC","FC","FS","YC","SYC","RC","HB","Pen","DP","Off","Pa","APa","Pc%","SFTP","Cr","ACr","CF","CK","CF","CC","FKS","Int","IntB","ClA","ClS","CoA","CoS","CSLM","BCr","BS","DW","DL","AW","AL","BCC","BCM","BCS","FKG","FKM","PL","SubOn","SubOff","PKG","PKA","PKM","PKD","GON","GA","ShA","ShA","CS","W","L","T","CIB"
"30","D","Monreal, Nacho - ARS","FA","@WBA Sat 3:00PM","295.84","295.84","1","1","90","0","0","1","0","0","0","0","0","2","1","0","12","2","4","0","0","0","0","0","0","0","49","41","83.7","16","4","1","3","0","0","0","0","1","0","5","4","1","1","0","0","0","9","6","2","2","0","0","0","0","0","13","0","0","0","0","0","0","0","1","11","11","0","1","0","0","0"
"31","M","Cabaye, Yohan - CRY","FA","SUN Mon 8:00PM","295.29","295.29","1","1","90","0","0","0","3","1","0.3","0","2","4","3","0","10","3","2","0","0","0","0","0","0","0","46","44","95.7","14","5","1","4","2","0","0","0","7","0","1","0","0","0","0","1","1","6","7","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","2","0","21","0","0","1","0","0"
"32","M","Redmond, Nathan - NOR","FA","@CHE Sat 3:00PM","295.19","295.19","1","1","83","1","0","3","3","1","0.3","0","2","1","1","0","20","0","1","0","0","0","0","0","0","0","48","41","85.4","24","2","0","2","0","0","0","1","0","0","0","0","8","4","0","0","0","7","6","1","1","0","0","0","0","0","20","0","1","0","0","0","0","0","0","0","5","0","1","0","0","0"
"33","D","Azpilicueta, César - CHE","FA","NOR Sat 3:00PM","292.87","292.87","1","1","90","0","0","1","0","0","0","0","0","1","1","0","9","3","0","0","0","0","0","0","0","1","47","41","87.2","22","2","0","2","0","0","0","0","1","0","5","4","0","0","0","1","0","4","5","3","0","0","0","0","0","0","10","0","0","0","0","0","0","0","3","18","18","0","0","1","0","1"
"34","D","Kolarov, Aleksandar - MCI","FA","LIV Sat 5:30PM","292.84","292.84","1","1","90","0","0","4","0","0","0","0","0","1","1","0","14","0","0","0","0","0","0","0","0","0","43","36","83.7","16","11","5","6","1","2","0","0","1","0","5","4","0","0","0","3","0","3","0","2","0","2","0","0","0","0","15","0","0","0","0","0","0","0","0","10","10","1","1","0","0","0"
"35","D,M","Blind, Daley - MUN","FA","@WAT Sat 12:45PM","291.96","291.96","1","1","90","0","0","0","0","0","0","0","0","2","1","0","4","0","1","0","0","0","0","0","0","0","68","65","95.6","3","0","0","0","0","0","0","0","2","0","10","10","0","0","0","0","0","6","4","3","3","0","0","0","0","0","4","0","0","0","0","0","0","0","0","5","5","1","1","0","0","1"
"36","D","Reid, Winston - WHU","FA","@TOT Sun 4:00PM","291.9","291.9","1","1","90","0","0","0","0","0","0","0","0","2","2","0","7","1","1","0","0","0","0","0","0","0","69","62","89.9","3","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","2","6","2","3","1","0","0","0","0","0","7","0","0","0","0","0","0","0","2","10","10","0","0","1","0","1"
"37","D","Fonte, Jose - SOU","FA","STK Sat 3:00PM","291.88","291.88","1","1","90","0","0","0","0","0","0","0","0","3","2","0","10","1","1","0","0","0","0","0","0","0","64","56","87.5","12","1","0","1","0","0","0","0","2","0","4","3","0","0","0","0","0","5","1","1","0","0","0","0","0","0","11","0","0","0","0","0","0","0","3","10","10","0","0","1","0","1"
"38","M","Lallana, Adam - LIV","FA","@MCI Sat 5:30PM","290.84","290.84","1","1","90","0","0","1","1","0","0.0","0","0","5","3","0","14","2","2","0","0","0","0","0","0","0","44","37","84.1","11","2","0","2","2","1","0","0","2","0","4","4","4","4","0","0","0","12","10","1","1","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","13","1","1","0","0","0"
"39","M","Mané, Sadio - SOU","FA","STK Sat 3:00PM","288.51","288.51","1","1","90","0","0","2","3","2","0.7","0","0","1","1","0","19","0","2","0","0","0","0","0","0","0","44","37","84.1","19","5","0","5","0","6","0","0","0","0","0","0","3","1","0","0","0","4","6","0","2","0","0","0","0","0","19","0","0","0","0","0","0","0","3","0","10","0","0","1","0","0"
"40","M","Wanyama, Victor - SOU","FA","STK Sat 3:00PM","287.9","287.9","1","1","90","0","0","1","3","0","0.0","0","0","2","2","0","10","0","0","0","0","0","0","0","0","0","62","56","90.3","10","1","0","1","0","1","0","0","0","0","0","0","3","2","0","1","0","7","3","3","2","0","0","0","0","0","10","0","0","0","0","0","0","0","3","0","10","0","0","1","0","1"
"41","D","Gomez, Joseph - LIV","FA","@MCI Sat 5:30PM","287.89","287.89","1","1","90","0","0","0","0","0","0","0","0","0","0","0","12","2","0","1","0","0","0","0","0","0","56","50","89.3","4","0","0","0","0","0","0","0","2","0","5","5","1","0","0","0","2","2","6","2","2","0","0","0","0","0","12","0","0","0","0","0","0","0","0","13","13","1","1","0","0","0"
"42","M","Milner, James - LIV","FA","@MCI Sat 5:30PM","285.9","285.9","1","1","90","0","0","1","2","0","0.0","0","0","3","2","0","13","1","2","0","0","0","0","0","0","0","51","46","90.2","19","3","0","3","0","0","0","0","1","0","1","1","0","0","0","0","0","5","8","1","2","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","13","1","1","0","0","0"
"43","D","Ward, Joel - CRY","FA","SUN Mon 8:00PM","284.75","284.75","1","1","90","1","0","0","2","2","1.0","0","0","4","4","0","14","1","1","0","0","0","0","0","0","0","32","24","75.0","6","3","0","3","0","1","0","0","0","0","4","3","0","0","0","2","2","7","7","2","3","0","0","0","0","0","15","0","0","0","0","0","0","0","2","21","21","0","0","1","0","1"
"44","F","Arnautovic, Marko - STK","FA","@SOU Sat 3:00PM","284.33","284.33","1","1","89","1","0","1","4","2","0.5","0","0","1","0","0","16","2","3","0","0","0","0","0","0","1","42","35","83.3","17","4","1","3","1","0","0","1","0","0","0","0","3","3","0","0","0","7","4","0","0","1","0","1","0","0","16","0","1","1","1","0","0","0","2","0","13","0","0","0","1","0"
"45","M","Ritchie, Matt - BOUR","FA","@SWA Sat 3:00PM","283.94","283.94","1","1","90","0","0","2","5","1","0.2","1","2","2","2","0","18","2","1","1","0","0","0","0","0","0","38","28","73.7","12","7","1","6","3","2","0","0","0","0","2","2","2","2","0","0","0","5","4","0","1","0","0","0","0","0","18","0","0","0","0","0","0","0","1","0","18","0","0","1","0","1"
"46","D","Dier, Eric - TOT","FA","WHU Sun 4:00PM","283.85","283.85","1","1","90","1","0","2","1","1","1.0","0","0","1","0","0","11","3","2","0","0","0","0","0","0","0","60","51","85.0","8","0","0","0","0","0","0","0","1","0","1","0","1","1","0","0","0","7","3","3","0","0","0","0","0","0","12","0","0","0","0","0","0","0","2","0","15","0","0","0","1","0"
"47","M","Cleverley, Tom - EVE","FA","AVL Sat 3:00PM","282.77","282.77","1","1","90","0","0","1","2","0","0.0","0","1","2","1","0","18","1","1","0","0","0","0","0","0","1","43","33","76.7","13","6","1","5","5","0","0","0","0","0","3","2","0","0","0","0","0","4","4","1","1","0","1","0","0","0","19","0","0","0","0","0","0","0","0","0","17","1","1","0","0","2"
"48","D","Whittaker, Steven - NOR","FA","@CHE Sat 3:00PM","282.75","282.75","1","1","90","1","0","0","1","1","1.0","0","0","1","1","0","18","1","1","0","0","0","1","0","0","0","53","40","75.5","14","1","1","0","0","0","0","0","2","0","0","0","3","2","0","1","0","4","4","0","1","0","0","0","0","0","18","0","0","0","0","0","0","0","1","6","6","0","1","0","0","1"
"49","M","Howson, Jonny - NOR","FA","@CHE Sat 3:00PM","281.84","281.84","1","1","90","0","0","1","2","2","1.0","0","0","3","3","0","10","1","0","0","0","0","0","0","0","0","57","48","84.2","26","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","4","6","1","3","0","0","0","0","0","10","0","0","0","0","0","0","0","1","0","6","0","1","0","0","0"
"50","M","Gueye, Idrissa - AVL","FA","@EVE Sat 3:00PM","281.84","281.84","1","1","90","0","0","0","1","0","0.0","0","1","7","5","0","14","4","2","1","0","0","0","0","0","0","55","46","83.6","7","1","0","1","0","0","0","0","4","0","0","0","0","0","0","1","0","9","5","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","1","0","9","0","0","1","0","0"
"51","D","Kaboul, Younes - SUN","FA","@CRY Mon 8:00PM","281.6","281.6","1","1","90","0","0","0","1","0","0.0","0","0","5","4","0","18","1","0","0","0","0","0","0","0","0","43","26","60.5","0","0","0","0","0","0","0","0","4","2","7","3","0","0","0","2","0","6","4","1","1","0","0","0","0","0","22","0","0","0","0","0","0","0","3","18","18","0","0","1","0","3"
"52","D","Clyne, Nathaniel - LIV","FA","@MCI Sat 5:30PM","280.78","280.78","1","1","90","0","0","1","1","0","0.0","0","0","4","3","0","15","1","2","0","0","0","0","0","0","1","45","35","77.8","13","1","1","0","0","0","0","0","3","0","2","1","1","0","0","0","0","6","4","0","0","1","0","0","0","0","16","0","0","0","0","0","0","0","0","13","13","1","1","0","0","0"
"53","D","Amavi, Jordan - AVL","WW","@EVE Sat 3:00PM","279.8","279.8","1","1","90","0","0","0","0","0","0","0","0","3","3","0","18","0","2","0","0","0","0","0","0","0","40","32","80.0","6","3","0","3","0","1","0","0","5","0","2","1","9","5","0","0","0","10","4","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","1","9","9","0","0","1","0","2"
"54","M","Schneiderlin, Morgan - MUN","FA","@WAT Sat 12:45PM","278.86","278.86","1","1","90","0","0","0","1","0","0.0","0","0","5","3","0","11","1","1","0","0","0","0","0","0","0","59","51","86.4","12","0","0","0","0","0","0","0","5","0","2","2","2","0","0","0","0","7","5","1","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","5","1","1","0","0","0"
"55","D","Richards, Micah - AVL","FA","@EVE Sat 3:00PM","278.83","278.83","1","1","90","0","0","0","1","0","0.0","0","0","1","1","0","12","1","1","0","0","0","0","0","0","0","63","52","82.5","0","0","0","0","0","0","0","0","3","1","2","1","3","3","0","0","1","5","2","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","1","9","9","0","0","1","0","1"
"56","D","Alderweireld, Toby - TOT","FA","WHU Sun 4:00PM","278.82","278.82","1","1","90","0","0","0","0","0","0","0","0","1","1","0","11","1","0","0","0","0","0","1","0","0","61","50","82.0","5","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","3","3","2","2","0","0","0","0","0","12","0","0","0","0","0","0","0","2","15","15","0","0","0","1","1"
"57","M","Westwood, Ashley - AVL","FA","@EVE Sat 3:00PM","278.8","278.8","1","1","90","0","0","3","0","0","0","0","0","2","2","0","18","1","0","0","0","0","0","0","0","0","56","45","80.4","10","6","3","3","3","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","1","0","9","0","0","1","0","0"
"58","D","van Aanholt, Patrick - SUN","FA","@CRY Mon 8:00PM","278.78","278.78","1","1","90","0","0","0","0","0","0","0","0","6","5","0","16","0","0","0","0","0","0","0","0","0","45","35","77.8","4","0","0","0","0","0","0","0","4","0","2","2","1","0","0","0","0","6","7","0","1","0","0","0","0","0","16","0","0","0","0","0","0","0","3","18","18","0","0","1","0","0"
"59","M","Behrami, Valon - WAT","FA","MUN Sat 12:45PM","278.78","278.78","1","1","90","0","0","0","0","0","0","0","0","4","2","0","15","3","1","0","0","0","1","0","0","0","49","38","77.6","9","0","0","0","0","0","0","0","6","0","2","2","1","0","0","0","0","9","12","4","5","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","6","1","0","0","1","0"
"60","D","Shaw, Luke - MUN","FA","@WAT Sat 12:45PM","276.9","276.9","1","1","90","0","0","0","0","0","0","0","0","1","1","0","12","2","2","0","0","0","0","0","0","0","48","43","89.6","9","0","0","0","0","0","0","0","1","0","6","5","2","2","0","0","1","8","7","3","3","0","0","0","0","0","13","0","0","0","0","0","0","0","0","5","5","1","1","0","0","0"
"61","D","Cédric Soares - SOU","FA","STK Sat 3:00PM","274.82","274.82","1","1","90","0","0","1","1","0","0.0","0","1","5","4","0","18","1","1","0","0","0","0","0","0","0","34","28","82.4","10","6","0","6","0","0","0","0","2","0","1","1","4","1","0","0","1","8","7","1","1","0","0","0","0","0","18","0","0","0","0","0","0","0","3","10","10","0","0","1","0","1"
"62","M","Jurado - WAT","WW","MUN Sat 12:45PM","274.81","274.81","1","1","84","0","0","3","3","0","0.0","0","0","0","0","0","21","0","2","0","0","0","0","0","0","0","43","35","81.4","18","8","2","6","2","1","0","1","1","0","0","0","3","3","0","0","0","5","2","0","0","0","0","0","0","0","21","0","1","0","0","0","0","0","0","0","5","1","0","0","1","0"
"63","D","Skrtel, Martin - LIV","FA","@MCI Sat 5:30PM","271.91","271.91","1","1","90","0","0","1","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","54","49","90.7","4","0","0","0","0","0","0","0","2","1","9","5","0","0","0","2","1","0","1","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","13","13","1","1","0","0","4"
"64","D","Lovren, Dejan - LIV","FA","@MCI Sat 5:30PM","270.83","270.83","1","1","90","0","0","0","0","0","0","0","0","2","2","0","9","0","2","0","0","0","0","0","0","0","48","40","83.3","1","0","0","0","0","0","0","0","1","0","8","5","0","0","0","0","2","5","3","2","2","0","0","0","0","0","12","0","0","0","0","0","0","0","0","13","13","1","1","0","0","3"
"65","D","Walker, Kyle - TOT","FA","WHU Sun 4:00PM","270.81","270.81","1","1","90","0","0","0","0","0","0","0","0","2","2","0","19","1","4","1","0","0","0","0","0","0","37","30","81.1","3","2","0","2","0","0","0","0","3","0","2","2","4","0","0","0","0","7","7","1","0","0","0","0","0","0","19","0","0","0","0","0","0","0","2","15","15","0","0","0","1","0"
"66","F","Sánchez, Alexis - ARS","FA","@WBA Sat 3:00PM","270.08","270.08","1","1","75","0","0","0","7","2","0.3","0","3","1","1","0","18","1","1","0","0","0","0","0","0","0","44","35","79.5","21","3","0","3","0","1","0","0","0","0","1","1","2","1","0","0","0","4","9","1","1","0","2","0","0","0","18","0","1","0","0","0","0","0","1","0","8","0","1","0","0","0"
"67","D","Coleman, Seamus - EVE","FA","AVL Sat 3:00PM","269.82","269.82","1","1","90","0","1","1","0","0","0","0","0","2","1","0","14","0","1","0","0","0","0","0","0","0","33","27","81.8","13","3","0","3","0","2","0","0","1","0","6","6","0","0","0","2","1","4","1","1","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","17","17","1","1","0","0","1"
"68","D","Francis, Simon - BOUR","FA","@SWA Sat 3:00PM","269.77","269.77","1","1","90","0","0","1","0","0","0","0","0","3","3","0","14","0","0","0","0","0","0","0","0","0","35","27","77.1","7","3","0","3","0","1","0","0","4","0","3","2","1","1","0","0","0","7","5","3","1","0","0","0","0","0","15","0","0","0","0","0","0","0","1","18","18","0","0","1","0","1"
"69","M","Eriksen, Christian - TOT","FA","WHU Sun 4:00PM","269.48","269.48","1","1","90","0","1","2","3","2","0.7","0","0","1","1","0","15","0","0","0","0","0","0","0","0","0","44","36","81.8","8","6","1","5","3","2","0","1","1","0","0","0","2","2","0","0","0","3","2","0","1","1","0","0","0","0","15","0","0","0","0","0","0","0","2","0","15","0","0","0","1","0"
"70","M","Mata, Juan - MUN","FA","@WAT Sat 12:45PM","268.94","268.94","1","1","90","0","1","3","0","0","0","0","0","4","3","0","11","0","0","0","0","0","0","0","0","0","50","47","94.0","15","3","0","3","2","0","0","0","2","0","1","1","1","0","0","0","0","4","6","0","0","1","0","0","0","0","11","0","0","0","0","0","0","0","0","0","5","1","1","0","0","0"
"71","D","Darmian, Matteo - MUN","WW","@WAT Sat 12:45PM","268.78","268.78","1","1","90","0","0","0","0","0","0","0","0","7","5","0","13","2","1","1","0","0","0","0","0","0","45","35","77.8","4","1","0","1","0","1","0","0","5","0","7","6","0","0","0","1","0","8","3","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","5","5","1","1","0","0","1"
"72","M","McCarthy, James - EVE","FA","AVL Sat 3:00PM","267.91","267.91","1","1","90","0","0","1","0","0","0","0","0","1","1","0","8","3","2","1","0","0","1","0","0","0","44","40","90.9","19","2","0","2","0","2","0","0","2","1","5","5","0","0","0","0","0","3","4","0","1","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","17","1","1","0","0","0"
