"Rk","Pos","Player","Sta","Opp (GMT)","FPts","FP/G","G/90M","G/G","A/G","A/90M","ABS","AFKG","AHW","AOG","APL","APKG","AR","ASOP","Pts","Pt/G","Pt/90M","Sh/G","Sh/90M","ShG/G","ShG/90M","FC/G","FS/G","RCR","DPt","6S","Off/G","Off/90M","HT","GAD","GAF","GAM","CSD","CSF","CSM"
"34","D","Otamendi, Nicolás - MCI","WW","SWA Sat 3:00PM","15","15","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","2.0","2.0","0","5","0","0.0","0.0","0","2","0","0","0","0","0"
"35","M","Arter, Harry - BOUR","FA","MUN Sat 5:30PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","4.0","1.0","0","4","0","0.0","0.0","0","0","0","0","0","0","1"
"36","M","Barry, Gareth - EVE","FA","@NOR Sat 12:45PM","14","14","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","1.0","1.0","1.0","0.0","0","1","0","0.0","0.0","0","0","0","1","0","0","0"
"37","F","Diego Costa - CHE","FA","@LEIC Mon 8:00PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","2.0","1.0","2.0","2.0","0.0","0","5","0","0.0","0.0","0","0","1","0","0","0","0"
"38","M","Hazard, Eden - CHE","FA","@LEIC Mon 8:00PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","2.0","2.0","1.0","1.0","0","1","0","1.0","1.0","0","0","1","0","0","0","0"
"39","M","Puncheon, Jason - CRY","FA","SOU Sat 3:00PM","14","14","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","2.0","0.0","0","2","0","0.0","0.0","0","0","1","0","0","0","0"
"40","F","Sterling, Raheem - MCI","FA","SWA Sat 3:00PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0","2","0","0.0","0.0","0","0","0","2","0","0","0"
"41","F","Fletcher, Steven - SUN","FA","WAT Sat 3:00PM","13.93","13.93","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.5","2.0","2.5","1.0","1.0","0","1","0","0.0","0.0","0","0","2","0","0","0","0"
"42","F","Remy, Loïc - CHE","FA","@LEIC Mon 8:00PM","13.86","13.86","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","12.9","0.0","0.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"43","F","Campbell, Joel - ARS","WW","@AVL Sun 1:30PM","13.74","13.74","1.2","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.2","1.0","1.2","1.0","1.2","1.0","1.0","0","1","0","0.0","0.0","0","0","0","1","0","0","0"
"44","M","Kanté, N'Golo - LEIC","WW","CHE Mon 8:00PM","13","13","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0","5","0","0.0","0.0","0","0","0","0","0","0","1"
"45","F","Martial, Anthony - MUN","WW","@BOUR Sat 5:30PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","0.0","0.0","1.0","4.0","0","1","0","0.0","0.0","0","0","0","0","0","1","0"
"46","F","Watmore, Duncan - SUN","WW","WAT Sat 3:00PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0","0","0","1.0","1.0","0","0","3","0","0","0","0"
"47","M","Özil, Mesut - ARS","FA","@AVL Sun 1:30PM","13","13","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","0.0","0.0","0.0","5.0","0","0","0","0.0","0.0","0","0","0","1","0","0","0"
"48","F","Jerome, Cameron - NOR","FA","EVE Sat 12:45PM","12.83","12.83","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","2.0","7.8","0","0","1","0","0","0","0"
"49","F","Ulloa, Leonardo - LEIC","FA","CHE Mon 8:00PM","12.07","12.07","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.1","0.0","0.0","3.0","1.0","0","3","0","0.0","0.0","0","0","0","0","0","1","0"
"50","M","Ayew, André - SWA","FA","@MCI Sat 3:00PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","3","0","0","0"
"51","M","Barkley, Ross - EVE","FA","@NOR Sat 12:45PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","5.0","5.0","0.0","0.0","0.0","1.0","0","0","0","0.0","0.0","0","0","0","1","0","0","0"
"52","M","Cleverley, Tom - EVE","FA","@NOR Sat 12:45PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","2.0","2.0","0.0","1.0","0","0","0","0.0","0.0","0","0","0","1","0","0","0"
"53","M","Dorrans, Graham - NOR","FA","EVE Sat 12:45PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","2.0","0.0","0","2","0","0.0","0.0","0","0","0","2","0","0","0"
"54","D","Kolarov, Aleksandar - MCI","FA","SWA Sat 3:00PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","1.0","1.0","0.0","2.0","0","0","0","0.0","0.0","0","2","0","0","0","0","0"
"55","D","Lescott, Joleon - AVL","FA","ARS Sun 1:30PM","12","12","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","1.0","1.0","0.0","0.0","0","0","0","0.0","0.0","0","1","0","0","0","0","0"
"56","M","Sigurdsson, Gylfi - SWA","FA","@MCI Sat 3:00PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","0.0","0.0","0.0","1.0","0","0","0","1.0","1.0","0","0","0","3","0","0","0"
"57","M","Oscar - CHE","FA","@LEIC Mon 8:00PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","4.0","1.0","2.0","0.0","3.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"58","M","Lamela, Erik - TOT","FA","NEW Sun 4:00PM","11.77","11.77","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.4","1.0","1.4","2.0","2.0","0","2","0","0.0","0.0","0","0","0","1","0","0","0"
"59","M","Ki Sung-yueng - SWA","FA","@MCI Sat 3:00PM","11.15","11.15","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.2","0.0","0.0","0.0","3.0","0","3","0","0.0","0.0","0","0","0","3","0","0","0"
"60","F","Ayew, Jordan - AVL","WW","ARS Sun 1:30PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","3.0","0.0","0","3","0","0.0","0.0","0","0","1","0","0","0","0"
"61","M","Colback, Jack - NEW","FA","@TOT Sun 4:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","3.0","0","5","0","0.0","0.0","0","0","0","0","0","0","1"
"62","D","Fuchs, Christian - LEIC","FA","CHE Mon 8:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","4.0","0.0","0","4","0","0.0","0.0","0","0","0","0","1","0","0"
"63","D","Hutton, Alan - AVL","FA","ARS Sun 1:30PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","1.0","0","5","0","0.0","0.0","0","1","0","0","0","0","0"
"64","M","Jedinak, Mile - CRY","FA","SOU Sat 3:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","0.0","0.0","2.0","0.0","0","2","0","0.0","0.0","0","0","0","1","0","0","0"
"65","D","Koscielny, Laurent - ARS","FA","@AVL Sun 1:30PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","1.0","0","6","0","0.0","0.0","0","1","0","0","0","0","0"
"66","M","Matic, Nemanja - CHE","FA","@LEIC Mon 8:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","0.0","0.0","1.0","0.0","0","1","0","1.0","1.0","0","0","0","1","0","0","0"
"67","D","Olsson, Jonas - WBA","FA","@LIV Sun 4:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","2.0","0.0","0","2","0","1.0","1.0","0","1","0","0","0","0","0"
"68","D","Simpson, Danny - LEIC","FA","CHE Mon 8:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","1.0","0","5","0","0.0","0.0","0","0","0","0","1","0","0"
"69","D","Smalling, Chris - MUN","FA","@BOUR Sat 5:30PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","4.0","0.0","0.0","1.0","0.0","0","1","0","0.0","0.0","0","0","0","0","1","0","0"
"70","M","Delph, Fabian - MCI","FA","SWA Sat 3:00PM","10.94","10.94","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","5.3","1.0","2.6","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"71","F","Bojan - STK","FA","@WHU Sat 3:00PM","10.75","10.75","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.3","1.0","1.3","1.0","1.0","0","1","0","1.0","1.3","0","0","0","0","0","1","0"
"72","F","Sturridge, Daniel - LIV","FA","WBA Sun 4:00PM","10.43","10.43","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","6.4","0.0","0.0","0.0","0.0","0","0","0","0.0","0.0","0","0","2","0","0","0","0"
"73","M","Mané, Sadio - SOU","FA","@CRY Sat 3:00PM","10.34","10.34","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.3","0.0","0.0","0.0","1.0","0","0","0","1.0","1.1","0","0","0","1","0","0","0"
"74","D","Dann, Scott - CRY","FA","SOU Sat 3:00PM","10","10","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","0.0","0.0","0","0","0","0.0","0.0","0","1","0","0","0","0","0"
"75","M","Fletcher, Darren - WBA","FA","@LIV Sun 4:00PM","10","10","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0","0.0","0.0","0.0","1.0","2.0","0","1","0","0.0","0.0","0","0","0","1","0","0","0"
"76","F","Gomis, Bafétimbi - SWA","FA","@MCI Sat 3:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","1.0","0","0","0","0.0","0.0","0","0","3","0","0","0","0"
"77","D","Lovren, Dejan - LIV","FA","WBA Sun 4:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","0.0","0","1","0","0.0","0.0","0","2","0","0","0","0","0"
"78","F","N'Jie, Clinton - TOT","WW","NEW Sun 4:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","1.0","9.0","0","0","0","0","0","0","0"
"79","F","Origi, Divock - LIV","FA","WBA Sun 4:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","1.0","6.0","0","0","1","0","0","0","0"
"80","M","Stanislas, Junior - BOUR","FA","MUN Sat 5:30PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","1.0","1.0","0.0","1.0","0","0","0","0.0","0.0","0","0","0","0","0","0","1"
"81","M","Surman, Andrew - BOUR","FA","MUN Sat 5:30PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0","6","0","0.0","0.0","0","0","0","0","0","0","1"
"82","D","Yedlin, DeAndre - SUN","FA","WAT Sat 3:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","0.0","0","4","0","0.0","0.0","0","0","0","3","0","0","0"
"83","F","Borini, Fabio - SUN","FA","WAT Sat 3:00PM","9.03","9.03","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.7","1.0","1.3","0.0","0.0","0","0","0","0.0","0.0","0","0","2","0","0","0","0"
"84","D","Aké, Nathan - WAT","FA","@SUN Sat 3:00PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","2.0","0.0","0","2","0","0.0","0.0","0","0","0","0","1","0","0"
"85","M","Anita, Vurnon - NEW","FA","@TOT Sun 4:00PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0","5","0","0.0","0.0","0","0","0","0","0","0","1"
"86","D","Bennett, Ryan - NOR","FA","EVE Sat 12:45PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","5","0","0.0","0.0","0","2","0","0","0","0","0"
"87","F","Cissé, Papiss Demba - NEW","FA","@TOT Sun 4:00PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0","5","0","0.0","0.0","0","0","0","0","0","1","0"
"88","D","Evans, Jonny - WBA","FA","@LIV Sun 4:00PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","3.0","0.0","0","3","0","0.0","0.0","0","0","0","1","0","0","0"
"89","M","Gueye, Idrissa - AVL","FA","ARS Sun 1:30PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","2.0","0.0","0","2","0","0.0","0.0","0","0","0","1","0","0","0"
"90","F","Koné, Arouna - EVE","FA","@NOR Sat 12:45PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","0.0","0.0","1.0","0.0","0","1","0","0.0","0.0","0","0","0","1","0","0","0"
"91","M","Ritchie, Matt - BOUR","FA","MUN Sat 5:30PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","1.0","2.0","0","1","0","0.0","0.0","0","0","0","0","0","0","1"
"92","M","Mutch, Jordon - CRY","FA","SOU Sat 3:00PM","8.92","8.92","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","6.9","0.0","0.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","1","0","0","0"
"93","M","Moses, Victor - WHU","FA","STK Sat 3:00PM","8.86","8.86","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","2.4","1.0","2.4","1.0","0.0","0","1","0","0.0","0.0","0","0","0","0","0","0","0"
"94","M","Wanyama, Victor - SOU","FA","@CRY Sat 3:00PM","8.86","8.86","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.9","0.0","0.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","1","0","0","0"
"95","M","Allen, Joe - LIV","FA","WBA Sun 4:00PM","8","8","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","2.0","0","1","0","0.0","0.0","0","0","0","2","0","0","0"
"96","D","Coleman, Seamus - EVE","FA","@NOR Sat 12:45PM","8","8","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","1.0","1.0","0","1","0","0.0","0.0","0","1","0","0","0","0","0"
"97","D","Darmian, Matteo - MUN","WW","@BOUR Sat 5:30PM","8","8","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","1.0","0","1","0","1.0","1.0","0","0","0","0","1","0","0"
"98","M,F","De Bruyne, Kevin - MCI","WW","SWA Sat 3:00PM","8","8","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","0.0","0","1","0","0.0","0.0","0","0","0","2","0","0","0"
"99","M","Lingard, Jesse - MUN","FA","@BOUR Sat 5:30PM","8","8","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","0.0","0.0","0.0","1.0","0","0","0","0.0","0.0","0","0","0","0","0","0","1"
"100","M","Mata, Juan - MUN","FA","@BOUR Sat 5:30PM","8","8","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","1.0","0","1","0","1.0","1.0","0","0","0","0","0","0","1"
