"Rk","Pos","Player","Sta","Opp (GMT)","FPts","FP/G","GP","GS","Min","G","A","ASh","Sh","SOG","SA","SOP","SB","Tk","TkW","TLM","PLC","FC","FS","YC","SYC","RC","HB","Pen","DP","Off","Pa","APa","Pc%","SFTP","Cr","ACr","CF","CK","CF","CC","FKS","Int","IntB","ClA","ClS","CoA","CoS","CSLM","BCr","BS","DW","DL","AW","AL","BCC","BCM","BCS","FKG","FKM","PL","SubOn","SubOff","PKG","PKA","PKM","PKD","GON","GA","ShA","ShA","CS","W","L","T","CIB"
"11","M","Matic, Nemanja - CHE","FA","@TOT Sun 12:00PM","351.45","351.45","1","1","90","0","0","3","2","1","0.5","0","0","5","5","0","10","0","0","0","0","0","0","0","0","0","77","73","94.8","30","3","0","3","0","0","0","0","0","0","1","1","3","3","0","0","0","12","3","4","2","0","1","0","0","0","10","0","0","0","0","0","0","0","0","0","4","1","1","0","0","0"
"12","D","Funes Mori, Ramiro - EVE","WW","@BOUR Sat 3:00PM","347.93","347.93","1","1","90","0","0","0","0","0","0","0","0","2","2","0","7","0","1","0","0","0","0","0","0","0","88","82","93.2","4","0","0","0","0","0","1","0","2","0","7","4","2","2","0","0","1","9","1","4","1","0","0","0","0","0","10","0","0","0","0","0","0","0","0","10","10","1","1","0","0","0"
"13","M","Tadic, Dusan - SOU","FA","@MCI Sat 3:00PM","344.76","344.76","1","1","90","0","0","1","3","0","0.0","0","0","1","1","0","31","1","3","0","0","0","0","0","0","0","42","32","76.2","24","16","2","14","6","2","0","0","0","0","0","0","3","2","0","0","0","7","8","1","3","0","0","0","0","0","31","0","0","0","0","0","0","0","1","0","16","0","0","1","0","0"
"14","D","Janmaat, Daryl - NEW","FA","@CRY Sat 3:00PM","338.68","338.68","1","1","90","0","0","0","0","0","0","0","0","1","1","0","31","1","0","0","0","0","0","0","0","0","65","44","67.7","13","4","1","3","0","1","1","0","1","0","3","2","0","0","0","0","0","2","3","1","0","0","0","0","0","0","32","0","0","0","0","0","0","0","3","18","18","0","0","1","0","0"
"15","M","Willian - CHE","FA","@TOT Sun 12:00PM","333.42","333.42","1","1","87","0","0","4","3","2","0.7","0","1","1","0","0","24","1","3","1","0","0","0","0","0","1","57","43","75.4","24","13","4","9","6","1","0","1","0","0","0","0","2","1","0","0","0","5","2","0","0","0","0","0","0","0","24","0","1","0","0","0","0","0","0","0","4","1","1","0","0","3"
"16","M","Arter, Harry - BOUR","FA","EVE Sat 3:00PM","332.87","332.87","1","1","89","0","0","2","1","1","1.0","0","0","2","2","0","16","0","2","0","0","0","0","0","0","0","76","66","86.8","26","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","5","6","1","1","0","0","0","0","0","16","0","1","0","0","0","0","0","2","0","11","0","0","0","1","0"
"17","M","Eriksen, Christian - TOT","FA","CHE Sun 12:00PM","329.76","329.76","1","1","90","0","2","4","2","2","1.0","0","0","0","0","0","26","0","0","0","0","0","0","0","0","0","62","47","75.8","16","7","1","6","7","1","0","0","1","0","1","0","2","2","0","0","0","2","4","0","0","1","0","0","0","0","27","0","0","0","0","0","0","0","1","0","10","0","1","0","0","1"
"18","D","Mertesacker, Per - ARS","FA","@NOR Sun 4:15PM","325.91","325.91","1","1","90","0","0","0","0","0","0","0","0","0","0","0","8","0","1","0","0","0","0","0","0","0","90","82","91.1","6","0","0","0","0","0","1","0","0","0","5","4","0","0","0","0","0","7","2","6","2","0","0","0","0","0","9","0","0","0","0","0","0","0","2","5","5","0","0","1","0","0"
"19","D,M","Blind, Daley - MUN","FA","@LEIC Sat 5:30PM","324.87","324.87","1","1","90","0","0","1","0","0","0","0","0","4","2","0","21","0","0","0","0","0","0","0","0","0","60","52","86.7","13","7","1","6","0","1","1","0","2","0","1","0","0","0","0","1","0","7","3","3","1","1","0","0","0","0","22","0","0","0","0","0","0","0","1","10","10","0","1","0","0","0"
"20","M","Cabaye, Yohan - CRY","FA","NEW Sat 3:00PM","323.33","323.33","1","1","90","0","0","2","5","2","0.4","0","1","1","0","0","17","0","2","0","0","0","0","0","0","0","57","53","93.0","11","12","1","11","8","1","0","1","5","0","1","1","0","0","0","0","1","3","2","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","1","0","12","0","0","1","0","1"
"21","D","Stones, John - EVE","FA","@BOUR Sat 3:00PM","317.93","317.93","1","1","90","0","0","0","0","0","0","0","0","2","1","0","6","0","0","0","0","0","0","0","0","0","83","77","92.8","9","0","0","0","0","0","1","0","1","0","2","1","1","1","0","0","1","4","1","1","1","0","0","0","0","0","7","0","0","0","0","0","0","0","0","10","10","1","1","0","0","0"
"22","M","Dembélé, Mousa - TOT","FA","CHE Sun 12:00PM","317.92","317.92","1","1","90","0","0","4","0","0","0","0","0","4","3","0","11","1","1","0","0","0","0","0","0","0","61","56","91.8","16","2","0","2","0","2","0","0","4","0","3","3","6","5","0","0","0","11","6","1","0","0","0","0","0","0","11","0","0","0","0","0","0","0","1","0","10","0","1","0","0","0"
"23","F","Kenedy - CHE","WW","@TOT Sun 12:00PM","314.93","314.93","1","1","90","0","0","2","1","0","0.0","0","0","1","1","0","17","0","1","0","0","0","0","0","0","0","54","50","92.6","18","3","1","2","0","2","0","0","3","0","1","0","10","4","0","0","0","9","9","3","1","1","0","0","0","0","18","0","0","0","0","0","0","0","0","4","4","1","1","0","0","0"
"24","M","Anita, Vurnon - NEW","FA","@CRY Sat 3:00PM","313.86","313.86","1","1","90","0","0","0","0","0","0","0","0","5","4","0","12","1","1","1","0","0","0","0","0","0","64","55","85.9","7","0","0","0","0","0","0","0","9","0","3","1","1","1","0","0","1","9","8","2","0","0","0","0","0","0","14","0","0","0","0","0","0","0","3","0","18","0","0","1","0","0"
"25","M","Lanzini, Manuel - WHU","WW","WBA Sun 2:05PM","312.43","312.43","1","1","90","1","0","1","2","1","0.5","0","1","2","1","0","18","0","4","0","0","0","0","0","0","0","42","39","92.9","10","4","2","2","3","1","0","0","0","0","0","0","9","4","0","0","0","10","11","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","4","0","22","0","0","1","0","2"
"26","M","Drinkwater, Daniel - LEIC","FA","MUN Sat 5:30PM","312.34","312.34","1","1","90","0","0","0","2","1","0.5","0","1","4","4","0","17","5","2","0","0","0","1","0","0","0","62","52","83.9","15","0","0","0","0","0","0","0","2","1","1","1","2","1","0","0","1","7","9","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","9","1","1","0","0","0"
"27","M","Bolasie, Yannick - CRY","FA","NEW Sat 3:00PM","307.83","307.83","1","1","90","0","0","0","2","2","1.0","0","0","1","1","0","26","3","2","0","0","0","0","0","0","0","30","25","83.3","12","11","1","10","0","4","0","0","1","0","2","1","9","4","0","0","0","8","14","1","3","0","0","0","0","0","27","0","0","0","0","0","0","0","1","0","12","0","0","1","0","0"
"28","M","Stanislas, Junior - BOUR","FA","EVE Sat 3:00PM","304.75","304.75","1","1","90","0","1","4","1","0","0.0","0","1","2","2","0","23","0","0","1","0","0","0","0","0","2","48","36","75.0","15","4","0","4","2","1","0","0","3","0","1","1","5","3","0","1","0","5","6","0","2","1","0","0","0","0","23","0","0","0","0","0","0","0","2","0","11","0","0","0","1","0"
"29","M","Westwood, Ashley - AVL","FA","WAT Sat 3:00PM","303.81","303.81","1","1","90","0","0","1","2","0","0.0","0","1","0","0","0","14","0","0","0","0","0","0","0","0","0","73","59","80.8","16","0","0","0","0","0","0","0","5","1","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","4","0","16","0","0","1","0","0"
"30","M","McArthur, James - CRY","FA","NEW Sat 3:00PM","302.86","302.86","1","1","90","0","0","2","2","2","1.0","0","0","4","3","0","12","0","0","0","0","0","0","0","0","0","72","62","86.1","13","1","0","1","0","1","0","0","2","0","0","0","0","0","0","0","0","4","2","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","1","0","12","0","0","1","0","0"
"31","D","Dier, Eric - TOT","FA","CHE Sun 12:00PM","301.79","301.79","1","1","90","0","0","0","1","0","0.0","0","1","4","4","0","15","3","1","0","0","0","0","0","0","0","66","52","78.8","13","1","0","1","0","0","0","0","3","0","3","2","0","0","0","0","0","7","3","2","0","0","0","0","0","0","16","0","0","0","0","0","0","0","1","0","10","0","1","0","0","0"
"32","D","Ivanovic, Branislav - CHE","FA","@TOT Sun 12:00PM","301.79","301.79","1","1","90","0","0","0","0","0","0","0","0","2","2","0","17","0","1","0","0","0","0","0","0","0","61","48","78.7","19","4","0","4","0","0","2","0","4","0","2","2","0","0","0","2","0","5","2","2","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","4","4","1","1","0","0","0"
"33","M","Young, Ashley - MUN","FA","@LEIC Sat 5:30PM","301.67","301.67","1","1","90","0","0","0","0","0","0","0","0","2","2","0","27","1","1","1","0","0","0","0","0","0","48","32","66.7","10","3","0","3","0","4","0","0","1","0","1","0","6","2","0","0","0","6","7","1","1","0","0","0","0","0","28","0","0","0","0","0","0","0","1","10","10","0","1","0","0","0"
"34","D","Demichelis, Martín - MCI","FA","SOU Sat 3:00PM","298.77","298.77","1","1","90","0","0","0","0","0","0","0","0","1","1","0","14","0","1","0","0","0","0","0","0","0","61","47","77.0","5","0","0","0","0","0","2","0","2","1","7","4","1","1","0","0","1","6","2","3","0","0","0","0","0","0","17","0","0","0","0","0","0","0","4","15","15","0","0","1","0","0"
"35","D","Williams, Ashley - SWA","FA","@LIV Sun 4:15PM","297.8","297.8","1","1","90","0","0","0","0","0","0","0","0","1","1","0","12","0","1","0","0","0","0","0","0","0","55","44","80.0","4","0","0","0","0","0","2","0","7","3","10","8","0","0","0","0","2","3","4","1","1","0","0","0","0","0","14","0","0","0","0","0","0","0","2","16","16","0","0","0","1","0"
"36","M","Schweinsteiger, Bastian - MUN","WW","@LEIC Sat 5:30PM","297.72","297.72","1","1","90","0","0","1","2","0","0.0","0","0","3","1","0","24","1","0","0","0","0","0","0","0","0","64","46","71.9","10","0","0","0","0","0","0","0","2","0","2","1","0","0","0","0","0","4","6","1","0","0","0","0","0","0","25","0","0","0","0","0","0","0","1","0","10","0","1","0","0","0"
"37","D","Fuchs, Christian - LEIC","FA","MUN Sat 5:30PM","295.77","295.77","1","1","90","0","0","2","0","0","0","0","0","3","2","0","24","1","0","0","0","0","0","0","0","0","40","31","77.5","9","8","2","6","5","0","1","0","8","0","2","1","0","0","0","2","0","3","3","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","9","9","1","1","0","0","2"
"38","M","Milner, James - LIV","FA","SWA Sun 4:15PM","294.63","294.63","1","1","90","0","0","0","1","0","0.0","0","0","8","8","0","23","1","1","0","0","0","0","0","0","0","43","27","62.8","12","2","0","2","0","0","2","0","2","1","2","1","1","0","0","0","0","13","8","4","3","0","0","0","0","0","24","0","0","0","0","0","0","0","1","0","11","0","1","0","0","0"
"39","D","Sagna, Bacary - MCI","FA","SOU Sat 3:00PM","293.68","293.68","1","1","90","0","0","0","0","0","0","0","0","1","0","0","22","0","1","0","0","0","0","0","0","0","57","39","68.4","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","3","6","0","0","0","0","0","0","22","0","0","0","0","0","0","0","4","15","15","0","0","1","0","0"
"40","D","Naughton, Kyle - SWA","FA","@LIV Sun 4:15PM","293.67","293.67","1","1","90","0","0","1","0","0","0","0","0","3","1","0","23","1","0","0","0","0","0","0","0","0","46","31","67.4","7","2","1","1","0","0","0","0","3","1","5","5","1","0","0","0","0","4","8","1","1","0","0","0","0","0","23","0","0","0","0","0","0","0","2","16","16","0","0","0","1","0"
"41","M","Gosling, Dan - BOUR","FA","EVE Sat 3:00PM","292.05","292.05","1","1","90","1","0","1","5","1","0.2","0","2","1","1","0","14","1","0","0","0","0","0","0","0","0","54","46","85.2","18","0","0","0","0","0","1","0","1","0","0","0","4","4","0","0","1","5","4","0","2","0","0","0","0","0","14","0","0","0","0","0","0","0","2","0","11","0","0","0","1","0"
"42","D","Dummett, Paul - NEW","FA","@CRY Sat 3:00PM","291.66","291.66","1","1","90","0","0","0","0","0","0","0","0","1","1","0","19","1","0","1","0","0","0","0","0","0","50","33","66.0","6","2","1","1","0","0","2","0","1","0","2","1","0","0","0","2","0","7","4","6","2","0","0","0","0","0","20","0","0","0","0","0","0","0","3","18","18","0","0","1","0","0"
"43","D","Ward, Joel - CRY","FA","NEW Sat 3:00PM","290.79","290.79","1","1","90","0","0","0","1","0","0.0","0","0","3","3","0","16","4","1","0","0","0","0","0","0","0","47","37","78.7","18","4","1","3","0","0","1","0","1","0","1","1","1","0","0","0","1","5","7","1","0","0","0","0","0","0","16","0","0","0","0","0","0","0","1","12","12","0","0","1","0","0"
"44","F","Depay, Memphis - MUN","FA","@LEIC Sat 5:30PM","290.32","290.32","1","1","90","1","0","1","4","2","0.5","0","0","2","0","0","24","1","1","0","0","0","0","0","0","1","38","31","81.6","19","3","1","2","3","1","0","0","0","0","1","1","2","1","0","0","0","5","8","1","2","0","0","1","0","0","24","0","0","0","0","0","0","0","1","0","10","0","1","0","0","1"
"45","D","Monreal, Nacho - ARS","FA","@NOR Sun 4:15PM","288.79","288.79","1","1","90","0","0","0","0","0","0","0","0","3","2","0","19","0","1","0","0","0","0","0","0","0","62","49","79.0","7","3","1","2","0","0","0","0","3","0","2","2","0","0","0","0","0","6","2","2","1","0","0","0","0","0","19","0","0","0","0","0","0","0","2","5","5","0","0","1","0","0"
"46","D","Britos, Miguel - WAT","WW","@AVL Sat 3:00PM","288.54","288.54","1","1","90","0","0","0","0","0","0","0","0","3","2","0","24","1","1","0","0","0","0","0","0","0","52","28","53.8","2","0","0","0","0","0","1","0","4","0","8","3","1","1","0","0","2","5","1","0","0","0","0","0","0","0","29","0","0","0","0","0","0","0","2","14","14","0","0","1","0","0"
"47","F","Pedro - CHE","WW","@TOT Sun 12:00PM","287.87","287.87","1","1","83","0","0","1","3","0","0.0","0","1","1","0","0","19","1","1","0","0","0","0","0","0","0","52","45","86.5","19","4","0","4","0","1","0","0","0","0","0","0","4","3","0","0","0","6","9","1","1","0","0","0","0","0","19","0","1","0","0","0","0","0","0","0","4","1","1","0","0","0"
"48","D","Fonte, Jose - SOU","FA","@MCI Sat 3:00PM","287.83","287.83","1","1","90","0","0","0","2","0","0.0","0","0","3","3","0","11","0","0","0","0","0","0","0","0","0","54","45","83.3","12","0","0","0","0","0","0","0","6","1","1","0","0","0","0","0","0","6","2","3","1","0","0","0","0","0","12","0","0","0","0","0","0","0","1","16","16","0","0","1","0","0"
"49","D","Souaré, Pape - CRY","FA","NEW Sat 3:00PM","286.8","286.8","1","1","90","0","0","3","0","0","0","0","0","1","1","0","17","1","0","0","0","0","1","0","0","0","50","40","80.0","14","3","0","3","0","0","0","0","1","0","4","3","0","0","0","0","0","3","3","2","1","0","0","0","0","0","18","0","0","0","0","0","0","0","1","12","12","0","0","1","0","0"
"50","D","Taylor, Neil - SWA","FA","@LIV Sun 4:15PM","286.69","286.69","1","1","90","0","0","1","1","0","0.0","0","1","2","1","0","23","2","0","0","0","0","0","0","0","0","45","31","68.9","6","2","0","2","0","1","0","0","4","0","1","0","2","1","0","0","1","4","5","1","1","0","0","0","0","0","24","0","0","0","0","0","0","0","2","16","16","0","0","0","1","0"
"51","M","Sissoko, Moussa - NEW","FA","@CRY Sat 3:00PM","285.72","285.72","1","1","90","0","0","1","2","0","0.0","0","2","3","3","0","21","1","2","1","0","0","0","0","0","0","43","31","72.1","8","2","0","2","0","0","1","1","0","0","1","0","3","1","0","0","0","8","10","2","0","0","0","0","0","0","22","0","0","0","0","0","0","0","3","0","18","0","0","1","0","0"
"52","D","Mangala, Eliaquim - MCI","FA","SOU Sat 3:00PM","283.87","283.87","1","1","90","0","0","0","0","0","0","0","0","2","2","0","10","0","1","0","0","0","0","0","0","0","55","48","87.3","3","0","0","0","0","0","0","0","4","0","5","5","0","0","0","0","0","7","5","4","0","0","0","0","0","0","10","0","0","0","0","0","0","1","4","15","15","0","0","1","0","0"
"53","D","Moreno, Alberto - LIV","FA","SWA Sun 4:15PM","282.63","282.63","1","1","90","0","0","1","0","0","0","0","0","4","3","0","24","1","0","0","0","0","0","0","0","0","41","26","63.4","7","4","1","3","4","0","0","0","6","0","1","1","0","0","0","1","0","5","6","1","2","0","0","0","0","0","24","0","0","0","0","0","0","0","1","11","11","0","1","0","0","1"
"54","M","Zaha, Wilfried - CRY","FA","NEW Sat 3:00PM","280.3","280.3","1","1","90","0","0","2","2","1","0.5","0","0","0","0","0","20","2","4","0","0","0","0","0","0","1","25","20","80.0","14","8","3","5","0","1","1","0","0","0","1","1","10","6","0","2","0","11","10","1","2","0","0","0","0","0","20","0","0","0","0","0","0","0","1","0","12","0","0","1","0","0"
"55","M","Schneiderlin, Morgan - MUN","FA","@LEIC Sat 5:30PM","279.85","279.85","1","1","90","0","0","0","1","0","0.0","0","0","2","1","0","10","5","0","0","0","0","0","0","0","0","55","47","85.5","11","0","0","0","0","0","0","0","7","0","3","2","1","1","0","0","1","4","10","1","2","0","0","0","0","0","11","0","0","0","0","0","0","0","1","0","10","0","1","0","0","0"
"56","D","van Dijk, Virgil - SOU","WW","@MCI Sat 3:00PM","278.81","278.81","1","1","90","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","54","44","81.5","9","0","0","0","0","0","0","0","1","0","4","4","1","1","0","0","0","5","2","4","2","0","0","0","0","0","11","0","0","0","0","0","0","0","1","16","16","0","0","1","0","0"
"57","M","Can, Emre - LIV","FA","SWA Sun 4:15PM","277.69","277.69","1","1","90","0","0","2","0","0","0","0","0","1","1","0","17","2","1","1","0","0","0","0","0","1","52","36","69.2","13","0","0","0","0","0","0","0","1","0","0","0","4","3","0","0","0","7","7","2","3","1","0","0","0","0","17","0","0","0","0","0","0","0","1","0","11","0","1","0","0","0"
"58","M","Mahrez, Riyad - LEIC","FA","MUN Sat 5:30PM","276.87","276.87","1","1","89","0","1","5","2","0","0.0","0","1","3","3","0","12","2","2","0","0","0","0","0","0","0","38","33","86.8","15","3","1","2","0","2","0","1","0","0","2","2","5","5","0","0","0","10","7","0","3","2","0","0","0","0","12","0","1","0","0","0","0","0","0","0","8","1","1","0","0","0"
"59","D","Bellerín, Héctor - ARS","FA","@NOR Sun 4:15PM","276.81","276.81","1","1","90","0","0","0","0","0","0","0","0","2","2","0","18","2","0","1","0","0","0","0","0","0","47","38","80.9","14","5","2","3","0","0","0","0","3","1","0","0","2","0","0","4","0","3","7","1","1","0","0","0","0","0","18","0","0","0","0","0","0","0","2","5","5","0","0","1","0","0"
"60","D","Bertrand, Ryan - SOU","FA","@MCI Sat 3:00PM","275.8","275.8","1","1","90","0","0","0","0","0","0","0","0","3","3","0","13","1","0","0","0","0","0","0","0","0","45","36","80.0","19","2","0","2","0","1","0","0","1","0","0","0","1","1","0","0","1","4","4","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","1","16","16","0","0","1","0","0"
"61","M","Anya, Ikechi - WAT","FA","@AVL Sat 3:00PM","275.7","275.7","1","1","90","0","0","0","0","0","0","0","0","1","1","0","20","0","0","0","0","0","0","0","0","0","43","30","69.8","4","3","0","3","0","1","2","0","5","0","7","6","0","0","0","1","0","1","2","0","1","0","0","0","0","0","21","0","0","0","0","0","0","0","2","14","14","0","0","1","0","0"
"62","M","Kanté, N'Golo - LEIC","WW","MUN Sat 5:30PM","273.83","273.83","1","1","90","0","0","1","0","0","0","0","0","9","8","0","11","1","0","0","0","0","0","0","0","0","42","35","83.3","14","0","0","0","0","0","0","0","7","0","1","1","4","2","0","0","1","13","6","2","1","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","9","1","1","0","0","0"
"63","D","Richardson, Kieran - AVL","FA","WAT Sat 3:00PM","272.91","272.91","1","1","90","0","0","0","1","1","1.0","0","0","4","3","0","10","2","1","0","0","0","0","0","0","0","45","41","91.1","10","2","0","2","0","0","0","0","1","0","2","0","1","0","0","0","0","5","5","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","4","16","16","0","0","1","0","0"
"64","M","Fernando - MCI","FA","SOU Sat 3:00PM","271.82","271.82","1","1","90","0","0","0","2","0","0.0","0","0","2","2","0","9","3","3","0","0","0","0","0","0","1","45","37","82.2","6","0","0","0","0","1","1","0","3","0","5","4","0","0","0","0","1","8","8","3","4","0","1","0","0","0","10","0","0","0","0","0","0","0","4","0","15","0","0","1","0","0"
"65","M","Whelan, Glenn - STK","FA","@SUN Sat 3:00PM","271.78","271.78","1","1","90","0","0","0","0","0","0","0","0","1","1","0","14","0","1","0","0","0","0","0","0","0","59","46","78.0","5","0","0","0","0","0","0","0","2","0","5","5","0","0","0","0","0","3","4","1","1","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","15","1","1","0","0","0"
"66","D","Bartley, Kyle - SWA","FA","@LIV Sun 4:15PM","269.74","269.74","1","1","90","0","0","1","1","0","0.0","0","0","4","2","0","10","2","1","1","0","0","0","0","0","0","34","25","73.5","1","0","0","0","0","0","2","0","3","2","15","11","1","1","0","0","2","8","2","2","0","0","0","0","0","0","14","0","0","0","0","0","0","0","2","16","16","0","0","0","1","0"
"67","M","Watson, Ben - WAT","FA","@AVL Sat 3:00PM","269.71","269.71","1","1","90","0","0","0","1","0","0.0","0","1","6","2","0","18","2","0","1","0","0","0","0","0","0","42","30","71.4","3","5","1","4","4","0","1","0","0","0","3","3","0","0","0","0","0","7","5","1","1","0","0","0","0","0","18","0","0","0","0","0","0","0","2","0","14","0","0","1","0","1"
"68","M","Adam, Charlie - STK","FA","@SUN Sat 3:00PM","268.8","268.8","1","1","90","0","0","0","2","0","0.0","0","0","1","0","0","13","2","4","0","0","0","0","0","0","0","50","40","80.0","2","1","0","1","0","0","1","0","2","0","3","3","2","1","0","0","0","9","6","3","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","15","1","1","0","0","0"
"69","M","Capoue, Etienne - WAT","FA","@AVL Sat 3:00PM","267.66","267.66","1","1","90","0","0","2","2","0","0.0","0","1","4","2","0","21","0","2","0","0","0","0","0","0","0","44","29","65.9","7","0","0","0","0","0","0","0","3","0","2","1","2","1","0","0","0","8","4","1","0","0","0","0","0","0","22","0","0","0","0","0","0","0","2","0","14","0","0","1","0","0"
"70","F","Kane, Harry - TOT","FA","CHE Sun 12:00PM","267.38","267.38","1","1","89","2","0","0","6","4","0.7","0","0","2","2","0","18","2","2","0","0","0","0","0","0","0","31","22","71.0","12","2","0","2","0","1","0","0","0","0","1","1","0","0","0","0","0","7","11","3","5","0","1","1","0","0","18","0","1","0","0","0","0","0","1","0","10","0","1","0","0","0"
"71","D","Rose, Danny - TOT","FA","CHE Sun 12:00PM","266.81","266.81","1","1","90","0","0","1","0","0","0","0","0","1","0","0","16","3","2","0","0","0","0","0","0","0","37","30","81.1","10","2","0","2","0","0","2","0","3","0","5","3","1","1","0","0","1","6","7","2","0","0","0","0","0","0","18","0","0","0","0","0","0","0","1","10","10","0","1","0","0","0"
"72","D","Koscielny, Laurent - ARS","FA","@NOR Sun 4:15PM","265.92","265.92","1","1","90","0","0","0","1","1","1.0","0","0","0","0","0","6","0","1","0","0","0","0","0","0","0","65","60","92.3","0","1","0","1","0","0","1","0","3","1","3","3","0","0","0","0","0","4","1","3","1","0","0","0","0","0","6","0","0","0","0","0","0","0","2","5","5","0","0","1","0","0"
