"Rk","Pos","Player","Sta","Opp (GMT)","FPts","FP/G","G/90M","G/G","A/G","A/90M","ABS","AFKG","AHW","AOG","APL","APKG","AR","ASOP","Pts","Pt/G","Pt/90M","Sh/G","Sh/90M","ShG/G","ShG/90M","FC/G","FS/G","RCR","DPt","6S","Off/G","Off/90M","HT","GAD","GAF","GAM","CSD","CSF","CSM"
"11","M","Ayew, André - SWA","FA","@LIV Sun 4:15PM","28","28","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","6.0","6.0","2.0","2.0","2.0","4.0","0","5","0","0.0","0.0","0","0","0","1","0","0","0"
"12","M","Morrison, James - WBA","FA","@WHU Sun 2:05PM","27.23","27.23","2.0","2.0","0.0","0.0","0","0","0","0","0","0","0","0","2","2.0","2.0","3.0","3.1","3.0","3.1","1.0","0.0","0","1","0","0.0","0.0","0","0","0","3","0","0","0"
"13","F","Lens, Jeremain - SUN","WW","STK Sat 3:00PM","26.06","26.06","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","0.0","0.0","4.0","3.0","0","7","0","1.0","1.0","0","0","0","1","0","0","0"
"14","M","Watson, Ben - WAT","FA","@AVL Sat 3:00PM","25.5","25.5","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","22.5","0.0","0.0","1.0","0.0","0","1","0","0.0","0.0","0","0","0","0","0","0","0"
"15","F","Diego Costa - CHE","FA","@TOT Sun 12:00PM","24.38","24.38","1.2","1.0","1.0","1.2","0","0","0","0","0","0","0","0","2","2.0","2.3","4.0","4.6","1.0","1.2","0.0","1.0","0","0","0","0.0","0.0","0","0","2","0","0","0","0"
"16","M","Pugh, Marc - BOUR","FA","EVE Sat 3:00PM","22.85","22.85","2.3","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","2.3","2.0","4.6","2.0","4.6","0.0","0.0","0","0","0","0.0","0.0","0","0","0","2","0","0","0"
"17","M","Redmond, Nathan - NOR","FA","ARS Sun 4:15PM","22","22","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","4.0","4.0","1.0","1.0","3.0","0.0","0","3","0","0.0","0.0","0","0","0","1","0","0","0"
"18","F","Rondón, Salomón - WBA","WW","@WHU Sun 2:05PM","22","22","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","3.0","3.0","1.0","1.0","0.0","4.0","0","0","0","1.0","1.0","0","0","3","0","0","0","0"
"19","F","Pedro - CHE","WW","@TOT Sun 12:00PM","21.43","21.43","1.1","1.0","0.0","0.0","1","0","0","0","0","0","0","0","1","1.0","1.1","3.0","3.2","1.0","1.1","1.0","3.0","0","1","0","0.0","0.0","0","0","0","2","0","0","0"
"20","M","Kouyaté, Cheikhou - WHU","FA","WBA Sun 2:05PM","21","21","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","3.0","3.0","1.0","1.0","1.0","2.0","0","1","0","0.0","0.0","0","0","0","4","0","0","0"
"21","D","Martin, Russell - NOR","FA","ARS Sun 4:15PM","21","21","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","2.0","2.0","2.0","0.0","0","5","0","0.0","0.0","0","1","0","0","0","0","0"
"22","F","Giroud, Olivier - ARS","FA","@NOR Sun 4:15PM","20.86","20.86","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","5.0","6.2","2.0","2.5","1.0","0.0","0","1","0","1.0","1.2","0","0","0","0","0","1","0"
"23","F","Benteke, Christian - LIV","FA","SWA Sun 4:15PM","20","20","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","4.0","2.0","2.0","1.0","1.0","0","1","0","2.0","2.0","0","0","0","0","0","1","0"
"24","F","Depay, Memphis - MUN","FA","@LEIC Sat 5:30PM","20","20","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","4.0","2.0","2.0","2.0","1.0","0","2","0","1.0","1.0","0","0","0","0","0","0","1"
"25","M","Puncheon, Jason - CRY","FA","NEW Sat 3:00PM","20","20","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","3.0","3.0","0.0","0.0","1.0","3.0","0","4","0","0.0","0.0","0","0","0","1","0","0","0"
"26","F","Gradel, Max - BOUR","WW","EVE Sat 3:00PM","19.35","19.35","0.0","0.0","1.0","1.1","0","0","0","0","0","1","0","0","1","1.0","1.1","3.0","3.2","1.0","1.1","0.0","2.0","0","0","0","0.0","0.0","0","0","0","3","0","0","0"
"27","M","Dembélé, Mousa - TOT","FA","CHE Sun 12:00PM","18.68","18.68","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.3","2.0","2.3","3.0","1.0","0","6","0","0.0","0.0","0","0","0","0","0","0","0"
"28","F","Mitrovic, Aleksandar - NEW","WW","@CRY Sat 3:00PM","18.09","18.09","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","4.1","0.0","0.0","3.0","3.0","0","3","0","0.0","0.0","0","0","0","0","0","1","0"
"29","M","Mahrez, Riyad - LEIC","FA","MUN Sat 5:30PM","18.08","18.08","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","4.0","4.0","1.0","1.0","0.0","2.0","0","0","0","0.0","0.0","0","0","0","1","0","0","0"
"30","D","Dann, Scott - CRY","FA","NEW Sat 3:00PM","18","18","1.0","1.0","1.0","1.0","0","0","0","0","0","0","0","0","2","2.0","2.0","1.0","1.0","1.0","1.0","1.0","1.0","0","1","0","0.0","0.0","0","1","0","0","0","0","0"
"31","F","Deeney, Troy - WAT","FA","@AVL Sat 3:00PM","18","18","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","4.0","0.0","0.0","2.0","1.0","0","2","0","2.0","2.0","0","0","0","0","0","1","0"
"32","M","Noble, Mark - WHU","FA","WBA Sun 2:05PM","18","18","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","1.0","1.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","4","0","0","0"
"33","M","Ramsey, Aaron - ARS","FA","@NOR Sun 4:15PM","18","18","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","2.0","2.0","0.0","3.0","0","0","0","2.0","2.0","0","0","0","0","0","0","1"
"34","M","Sigurdsson, Gylfi - SWA","FA","@LIV Sun 4:15PM","18","18","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","4.0","2.0","2.0","1.0","0.0","0","4","0","0.0","0.0","0","0","0","1","0","0","0"
"35","F","Diouf, Mame Biram - STK","FA","@SUN Sat 3:00PM","17","17","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","0.0","5.0","0","0","0","1.0","1.0","0","0","1","0","0","0","0"
"36","F","Agüero, Sergio - MCI","FA","SOU Sat 3:00PM","16.67","16.67","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.2","2.0","2.2","1.0","1.0","0","1","0","2.0","2.2","0","0","0","0","0","1","0"
"37","M","McManaman, Callum - WBA","FA","@WHU Sun 2:05PM","16.46","16.46","0.0","0.0","1.0","1.2","0","0","0","0","0","0","0","0","1","1.0","1.2","1.0","1.2","0.0","0.0","0.0","3.0","0","3","0","0.0","0.0","0","0","0","3","0","0","0"
"38","M","Brady, Robbie - NOR","WW","ARS Sun 4:15PM","16","16","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","0.0","0.0","4.0","1.0","0","4","0","0.0","0.0","0","1","0","0","0","0","0"
"39","M","Chadli, Nacer - TOT","FA","CHE Sun 12:00PM","16","16","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","5.0","5.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","1","0","0","0"
"40","M","Grealish, Jack - AVL","FA","WAT Sat 3:00PM","16","16","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","3.0","2.0","0","3","0","0.0","0.0","0","0","2","0","0","0","0"
"41","M","Matic, Nemanja - CHE","FA","@TOT Sun 12:00PM","16","16","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","3.0","1.0","0","6","0","0.0","0.0","0","0","0","2","0","0","0"
"42","F","Rooney, Wayne - MUN","FA","@LEIC Sat 5:30PM","16","16","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","2.0","2.0","1.0","1.0","0","1","0","1.0","1.0","0","0","0","0","0","1","0"
"43","M","Shaqiri, Xherdan - STK","WW","@SUN Sat 3:00PM","16","16","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","0.0","0.0","1.0","4.0","0","1","0","1.0","1.0","0","0","0","1","0","0","0"
"44","M","Cabaye, Yohan - CRY","FA","NEW Sat 3:00PM","15.2","15.2","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.2","0.0","0.0","2.0","3.0","0","5","0","0.0","0.0","0","0","0","1","0","0","0"
"45","M","Coutinho, Philippe - LIV","FA","SWA Sun 4:15PM","15.16","15.16","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","4.1","3.0","3.1","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","1","0"
"46","M","Dorrans, Graham - NOR","FA","ARS Sun 4:15PM","15","15","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","2.0","2.0","2.0","0.0","0","2","0","0.0","0.0","0","0","0","1","0","0","0"
"47","D","Kolarov, Aleksandar - MCI","FA","SOU Sat 3:00PM","15","15","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","1.0","1.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","0","1","0","0"
"48","M","Mata, Juan - MUN","FA","@LEIC Sat 5:30PM","15","15","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","5.0","5.0","2.0","2.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","0","1"
"49","M","Milner, James - LIV","FA","SWA Sun 4:15PM","15","15","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","2.0","2.0","2.0","0.0","0","2","0","0.0","0.0","0","0","0","0","0","0","1"
"50","M","Rodwell, Jack - SUN","FA","STK Sat 3:00PM","15","15","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","3.0","2.0","0","3","0","1.0","1.0","0","0","0","1","0","0","0"
"51","F","Pellè, Graziano - SOU","FA","@MCI Sat 3:00PM","14.7","14.7","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.3","1.0","1.1","1.0","1.0","0","1","0","1.0","1.1","0","0","0","0","0","1","0"
"52","F","Long, Shane - SOU","FA","@MCI Sat 3:00PM","14.54","14.54","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","5.0","6.9","1.0","1.4","2.0","0.0","0","2","0","0.0","0.0","0","0","0","0","0","1","0"
"53","M","Willian - CHE","FA","@TOT Sun 12:00PM","14.04","14.04","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","4.8","1.0","1.6","0.0","0.0","0","0","0","1.0","1.6","0","0","0","1","0","0","0"
"54","M","Gueye, Idrissa - AVL","FA","WAT Sat 3:00PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","4.0","2.0","0","4","0","0.0","0.0","0","0","0","2","0","0","0"
"55","M","Hazard, Eden - CHE","FA","@TOT Sun 12:00PM","14","14","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","0.0","0.0","1.0","3.0","0","1","0","0.0","0.0","0","0","0","2","0","0","0"
"56","F","Kane, Harry - TOT","FA","CHE Sun 12:00PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","4.0","1.0","1.0","1.0","1.0","0","1","0","0.0","0.0","0","0","1","0","0","0","0"
"57","D","Shaw, Luke - MUN","FA","@LEIC Sat 5:30PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","2.0","0.0","0","5","0","1.0","1.0","0","0","0","0","1","0","0"
"58","F","Sánchez, Alexis - ARS","FA","@NOR Sun 4:15PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","0.0","0.0","0.0","3.0","0","0","0","2.0","2.0","0","0","0","0","0","0","1"
"59","M","Yaya Touré - MCI","FA","SOU Sat 3:00PM","14","14","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","3.0","3.0","1.0","1.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","0","1"
"60","M","Wanyama, Victor - SOU","FA","@MCI Sat 3:00PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0","4","0","0.0","0.0","0","0","0","0","0","0","1"
"61","M","Mason, Ryan - TOT","FA","CHE Sun 12:00PM","13.05","13.05","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","2.0","1.0","0","5","0","0.0","0.0","0","0","0","1","0","0","0"
"62","F","Agbonlahor, Gabriel - AVL","FA","WAT Sat 3:00PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","3.0","1.0","0","3","0","0.0","0.0","0","0","2","0","0","0","0"
"63","D","Azpilicueta, César - CHE","FA","@TOT Sun 12:00PM","13","13","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","1.0","1.0","0.0","0.0","0","0","0","0.0","0.0","0","2","0","0","0","0","0"
"64","M","Brunt, Chris - WBA","FA","@WHU Sun 2:05PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","0.0","0","1","0","1.0","1.0","0","3","0","0","0","0","0"
"65","M","Capoue, Etienne - WAT","FA","@AVL Sat 3:00PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","2.0","2.0","0","2","0","1.0","1.0","0","0","0","0","0","0","1"
"66","D","Cresswell, Aaron - WHU","FA","WBA Sun 2:05PM","13","13","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0","0.0","0.0","0.0","1.0","2.0","0","1","0","0.0","0.0","0","4","0","0","0","0","0"
"67","F","Gestede, Rudy - AVL","WW","WAT Sat 3:00PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","0.0","0.0","1.0","0.0","0","4","0","0.0","0.0","0","0","2","0","0","0","0"
"68","D","Jenkinson, Carl - WHU","FA","WBA Sun 2:05PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","8","0","0.0","0.0","0","3","0","0","0","0","0"
"69","M","Montero, Jefferson - SWA","FA","@LIV Sun 4:15PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","4.0","0","0","0","1.0","1.0","0","0","0","1","0","0","0"
"70","F","Vardy, Jamie - LEIC","FA","MUN Sat 5:30PM","13","13","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","0.0","0.0","2.0","1.0","0","2","0","0.0","0.0","0","0","1","0","0","0","0"
"71","F","Ayoze Pérez - NEW","FA","@CRY Sat 3:00PM","12.31","12.31","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.3","0.0","0.0","2.0","3.0","0","2","0","0.0","0.0","0","0","0","0","0","0","1"
"72","F","Defoe, Jermain - SUN","FA","STK Sat 3:00PM","12.23","12.23","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","0.0","0.0","0","0","0","1.0","1.0","0","0","0","1","0","0","0"
"73","M","Can, Emre - LIV","FA","SWA Sun 4:15PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","5","0","2.0","2.0","0","0","0","0","0","0","1"
"74","D","Darmian, Matteo - MUN","WW","@LEIC Sat 5:30PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","2.0","0","6","0","0.0","0.0","0","0","0","0","1","0","0"
"75","D","Gomez, Joseph - LIV","FA","SWA Sun 4:15PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0","7","0","0.0","0.0","0","0","0","0","1","0","0"
"76","M","Inler, Gökhan - LEIC","WW","MUN Sat 5:30PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","9.0","0.0","0.0","0.0","1.0","0","0","0","0.0","0.0","0","0","0","1","0","0","0"
"77","F","Jerome, Cameron - NOR","FA","ARS Sun 4:15PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","1.0","1.0","0.0","1.0","0","0","0","1.0","1.0","0","0","1","0","0","0","0"
"78","M","Navas, Jesús - MCI","FA","SOU Sat 3:00PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","2.0","2.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","0","0","0","1"
"79","F","Naismith, Steven - EVE","FA","@BOUR Sat 3:00PM","11.92","11.92","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","3.5","0.0","0.0","1.0","0.0","0","1","0","1.0","3.5","0","0","1","0","0","0","0"
"80","F","Sakho, Diafra - WHU","FA","WBA Sun 2:05PM","11.7","11.7","0.0","0.0","0.0","0.0","0","0","0","0","0","0","1","0","0","0.0","0.0","2.0","2.5","1.0","1.2","0.0","1.0","0","0","0","0.0","0.0","0","0","3","0","0","0","0"
"81","M","Silva, David - MCI","FA","SOU Sat 3:00PM","11.04","11.04","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","1.0","1.0","0.0","2.0","0","0","0","0.0","0.0","0","0","0","0","0","0","1"
"82","M","Ritchie, Matt - BOUR","FA","EVE Sat 3:00PM","11.02","11.02","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","2.0","0.0","0","2","0","0.0","0.0","0","0","0","3","0","0","0"
"83","M","Barkley, Ross - EVE","FA","@BOUR Sat 3:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","1.0","1.0","0.0","1.0","0","0","0","0.0","0.0","0","0","0","2","0","0","0"
"84","M","Behrami, Valon - WAT","FA","@AVL Sat 3:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","2.0","0","4","0","0.0","0.0","0","0","0","0","0","0","1"
"85","D","Francis, Simon - BOUR","FA","EVE Sat 3:00PM","11","11","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0","1","0","0.0","0.0","0","3","0","0","0","0","0"
"86","M","McClean, James - WBA","FA","@WHU Sun 2:05PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0","5","0","0.0","0.0","0","0","0","3","0","0","0"
"87","M","Shelvey, Jonjo - SWA","FA","@LIV Sun 4:15PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","1.0","1.0","0.0","2.0","0","0","0","0.0","0.0","0","0","0","1","0","0","0"
"88","D","Smalling, Chris - MUN","FA","@LEIC Sat 5:30PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","2.0","0","2","0","1.0","1.0","0","0","0","0","1","0","0"
"89","D","van Aanholt, Patrick - SUN","FA","STK Sat 3:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","1.0","1.0","0","4","0","0.0","0.0","0","1","0","0","0","0","0"
"90","F","Sterling, Raheem - MCI","FA","SOU Sat 3:00PM","10.74","10.74","0.0","0.0","1.0","1.2","0","0","0","0","0","0","0","0","1","1.0","1.2","1.0","1.2","1.0","1.2","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","0","1"
"91","M","Obertan, Gabriel - NEW","FA","@CRY Sat 3:00PM","10.61","10.61","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","4","0","2.0","2.6","0","0","0","0","0","0","1"
"92","F","Falcao - CHE","FA","@TOT Sun 12:00PM","10.5","10.5","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","7.5","0.0","0.0","1.0","0.0","0","1","0","0.0","0.0","0","0","0","0","0","0","0"
"93","F","Roberto Firmino - LIV","WW","SWA Sun 4:15PM","10.29","10.29","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.9","1.0","1.4","1.0","0.0","0","1","0","0.0","0.0","0","0","0","0","0","1","0"
"94","D","Caulker, Steven - SOU","WW","@MCI Sat 3:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","2.0","2.0","0.0","1.0","0","0","0","0.0","0.0","0","0","0","0","1","0","0"
"95","D","Coates, Sebastián - SUN","FA","STK Sat 3:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","0.0","0","5","0","0.0","0.0","0","1","0","0","0","0","0"
"96","F","Lukaku, Romelu - EVE","FA","@BOUR Sat 3:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","1.0","0.0","0","1","0","1.0","1.0","0","0","2","0","0","0","0"
"97","F","Murray, Glenn - BOUR","FA","EVE Sat 3:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","2.0","0.0","0.0","2.0","0.0","0","2","0","1.0","2.0","0","0","0","0","0","0","0"
"98","D","Naughton, Kyle - SWA","FA","@LIV Sun 4:15PM","10","10","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0","0.0","0.0","0.0","1.0","2.0","0","1","0","0.0","0.0","0","1","0","0","0","0","0"
"99","F","Okazaki, Shinji - LEIC","WW","MUN Sat 5:30PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","3.0","0","1","0","1.0","1.0","0","0","1","0","0","0","0"
"100","D","Reid, Winston - WHU","FA","WBA Sun 2:05PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","0","2","0","0.0","0.0","0","4","0","0","0","0","0"
