"Rk","Pos","Player","Sta","Opp (GMT)","FPts","FP/G","G/90M","G/G","A/G","A/90M","ABS","AFKG","AHW","AOG","APL","APKG","AR","ASOP","Pts","Pt/G","Pt/90M","Sh/G","Sh/90M","ShG/G","ShG/90M","FC/G","FS/G","RCR","DPt","6S","Off/G","Off/90M","HT","GAD","GAF","GAM","CSD","CSF","CSM"
"11","M","Mahrez, Riyad - LEIC","FA","@EVE Sat 3:00PM","26.98","26.98","1.1","1.0","1.0","1.1","0","0","0","0","0","0","0","0","2","2.0","2.2","3.0","3.3","3.0","3.3","0.0","3.0","0","0","0","0.0","0.0","0","0","0","1","0","0","0"
"12","M","Henderson, Jordan - LIV","FA","@WAT Sun 1:30PM","26","26","1.0","1.0","1.0","1.0","0","0","0","0","0","0","0","0","2","2.0","2.0","5.0","5.0","2.0","2.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","2","0","0","0"
"13","F","Defoe, Jermain - SUN","FA","@CHE Sat 3:00PM","25","25","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","10.0","1.0","5.0","0.0","1.0","0","0","0","1.0","5.0","0","0","0","0","0","0","0"
"14","F","Remy, Loïc - CHE","FA","SUN Sat 3:00PM","25","25","3.6","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","3.6","2.0","7.2","1.0","3.6","0.0","1.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"15","M","Yaya Touré - MCI","FA","@ARS Mon 8:00PM","25","25","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","5.0","5.0","2.0","2.0","2.0","1.0","0","2","0","0.0","0.0","0","0","0","1","0","0","0"
"16","M","Sigurdsson, Gylfi - SWA","FA","WHU Sun 4:00PM","24","24","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","5.0","5.0","4.0","4.0","1.0","0.0","0","1","0","1.0","1.0","0","0","2","0","0","0","0"
"17","F","Valencia, Enner - WHU","FA","@SWA Sun 4:00PM","23.31","23.31","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","10.4","2.0","6.9","0.0","1.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"18","M","Kouyaté, Cheikhou - WHU","FA","@SWA Sun 4:00PM","22","22","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","4.0","2.0","2.0","2.0","2.0","0","5","0","0.0","0.0","0","0","0","0","0","0","1"
"19","F","King, Joshua - BOUR","FA","@WBA Sat 3:00PM","21.31","21.31","1.4","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.4","2.0","2.8","1.0","1.4","1.0","3.0","0","1","0","1.0","1.4","0","0","1","0","0","0","0"
"20","F","Vardy, Jamie - LEIC","FA","@EVE Sat 3:00PM","21.09","21.09","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","3.0","2.0","0","6","0","0.0","0.0","0","0","1","0","0","0","0"
"21","F","Long, Shane - SOU","FA","TOT Sat 3:00PM","20","20","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","5.0","5.0","1.0","1.0","2.0","3.0","0","2","0","0.0","0.0","0","0","1","0","0","0","0"
"22","M","Lamela, Erik - TOT","FA","@SOU Sat 3:00PM","19.33","19.33","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.1","2.0","2.1","2.0","0.0","0","2","0","2.0","2.1","0","0","0","1","0","0","0"
"23","F","Benteke, Christian - LIV","FA","@WAT Sun 1:30PM","19","19","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","6.0","6.0","0.0","0.0","1.0","3.0","0","1","0","0.0","0.0","0","0","2","0","0","0","0"
"24","M","Bolasie, Yannick - CRY","FA","@STK Sat 3:00PM","19","19","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","3.0","3.0","1.0","1.0","1.0","1.0","0","1","0","1.0","1.0","0","0","0","0","0","1","0"
"25","M","Cabaye, Yohan - CRY","FA","@STK Sat 3:00PM","19","19","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","0","2","0","0.0","0.0","0","0","0","0","0","0","1"
"26","F","Lukaku, Romelu - EVE","FA","LEIC Sat 3:00PM","19","19","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","5.0","5.0","1.0","1.0","0.0","1.0","0","0","0","0.0","0.0","0","0","1","0","0","0","0"
"27","M","Mané, Sadio - SOU","FA","TOT Sat 3:00PM","19","19","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","0.0","0.0","5.0","2.0","0","5","0","0.0","0.0","0","0","1","0","0","0","0"
"28","M","Stanislas, Junior - BOUR","FA","@WBA Sat 3:00PM","19","19","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","3.0","3.0","2.0","2.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","1","0","0","0"
"29","F","Cissé, Papiss Demba - NEW","FA","AVL Sat 5:30PM","18.75","18.75","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.8","1.0","1.3","1.0","0.0","0","1","0","3.0","3.8","0","0","1","0","0","0","0"
"30","M","Hoolahan, Wes - NOR","FA","@MUN Sat 3:00PM","18.36","18.36","1.1","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.1","2.0","2.1","1.0","1.1","2.0","2.0","0","2","0","0.0","0.0","0","0","0","1","0","0","0"
"31","M","Rodwell, Jack - SUN","FA","@CHE Sat 3:00PM","18.34","18.34","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","5.1","1.0","1.3","2.0","0.0","0","5","0","0.0","0.0","0","0","0","0","0","0","0"
"32","F","Diouf, Mame Biram - STK","FA","CRY Sat 3:00PM","18.24","18.24","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","7.9","2.0","5.3","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"33","F","Carroll, Andy - WHU","FA","@SWA Sun 4:00PM","18","18","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","4.0","2.0","2.0","2.0","1.0","0","2","0","0.0","0.0","0","0","0","0","0","1","0"
"34","D","Dier, Eric - TOT","FA","@SOU Sat 3:00PM","18","18","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","1.0","1.0","2.0","1.0","0","2","0","0.0","0.0","0","0","0","2","0","0","0"
"35","D","Olsson, Jonas - WBA","FA","BOUR Sat 3:00PM","18","18","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","0","2","0","1.0","1.0","0","2","0","0","0","0","0"
"36","M","Ramsey, Aaron - ARS","FA","MCI Mon 8:00PM","18","18","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","3.0","3.0","1.0","1.0","2.0","0.0","0","2","0","0.0","0.0","0","0","0","0","0","0","1"
"37","M","Antonio, Michail - WHU","WW","@SWA Sun 4:00PM","17.67","17.67","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","5.0","5.4","2.0","2.2","0.0","0.0","0","0","0","1.0","1.1","0","0","0","0","0","0","1"
"38","M","Dele Alli - TOT","FA","@SOU Sat 3:00PM","17","17","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","2.0","5.0","0","2","0","0.0","0.0","0","0","0","2","0","0","0"
"39","M","Coutinho, Philippe - LIV","FA","@WAT Sun 1:30PM","16.75","16.75","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","5.0","3.0","3.8","0.0","0.0","0","0","0","0.0","0.0","0","0","1","0","0","0","0"
"40","M","Routledge, Wayne - SWA","FA","WHU Sun 4:00PM","16.55","16.55","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.2","1.0","1.2","4.0","1.0","0","4","0","1.0","1.2","0","0","1","0","0","0","0"
"41","M","Albrighton, Marc - LEIC","FA","@EVE Sat 3:00PM","16","16","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","0","1","0","0.0","0.0","0","0","0","1","0","0","0"
"42","F","Giroud, Olivier - ARS","FA","MCI Mon 8:00PM","16","16","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","1.0","2.0","0","1","0","1.0","1.0","0","0","0","0","0","1","0"
"43","M","Howson, Jonny - NOR","FA","@MUN Sat 3:00PM","16","16","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","15.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"44","M","Ritchie, Matt - BOUR","FA","@WBA Sat 3:00PM","16","16","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","1.0","1.0","1.0","2.0","0","1","0","0.0","0.0","0","0","0","1","0","0","0"
"45","M","Lallana, Adam - LIV","FA","@WAT Sun 1:30PM","15.23","15.23","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","0.0","2.0","0","0","0","1.0","1.0","0","0","2","0","0","0","0"
"46","F","Wickham, Connor - CRY","FA","@STK Sat 3:00PM","15.04","15.04","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","2.0","2.0","2.0","2.0","0","2","0","0.0","0.0","0","0","0","0","0","1","0"
"47","F","Rondón, Salomón - WBA","WW","BOUR Sat 3:00PM","15.03","15.03","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","0.0","0.0","2.0","2.0","0","2","0","0.0","0.0","0","0","2","0","0","0","0"
"48","M","Navas, Jesús - MCI","FA","@ARS Mon 8:00PM","15","15","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","0.0","0.0","3.0","1.0","0","3","0","0.0","0.0","0","0","0","1","0","0","0"
"49","M","Guédioura, Adlène - WAT","WW","LIV Sun 1:30PM","14.57","14.57","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","4.3","1.0","4.3","2.0","0.0","0","2","0","0.0","0.0","0","0","0","0","0","0","0"
"50","M","Ayew, André - SWA","FA","WHU Sun 4:00PM","14.25","14.25","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.1","0.0","0.0","3.0","1.0","0","3","0","2.0","2.2","0","0","1","0","0","0","0"
"51","F","Murray, Glenn - BOUR","FA","@WBA Sat 3:00PM","14.2","14.2","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","7.2","0.0","0.0","2.0","1.0","0","2","0","0.0","0.0","0","0","0","0","0","0","0"
"52","F","Diego Costa - CHE","FA","SUN Sat 3:00PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","0.0","4.0","0","0","0","2.0","2.0","0","0","2","0","0","0","0"
"53","F","Arnautovic, Marko - STK","FA","CRY Sat 3:00PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","1.0","1.0","2.0","0.0","0","2","0","0.0","0.0","0","0","0","0","0","0","1"
"54","F","Depay, Memphis - MUN","FA","NOR Sat 3:00PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","3.0","0","1","0","1.0","1.0","0","0","0","2","0","0","0"
"55","D","Taylor, Neil - SWA","FA","WHU Sun 4:00PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","2.0","0","6","0","0.0","0.0","0","2","0","0","0","0","0"
"56","F","Gestede, Rudy - AVL","WW","@NEW Sat 5:30PM","12.74","12.74","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","3.2","0.0","0.0","1.0","1.0","0","1","0","1.0","1.6","0","0","2","0","0","0","0"
"57","F","Pedro - CHE","WW","SUN Sat 3:00PM","12.58","12.58","0.0","0.0","1.0","1.5","0","0","0","0","0","0","0","0","1","1.0","1.5","1.0","1.5","0.0","0.0","0.0","2.0","0","0","0","0.0","0.0","0","0","2","0","0","0","0"
"58","M","Son Heung-Min - TOT","WW","@SOU Sat 3:00PM","12.57","12.57","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","8.6","0.0","0.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","2","0","0","0"
"59","M","Can, Emre - LIV","FA","@WAT Sun 1:30PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","3.0","0.0","0","3","0","0.0","0.0","0","0","0","2","0","0","0"
"60","M","Colback, Jack - NEW","FA","AVL Sat 5:30PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","4.0","0","5","0","0.0","0.0","0","0","0","1","0","0","0"
"61","D","Huth, Robert - LEIC","FA","@EVE Sat 3:00PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","3.0","0.0","0","6","0","0.0","0.0","0","1","0","0","0","0","0"
"62","F","Koné, Arouna - EVE","FA","LEIC Sat 3:00PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","2.0","1.0","0","2","0","0.0","0.0","0","0","0","1","0","0","0"
"63","M","Milner, James - LIV","FA","@WAT Sun 1:30PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","4.0","0.0","0.0","1.0","0.0","0","1","0","0.0","0.0","0","0","0","2","0","0","0"
"64","D","Smith, Adam - BOUR","FA","@WBA Sat 3:00PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","3.0","0","4","0","0.0","0.0","0","1","0","0","0","0","0"
"65","F","Ulloa, Leonardo - LEIC","FA","@EVE Sat 3:00PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","4.0","1.0","0","4","0","0.0","0.0","0","0","1","0","0","0","0"
"66","F","Deulofeu, Gerard - EVE","FA","LEIC Sat 3:00PM","11.61","11.61","0.0","0.0","1.0","1.3","0","0","0","0","0","0","0","0","1","1.0","1.3","0.0","0.0","0.0","0.0","2.0","1.0","0","2","0","0.0","0.0","0","0","0","1","0","0","0"
"67","D","McNair, Patrick - MUN","FA","NOR Sat 3:00PM","11.03","11.03","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","1.0","0","1","0","0.0","0.0","0","2","0","0","0","0","0"
"68","M","Carroll, Tom - TOT","FA","@SOU Sat 3:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0","7","0","0.0","0.0","0","0","0","0","0","0","0"
"69","M","Cork, Jack - SWA","FA","WHU Sun 4:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","3.0","0","1","0","1.0","1.0","0","0","0","2","0","0","0"
"70","D","Dawson, Craig - WBA","FA","BOUR Sat 3:00PM","11","11","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","0.0","0.0","0","0","0","0.0","0.0","0","2","0","0","0","0","0"
"71","D","Federico Fernández - SWA","FA","WHU Sun 4:00PM","11","11","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0","1","0","0.0","0.0","0","2","0","0","0","0","0"
"72","F","Kane, Harry - TOT","FA","@SOU Sat 3:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","2.0","2.0","0.0","1.0","0","0","0","0.0","0.0","0","0","2","0","0","0","0"
"73","M","Kanté, N'Golo - LEIC","WW","@EVE Sat 3:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","4.0","0.0","0","4","0","0.0","0.0","0","0","0","1","0","0","0"
"74","D","Rose, Danny - TOT","FA","@SOU Sat 3:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","0.0","0","5","0","0.0","0.0","0","2","0","0","0","0","0"
"75","M","Zaha, Wilfried - CRY","FA","@STK Sat 3:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","0.0","0.0","0.0","2.0","0","0","0","1.0","1.0","0","0","0","0","0","0","1"
"76","M","Oxlade-Chamberlain, Alex - ARS","FA","MCI Mon 8:00PM","10.92","10.92","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","3.5","1.0","3.5","1.0","0.0","0","1","0","0.0","0.0","0","0","0","0","0","0","0"
"77","M","Sinclair, Scott - AVL","FA","@NEW Sat 5:30PM","10.14","10.14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.1","1.0","1.0","0.0","0.0","0","0","0","1.0","1.0","0","0","2","0","0","0","0"
"78","M","Capoue, Etienne - WAT","FA","LIV Sun 1:30PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","2.0","1.0","0","2","0","0.0","0.0","0","0","0","0","0","0","1"
"79","F","Deeney, Troy - WAT","FA","LIV Sun 1:30PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","1.0","1.0","0","1","0","1.0","1.0","0","0","0","0","0","0","1"
"80","D","Hutton, Alan - AVL","FA","@NEW Sat 5:30PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","3.0","0.0","0","3","0","0.0","0.0","0","2","0","0","0","0","0"
"81","M","Veretout, Jordan - AVL","WW","@NEW Sat 5:30PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","0.0","0.0","1.0","0.0","0","1","0","0.0","0.0","0","0","0","2","0","0","0"
"82","M","Wanyama, Victor - SOU","FA","TOT Sat 3:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","0.0","0.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","1","0","0","0"
"83","M","Abdi, Almen - WAT","FA","LIV Sun 1:30PM","9.91","9.91","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.6","1.0","1.3","1.0","0.0","0","1","0","0.0","0.0","0","0","0","0","0","0","1"
"84","M","Gueye, Idrissa - AVL","FA","@NEW Sat 5:30PM","9.46","9.46","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.5","0.0","0.0","0.0","1.0","0","0","0","0.0","0.0","0","0","0","2","0","0","0"
"85","M","Afellay, Ibrahim - STK","WW","CRY Sat 3:00PM","9.36","9.36","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.4","0.0","0.0","1.0","1.0","0","4","0","0.0","0.0","0","0","0","0","0","0","1"
"86","M","Anita, Vurnon - NEW","FA","AVL Sat 5:30PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","2.0","0","3","0","0.0","0.0","0","0","0","1","0","0","0"
"87","D","Azpilicueta, César - CHE","FA","SUN Sat 3:00PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","1.0","0","3","0","0.0","0.0","0","2","0","0","0","0","0"
"88","D","Bacuna, Leandro - AVL","FA","@NEW Sat 5:30PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","1.0","1.0","0","1","0","0.0","0.0","0","2","0","0","0","0","0"
"89","F","Bojan - STK","FA","CRY Sat 3:00PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","1.0","2.0","0","1","0","0.0","0.0","0","0","0","0","0","1","0"
"90","M","Matic, Nemanja - CHE","FA","SUN Sat 3:00PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","2","0","0","0"
"91","D","Rangel, Angel - SWA","FA","WHU Sun 4:00PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","1.0","0","1","0","1.0","1.0","0","2","0","0","0","0","0"
"92","M","Sánchez, Carlos - AVL","FA","@NEW Sat 5:30PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","2","0","0","0"
"93","F","Walcott, Theo - ARS","FA","MCI Mon 8:00PM","8.81","8.81","0.0","0.0","0.0","0.0","0","0","0","0","0","1","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0","0","0","2.0","2.8","0","0","0","0","0","0","1"
"94","M","Carles Gil - AVL","FA","@NEW Sat 5:30PM","8.45","8.45","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","5.5","0.0","0.0","0.0","1.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"95","M","Mirallas, Kevin - EVE","FA","LEIC Sat 3:00PM","8.29","8.29","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","4.3","0.0","0.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","0","0","0","0"
"96","M","Özil, Mesut - ARS","FA","MCI Mon 8:00PM","8.14","8.14","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","1.0","1.0","0","0","0","0","0","0","1"
"97","D","Coleman, Seamus - EVE","FA","LEIC Sat 3:00PM","8","8","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","1.0","0","1","0","1.0","1.0","0","1","0","0","0","0","0"
"98","D","Ivanovic, Branislav - CHE","FA","SUN Sat 3:00PM","8","8","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","0.0","0","0","0","0.0","0.0","0","2","0","0","0","0","0"
"99","M","Ki Sung-yueng - SWA","FA","WHU Sun 4:00PM","8","8","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","0.0","2.0","0","0","0","0.0","0.0","0","0","0","2","0","0","0"
"100","F","Martial, Anthony - MUN","WW","NOR Sat 3:00PM","8","8","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","2.0","0","0","0","0.0","0.0","0","0","2","0","0","0","0"
