"Rk","Pos","Player","Sta","Opp (GMT)","FPts","FP/G","G/90M","G/G","A/G","A/90M","ABS","AFKG","AHW","AOG","APL","APKG","AR","ASOP","Pts","Pt/G","Pt/90M","Sh/G","Sh/90M","ShG/G","ShG/90M","FC/G","FS/G","RCR","DPt","6S","Off/G","Off/90M","HT","GAD","GAF","GAM","CSD","CSF","CSM"
"14","F","Ulloa, Leonardo - LEIC","FA","MUN Sat 5:30PM","24.1","24.1","1.2","1.0","1.0","1.2","0","0","0","0","0","0","0","0","2","2.0","2.5","4.0","4.9","1.0","1.2","0.0","1.0","0","0","0","0.0","0.0","0","0","0","0","0","1","0"
"15","F","Defoe, Jermain - SUN","FA","STK Sat 3:00PM","23.33","23.33","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.1","1.0","1.0","0.0","4.0","0","3","0","2.0","2.1","0","0","0","0","0","1","0"
"16","M","Afellay, Ibrahim - STK","WW","@SUN Sat 3:00PM","23","23","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","14.4","1.0","3.6","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"17","F","Depay, Memphis - MUN","FA","@LEIC Sat 5:30PM","23","23","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","4.0","4.0","2.0","2.0","1.0","1.0","0","1","0","1.0","1.0","0","0","1","0","0","0","0"
"18","M","Shelvey, Jonjo - SWA","FA","@LIV Sun 4:15PM","23","23","1.0","1.0","1.0","1.0","0","0","0","0","0","0","0","0","2","2.0","2.0","3.0","3.0","1.0","1.0","0.0","0.0","0","3","0","0.0","0.0","0","0","0","2","0","0","0"
"19","F","Benteke, Christian - LIV","FA","SWA Sun 4:15PM","22.85","22.85","0.0","0.0","0.0","0.0","0","0","0","0","1","0","0","0","0","0.0","0.0","1.0","6.9","1.0","6.9","3.0","0.0","0","3","0","0.0","0.0","0","0","0","0","0","0","0"
"20","M","Ritchie, Matt - BOUR","FA","EVE Sat 3:00PM","22.62","22.62","0.0","0.0","1.0","1.1","0","0","0","0","0","0","0","0","1","1.0","1.1","2.0","2.3","0.0","0.0","2.0","2.0","0","5","0","1.0","1.1","0","0","0","2","0","0","0"
"21","F","Deeney, Troy - WAT","FA","@AVL Sat 3:00PM","22","22","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","3.0","3.0","3.0","3.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","2","0","0","0"
"22","M","Willian - CHE","FA","@TOT Sun 12:00PM","21.21","21.21","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.1","2.0","2.1","1.0","3.0","0","4","0","1.0","1.0","0","0","0","0","0","0","1"
"23","F","Agüero, Sergio - MCI","FA","SOU Sat 3:00PM","21.18","21.18","1.4","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.4","2.0","2.7","2.0","2.7","1.0","1.0","0","1","0","0.0","0.0","0","0","3","0","0","0","0"
"24","M","Gosling, Dan - BOUR","FA","EVE Sat 3:00PM","21","21","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","5.0","5.0","1.0","1.0","1.0","0.0","0","1","0","0.0","0.0","0","0","0","2","0","0","0"
"25","M","Morrison, James - WBA","FA","@WHU Sun 2:05PM","20.68","20.68","1.2","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.2","1.0","1.2","1.0","1.2","3.0","1.0","0","6","0","0.0","0.0","0","0","0","1","0","0","0"
"26","F","Carroll, Andy - WHU","FA","WBA Sun 2:05PM","20.14","20.14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.9","1.0","1.4","2.0","1.0","0","2","0","2.0","2.9","0","0","3","0","0","0","0"
"27","F","Ayew, Jordan - AVL","WW","WAT Sat 3:00PM","20","20","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","2.0","2.0","2.0","0.0","0","2","0","2.0","2.0","0","0","4","0","0","0","0"
"28","F","Koné, Arouna - EVE","FA","@BOUR Sat 3:00PM","20","20","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","3.0","3.0","3.0","3.0","1.0","0.0","0","1","0","0.0","0.0","0","0","0","0","0","0","1"
"29","D","Walker, Kyle - TOT","FA","CHE Sun 12:00PM","20","20","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","3.0","1.0","0","6","0","0.0","0.0","0","1","0","0","0","0","0"
"30","M","Ayew, André - SWA","FA","@LIV Sun 4:15PM","19","19","1.0","1.0","0.0","0.0","0","0","0","0","0","1","0","0","1","1.0","1.0","3.0","3.0","1.0","1.0","0.0","3.0","0","0","0","0.0","0.0","0","0","0","2","0","0","0"
"31","M","Drinkwater, Daniel - LEIC","FA","MUN Sat 5:30PM","19","19","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","5.0","2.0","0","5","0","0.0","0.0","0","0","0","0","0","0","1"
"32","M","Eriksen, Christian - TOT","FA","CHE Sun 12:00PM","19","19","0.0","0.0","2.0","2.0","0","0","0","0","0","0","0","0","2","2.0","2.0","2.0","2.0","2.0","2.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","1","0","0","0"
"33","F","Giroud, Olivier - ARS","FA","@NOR Sun 4:15PM","19","19","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0","4","0","1.0","1.0","0","0","2","0","0","0","0"
"34","M","Lanzini, Manuel - WHU","WW","WBA Sun 2:05PM","19","19","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","1.0","1.0","0.0","4.0","0","0","0","0.0","0.0","0","0","0","4","0","0","0"
"35","M","Fernando - MCI","FA","SOU Sat 3:00PM","19","19","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","3.0","3.0","0","3","0","1.0","1.0","0","0","0","4","0","0","0"
"36","M","Shaqiri, Xherdan - STK","WW","@SUN Sat 3:00PM","18.92","18.92","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","5.5","1.0","1.4","3.0","0.0","0","3","0","0.0","0.0","0","0","0","0","0","0","1"
"37","M","Son Heung-Min - TOT","WW","CHE Sun 12:00PM","17.47","17.47","0.0","0.0","1.0","1.1","0","0","0","0","0","0","0","0","1","1.0","1.1","3.0","3.2","2.0","2.1","0.0","0.0","0","0","0","1.0","1.1","0","0","0","0","0","0","0"
"38","M","Bolasie, Yannick - CRY","FA","NEW Sat 3:00PM","17","17","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","2.0","2.0","3.0","2.0","0","3","0","0.0","0.0","0","0","0","1","0","0","0"
"39","M","Cabaye, Yohan - CRY","FA","NEW Sat 3:00PM","17","17","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","5.0","5.0","2.0","2.0","0.0","2.0","0","0","0","0.0","0.0","0","0","0","1","0","0","0"
"40","M","Zaha, Wilfried - CRY","FA","NEW Sat 3:00PM","17","17","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","2.0","4.0","0","2","0","1.0","1.0","0","0","0","1","0","0","0"
"41","F","Bojan - STK","FA","@SUN Sat 3:00PM","16.61","16.61","1.3","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.3","2.0","2.5","2.0","2.5","0.0","1.0","0","0","0","0.0","0.0","0","0","0","0","0","0","1"
"42","M","Mahrez, Riyad - LEIC","FA","MUN Sat 5:30PM","16.04","16.04","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","0","2","0","0.0","0.0","0","0","0","0","0","0","1"
"43","M","Fàbregas, Cesc - CHE","FA","@TOT Sun 12:00PM","16","16","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","3.0","3.0","2.0","2.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","0","1"
"44","F","Ighalo, Odion - WAT","FA","@AVL Sat 3:00PM","16","16","0.0","0.0","0.0","0.0","0","0","0","0","0","1","0","0","0","0.0","0.0","3.0","3.0","1.0","1.0","0.0","3.0","0","0","0","1.0","1.0","0","0","2","0","0","0","0"
"45","D","Jones, Billy - SUN","FA","STK Sat 3:00PM","16","16","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","0.0","0.0","1.0","1.0","0","4","0","0.0","0.0","0","0","0","0","0","0","1"
"46","F","Sakho, Diafra - WHU","FA","WBA Sun 2:05PM","16","16","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","3.0","0","4","0","0.0","0.0","0","0","0","4","0","0","0"
"47","M","Stanislas, Junior - BOUR","FA","EVE Sat 3:00PM","16","16","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0","3","0","2.0","2.0","0","0","0","2","0","0","0"
"48","F","Jelavic, Nikica - WHU","WW","WBA Sun 2:05PM","15","15","0.0","0.0","1.0","3.3","0","0","0","0","0","0","0","0","1","1.0","3.3","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","1.0","3.3","0","0","1","0","0","0","0"
"49","D","Francis, Simon - BOUR","FA","EVE Sat 3:00PM","15","15","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","5.0","1.0","0","5","0","0.0","0.0","0","2","0","0","0","0","0"
"50","F","Sánchez, Alexis - ARS","FA","@NOR Sun 4:15PM","15","15","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","5.0","0","1","0","0.0","0.0","0","0","0","2","0","0","0"
"51","M","Herrera, Ander - MUN","FA","@LEIC Sat 5:30PM","14.8","14.8","0.0","0.0","1.0","3.6","0","0","0","0","0","0","0","0","1","1.0","3.6","1.0","3.6","0.0","0.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"52","M","Noble, Mark - WHU","FA","WBA Sun 2:05PM","14.12","14.12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.1","0.0","0.0","3.0","0.0","0","6","0","0.0","0.0","0","0","0","3","0","0","0"
"53","F","Ayoze Pérez - NEW","FA","@CRY Sat 3:00PM","14.11","14.11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.1","0.0","0.0","2.0","3.0","0","5","0","0.0","0.0","0","0","2","0","0","0","0"
"54","M","Sissoko, Moussa - NEW","FA","@CRY Sat 3:00PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","1.0","2.0","0","4","0","0.0","0.0","0","0","0","3","0","0","0"
"55","M","Wanyama, Victor - SOU","FA","@MCI Sat 3:00PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","0.0","0.0","2.0","3.0","0","2","0","0.0","0.0","0","0","0","1","0","0","0"
"56","M","Adam, Charlie - STK","FA","@SUN Sat 3:00PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","2.0","4.0","0","2","0","0.0","0.0","0","0","0","0","0","0","1"
"57","D","Richardson, Kieran - AVL","FA","WAT Sat 3:00PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","2.0","1.0","0","2","0","0.0","0.0","0","4","0","0","0","0","0"
"58","M","Schneiderlin, Morgan - MUN","FA","@LEIC Sat 5:30PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","5.0","0.0","0","5","0","0.0","0.0","0","0","0","1","0","0","0"
"59","M","Veretout, Jordan - AVL","WW","WAT Sat 3:00PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","1.0","3.0","0","1","0","0.0","0.0","0","0","0","4","0","0","0"
"60","D","Bartley, Kyle - SWA","FA","@LIV Sun 4:15PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","1.0","0","5","0","0.0","0.0","0","2","0","0","0","0","0"
"61","F","Sterling, Raheem - MCI","FA","SOU Sat 3:00PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","1.0","2.0","0","1","0","0.0","0.0","0","0","0","4","0","0","0"
"62","M","Tadic, Dusan - SOU","FA","@MCI Sat 3:00PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","0.0","0.0","1.0","3.0","0","1","0","0.0","0.0","0","0","0","1","0","0","0"
"63","D","Ward, Joel - CRY","FA","NEW Sat 3:00PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","4.0","1.0","0","4","0","0.0","0.0","0","1","0","0","0","0","0"
"64","F","Lens, Jeremain - SUN","WW","STK Sat 3:00PM","11.81","11.81","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","2.9","1.0","2.9","1.0","2.0","0","1","0","0.0","0.0","0","0","0","0","0","0","0"
"65","F","Rondón, Salomón - WBA","WW","@WHU Sun 2:05PM","11.65","11.65","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.3","0.0","0.0","2.0","2.0","0","2","0","1.0","1.3","0","0","1","0","0","0","0"
"66","D","Gibbs, Kieran - ARS","FA","@NOR Sun 4:15PM","11.29","11.29","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","4.3","0.0","0.0","1.0","0.0","0","1","0","0.0","0.0","0","0","0","2","0","0","0"
"67","M","Brunt, Chris - WBA","FA","@WHU Sun 2:05PM","11","11","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","4","0","0.0","0.0","0","1","0","0","0","0","0"
"68","M","Can, Emre - LIV","FA","SWA Sun 4:15PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0","5","0","1.0","1.0","0","0","0","1","0","0","0"
"69","M","M'Vila, Yann - SUN","WW","STK Sat 3:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","1.0","0","5","0","0.0","0.0","0","0","0","0","0","0","1"
"70","D","Olsson, Martin - NOR","FA","ARS Sun 4:15PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","1.0","0","6","0","0.0","0.0","0","1","0","0","0","0","0"
"71","D","Reid, Winston - WHU","FA","WBA Sun 2:05PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","0","1","0","0.0","0.0","0","4","0","0","0","0","0"
"72","M","Watson, Ben - WAT","FA","@AVL Sat 3:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","0.0","0","5","0","0.0","0.0","0","0","0","2","0","0","0"
"73","D","van Aanholt, Patrick - SUN","FA","STK Sat 3:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","1.0","1.0","1.0","0.0","0","1","0","0.0","0.0","0","0","0","0","0","0","1"
"74","M","Thauvin, Florian - NEW","WW","@CRY Sat 3:00PM","10.57","10.57","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.6","0.0","0.0","0.0","3.0","0","0","0","0.0","0.0","0","0","0","3","0","0","0"
"75","F","Iheanacho, Kelechi - MCI","WW","SOU Sat 3:00PM","10.5","10.5","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","7.5","0.0","0.0","0.0","0.0","0","0","0","0.0","0.0","0","0","1","0","0","0","0"
"76","F","Cissé, Papiss Demba - NEW","FA","@CRY Sat 3:00PM","10.43","10.43","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","3.2","0.0","0.0","0.0","1.0","0","0","0","1.0","3.2","0","0","1","0","0","0","0"
"77","F","Pedro - CHE","WW","@TOT Sun 12:00PM","10.25","10.25","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.3","0.0","0.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","0","0","0","1"
"78","M","Hazard, Eden - CHE","FA","@TOT Sun 12:00PM","10.03","10.03","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","3.0","0","0","0","2.0","2.0","0","0","0","0","0","0","1"
"79","D","Alderweireld, Toby - TOT","FA","CHE Sun 12:00PM","10","10","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","0.0","0.0","0","0","0","0.0","0.0","0","1","0","0","0","0","0"
"80","M","Brady, Robbie - NOR","WW","ARS Sun 4:15PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","2.0","1.0","0","2","0","0.0","0.0","0","0","0","1","0","0","0"
"81","D","Coleman, Seamus - EVE","FA","@BOUR Sat 3:00PM","10","10","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","1.0","1.0","0","0","0","0","1","0","0"
"82","M","Delph, Fabian - MCI","FA","SOU Sat 3:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","4.0","1.0","2.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","1","0","0","0"
"83","D","Dier, Eric - TOT","FA","CHE Sun 12:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","3.0","1.0","0","3","0","0.0","0.0","0","0","0","1","0","0","0"
"84","D","Kolarov, Aleksandar - MCI","FA","SOU Sat 3:00PM","10","10","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0","0","0","0.0","0.0","0","4","0","0","0","0","0"
"85","M","McClean, James - WBA","FA","@WHU Sun 2:05PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","1","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0","3","0","1.0","1.0","0","0","0","1","0","0","0"
"86","F","Pellè, Graziano - SOU","FA","@MCI Sat 3:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","0.0","0","5","0","0.0","0.0","0","0","1","0","0","0","0"
"87","M","Puncheon, Jason - CRY","FA","NEW Sat 3:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","4.0","0.0","0.0","2.0","0.0","0","2","0","0.0","0.0","0","0","0","0","0","0","0"
"88","D","Skrtel, Martin - LIV","FA","SWA Sun 4:15PM","10","10","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","0.0","0.0","0","0","0","0.0","0.0","0","1","0","0","0","0","0"
"89","M","Özil, Mesut - ARS","FA","@NOR Sun 4:15PM","10","10","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","0.0","0.0","0.0","1.0","0","0","0","0.0","0.0","0","0","0","2","0","0","0"
"90","M","Sessegnon, Stéphane - WBA","FA","@WHU Sun 2:05PM","9.95","9.95","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.5","0.0","0.0","1.0","2.0","0","1","0","1.0","1.5","0","0","0","1","0","0","0"
"91","M","Mané, Sadio - SOU","FA","@MCI Sat 3:00PM","9.92","9.92","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","3.5","1.0","3.5","0.0","1.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"92","F","Wickham, Connor - CRY","FA","NEW Sat 3:00PM","9.55","9.55","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.6","0.0","0.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","0","0","0","0"
"93","F","Eder - SWA","FA","@LIV Sun 4:15PM","9.47","9.47","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.2","1.0","1.2","1.0","1.0","0","1","0","0.0","0.0","0","0","2","0","0","0","0"
"94","M","Anita, Vurnon - NEW","FA","@CRY Sat 3:00PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0","4","0","0.0","0.0","0","0","0","3","0","0","0"
"95","F","Arnautovic, Marko - STK","FA","@SUN Sat 3:00PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","0.0","0.0","1.0","0.0","0","1","0","0.0","0.0","0","0","0","0","0","0","1"
"96","D","Bassong, Sebastien - NOR","FA","ARS Sun 4:15PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","1.0","0","4","0","0.0","0.0","0","1","0","0","0","0","0"
"97","D","Bellerín, Héctor - ARS","FA","@NOR Sun 4:15PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","5","0","0.0","0.0","0","2","0","0","0","0","0"
"98","M","Cazorla, Santiago - ARS","FA","@NOR Sun 4:15PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","2","0","0","0"
"99","D","Coates, Sebastián - SUN","FA","STK Sat 3:00PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","0.0","0","1","0","0.0","0.0","0","0","0","0","1","0","0"
"100","M","Kouyaté, Cheikhou - WHU","FA","WBA Sun 2:05PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","4","0","0","0"
