"Rk","Pos","Player","Sta","Opp (GMT)","FPts","FP/G","G/90M","G/G","A/G","A/90M","ABS","AFKG","AHW","AOG","APL","APKG","AR","ASOP","Pts","Pt/G","Pt/90M","Sh/G","Sh/90M","ShG/G","ShG/90M","FC/G","FS/G","RCR","DPt","6S","Off/G","Off/90M","HT","GAD","GAF","GAM","CSD","CSF","CSM"
"13","M","McManaman, Callum - WBA","FA","ARS Sat 3:00PM","26.5","26.5","0.0","0.0","0.0","0.0","0","0","0","0","0","1","0","0","0","0.0","0.0","2.0","22.5","0.0","0.0","0.0","1.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"14","F","Kane, Harry - TOT","FA","WHU Sun 4:00PM","25","25","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","3.0","3.0","2.0","2.0","2.0","1.0","0","2","0","2.0","2.0","0","0","1","0","0","0","0"
"15","M","Mahrez, Riyad - LEIC","FA","@NEW Sat 3:00PM","25","25","2.0","2.0","0.0","0.0","0","0","0","0","0","0","0","0","2","2.0","2.0","4.0","4.0","2.0","2.0","0.0","1.0","0","0","0","0.0","0.0","0","0","0","2","0","0","0"
"16","F","Mitrovic, Aleksandar - NEW","WW","LEIC Sat 3:00PM","24","24","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","1.0","1.0","1.0","4.0","0","4","0","3.0","3.0","0","0","0","0","0","1","0"
"17","F","Rondón, Salomón - WBA","WW","ARS Sat 3:00PM","24","24","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","4.0","4.0","2.0","2.0","0.0","2.0","0","0","0","1.0","1.0","0","0","3","0","0","0","0"
"18","M","Ramires - CHE","FA","NOR Sat 3:00PM","24","24","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","1.0","1.0","3.0","4.0","0","3","0","0.0","0.0","0","0","0","3","0","0","0"
"19","M","Ibe, Jordon - LIV","FA","@MCI Sat 5:30PM","23.29","23.29","0.0","0.0","1.0","6.4","0","0","0","0","0","0","0","0","1","1.0","6.4","1.0","6.4","0.0","0.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"20","F","Gayle, Dwight - CRY","FA","SUN Mon 8:00PM","23","23","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","3.0","3.0","1.0","5.0","0","4","0","0.0","0.0","0","0","0","0","0","1","0"
"21","F","Ayew, Jordan - AVL","WW","@EVE Sat 3:00PM","22.65","22.65","1.7","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.7","2.0","3.5","1.0","1.7","1.0","1.0","0","4","0","0.0","0.0","0","0","2","0","0","0","0"
"22","F","Deulofeu, Gerard - EVE","FA","AVL Sat 3:00PM","22.31","22.31","1.4","1.0","1.0","1.4","0","0","0","0","1","0","0","0","2","2.0","2.8","1.0","1.4","1.0","1.4","0.0","0.0","0","3","0","0.0","0.0","0","0","0","2","0","0","0"
"23","M","Leiva, Lucas - LIV","FA","@MCI Sat 5:30PM","22","22","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","6.0","0.0","0","9","0","0.0","0.0","0","0","0","1","0","0","0"
"24","F","Watmore, Duncan - SUN","WW","@CRY Mon 8:00PM","22","22","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","6.0","1.0","6.0","0.0","0.0","0","0","0","1.0","6.0","0","0","1","0","0","0","0"
"25","M","Yaya Touré - MCI","FA","LIV Sat 5:30PM","21.1","21.1","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","5.0","5.1","2.0","2.0","0.0","1.0","0","0","0","0.0","0.0","0","0","0","1","0","0","0"
"26","M","Lallana, Adam - LIV","FA","@MCI Sat 5:30PM","21.07","21.07","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","2.0","2.0","3.0","2.0","0","3","0","1.0","1.0","0","0","0","1","0","0","0"
"27","F","Campbell, Joel - ARS","WW","@WBA Sat 3:00PM","20.57","20.57","1.1","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.1","4.0","4.3","2.0","2.1","0.0","2.0","0","0","0","0.0","0.0","0","0","0","0","0","0","1"
"28","F","Giroud, Olivier - ARS","FA","@WBA Sat 3:00PM","20.36","20.36","1.1","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.1","2.0","2.1","1.0","1.1","3.0","2.0","0","3","0","0.0","0.0","0","0","0","0","0","1","0"
"29","D","Aké, Nathan - WAT","FA","MUN Sat 12:45PM","20","20","0.0","0.0","0.0","0.0","0","0","0","0","1","0","0","0","0","0.0","0.0","3.0","3.0","1.0","1.0","3.0","1.0","0","6","0","0.0","0.0","0","0","0","0","1","0","0"
"30","M","Lamela, Erik - TOT","FA","WHU Sun 4:00PM","20","20","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","3.0","3.0","1.0","1.0","1.0","2.0","0","1","0","1.0","1.0","0","0","0","1","0","0","0"
"31","M,F","De Bruyne, Kevin - MCI","WW","LIV Sat 5:30PM","19.16","19.16","0.0","0.0","1.0","1.2","0","0","0","0","0","0","0","0","1","1.0","1.2","1.0","1.2","0.0","0.0","1.0","2.0","0","4","0","2.0","2.5","0","0","0","0","0","0","0"
"32","F","Deeney, Troy - WAT","FA","MUN Sat 12:45PM","19","19","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","5.0","5.0","0.0","0.0","2.0","0.0","0","2","0","2.0","2.0","0","0","0","0","0","0","1"
"33","F","Vardy, Jamie - LEIC","FA","@NEW Sat 3:00PM","19","19","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","4.0","4.0","2.0","2.0","0.0","0.0","0","0","0","0.0","0.0","0","0","2","0","0","0","0"
"34","M","Dembélé, Mousa - TOT","FA","WHU Sun 4:00PM","18.52","18.52","1.3","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.3","2.0","2.6","1.0","1.3","2.0","2.0","0","2","0","0.0","0.0","0","0","0","0","0","0","0"
"35","D","Collins, James - WHU","FA","@TOT Sun 4:00PM","18.14","18.14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.1","1.0","1.1","3.0","0.0","0","9","0","0.0","0.0","0","2","0","0","0","0","0"
"36","M","Özil, Mesut - ARS","FA","@WBA Sat 3:00PM","18.08","18.08","0.0","0.0","2.0","2.0","0","0","0","0","0","0","0","0","2","2.0","2.0","1.0","1.0","1.0","1.0","0.0","1.0","0","0","0","1.0","1.0","0","0","0","0","0","0","1"
"37","F","Diego Costa - CHE","FA","NOR Sat 3:00PM","18","18","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","4.0","1.0","0","4","0","2.0","2.0","0","0","3","0","0","0","0"
"38","M","Sessegnon, Stéphane - WBA","FA","ARS Sat 3:00PM","18","18","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","2.0","2.0","0.0","2.0","0","0","0","0.0","0.0","0","0","0","3","0","0","0"
"39","M","Albrighton, Marc - LEIC","FA","@NEW Sat 3:00PM","17.74","17.74","0.0","0.0","1.0","1.2","0","0","0","0","1","0","0","0","1","1.0","1.2","2.0","2.4","0.0","0.0","2.0","2.0","0","2","0","0.0","0.0","0","0","0","1","0","0","0"
"40","F","Jerome, Cameron - NOR","FA","@CHE Sat 3:00PM","17.14","17.14","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","2.0","0.0","0","5","0","0.0","0.0","0","0","1","0","0","0","0"
"41","M","McClean, James - WBA","FA","ARS Sat 3:00PM","17","17","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","1.0","1.0","2.0","2.0","0","2","0","0.0","0.0","0","0","0","3","0","0","0"
"42","M","Stanislas, Junior - BOUR","FA","@SWA Sat 3:00PM","17","17","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","8.0","0.0","0.0","1.0","0.0","0","1","0","1.0","2.0","0","0","0","0","0","0","0"
"43","F","Walters, Jonathan - STK","FA","@SOU Sat 3:00PM","17","17","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","5.0","5.0","2.0","2.0","0.0","0.0","0","0","0","1.0","1.0","0","0","0","0","0","1","0"
"44","D","van Aanholt, Patrick - SUN","FA","@CRY Mon 8:00PM","17","17","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","0.0","0.0","0.0","0.0","0","0","0","1.0","1.0","0","0","0","6","0","0","0"
"45","M","Tadic, Dusan - SOU","FA","STK Sat 3:00PM","16.75","16.75","0.0","0.0","1.0","1.1","0","0","0","0","0","0","0","0","1","1.0","1.1","3.0","3.4","0.0","0.0","0.0","2.0","0","0","0","1.0","1.1","0","0","0","0","0","0","1"
"46","F","Arnautovic, Marko - STK","FA","@SOU Sat 3:00PM","16.01","16.01","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","0.0","0","8","0","1.0","1.0","0","0","0","0","0","0","1"
"47","M","Gosling, Dan - BOUR","FA","@SWA Sat 3:00PM","16","16","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","4.0","0.0","0.0","1.0","1.0","0","4","0","0.0","0.0","0","0","0","2","0","0","0"
"48","F","Roberto Firmino - LIV","WW","@MCI Sat 5:30PM","15.74","15.74","0.0","0.0","1.0","1.2","0","0","0","0","0","0","0","0","1","1.0","1.2","2.0","2.4","0.0","0.0","2.0","1.0","0","2","0","0.0","0.0","0","0","1","0","0","0","0"
"49","D","Rose, Danny - TOT","FA","WHU Sun 4:00PM","15.49","15.49","0.0","0.0","1.0","1.1","0","0","0","0","0","0","0","0","1","1.0","1.1","3.0","3.3","0.0","0.0","1.0","1.0","0","1","0","0.0","0.0","0","1","0","0","0","0","0"
"50","M","Wanyama, Victor - SOU","FA","STK Sat 3:00PM","15.15","15.15","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.2","0.0","0.0","3.0","0.0","0","9","0","0.0","0.0","0","0","0","0","0","0","1"
"51","M","Ki Sung-yueng - SWA","FA","BOUR Sat 3:00PM","15","15","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","1.0","0","7","0","0.0","0.0","0","0","0","3","0","0","0"
"52","D","Otamendi, Nicolás - MCI","WW","LIV Sat 5:30PM","15","15","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","2.0","2.0","0.0","1.0","0","0","0","0.0","0.0","0","1","0","0","0","0","0"
"53","M","Sigurdsson, Gylfi - SWA","FA","BOUR Sat 3:00PM","15","15","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","4.0","1.0","1.0","1.0","0.0","0","1","0","0.0","0.0","0","0","0","3","0","0","0"
"54","F","Sánchez, Alexis - ARS","FA","@WBA Sat 3:00PM","15","15","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","4.0","0.0","0.0","1.0","4.0","0","1","0","0.0","0.0","0","0","0","0","0","0","1"
"55","M","Tettey, Alexander - NOR","FA","@CHE Sat 3:00PM","15","15","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","4.0","0.0","0","7","0","0.0","0.0","0","0","0","2","0","0","0"
"56","M","Grealish, Jack - AVL","FA","@EVE Sat 3:00PM","14.15","14.15","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","4.2","0.0","0.0","2.0","1.0","0","2","0","0.0","0.0","0","0","0","2","0","0","0"
"57","M","Dele Alli - TOT","FA","WHU Sun 4:00PM","14.06","14.06","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","1.0","1.0","0.0","2.0","0","0","0","0.0","0.0","0","0","0","1","0","0","0"
"58","D","Koscielny, Laurent - ARS","FA","@WBA Sat 3:00PM","14","14","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","1.0","1.0","0.0","2.0","0","0","0","0.0","0.0","0","0","0","0","1","0","0"
"59","F","Pellè, Graziano - SOU","FA","STK Sat 3:00PM","14","14","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","3.0","3.0","1.0","1.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","1","0"
"60","F","Tomlin, Lee - BOUR","WW","@SWA Sat 3:00PM","13.59","13.59","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","5.3","1.0","5.3","0.0","1.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"61","F","Gomis, Bafétimbi - SWA","FA","BOUR Sat 3:00PM","13.29","13.29","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.1","1.0","1.1","0.0","0.0","0","0","0","3.0","3.2","0","0","3","0","0","0","0"
"62","M","Drinkwater, Daniel - LEIC","FA","@NEW Sat 3:00PM","13.07","13.07","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","0.0","0.0","2.0","0.0","0","2","0","0.0","0.0","0","0","0","2","0","0","0"
"63","M","Barkley, Ross - EVE","FA","AVL Sat 3:00PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","3.0","0","0","0","2.0","2.0","0","0","0","2","0","0","0"
"64","M","Willian - CHE","FA","NOR Sat 3:00PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.0","0","0","0","0.0","0.0","0","0","0","3","0","0","0"
"65","D","Coates, Sebastián - SUN","FA","@CRY Mon 8:00PM","13","13","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","0.0","0.0","0","6","0","0","0","0","0"
"66","F","Martial, Anthony - MUN","WW","@WAT Sat 12:45PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","3.0","4.0","0","3","0","0.0","0.0","0","0","0","0","0","0","1"
"67","M","Sinclair, Scott - AVL","FA","@EVE Sat 3:00PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","0.0","0","1","0","1.0","1.0","0","0","0","3","0","0","0"
"68","M","Sissoko, Moussa - NEW","FA","LEIC Sat 3:00PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","2.0","2.0","2.0","0.0","0","2","0","0.0","0.0","0","0","0","0","0","0","1"
"69","D","Williams, Ashley - SWA","FA","BOUR Sat 3:00PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","0","4","0","0.0","0.0","0","3","0","0","0","0","0"
"70","M","Adam, Charlie - STK","FA","@SOU Sat 3:00PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","1.0","2.0","0","4","0","0.0","0.0","0","0","0","0","0","0","1"
"71","M","Bolasie, Yannick - CRY","FA","SUN Mon 8:00PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","1.0","1.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","0","0","0","1"
"72","M","Can, Emre - LIV","FA","@MCI Sat 5:30PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0","7","0","0.0","0.0","0","0","0","1","0","0","0"
"73","M","Kanté, N'Golo - LEIC","WW","@NEW Sat 3:00PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","0.0","0","5","0","0.0","0.0","0","0","0","2","0","0","0"
"74","M","M'Vila, Yann - SUN","WW","@CRY Mon 8:00PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","0.0","2.0","0","0","0","0.0","0.0","0","0","0","6","0","0","0"
"75","M","Payet, Dimitri - WHU","FA","@TOT Sun 4:00PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","1.0","1.0","0.0","2.0","0","0","0","0.0","0.0","0","0","0","2","0","0","0"
"76","D","Tomkins, James - WHU","FA","@TOT Sun 4:00PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","3.0","0","5","0","0.0","0.0","0","2","0","0","0","0","0"
"77","F","Valencia, Enner - WHU","FA","@TOT Sun 4:00PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","2.0","0.0","0.0","2.0","4.0","0","2","0","0.0","0.0","0","0","1","0","0","0","0"
"78","M","Oscar - CHE","FA","NOR Sat 3:00PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","1.0","1.0","0.0","1.0","0","0","0","0.0","0.0","0","0","0","3","0","0","0"
"79","M","Cabaye, Yohan - CRY","FA","SUN Mon 8:00PM","11.12","11.12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.1","0.0","0.0","2.0","1.0","0","5","0","0.0","0.0","0","0","0","0","0","0","1"
"80","M","Capoue, Etienne - WAT","FA","MUN Sat 12:45PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","3.0","0","4","0","0.0","0.0","0","0","0","0","0","0","1"
"81","D","Moreno, Alberto - LIV","FA","@MCI Sat 5:30PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","2.0","0.0","0","2","0","1.0","1.0","0","1","0","0","0","0","0"
"82","F","Rooney, Wayne - MUN","FA","@WAT Sat 12:45PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","1.0","1.0","0.0","0.0","0","0","0","1.0","1.0","0","0","0","0","0","1","0"
"83","M","Sánchez, Carlos - AVL","FA","@EVE Sat 3:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0","4","0","0.0","0.0","0","0","0","3","0","0","0"
"84","M","Wijnaldum, Georginio - NEW","FA","LEIC Sat 3:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0","0","0","1.0","1.0","0","0","0","0","0","0","1"
"85","F","Ulloa, Leonardo - LEIC","FA","@NEW Sat 3:00PM","10.22","10.22","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.6","1.0","1.3","0.0","0.0","0","0","0","1.0","1.3","0","0","1","0","0","0","0"
"86","M","Ayew, André - SWA","FA","BOUR Sat 3:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0","2","0","1.0","1.0","0","0","0","3","0","0","0"
"87","D","Clark, Ciaran - AVL","FA","@EVE Sat 3:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","1.0","0","2","0","0.0","0.0","0","3","0","0","0","0","0"
"88","M","Davis, Steven - SOU","FA","STK Sat 3:00PM","10","10","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","0","1"
"89","F","Gestede, Rudy - AVL","WW","@EVE Sat 3:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","6.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0.0","0","0","1","0","0","0","0"
"90","D","Hutton, Alan - AVL","FA","@EVE Sat 3:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","0.0","0","4","0","0.0","0.0","0","3","0","0","0","0","0"
"91","M","Johnson, Adam - SUN","FA","@CRY Mon 8:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0.0","0","0","6","0","0","0","0"
"92","D","Johnson, Glen - STK","WW","@SOU Sat 3:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","1.0","0","2","0","1.0","1.0","0","0","0","0","1","0","0"
"93","F","Ayoze Pérez - NEW","FA","LEIC Sat 3:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","0","0","1","0"
"94","D","Richardson, Kieran - AVL","FA","@EVE Sat 3:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","5","0","0.0","0.0","0","3","0","0","0","0","0"
"95","M","Mirallas, Kevin - EVE","FA","AVL Sat 3:00PM","9.2","9.2","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","3.6","0.0","0.0","0.0","0.0","0","0","0","1.0","3.6","0","0","0","0","0","0","0"
"96","D","Dann, Scott - CRY","FA","SUN Mon 8:00PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","0.0","0","1","0","0.0","0.0","0","0","0","0","1","0","0"
"97","D","Darmian, Matteo - MUN","WW","@WAT Sat 12:45PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0","5","0","0.0","0.0","0","0","0","0","1","0","0"
"98","D","Jones, Billy - SUN","FA","@CRY Mon 8:00PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","1.0","0","0","0","0.0","0.0","0","6","0","0","0","0","0"
"99","D","Martin, Russell - NOR","FA","@CHE Sat 3:00PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","7","0","0.0","0.0","0","1","0","0","0","0","0"
"100","D","Olsson, Martin - NOR","FA","@CHE Sat 3:00PM","9","9","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","0","1","0","0.0","0.0","0","2","0","0","0","0","0"
