"Rk","Pos","Player","Sta","Opp (GMT)","FPts","FP/G","G/90M","G/G","A/G","A/90M","ABS","AFKG","AHW","AOG","APL","APKG","AR","ASOP","Pts","Pt/G","Pt/90M","Sh/G","Sh/90M","ShG/G","ShG/90M","FC/G","FS/G","RCR","DPt","6S","Off/G","Off/90M","HT","GAD","GAF","GAM","CSD","CSF","CSM"
"24","F","Kane, Harry - TOT","FA","CHE Sun 12:00PM","20","20","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","4.0","2.0","2.0","1.0","3.0","0","1","0","1.0","1.0","0","0","0","0","0","1","0"
"25","M","Lamela, Erik - TOT","FA","CHE Sun 12:00PM","20","20","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","7.0","2.0","0","10","0","0.0","0.0","0","0","0","0","0","0","1"
"26","M","Sissoko, Moussa - NEW","FA","@CRY Sat 3:00PM","20","20","0.0","0.0","3.0","3.0","0","0","0","0","0","0","0","0","3","3.0","3.0","0.0","0.0","0.0","0.0","0.0","3.0","0","0","0","0.0","0.0","0","0","0","2","0","0","0"
"27","F","Zárate, Mauro - WHU","FA","WBA Sun 2:05PM","19.88","19.88","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","16.9","0.0","0.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"28","F","Sánchez, Alexis - ARS","FA","@NOR Sun 4:15PM","19","19","1.1","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.1","4.0","4.5","2.0","2.3","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","0","1"
"29","D","van Dijk, Virgil - SOU","WW","@MCI Sat 3:00PM","19","19","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","2.0","2.0","2.0","0.0","0","2","0","0.0","0.0","0","2","0","0","0","0","0"
"30","F","Gayle, Dwight - CRY","FA","NEW Sat 3:00PM","18.05","18.05","0.0","0.0","0.0","0.0","0","0","0","0","0","1","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","3.0","0","8","0","1.0","2.0","0","0","1","0","0","0","0"
"31","M","Grealish, Jack - AVL","FA","WAT Sat 3:00PM","18","18","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","5.0","0","4","0","0.0","0.0","0","0","0","2","0","0","0"
"32","F","Jerome, Cameron - NOR","FA","ARS Sun 4:15PM","18","18","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","15.0","0.0","0.0","0.0","1.0","0","0","0","0.0","0.0","0","0","1","0","0","0","0"
"33","M","Mané, Sadio - SOU","FA","@MCI Sat 3:00PM","18","18","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","1.0","1.0","2.0","4.0","0","2","0","0.0","0.0","0","0","0","2","0","0","0"
"34","M","Shelvey, Jonjo - SWA","FA","@LIV Sun 4:15PM","18","18","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","6.0","6.0","1.0","1.0","0.0","0.0","0","3","0","0.0","0.0","0","0","0","1","0","0","0"
"35","F","Pedro - CHE","WW","@TOT Sun 12:00PM","17.17","17.17","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.2","0.0","0.0","4.0","4.0","0","4","0","0.0","0.0","0","0","0","0","0","0","1"
"36","M","Moses, Victor - WHU","FA","WBA Sun 2:05PM","17.08","17.08","0.0","0.0","1.0","1.2","0","0","0","0","0","0","0","0","1","1.0","1.2","2.0","2.4","0.0","0.0","1.0","2.0","0","1","0","1.0","1.2","0","0","0","1","0","0","0"
"37","M","Drinkwater, Daniel - LEIC","FA","MUN Sat 5:30PM","17","17","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","4.0","1.0","1.0","2.0","1.0","0","2","0","0.0","0.0","0","0","0","2","0","0","0"
"38","M","Dyer, Nathan - LEIC","FA","MUN Sat 5:30PM","17","17","0.0","0.0","1.0","2.0","0","0","0","0","0","0","0","0","1","1.0","2.0","2.0","4.0","0.0","0.0","1.0","2.0","0","1","0","0.0","0.0","0","0","0","0","0","0","0"
"39","M","Mahrez, Riyad - LEIC","FA","MUN Sat 5:30PM","17","17","0.0","0.0","1.0","2.0","0","0","0","0","0","0","0","0","1","1.0","2.0","2.0","4.0","0.0","0.0","0.0","4.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"40","F","Walcott, Theo - ARS","FA","@NOR Sun 4:15PM","16.03","16.03","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.4","1.0","1.4","1.0","1.0","0","1","0","3.0","4.2","0","0","0","0","0","1","0"
"41","F","Borini, Fabio - SUN","FA","STK Sat 3:00PM","16","16","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0","0","7","0","0.0","0.0","0","0","0","1","0","0","0"
"42","F","Ighalo, Odion - WAT","FA","@AVL Sat 3:00PM","16","16","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","0.0","0.0","1.0","3.0","0","1","0","1.0","1.0","0","0","3","0","0","0","0"
"43","D","Jenkinson, Carl - WHU","FA","WBA Sun 2:05PM","16","16","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","2.0","2.0","1.0","1.0","2.0","0.0","0","2","0","0.0","0.0","0","1","0","0","0","0","0"
"44","M","Leiva, Lucas - LIV","FA","SWA Sun 4:15PM","16","16","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","4.0","0.0","0","7","0","0.0","0.0","0","0","0","0","0","0","1"
"45","M","Schneiderlin, Morgan - MUN","FA","@LEIC Sat 5:30PM","16","16","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","3.0","0.0","0","3","0","0.0","0.0","0","0","0","0","0","0","1"
"46","F","Mitrovic, Aleksandar - NEW","WW","@CRY Sat 3:00PM","15.11","15.11","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","0","1","0","1.0","1.0","0","0","2","0","0","0","0"
"47","M","Brady, Robbie - NOR","WW","ARS Sun 4:15PM","15","15","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","6","0","0","0"
"48","F","Gomis, Bafétimbi - SWA","FA","@LIV Sun 4:15PM","15","15","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","4.0","1.0","1.0","0.0","2.0","0","0","0","1.0","1.0","0","0","1","0","0","0","0"
"49","M","Howson, Jonny - NOR","FA","ARS Sun 4:15PM","15","15","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","1.0","1.0","0.0","1.0","0","0","0","0.0","0.0","0","0","0","6","0","0","0"
"50","F","Origi, Divock - LIV","FA","SWA Sun 4:15PM","15","15","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","0.0","0","1","0","3.0","3.0","0","0","0","0","0","1","0"
"51","F","Rodriguez, Jay - SOU","FA","@MCI Sat 3:00PM","15","15","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","6.0","1.0","6.0","0.0","0.0","0","0","0","0.0","0.0","0","0","1","0","0","0","0"
"52","F","Fletcher, Steven - SUN","FA","STK Sat 3:00PM","14.8","14.8","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.2","0.0","0.0","2.0","1.0","0","2","0","3.0","3.6","0","0","1","0","0","0","0"
"53","F","Carroll, Andy - WHU","FA","WBA Sun 2:05PM","14.64","14.64","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","9.6","0.0","0.0","1.0","0.0","0","1","0","0.0","0.0","0","0","0","0","0","0","0"
"54","M","Afellay, Ibrahim - STK","WW","@SUN Sat 3:00PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","6.0","1.0","6.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","0","0","0","0"
"55","M","Capoue, Etienne - WAT","FA","@AVL Sat 3:00PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","3.0","1.0","0","3","0","0.0","0.0","0","0","0","3","0","0","0"
"56","D","Fonte, Jose - SOU","FA","@MCI Sat 3:00PM","14","14","1.0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0","1","0","0.0","0.0","0","2","0","0","0","0","0"
"57","F","Joselu - STK","FA","@SUN Sat 3:00PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","3.0","3.0","0","3","0","1.0","1.0","0","0","0","0","0","1","0"
"58","M","Milner, James - LIV","FA","SWA Sun 4:15PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","2.0","0","6","0","1.0","1.0","0","0","0","0","0","0","1"
"59","D","Rojo, Marcos - MUN","FA","@LEIC Sat 5:30PM","14","14","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0","0.0","0.0","0.0","2.0","1.0","0","5","0","0.0","0.0","0","0","0","0","1","0","0"
"60","M","Ramires - CHE","FA","@TOT Sun 12:00PM","14","14","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","3.0","0","5","0","0.0","0.0","0","0","0","0","0","0","1"
"61","F","N'Jie, Clinton - TOT","WW","CHE Sun 12:00PM","13.7","13.7","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.4","1.0","1.1","1.0","0.0","0","1","0","1.0","1.1","0","0","0","0","0","1","0"
"62","D","Bassong, Sebastien - NOR","FA","ARS Sun 4:15PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","0","1","0","0.0","0.0","0","6","0","0","0","0","0"
"63","F","Deeney, Troy - WAT","FA","@AVL Sat 3:00PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0","1","0","0.0","0.0","0","0","3","0","0","0","0"
"64","M","Gosling, Dan - BOUR","FA","EVE Sat 3:00PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","1.0","2.0","0","1","0","0.0","0.0","0","0","0","5","0","0","0"
"65","M","Gueye, Idrissa - AVL","FA","WAT Sat 3:00PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","3.0","0","4","0","0.0","0.0","0","0","0","2","0","0","0"
"66","F","Eder - SWA","FA","@LIV Sun 4:15PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","9.0","0.0","0.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","0","0","0","0"
"67","F","Pellè, Graziano - SOU","FA","@MCI Sat 3:00PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","4.0","4.0","0.0","0.0","0.0","1.0","0","0","0","1.0","1.0","0","0","2","0","0","0","0"
"68","D","Richardson, Kieran - AVL","FA","WAT Sat 3:00PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0","7","0","0.0","0.0","0","2","0","0","0","0","0"
"69","M","Shaqiri, Xherdan - STK","WW","@SUN Sat 3:00PM","13","13","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","0.0","0.0","1.0","1.0","0","4","0","0.0","0.0","0","0","0","0","0","0","1"
"70","M","Cabaye, Yohan - CRY","FA","NEW Sat 3:00PM","12.68","12.68","1.2","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.2","1.0","1.2","1.0","1.2","0.0","2.0","0","0","0","0.0","0.0","0","0","0","1","0","0","0"
"71","M","Özil, Mesut - ARS","FA","@NOR Sun 4:15PM","12.44","12.44","0.0","0.0","2.0","2.2","0","0","0","0","0","0","0","0","2","2.0","2.2","0.0","0.0","0.0","0.0","0.0","1.0","0","0","0","0.0","0.0","0","0","0","0","0","0","1"
"72","M","Albrighton, Marc - LEIC","FA","MUN Sat 5:30PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","0.0","0.0","1.0","2.0","0","1","0","0.0","0.0","0","0","0","2","0","0","0"
"73","M","Dele Alli - TOT","FA","CHE Sun 12:00PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","4.0","1.0","0","4","0","0.0","0.0","0","0","0","0","0","0","1"
"74","D","Dawson, Craig - WBA","FA","@WHU Sun 2:05PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","2.0","0","5","0","0.0","0.0","0","0","0","0","1","0","0"
"75","D","Huth, Robert - LEIC","FA","MUN Sat 5:30PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","3.0","3.0","1.0","1.0","1.0","0.0","0","1","0","0.0","0.0","0","2","0","0","0","0","0"
"76","F","Martial, Anthony - MUN","WW","@LEIC Sat 5:30PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","2.0","2.0","0.0","1.0","0","0","0","1.0","1.0","0","0","0","0","0","0","1"
"77","M","Ritchie, Matt - BOUR","FA","EVE Sat 3:00PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","0","4","0","0.0","0.0","0","0","0","5","0","0","0"
"78","M","Schweinsteiger, Bastian - MUN","WW","@LEIC Sat 5:30PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","2.0","0","6","0","0.0","0.0","0","0","0","0","0","0","1"
"79","D","Whittaker, Steven - NOR","FA","ARS Sun 4:15PM","12","12","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","0.0","0.0","1.0","0.0","0","1","0","0.0","0.0","0","6","0","0","0","0","0"
"80","F","Bojan - STK","FA","@SUN Sat 3:00PM","11.56","11.56","1.1","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1","1.0","1.1","1.0","1.1","1.0","1.1","0.0","1.0","0","0","0","0.0","0.0","0","0","0","0","0","0","1"
"81","F","Defoe, Jermain - SUN","FA","STK Sat 3:00PM","11.47","11.47","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","4.7","0.0","0.0","0.0","0.0","0","0","0","1.0","4.7","0","0","0","0","0","0","0"
"82","F","Arnautovic, Marko - STK","FA","@SUN Sat 3:00PM","11.4","11.4","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.2","0.0","0.0","3.0","0.0","0","3","0","1.0","1.2","0","0","0","0","0","0","1"
"83","F","Ayew, Jordan - AVL","WW","WAT Sat 3:00PM","11.32","11.32","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.3","0.0","0.0","1.0","2.0","0","4","0","0.0","0.0","0","0","0","2","0","0","0"
"84","D","Janmaat, Daryl - NEW","FA","@CRY Sat 3:00PM","11","11","0.0","0.0","1.0","1.0","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0","0","2","0","0.0","0.0","0","2","0","0","0","0","0"
"85","M","Navas, Jesús - MCI","FA","SOU Sat 3:00PM","11","11","0.0","0.0","1.0","1.0","0","0","0","0","0","0","1","0","1","1.0","1.0","1.0","1.0","1.0","1.0","0.0","0.0","0","0","0","0.0","0.0","0","0","0","1","0","0","0"
"86","M","Wanyama, Victor - SOU","FA","@MCI Sat 3:00PM","11","11","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0","6","0","0.0","0.0","0","0","0","2","0","0","0"
"87","M","Tadic, Dusan - SOU","FA","@MCI Sat 3:00PM","10.8","10.8","0.0","0.0","1.0","1.2","0","0","0","0","0","0","0","0","1","1.0","1.2","1.0","1.2","1.0","1.2","0.0","0.0","0","0","0","0.0","0.0","0","0","0","1","0","0","0"
"88","F","Iheanacho, Kelechi - MCI","WW","SOU Sat 3:00PM","10.5","10.5","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","1","0","1.0","7.5","0","0","0","0","0","0","0"
"89","M","Lallana, Adam - LIV","FA","SWA Sun 4:15PM","10.44","10.44","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.2","1.0","1.1","0.0","1.0","0","0","0","1.0","1.1","0","0","0","0","0","0","1"
"90","F","Sakho, Diafra - WHU","FA","WBA Sun 2:05PM","10.24","10.24","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.1","0.0","0.0","0.0","1.0","0","0","0","2.0","2.1","0","0","1","0","0","0","0"
"91","M","Dorrans, Graham - NOR","FA","ARS Sun 4:15PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","4","0","0.0","0.0","0","0","0","5","0","0","0"
"92","D","Fuchs, Christian - LEIC","FA","MUN Sat 5:30PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","2.0","0","3","0","0.0","0.0","0","2","0","0","0","0","0"
"93","M","Fàbregas, Cesc - CHE","FA","@TOT Sun 12:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","3.0","1.0","0","3","0","0.0","0.0","0","0","0","0","0","0","1"
"94","D","Koscielny, Laurent - ARS","FA","@NOR Sun 4:15PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","3.0","1.0","0","3","0","0.0","0.0","0","0","0","0","1","0","0"
"95","D","Martin, Russell - NOR","FA","ARS Sun 4:15PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","0.0","0","1","0","0.0","0.0","0","6","0","0","0","0","0"
"96","F","Okazaki, Shinji - LEIC","WW","MUN Sat 5:30PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","2.0","1.0","2.0","0.0","2.0","0","0","0","0.0","0.0","0","0","2","0","0","0","0"
"97","D","Walker, Kyle - TOT","FA","CHE Sun 12:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","1.0","0","1","0","0.0","0.0","0","0","0","0","1","0","0"
"98","M","Westwood, Ashley - AVL","FA","WAT Sat 3:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","1.0","1.0","0.0","0.0","3.0","0.0","0","3","0","0.0","0.0","0","0","0","2","0","0","0"
"99","D","Yedlin, DeAndre - SUN","FA","STK Sat 3:00PM","10","10","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","1.0","0","4","0","0.0","0.0","0","1","0","0","0","0","0"
"100","M","O'Kane, Eunan - BOUR","FA","EVE Sat 3:00PM","9.77","9.77","0.0","0.0","1.0","1.4","0","0","0","0","0","0","0","0","1","1.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0.0","0.0","0","0","4","0","0","0","0"
