Team,Name,6S,A,A/90M,A/G,ABS,ACr,AFKG,AHW,AL,AOG,APKG,APL,APa,AR,ASOP,ASh,AW,BCC,BCM,BCS,BCr,BS,CC,CF,CF.1,CIB,CK,CS,CSD,CSF,CSLM,CSM,ClA,ClS,CoA,CoS,Cr,DL,DP,DPt,DW,FC,FC/G,FKG,FKM,FKS,FS,FS/G,G,G/90M,G/G,GA,GAD,GAF,GAIB,GAM,GAOB,GON,GP,GS,HB,HCA,HCS,HT,Int,IntB,L,Min,OO,Off,Off/90M,Off/G,PKA,PKD,PKF,PKG,PKGA,PKM,PKS,PL,PLC,Pa,Pc%,Pen,Player,Pos,Pt/90M,Pt/G,Pts,Pu,RC,RCR,SA,SB,SFTP,SOG,SOP,SYC,Sh,Sh/90M,Sh/G,ShA,ShA.1,ShG/90M,ShG/G,Sm,Sta,SubOff,SubOn,Sv,Sv%,SvIB,SvOB,T,TLM,Tk,TkW,W,YC
TOT,"Dembélé, Mousa",0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,33,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,3.0,3.0,0.0,5,0,2.0,8,2,2.0,0.0,0.0,0.0,2,2.0,1,1.3,1.0,0,0.0,0.0,,0.0,,0,1,1,0.0,,,0.0,0,0,0,69,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,14.0,14.0,43,76.7,0,"Dembélé, Mousa - TOT",M,1.3,1.0,1.0,,0,0,0.5,0.0,12,1.0,0.0,0,2.0,2.6,2.0,0,7,1.3,1.0,,FA,1,0,,,,,0,0.0,1.0,1.0,1,0
CHE,"Terry, John",0.0,0,0.0,0.0,0,0.0,0,0,4,0,0,0,34,0.0,0,0,1,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,2,0.0,0.0,0.0,4,0,0.0,2,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,3,3.0,0.0,,0.0,,0,1,1,0.0,,,0.0,0,0,1,90,,1.0,1.0,1.0,0.0,0,,0.0,,0.0,,6.0,4.0,38,89.5,0,"Terry, John - CHE",D,0.0,0.0,0.0,,0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,16,16,0.0,0.0,,FA,0,0,,,,,0,0.0,1.0,1.0,0,0
BOUR,"Arter, Harry",0.0,0,0.0,0.0,0,1.0,0,0,0,0,0,0,37,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,3.0,2.0,1.0,5,0,1.0,4,1,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0.0,2,0.0,2.0,,0.0,,0,1,1,0.0,,,0.0,0,0,1,73,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,14.0,14.0,45,82.2,0,"Arter, Harry - BOUR",M,0.0,0.0,0.0,,0,0,0.0,0.0,10,0.0,0.0,0,1.0,1.2,1.0,0,10,0.0,0.0,,FA,1,0,,,,,0,0.0,1.0,0.0,0,0
NEW,"Janmaat, Daryl",0.0,0,0.0,0.0,0,1.0,0,0,0,0,0,0,23,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0,0,2.0,0.0,3.0,4,0,0.0,2,0,0.0,0.0,0.0,0.0,2,2.0,0,0.0,0.0,0,0.0,0.0,,0.0,,0,1,1,0.0,,,0.0,2,0,0,83,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,17.0,17.0,33,69.7,0,"Janmaat, Daryl - NEW",D,0.0,0.0,0.0,,0,0,0.0,1.0,9,0.0,0.0,0,1.0,1.1,1.0,9,9,0.0,0.0,,FA,1,0,,,,,1,0.0,0.0,0.0,0,0
AVL,"Clark, Ciaran",0.0,0,0.0,0.0,0,0.0,0,0,3,0,0,0,10,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11,9,0.0,0.0,0.0,5,0,2.0,6,2,2.0,0.0,0.0,0.0,1,1.0,0,0.0,0.0,3,3.0,0.0,,0.0,,0,1,1,1.0,,,0.0,1,0,1,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,14.0,12.0,21,47.6,0,"Clark, Ciaran - AVL",D,0.0,0.0,0.0,,0,0,0.0,0.0,0,0.0,0.0,0,1.0,1.0,1.0,17,17,0.0,0.0,,FA,0,0,,,,,0,0.0,3.0,2.0,0,0
WBA,"Dawson, Craig",0.0,0,0.0,0.0,0,1.0,0,0,1,0,0,0,16,0.0,0,1,1,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,3,0.0,0.0,3.0,1,0,0.0,2,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,3,3.0,0.0,,0.0,,0,1,1,0.0,,,0.0,0,0,1,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,21.0,21.0,25,64.0,0,"Dawson, Craig - WBA",D,0.0,0.0,0.0,,0,0,0.0,0.0,4,0.0,0.0,0,0.0,0.0,0.0,13,13,0.0,0.0,,FA,0,0,,,,,0,0.0,1.0,1.0,0,0
LEIC,"Vardy, Jamie",0.0,0,0.0,0.0,0,0.0,0,0,4,0,0,0,14,0.0,0,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,3.0,1.0,0.0,9,0,0.0,4,0,0.0,0.0,0.0,0.0,0,0.0,1,1.0,1.0,2,0.0,2.0,,0.0,,0,1,1,0.0,,,0.0,1,0,0,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,18.0,18.0,26,53.8,0,"Vardy, Jamie - LEIC",F,1.0,1.0,1.0,,0,0,0.5,1.0,2,2.0,0.0,0,4.0,4.0,4.0,0,14,2.0,2.0,,FA,0,0,,,,,0,0.0,1.0,1.0,1,0
NEW,"Dummett, Paul",0.0,0,0.0,0.0,0,1.0,0,0,2,0,0,0,24,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,4,0,0.0,7,0,0.0,0.0,0.0,0.0,1,1.0,0,0.0,0.0,0,0.0,0.0,,0.0,,0,1,1,0.0,,,0.0,1,0,0,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,9.0,9.0,31,77.4,0,"Dummett, Paul - NEW",D,0.0,0.0,0.0,,0,0,0.0,0.0,7,0.0,0.0,0,0.0,0.0,0.0,9,9,0.0,0.0,,FA,0,0,,,,,1,0.0,4.0,3.0,0,0
WBA,"Brunt, Chris",0.0,0,0.0,0.0,0,1.0,0,0,1,0,0,0,13,0.0,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,6,4,2.0,2.0,2.0,2,0,0.0,5,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,3,3.0,0.0,,0.0,,0,1,1,0.0,,,0.0,2,0,1,82,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,19.0,17.0,23,56.5,0,"Brunt, Chris - WBA",M,0.0,0.0,0.0,,0,0,0.0,1.0,3,0.0,0.0,0,1.0,1.1,1.0,12,12,0.0,0.0,,FA,1,0,,,,,0,0.0,1.0,1.0,0,0
WBA,"Rondón, Salomón",0.0,0,0.0,0.0,0,0.0,0,0,7,0,0,0,15,0.0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,10,0,0.0,8,0,0.0,0.0,0.0,0.0,2,2.0,1,1.0,1.0,3,0.0,3.0,,0.0,,0,1,1,0.0,,,0.0,0,0,1,90,,1.0,1.0,1.0,0.0,0,,0.0,,0.0,,12.0,12.0,22,68.2,0,"Rondón, Salomón - WBA",F,1.0,1.0,1.0,,0,0,0.5,1.0,6,2.0,0.0,0,4.0,4.0,4.0,0,13,2.0,2.0,,WW,0,0,,,,,0,0.0,0.0,0.0,0,0
CRY,"Cabaye, Yohan",0.0,0,0.0,0.0,0,3.0,0,0,1,0,0,0,23,0.0,0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,1,0.0,0.0,0.0,1.0,0,0,2.0,1.0,8.0,6,0,5.0,4,2,2.0,0.0,0.0,0.0,1,1.0,0,0.0,0.0,0,0.0,0.0,,0.0,,0,1,1,0.0,,,0.0,4,1,0,80,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,15.0,15.0,28,82.1,0,"Cabaye, Yohan - CRY",M,0.0,0.0,0.0,,0,0,0.0,0.0,5,0.0,0.0,0,1.0,1.1,1.0,0,2,0.0,0.0,,FA,1,0,,,,,1,0.0,2.0,1.0,0,1
WHU,"Carroll, Andy",0.0,0,0.0,0.0,0,0.0,0,0,4,0,0,0,14,0.0,0,1,5,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,3,0.0,0.0,0.0,8,0,0.0,6,0,0.0,0.0,0.0,0.0,2,2.0,0,0.0,0.0,2,0.0,2.0,,0.0,,0,1,1,0.0,,,0.0,0,0,1,90,,1.0,1.0,1.0,0.0,0,,0.0,,0.0,,15.0,14.0,24,58.3,0,"Carroll, Andy - WHU",F,0.0,0.0,0.0,,0,0,0.0,0.0,5,0.0,0.0,0,1.0,1.0,1.0,0,20,0.0,0.0,,FA,0,0,,,,,0,0.0,0.0,0.0,0,0
SOU,"Davis, Steven",0.0,0,0.0,0.0,0,2.0,0,0,2,0,0,0,28,0.0,0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,1.0,2,2,0.0,0.0,2.0,4,0,0.0,4,0,0.0,0.0,0.0,0.0,0,0.0,1,1.0,1.0,0,0.0,0.0,,0.0,,0,1,1,0.0,,,0.0,0,0,0,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,4.0,4.0,29,96.6,0,"Davis, Steven - SOU",M,1.0,1.0,1.0,,0,0,1.0,0.0,10,1.0,0.0,0,1.0,1.0,1.0,0,16,1.0,1.0,,FA,0,0,,,,,0,0.0,4.0,3.0,1,0
SUN,"Coates, Sebastián",0.0,1,1.0,1.0,0,0.0,0,0,1,0,0,0,17,0.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,4,0.0,0.0,2.0,3,0,1.0,2,1,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,6,6.0,0.0,,0.0,,1,1,1,0.0,,,0.0,4,0,1,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,11.0,11.0,26,65.4,0,"Coates, Sebastián - SUN",D,1.0,1.0,1.0,,0,0,0.0,0.0,4,0.0,0.0,0,0.0,0.0,0.0,16,16,0.0,0.0,,FA,0,0,,,,,0,0.0,2.0,2.0,0,0
MUN,"Martial, Anthony",0.0,0,0.0,0.0,0,0.0,0,0,2,0,0,0,9,0.0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,1,1,4.0,1.0,0.0,11,0,3.0,9,3,3.0,0.0,0.0,0.0,4,4.0,0,0.0,0.0,0,0.0,0.0,,0.0,,0,1,1,0.0,,,0.0,0,0,0,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,20.0,20.0,20,45.0,0,"Martial, Anthony - MUN",F,0.0,0.0,0.0,,0,0,0.0,1.0,5,0.0,0.0,0,1.0,1.0,1.0,0,10,0.0,0.0,,WW,0,0,,,,,1,0.0,1.0,1.0,0,0
NEW,"Coloccini, Fabricio",0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,31,0.0,0,0,1,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,2,0,0.0,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,,0.0,,0,1,1,0.0,,,0.0,0,0,0,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,8.0,8.0,39,79.5,0,"Coloccini, Fabricio - NEW",D,0.0,0.0,0.0,,0,0,0.0,1.0,5,0.0,0.0,0,2.0,2.0,2.0,9,9,0.0,0.0,,FA,0,0,,,,,1,0.0,0.0,0.0,0,0
MUN,"Schweinsteiger, Bastian",0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,45,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,3,0,1.0,5,1,1.0,0.0,0.0,0.0,2,2.0,0,0.0,0.0,0,0.0,0.0,,0.0,,0,1,1,0.0,,,0.0,2,0,0,69,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,7.0,7.0,48,93.8,0,"Schweinsteiger, Bastian - MUN",M,0.0,0.0,0.0,,0,0,0.0,0.0,13,0.0,0.0,0,0.0,0.0,0.0,0,6,0.0,0.0,,WW,1,0,,,,,1,0.0,3.0,2.0,0,0
MUN,"Rooney, Wayne",0.0,0,0.0,0.0,0,1.0,0,0,2,0,0,0,24,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,1,1,1.0,0.0,4.0,5,0,0.0,1,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,,0.0,,0,1,1,0.0,,,0.0,1,0,0,90,,1.0,1.0,1.0,0.0,0,,0.0,,0.0,,15.0,15.0,28,85.7,0,"Rooney, Wayne - MUN",F,0.0,0.0,0.0,,0,0,0.3,1.0,5,1.0,0.0,0,3.0,3.0,3.0,0,10,1.0,1.0,,FA,0,0,,,,,1,0.0,0.0,0.0,0,0
SUN,"van Aanholt, Patrick",0.0,1,1.0,1.0,0,3.0,0,0,0,0,0,0,17,0.0,0,4,0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,1,1.0,1.0,5.0,0,0,0.0,7,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,6,0.0,0.0,,6.0,,0,1,1,0.0,,,0.0,4,1,1,90,,1.0,1.0,1.0,0.0,0,,0.0,,0.0,,9.0,8.0,22,77.3,0,"van Aanholt, Patrick - SUN",D,1.0,1.0,1.0,,0,0,0.0,1.0,6,0.0,1.0,0,2.0,2.0,2.0,0,16,0.0,0.0,,FA,0,0,,,,,0,0.0,6.0,4.0,0,0
CRY,"Bolasie, Yannick",0.0,0,0.0,0.0,0,1.0,0,0,1,0,0,0,12,0.0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,1,0.0,0.0,0.0,1.0,2,2,7.0,4.0,5.0,5,0,1.0,8,1,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0.0,0,0.0,0.0,,0.0,,0,1,1,0.0,,,0.0,0,0,0,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,15.0,15.0,17,70.6,0,"Bolasie, Yannick - CRY",M,0.0,0.0,0.0,,0,0,0.3,2.0,6,1.0,0.0,0,3.0,3.0,3.0,0,5,1.0,1.0,,FA,0,0,,,,,1,0.0,1.0,0.0,0,0
ARS,"Coquelin, Francis",0.0,0,0.0,0.0,0,0.0,0,0,1,0,0,0,41,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,1,1,3.0,2.0,0.0,4,0,0.0,3,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,,0.0,,0,1,1,0.0,,,0.0,6,1,0,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,2.0,2.0,41,100.0,0,"Coquelin, Francis - ARS",M,0.0,0.0,0.0,,0,0,0.0,0.0,8,0.0,0.0,0,0.0,0.0,0.0,0,7,0.0,0.0,,FA,0,0,,,,,0,0.0,1.0,0.0,1,0
NOR,"Bassong, Sebastien",0.0,0,0.0,0.0,0,0.0,0,0,1,0,0,0,13,0.0,0,0,1,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7,4,0.0,0.0,0.0,2,0,0.0,5,0,0.0,0.0,0.0,0.0,1,1.0,0,0.0,0.0,2,2.0,0.0,,0.0,,0,1,1,0.0,,,0.0,3,0,1,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,9.0,6.0,19,68.4,0,"Bassong, Sebastien - NOR",D,0.0,0.0,0.0,,0,0,0.0,0.0,3,0.0,0.0,0,1.0,1.0,1.0,21,21,0.0,0.0,,FA,0,0,,,,,0,0.0,3.0,1.0,0,0
STK,"Shawcross, Ryan",0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,18,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,4,3,1.0,0.0,0.0,2,0,1.0,4,1,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,,0.0,,0,1,1,0.0,,,0.0,2,0,0,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,11.0,10.0,27,66.7,0,"Shawcross, Ryan - STK",D,0.0,0.0,0.0,,0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,15,15,0.0,0.0,,FA,0,0,,,,,1,0.0,2.0,2.0,0,0
NEW,"Tioté, Cheick",0.0,0,0.0,0.0,0,0.0,0,0,1,0,0,0,45,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,1,1,2.0,1.0,0.0,2,0,0.0,5,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,,0.0,,0,1,1,0.0,,,0.0,1,0,0,71,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,6.0,6.0,48,93.8,0,"Tioté, Cheick - NEW",M,0.0,0.0,0.0,,0,0,0.0,0.0,7,0.0,0.0,0,0.0,0.0,0.0,0,7,0.0,0.0,,FA,1,0,,,,,1,0.0,3.0,3.0,0,0
MUN,"Mata, Juan",0.0,0,0.0,0.0,0,1.0,0,0,0,0,0,0,24,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1,0.0,0.0,0.0,1.0,0,0,2.0,2.0,3.0,5,0,1.0,5,1,1.0,0.0,0.0,0.0,2,2.0,0,0.0,0.0,0,0.0,0.0,,0.0,,0,1,1,0.0,,,0.0,0,0,0,79,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,14.0,14.0,33,72.7,0,"Mata, Juan - MUN",M,0.0,0.0,0.0,,0,0,0.0,0.0,9,0.0,0.0,0,0.0,0.0,0.0,0,10,0.0,0.0,,FA,1,0,,,,,1,0.0,1.0,1.0,0,0
ARS,"Bellerín, Héctor",0.0,0,0.0,0.0,0,0.0,0,0,1,0,0,0,23,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,4,3,2.0,1.0,3.0,5,0,1.0,2,1,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,,0.0,,0,1,1,0.0,,,0.0,0,0,0,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,8.0,7.0,26,88.5,0,"Bellerín, Héctor - ARS",D,0.0,0.0,0.0,,0,0,0.0,0.0,9,0.0,0.0,0,0.0,0.0,0.0,7,7,0.0,0.0,,FA,0,0,,,,,0,0.0,1.0,1.0,1,0
SOU,"Tadic, Dusan",0.0,1,1.1,1.0,0,2.0,0,0,1,0,0,0,21,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,1,0.0,0.0,0.0,1.0,0,0,1.0,1.0,8.0,4,0,0.0,3,0,0.0,0.0,0.0,0.0,2,2.0,0,0.0,0.0,0,0.0,0.0,,0.0,,0,1,1,0.0,,,0.0,1,0,0,80,,1.0,1.1,1.0,0.0,0,,0.0,,0.0,,13.0,13.0,25,84.0,0,"Tadic, Dusan - SOU",M,1.1,1.0,1.0,,0,0,0.0,2.0,8,0.0,0.0,0,3.0,3.4,3.0,0,8,0.0,0.0,,FA,1,0,,,,,0,0.0,0.0,0.0,1,0
CHE,"Mikel, John Obi",0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,31,0.0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0.0,5,0,4.0,12,1,1.0,0.0,0.0,0.0,2,2.0,0,0.0,0.0,1,0.0,0.0,,1.0,,0,1,1,0.0,,,0.0,2,0,1,70,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,9.0,9.0,37,83.8,0,"Mikel, John Obi - CHE",M,0.0,0.0,0.0,,0,0,0.0,0.0,4,0.0,0.0,0,0.0,0.0,0.0,0,11,0.0,0.0,,FA,1,0,,,,,0,0.0,6.0,3.0,0,1
WAT,"Abdi, Almen",0.0,0,0.0,0.0,0,0.0,0,0,2,0,0,0,31,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,4,0,1.0,4,1,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0.0,0,0.0,0.0,,0.0,,0,1,1,0.0,,,0.0,2,0,0,76,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,12.0,12.0,39,79.5,0,"Abdi, Almen - WAT",M,0.0,0.0,0.0,,0,0,0.0,1.0,10,0.0,0.0,0,2.0,2.4,2.0,0,7,0.0,0.0,,FA,1,0,,,,,0,0.0,3.0,3.0,1,0
SUN,"Fletcher, Steven",0.0,0,0.0,0.0,0,0.0,0,0,9,0,0,0,19,0.0,0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,11,0,1.0,7,1,1.0,0.0,0.0,0.0,0,0.0,1,1.2,1.0,5,0.0,5.0,,0.0,,0,1,1,0.0,,,0.0,0,0,1,75,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,8.0,8.0,27,70.4,0,"Fletcher, Steven - SUN",F,1.2,1.0,1.0,,0,0,0.8,1.0,6,3.0,0.0,0,4.0,4.8,4.0,0,14,3.6,3.0,,FA,1,0,,,,,0,0.0,0.0,0.0,0,0
WAT,Nyom,0.0,0,0.0,0.0,0,1.0,0,0,1,0,0,0,17,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,3,1,1.0,0.0,3.0,5,0,5.0,1,2,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,,0.0,,0,1,1,0.0,,,0.0,0,0,0,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,15.0,13.0,24,70.8,0,Nyom - WAT,D,0.0,0.0,0.0,,0,0,0.0,0.0,8,0.0,0.0,0,0.0,0.0,0.0,8,8,0.0,0.0,,WW,0,0,,,,,0,0.0,1.0,1.0,1,1
EVE,"Galloway, Brendan",0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,37,0.0,0,0,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1.0,3,0,4.0,5,1,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,2,2.0,0.0,,0.0,,0,1,0,0.0,,,0.0,0,0,0,65,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,6.0,5.0,40,92.5,0,"Galloway, Brendan - EVE",D,0.0,0.0,0.0,,0,0,0.0,0.0,13,0.0,0.0,0,0.0,0.0,0.0,12,12,0.0,0.0,,FA,0,1,,,,,0,0.0,2.0,0.0,1,1
ARS,"Mertesacker, Per",0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,36,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,,0.0,,0,1,1,0.0,,,0.0,1,0,0,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,8.0,8.0,44,81.8,0,"Mertesacker, Per - ARS",D,0.0,0.0,0.0,,0,0,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,7,7,0.0,0.0,,FA,0,0,,,,,0,0.0,0.0,0.0,1,0
NOR,"Bennett, Ryan",0.0,0,0.0,0.0,0,0.0,0,0,4,0,0,0,16,0.0,0,0,1,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6,5,0.0,0.0,0.0,6,0,1.0,2,1,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,2,2.0,0.0,,0.0,,0,1,1,0.0,,,0.0,1,0,1,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,6.0,5.0,21,76.2,0,"Bennett, Ryan - NOR",D,0.0,0.0,0.0,,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,21,21,0.0,0.0,,FA,0,0,,,,,0,0.0,1.0,0.0,0,0
WAT,"Ighalo, Odion",0.0,0,0.0,0.0,0,0.0,0,0,1,0,0,0,16,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0,0,4.0,3.0,0.0,4,1,2.0,7,2,2.0,0.0,0.0,0.0,4,4.0,2,2.1,2.0,0,0.0,0.0,,0.0,,0,1,1,1.0,,,0.0,0,0,0,86,,1.0,1.0,1.0,0.0,0,,0.0,,0.0,,7.0,7.0,20,80.0,0,"Ighalo, Odion - WAT",F,2.1,2.0,2.0,,0,0,0.7,2.0,10,4.0,0.0,0,6.0,6.3,6.0,0,7,4.2,4.0,,FA,1,0,,,,,0,0.0,0.0,0.0,1,0
NOR,"Olsson, Martin",0.0,0,0.0,0.0,0,0.0,0,0,1,0,0,0,11,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,3.0,2,0,1.0,5,1,1.0,0.0,0.0,0.0,1,1.0,0,0.0,0.0,2,2.0,0.0,,0.0,,0,1,1,0.0,,,0.0,1,0,1,90,,0.0,0.0,0.0,0.0,0,,0.0,,0.0,,11.0,8.0,15,73.3,0,"Olsson, Martin - NOR",D,0.0,0.0,0.0,,0,0,1.0,0.0,1,1.0,0.0,0,1.0,1.0,1.0,21,21,1.0,1.0,,FA,0,0,,,,,0,0.0,2.0,1.0,0,0
